# Scan number: 41
# Command: ascan cr2roll 0.0806067 0.0846067 20 1
# Date: Thu Jul 25 22:54:48 2024
# date: Thu Jul 25 22:54:48 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.080605574	5.723	25	0	0	0	86510775	1	0	0	0	297.51773	20.212365	1.336815e-10	3.003819e-11	-1790.667	7.7091023e+08	15321008	1.0120115	0.066022964	1.0113434	36	2	16	13	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.526	1.33809e-10	3.0159e-11	0	26	502792.07	502792.07
0.080811166	5.723	25	0	0	0	86510777	1	0	0	0	297.50434	20.212365	1.450502e-10	2.816947e-11	-1790.667	7.7091023e+08	14367865	1.0120998	0.068293658	1.0114086	43	1	22	14	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.511	1.42897e-10	2.82855e-11	0	21	545551.11	545551.11
0.081003051	5.723	25	0	0	0	86510778	1	0	0	0	297.48968	20.212365	1.378702e-10	2.896883e-11	-1790.667	7.7091023e+08	14775580	1.0121261	2.5714425	0.98609984	38	1	19	10	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.498	1.37502e-10	2.90719e-11	0	21	518546.27	518546.27
0.081208642	5.723	25	0	0	0	86510780	1	0	0	0	297.48239	20.212365	1.256204e-10	3.092637e-11	-1790.667	7.7091023e+08	15774025	1.0119888	2.6354442	0.9853184	38	1	20	9	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.482	1.29242e-10	3.10241e-11	0	18	472473.32	472473.32
0.081400528	5.723	25	0	0	0	86510782	1	0	0	0	297.46786	20.212365	1.508731e-10	2.714273e-11	-1790.667	7.7091023e+08	13844175	1.0120365	2.6897054	0.98481568	36	3	10	13	0	1	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.468	1.49765e-10	2.73914e-11	0	24	567451.73	567451.73
0.081606119	5.723	25	0	0	0	86510784	1	0	0	0	297.45281	20.212365	1.371703e-10	2.874145e-11	-1790.667	7.7091023e+08	14659604	1.0122429	6.5855499	0.94558112	43	2	18	18	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.453	1.42935e-10	2.83033e-11	0	18	515913.87	515913.87
0.081811711	5.723	25	0	0	0	86510786	1	0	0	0	297.43633	20.212365	1.309317e-10	3.01803e-11	-1790.667	7.7091023e+08	15393491	1.0119885	2.4514113	0.98718048	41	5	17	10	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.446	1.32392e-10	2.98659e-11	0	19	492449.75	492449.75
0.082003596	5.723	25	0	0	0	86510788	1	0	0	0	297.4237	20.212365	1.474589e-10	2.751221e-11	-1790.667	7.7091023e+08	14032629	1.0122035	7.956724	0.93166528	34	2	11	11	1	1	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.43	1.44683e-10	2.77656e-11	0	11	554610.52	554610.52
0.082209188	5.723	25	0	0	0	86510789	1	0	0	0	297.41692	20.212365	1.396891e-10	2.876988e-11	-1790.667	7.7091023e+08	14674105	1.0119165	7.2083419	0.93897408	39	1	15	20	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.417	1.38553e-10	2.88658e-11	0	14	525387.37	525387.37
0.082401073	5.723	25	0	0	0	86510792	1	0	0	0	297.3948	20.212365	1.467697e-10	2.664891e-11	-1790.667	7.7091023e+08	13592302	1.0119184	0.052652467	1.0113856	42	1	19	15	1	1	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.402	1.46237e-10	2.65636e-11	0	6	552018.36	552018.36
