# Scan number: 42
# Command: ascan cr2roll 0.0626067 0.102607 20 1
# Date: Thu Jul 25 22:56:49 2024
# date: Thu Jul 25 22:56:49 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.062609465	5.723	25	0	0	0	86510897	1	0	0	0	296.62891	20.212365	3.339551e-13	3.105072e-12	-1790.667	7.7091023e+08	1583744.9	1.0119677	0.054926655	1.0114118	1	0	1	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.629	2.89546e-13	3.10507e-12	0	17	1256.045	1256.045
0.064610555	5.723	25	0	0	0	86510899	1	0	0	0	296.61452	20.212365	1.399769e-12	3.950618e-12	-1790.667	7.7091023e+08	2015016.5	1.0121485	0.056529255	1.0115763	6	1	4	1	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.615	1.45306e-12	3.98614e-12	0	15	5264.6982	5264.6982
0.066611646	5.723	25	0	0	0	86510901	1	0	0	0	296.60036	20.212365	3.666401e-12	5.250911e-12	-1790.667	7.7091023e+08	2678232.2	1.0121389	0.055201911	1.0115802	2	1	1	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.6	3.70785e-12	5.274e-12	0	20	13789.772	13789.772
0.068612737	5.723	25	0	0	0	86510904	1	0	0	0	296.57923	20.212365	7.123191e-12	7.350565e-12	-1790.667	7.7091023e+08	3749162.7	1.0119334	0.055592589	1.0113709	3	1	1	1	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.586	6.86029e-12	7.35057e-12	0	17	26791.171	26791.171
0.070600121	5.723	25	0	0	0	86510906	1	0	0	0	296.56286	20.212365	1.788791e-11	1.035616e-11	-1790.667	7.7091023e+08	5282169.3	1.011985	0.057898094	1.011399	10	0	7	1	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.571	1.81544e-11	1.02922e-11	0	13	67278.564	67278.564
0.072601212	5.723	25	0	0	0	86510908	1	0	0	0	296.54934	20.212365	3.945999e-11	1.456257e-11	-1790.667	7.7091023e+08	7427652.8	1.0119088	6.3058015	0.94809984	15	1	7	4	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.549	3.9428e-11	1.45507e-11	0	25	148413.73	148413.73
0.074602302	5.723	25	0	0	0	86510910	1	0	0	0	296.53374	20.212365	5.469403e-11	1.987388e-11	-1790.667	7.7091023e+08	10136692	1.0119338	0.067134829	1.0112544	35	3	20	9	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.534	5.69678e-11	1.9698e-11	0	17	205710.77	205710.77
0.076603393	5.723	25	0	0	0	86510913	1	0	0	0	296.51241	20.212365	8.859047e-11	2.431477e-11	-1790.667	7.7091023e+08	12401772	1.0122493	3.3892047	0.97794208	29	2	12	10	1	1	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.519	8.79912e-11	2.43414e-11	0	20	333199.33	333199.33
0.078604484	5.723	25	0	0	0	86510924	1	0	0	0	296.75031	20.212365	1.203766e-10	2.69651e-11	-1790.667	7.7091023e+08	13753575	1.0120291	4.0714718	0.97082464	48	6	29	6	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.497	1.1765e-10	2.72049e-11	0	19	452750.76	452750.76
0.080605574	5.723	25	0	0	0	86510926	1	0	0	0	296.73598	20.212365	1.261462e-10	2.973621e-11	-1790.667	7.7091023e+08	15166982	1.0122787	0.068376425	1.0115866	37	2	21	10	2	2	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	296.736	1.27452e-10	2.93667e-11	0	21	474450.91	474450.91
