monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
8.962,53413906.0,31431004.823215388,8.896753333333334e-10,4.1026726659621936e-10,5.711962617398423e+16,9498245813173050.0
8.9625,53491415.333333336,31367848.172102362,8.886436666666667e-10,4.10126032753754e-10,5.732406783583193e+16,9334610398650726.0
8.963,52154026.333333336,29411435.47191569,8.903736666666667e-10,4.0952767612498824e-10,5.617346564452435e+16,7892329569884562.0
8.9635,53572743.333333336,31545074.45639947,8.890263333333333e-10,4.1037412734276194e-10,5.740097664634556e+16,9295391323166152.0
8.964,53676992.333333336,31524526.224553864,8.908813333333333e-10,4.0892918155266606e-10,5.741648514543924e+16,9273759037337744.0
8.9645,53401984.333333336,31318654.66562915,8.876123333333334e-10,4.0930718549316154e-10,5.7364165190427176e+16,9109523526982152.0
8.965,53340874.0,31073929.966791343,8.86996e-10,4.0703869252934665e-10,5.736747011618396e+16,9051364368416588.0
8.9655,53205739.333333336,31328649.547137752,8.861633333333334e-10,4.069755027201679e-10,5.714148349596909e+16,9468968894137572.0
8.966,53351922.0,31319646.115343753,8.854526666666666e-10,4.066925773226423e-10,5.7364729139560296e+16,9435717323173072.0
8.9665,53317202.666666664,31293215.32344224,8.832536666666667e-10,4.0656867316645705e-10,5.752089352154093e+16,9267081327709068.0
8.967,53301628.0,31414061.09929762,8.826566666666666e-10,4.061216148314853e-10,5.747524705776429e+16,9494900500857410.0
8.9675,53167811.666666664,31151451.84767301,8.846776666666666e-10,4.0706257809375365e-10,5.7275550412522216e+16,9203168808540272.0
8.968,52968293.666666664,30947861.330075286,8.817006666666667e-10,4.052866050220921e-10,5.728968700233807e+16,9089710723935424.0
8.9685,53189448.333333336,30996184.527295586,8.83388e-10,4.064442566994889e-10,5.744589839828796e+16,9014077051831074.0
8.969,52851724.0,31107199.56035826,8.81622e-10,4.06707928818704e-10,5.709692972581539e+16,9271361756376528.0
8.9695,52893395.333333336,30998140.12384126,8.8237e-10,4.065677315761791e-10,5.714745404510127e+16,9106249669263046.0
8.97,52636815.333333336,30777338.37601865,8.802616666666667e-10,4.0385858335849853e-10,5.7023071599414264e+16,9071350884415344.0
8.9705,52701262.666666664,30763872.86473888,8.788813333333333e-10,4.0274970785505644e-10,5.719199990621555e+16,9074828399674778.0
8.971,52964366.0,31237992.490019888,8.762606666666667e-10,3.9641450723369515e-10,5.7448111858184296e+16,9943482557104322.0
8.9715,52635306.333333336,31066373.629381083,8.817213333333333e-10,4.0690381254214536e-10,5.6835959695998936e+16,9296549784974858.0
8.972,52389275.333333336,30989119.09406504,8.81011e-10,4.067637947396499e-10,5.660386238235821e+16,9295643678356760.0
8.9725,52447070.0,30939842.548616774,8.822336666666666e-10,4.0821570865209645e-10,5.662817784663805e+16,9141529113835812.0
8.973,52455108.666666664,31078691.574137386,8.808763333333334e-10,4.0621250086172063e-10,5.669169488410545e+16,9304793276240686.0
8.9735,52358835.0,30845436.519104864,8.786980000000001e-10,4.0541935875461096e-10,5.676132327272195e+16,9185954625366596.0
8.974,52301830.0,30908670.890598692,8.787616666666666e-10,4.052982746180069e-10,5.664500322596852e+16,9343040743742942.0
8.9745,51960001.0,30742761.186452966,8.780236666666667e-10,4.053719485365673e-10,5.6344580898564184e+16,9209618901301346.0
8.975,51693929.333333336,30354948.808823273,8.76462e-10,4.022424737257368e-10,5.6176738296313384e+16,9163576758229034.0
8.9755,51342788.333333336,30285504.79624641,8.759743333333333e-10,4.024724408283545e-10,5.5790789404643384e+16,9211288147534654.0
8.976,51541907.333333336,30053408.619206514,8.745786666666666e-10,4.0178637047855824e-10,5.6244543679146296e+16,8779579978576192.0
8.9765,51248063.666666664,30008110.234777503,8.755826666666666e-10,4.0211553064925675e-10,5.580367466797865e+16,8905476729898693.0
8.977,50797463.0,29627482.271829832,8.74669e-10,4.021559262611954e-10,5.545384962938807e+16,8558328363569172.0
8.9775,50007003.0,29259647.95918825,8.740446666666667e-10,3.9927286690975293e-10,5.449886335785296e+16,8917814248076962.0
8.978,49462761.666666664,28558737.65085488,8.74817e-10,3.9664418695727783e-10,5.400492854243526e+16,8389175901828560.0
8.9785,48876846.0,28350719.988246173,8.738063333333334e-10,3.962325751579915e-10,5.337460145949917e+16,8471470196927558.0
8.979,48107861.666666664,27527421.14871406,8.725106666666667e-10,3.934218192847637e-10,5.274126756934617e+16,7970624836746533.0
8.9795,46774749.333333336,26769923.517366767,8.726903333333334e-10,3.927298032494265e-10,5.1227325085421576e+16,7905656384190004.0
8.98,44952807.666666664,25260054.538036555,8.719236666666666e-10,3.920922948265284e-10,4.941620096903386e+16,7164546096447423.0
8.9805,42356898.666666664,23249907.87326041,8.723446666666667e-10,3.9204202438811744e-10,4.676841549159393e+16,5983162618869025.0
8.981,39479162.333333336,21015830.516156252,8.707973333333334e-10,3.9051646370586397e-10,4.392439446148767e+16,4744618722262808.0
8.9815,35968003.0,18587592.315415032,8.680463333333334e-10,3.894186809981428e-10,4.036652616608985e+16,3614110874864590.0
8.982,32545915.666666668,16503307.088936517,8.669513333333334e-10,3.8639157041831724e-10,3.668185372955621e+16,2917889227014167.0
8.9825,28567824.0,14685530.438273212,8.627116666666666e-10,3.8526679329308054e-10,3.2267139396372884e+16,2892635588411133.5
8.983,25078468.333333332,13197905.237652274,8.621743333333333e-10,3.8467109269651824e-10,2.8213662057225108e+16,2974672113956619.0
8.9835,22430970.0,12104870.974660119,8.620066666666666e-10,3.852444807876335e-10,2.5137188905302164e+16,2980098161349507.0
8.984,20727666.2,11682989.373840263,8.581326666666667e-10,3.8437335803399973e-10,2.3153331836279492e+16,3352631474990990.0
8.9845,20080890.433333334,11655178.880966883,8.55227e-10,3.8282172871847284e-10,2.237984117436035e+16,3687615731122120.5
8.985,19837896.033333335,11694908.196779802,8.604166666666666e-10,3.8419443366391104e-10,2.1904597885976452e+16,3870993915124344.0
8.9855,19820657.933333334,11728629.577409068,8.62042e-10,3.8426441892660325e-10,2.1821998715071936e+16,3940765109149276.0
8.986,19828912.766666666,11602174.302431611,8.643796666666667e-10,3.8389793513684503e-10,2.179986571869064e+16,3850989228449405.5
8.9865,19731635.099999998,11285846.61856333,8.608240000000001e-10,3.8225359941667e-10,2.1890809817453732e+16,3482824253478129.0
8.987,19554610.8,11013435.178513074,8.60775e-10,3.8054128947986714e-10,2.1741030756339548e+16,3315378147084084.5
8.9875,19225004.266666666,10738115.368242428,8.604393333333332e-10,3.8041060214633e-10,2.141389635271966e+16,3155437402649684.5
8.988,18725406.033333335,10418676.228286494,8.621516666666666e-10,3.8008254413789283e-10,2.0825698698453124e+16,3043282682220727.5
8.9885,17973871.366666667,10015544.931470444,8.58615e-10,3.774658706042176e-10,2.00632094913271e+16,2970427872523422.5
8.989,17414921.333333332,8618609.138845658,8.587548333333334e-10,3.3566896973680287e-10,1.944917114453202e+16,2549923322518366.5
8.9895,16727859.966666667,9236035.740498567,8.557606666666667e-10,3.741069417176502e-10,1.87552376513075e+16,2718471050565333.5
8.99,16053196.433333332,8722037.119173821,8.538873333333333e-10,3.728493400427755e-10,1.8096932802720384e+16,2415835679017585.0
8.9905,15502851.6,8334393.06189267,8.551763333333334e-10,3.7042951424033877e-10,1.7473152050544794e+16,2268648070261328.0
8.991,14798925.533333333,7897871.9138601925,8.514113333333334e-10,3.6924693865397625e-10,1.677714867628007e+16,2091048764234536.5
8.9915,14116779.733333334,7514328.5042151045,8.530063333333333e-10,3.7013053625759303e-10,1.5972308052355574e+16,2000551630708694.0
8.992,13435658.133333333,7104025.259438444,8.50247e-10,3.6886261646173906e-10,1.5271563341982336e+16,1836229794570447.5
8.9925,12671425.933333332,6640675.74758741,8.487313333333333e-10,3.687749088703479e-10,1.4450454350469286e+16,1660887692034021.8
8.993,12013846.200000001,6204637.585204709,8.491283333333333e-10,3.6681663568100796e-10,1.3736472965246816e+16,1430568986249670.0
8.9935,11402219.0,5879806.319998729,8.45954e-10,3.633660858569496e-10,1.3081760340144064e+16,1385992357424789.2
8.994,10769546.4,5528487.530103173,8.440279999999999e-10,3.6327651478178437e-10,1.239799014593541e+16,1260714949199060.0
8.9945,10342447.433333334,5339819.921051717,8.440983333333334e-10,3.620213911667837e-10,1.188876112477515e+16,1273152978179461.2
8.995,9969374.766666668,5154832.722710308,8.433209999999999e-10,3.6219973373954876e-10,1.147313499765861e+16,1219360173435136.0
8.9955,9676758.0,4963901.443637498,8.430403333333333e-10,3.6135941061543327e-10,1.1152148523420448e+16,1143435936444996.2
8.996,9484146.833333334,4886590.846943196,8.439776666666667e-10,3.6012548608274486e-10,1.0912423916276066e+16,1154568803972358.8
8.9965,9313020.5,4811058.821900683,8.405983333333332e-10,3.579739647856158e-10,1.074962531825787e+16,1168766453136221.0
8.997,9277915.033333333,4867234.540433717,8.407610000000001e-10,3.569390036560869e-10,1.0679268609746698e+16,1273839751534402.2
8.9975,9341380.533333333,4944092.7264372995,8.398653333333332e-10,3.5734509812271567e-10,1.0755266884023714e+16,1319296329194377.2
8.998,9383479.066666668,5022347.449147987,8.364403333333333e-10,3.537968369563714e-10,1.0817097716887178e+16,1444255712874021.5
8.9985,9506744.933333334,5133095.949410219,8.392223333333333e-10,3.541351850160236e-10,1.0903882229787478e+16,1532191885642840.0
8.999,9613881.266666668,5195519.9422352,8.35853e-10,3.5274014340162653e-10,1.1064850598313776e+16,1569479098200054.0
8.9995,9721754.033333333,5281093.780173396,8.330336666666667e-10,3.521187132663264e-10,1.122948107225385e+16,1599034996360061.8
9.0,9868916.466666667,5282614.218554389,8.341073333333333e-10,3.5077472899474007e-10,1.1409668846668924e+16,1539403683628439.2
9.0005,9976368.233333332,5388137.708827153,8.309513333333334e-10,3.5025397284018544e-10,1.1561114352792104e+16,1618552402314116.8
9.001,10006522.366666667,5393265.357862824,8.29502e-10,3.468994490035981e-10,1.160722282042689e+16,1661015501533251.0
9.0015,9993709.666666666,5322923.927008699,8.291873333333332e-10,3.465052034376011e-10,1.1610423704747984e+16,1598518278616112.2
9.002,9951161.133333333,5291588.189991889,8.27698e-10,3.4674399868490873e-10,1.1594602804461468e+16,1554026879320626.0
9.0025,9895414.866666667,5246879.215972086,8.243809999999999e-10,3.45105812618391e-10,1.1584805960898662e+16,1526619179653107.2
9.003,9783145.833333334,5135890.835523725,8.23524e-10,3.4245370488724464e-10,1.147800068108807e+16,1474511517300847.0
9.0035,9630802.299999999,5016244.7016318785,8.201800000000001e-10,3.4162552748733526e-10,1.1363872674708846e+16,1391550187881352.0
9.004,9475668.233333332,4959851.129115875,8.199476666666666e-10,3.3997722355524546e-10,1.117458268976929e+16,1418787401746949.8
9.0045,9308147.733333332,4863858.443837857,8.176313333333333e-10,3.394166283939745e-10,1.0997621732764774e+16,1405514316513510.8
9.005,9156560.233333332,4812380.971070241,8.127240000000001e-10,3.3956364367670465e-10,1.0889011171001642e+16,1381952215021151.2
9.0055,9083656.799999999,4781246.776664101,8.130316666666667e-10,3.391876456835261e-10,1.0793964497377584e+16,1385936995114430.5
9.006,9033413.366666667,4769045.438884736,8.117806666666666e-10,3.397477536663536e-10,1.0756655783380998e+16,1366566293487264.2
9.0065,9074384.566666666,4871000.8545252625,8.131416666666667e-10,3.400354845929073e-10,1.0751080200900434e+16,1491861058768570.2
9.007,9172538.299999999,4982161.860919471,8.179076666666667e-10,3.4019749143157037e-10,1.078442635807311e+16,1595838870304158.2
9.0075,9246784.966666667,5062126.030703377,8.157833333333334e-10,3.387894821763707e-10,1.087749908271017e+16,1681733995848999.5
9.008,9340877.9,5105283.104386358,8.123686666666667e-10,3.3959817805214047e-10,1.1038918528588826e+16,1670726978116791.8
9.0085,9507883.700000001,5205710.448570549,8.120539999999999e-10,3.3917707005633507e-10,1.1235037460183358e+16,1718559262179003.8
9.009,9698778.5,5320113.07401471,8.099970000000001e-10,3.4028879195030795e-10,1.149900099143471e+16,1724468049041594.5
9.0095,9752898.733333334,5345061.841942775,8.078436666666667e-10,3.3891292051548185e-10,1.1588113859359206e+16,1752800881734213.0
9.01,9824996.833333334,5369775.781586634,8.062953333333333e-10,3.3722322305904933e-10,1.1705097045542736e+16,1749607346786303.5
9.0105,9916046.266666668,5500412.5331547465,8.00904e-10,3.353502744534437e-10,1.1856805508502006e+16,1898486461051053.8
9.011,10029182.133333333,5582022.071416907,8.042870000000001e-10,3.402814176428093e-10,1.1945803024071894e+16,1873715511501355.2
9.0115,10174128.133333333,5680107.395132318,8.028066666666666e-10,3.3936412910667694e-10,1.2128597051008432e+16,1943838506060854.2
9.012,10199646.266666666,5682593.7918184595,7.989086666666667e-10,3.4019696949316485e-10,1.2238223892035522e+16,1880685815752215.2
9.0125,10255762.433333334,5668043.923332246,7.968189999999999e-10,3.3964952897214494e-10,1.2355672883620242e+16,1826006569889493.2
9.013,10327882.133333333,5715399.095294243,7.958873333333334e-10,3.402740264571091e-10,1.2452075543140118e+16,1847750121758088.8
9.01329,10148092.299999999,5627166.225464729,7.856453333333333e-10,3.3614995479002126e-10,1.2388310903825482e+16,1854175863300616.0
9.0135,10411426.299999999,5745324.202942334,7.98005e-10,3.419866413048906e-10,1.2523142564246674e+16,1836633533540060.5
9.014,10470137.6,5733799.014520955,8.012000000000001e-10,3.428902585245023e-10,1.2556176646790722e+16,1795517265570566.2
9.01444,10312732.866666667,5695144.687087534,7.902783333333333e-10,3.38192290542427e-10,1.2528738497942486e+16,1828063754898844.8
9.0145,10490205.6,5777147.168241803,8.014273333333333e-10,3.4262019433964087e-10,1.2563563575398034e+16,1846140551663789.8
9.015,10469755.566666666,5772852.946295433,7.965489999999999e-10,3.4054596110216887e-10,1.2617317959188282e+16,1850292979495915.8
9.0155,10426714.799999999,5731482.923653819,7.976883333333333e-10,3.4182424070614603e-10,1.255643595573573e+16,1804172643912142.5
9.0156,10269919.0,5597284.821858147,7.87365e-10,3.367873418627844e-10,1.2545042994549742e+16,1747791015395051.2
9.016,10357042.666666666,5657707.440062391,7.957806666666667e-10,3.4108402158461387e-10,1.2517402299854224e+16,1743267353494965.5
9.0165,10329414.866666667,5577761.710796712,7.945916666666668e-10,3.4101563560096964e-10,1.251693829068623e+16,1689844469922801.8
9.01678,10118743.4,5496386.001802087,7.875353333333333e-10,3.3955232877618935e-10,1.2364543709207448e+16,1686332068715835.0
9.017,10265246.966666667,5531200.403315776,7.929226666666666e-10,3.417244406774752e-10,1.2480772031279512e+16,1619712536648792.2
9.0175,10199789.433333334,5520532.838267015,7.906040000000001e-10,3.418703497643515e-10,1.2426218211004166e+16,1650029499040638.2
9.01799,10051857.933333334,5440103.021033705,7.843033333333333e-10,3.379980103851697e-10,1.2344032604807198e+16,1645367419709138.2
9.018,10147215.733333332,5532318.126415458,7.899609999999999e-10,3.4088218652637165e-10,1.2357413708662448e+16,1695969159400590.8
9.0185,10046285.933333334,5400883.545059998,7.886993333333333e-10,3.4085667795179445e-10,1.2279883376475162e+16,1594570299300516.0
9.019,9927159.266666668,5286725.085635199,7.861853333333334e-10,3.4150593230181726e-10,1.2203937449588322e+16,1464152221696137.2
9.01921,9818419.633333333,5275664.807520417,7.798516666666666e-10,3.38325026331682e-10,1.2149294905854154e+16,1525946364119640.5
9.02045,9566132.4,5089522.873843719,7.799156666666666e-10,3.3973062538477936e-10,1.1851700747047922e+16,1439912138665614.0
9.02171,9222341.299999999,4939133.513073064,7.776906666666667e-10,3.402581119537538e-10,1.1446084911919468e+16,1438979850509968.0
9.02299,9077476.966666667,4925212.472312059,7.757086666666666e-10,3.390437799773553e-10,1.1278252437849896e+16,1459303597873890.8
9.02428,9063615.766666668,4761768.071633736,7.761546666666667e-10,3.390713867275345e-10,1.1315928604670378e+16,1257436695293375.8
9.0256,8871579.1,4641383.877118519,7.752093333333334e-10,3.3656986472548804e-10,1.1096866399532286e+16,1204462424298028.5
9.02693,8782831.1,4546498.803103138,7.757589999999999e-10,3.3597070029542755e-10,1.0995294770073674e+16,1137024041561252.2
9.02829,8710579.866666667,4556554.46063805,7.741543333333334e-10,3.336718043472258e-10,1.0901256145797986e+16,1224278991945542.5
9.02966,8733844.566666668,4570932.390159762,7.738409999999999e-10,3.337511636938514e-10,1.0937322146548426e+16,1217706204740818.5
9.03105,8831283.0,4649682.102162954,7.744713333333333e-10,3.3272882300205575e-10,1.1036890832146338e+16,1280172066559951.8
9.03246,9061661.533333333,4801181.245342672,7.725693333333333e-10,3.310722568931643e-10,1.1342047531732794e+16,1355358159243424.5
9.03389,9230090.766666668,4829215.69913175,7.691209999999999e-10,3.2575558184473217e-10,1.16145802434344e+16,1368468918840120.8
9.03534,9391521.1,4976613.4972645035,7.695776666666668e-10,3.2651256808327204e-10,1.1788547764526458e+16,1467166867235260.0
9.0368,9506249.0,4939810.372779016,7.680663333333334e-10,3.250444958314682e-10,1.1995283250725826e+16,1352506867213670.2
9.03829,9546499.799999999,5061804.901965046,7.646986666666667e-10,3.20125507590903e-10,1.2055296303983378e+16,1539435148213979.8
9.03979,9562444.066666666,4984271.697155196,7.625916666666667e-10,3.200709000429957e-10,1.2139244670586472e+16,1430150743182526.5
9.04131,9486002.1,4984846.714629469,7.608856666666666e-10,3.1592628214558743e-10,1.2046505961105718e+16,1521964202679520.0
9.04286,9384950.333333334,4841130.626082226,7.575490000000001e-10,3.1632600580888066e-10,1.2005603352801894e+16,1375938602433232.0
9.04442,9238178.333333334,4828171.5503927665,7.537596666666666e-10,3.1350204328254915e-10,1.18521525888694e+16,1457853441323520.0
9.046,9199972.466666667,4736790.646401913,7.53002e-10,3.114666586474386e-10,1.1829764338203638e+16,1408555358040909.2
9.04759,9136228.799999999,4689419.912313348,7.47071e-10,3.0885318041263545e-10,1.1844992797113462e+16,1396602043749515.5
9.04921,9098745.566666666,4702424.549074494,7.42743e-10,3.0637979119550297e-10,1.1852809889805998e+16,1445463958626708.2
9.05085,8972940.166666666,4627167.003675746,7.38276e-10,3.0542650690632596e-10,1.176190477650816e+16,1425008253095093.8
9.0525,8781360.233333332,4426799.9933960615,7.32235e-10,3.0439381110495653e-10,1.1645152031035722e+16,1274829937939068.0
9.05418,8602892.733333332,4328751.268529406,7.241956666666667e-10,3.032877170713205e-10,1.1543479895418504e+16,1236300200374873.2
9.05587,8552621.633333333,4270577.611177926,7.205563333333334e-10,3.019061593116863e-10,1.1557229660344282e+16,1130771475657116.5
9.05758,8307427.033333334,4111078.229485254,7.139376666666667e-10,3.038893909078323e-10,1.137423875742393e+16,924804019833517.2
9.05931,8271550.933333334,4010901.254168761,7.112553333333334e-10,3.0459733890061043e-10,1.1404262078567218e+16,800253864667638.4
9.06106,8062014.766666667,3820157.33509921,7.047366666666666e-10,3.045471143227814e-10,1.126427419194187e+16,648811256977497.0
9.06283,7860273.0,3697818.2844280964,6.999243333333333e-10,3.0667134171672016e-10,1.1098955604293502e+16,462914385875684.9
9.06461,7615869.433333334,3550404.97259684,6.87978e-10,3.0034207884510623e-10,1.0958640013036002e+16,382872276339959.7
9.06642,7447366.600000001,3570127.638021704,6.776576666666666e-10,3.0408093868957546e-10,1.0873257803872806e+16,390132923323491.8
9.06824,7308542.266666667,3598933.09855236,6.854143333333333e-10,3.102490626002492e-10,1.0536959388951734e+16,460184216943977.44
9.07009,7129010.833333333,3576529.3885356723,6.877149999999999e-10,3.1362645800219093e-10,1.0222173457046012e+16,507507151743526.9
9.07195,6884291.566666666,3560280.4340895484,6.846749999999999e-10,3.152453990607951e-10,9879975514374960.0,605458102581965.9
9.07383,6736017.466666666,3641418.7955273427,6.823056666666667e-10,3.152959686966094e-10,9632288256895072.0,815825306425724.4
9.07573,6591318.899999999,3662805.6928530443,6.831753333333333e-10,3.1716915869190897e-10,9389813651633166.0,923557053270427.6
9.07765,6474207.966666666,3648070.658069715,6.81686e-10,3.1880064786006946e-10,9213082396190946.0,953283273818975.0
9.07958,6443192.8,3708880.5470406995,6.793883333333333e-10,3.2094402298895257e-10,9146425976027996.0,1072659732125885.9
9.08154,6591557.233333333,3843206.715698962,6.794906666666667e-10,3.2209598989328215e-10,9329724610606188.0,1174415312838703.0
9.08352,6601541.8,3896199.574469004,6.786766666666667e-10,3.243281004543599e-10,9330642509383630.0,1244747748387450.2
9.08551,6731088.733333333,4022762.368611113,6.808553333333334e-10,3.2411441050550856e-10,9450394935251330.0,1373305995056080.2
9.08752,6825126.100000001,4057168.5017606807,6.826583333333332e-10,3.253054054489924e-10,9580561002587582.0,1316909990077510.5
9.08955,6931424.466666666,4112761.134804464,6.873066666666666e-10,3.2784419940626265e-10,9664036160579030.0,1325316819730747.5
9.0916,6948983.600000001,4136036.937659785,6.90038e-10,3.2561047153462363e-10,9646291029228546.0,1361781624243240.8
9.09367,7001472.2,4218711.399463529,6.902796666666666e-10,3.231809266809125e-10,9679350052041640.0,1494777127724935.2
9.09576,7159509.399999999,4401302.901725093,6.924546666666667e-10,3.2082323642830695e-10,9816610733339566.0,1704319892493445.2
9.09787,7288539.7,4514038.329945415,6.927593333333334e-10,3.177368069870618e-10,9972148934255050.0,1817181292631521.8
9.09999,7459320.333333333,4626905.365228135,6.95544e-10,3.174879840686888e-10,1.0154015866061176e+16,1893416017357982.2
9.10214,7572077.566666666,4742161.596179746,6.938873333333333e-10,3.1395752579820945e-10,1.030118548370029e+16,2042274791001866.5
9.1043,7589947.2,4766147.4562938865,6.954716666666666e-10,3.1063618915434385e-10,1.0273706390302704e+16,2154736647463064.8
9.10649,7542848.8,4719604.338171385,6.950736666666666e-10,3.0905474693382934e-10,1.022114240365919e+16,2133284285091803.2
9.10869,7448689.166666667,4607327.999677465,6.982296666666667e-10,3.1027279722904056e-10,1.0060979313899026e+16,2049347061684762.0
9.11091,7283268.133333333,4455728.581000483,6.969153333333333e-10,3.0795716751738924e-10,9866295806024838.0,1983976772862203.8
9.11315,7222192.0,4363893.004227384,6.954216666666667e-10,3.0458656123396737e-10,9825706376985558.0,1916616622335569.0
9.1154,7163491.233333333,4240216.547626906,6.939356666666666e-10,3.035581137679132e-10,9800149934467440.0,1794561013664035.5
9.11768,7178854.166666667,4239824.844850368,6.918959999999999e-10,3.011183534027774e-10,9849202441929004.0,1816120878808850.8
9.11997,7167954.399999999,4144129.537464277,6.898983333333333e-10,2.993677246670611e-10,9903568100630494.0,1682811959162145.8
9.12229,7112521.0,4051520.057386386,6.882986666666667e-10,2.9551168892335436e-10,9875361680496118.0,1600575457987621.0
9.12462,6988689.5,3938458.7531800293,6.869003333333333e-10,2.9335883054773265e-10,9736822046727668.0,1536416583434214.0
9.12697,6829407.766666667,3770076.683823619,6.820116666666668e-10,2.8992672321870123e-10,9613706552873026.0,1411899635645967.5
9.12934,6623400.166666667,3685950.83538331,6.791923333333333e-10,2.874015859113052e-10,9353524610951302.0,1412380223048014.2
9.13173,6450091.366666667,3597176.609113584,6.77057e-10,2.846997822759969e-10,9138274279721400.0,1389702390060333.5
9.13414,6310909.266666666,3479799.8302394697,6.722393333333334e-10,2.8218942998335953e-10,9016466331671966.0,1327859814056568.8
9.13657,6277222.233333333,3533580.3718031016,6.679206666666667e-10,2.8053803795979857e-10,8997136839126881.0,1433748111986929.8
9.13902,6287105.0,3505515.369954608,6.642716666666666e-10,2.796433041256903e-10,9074928770589654.0,1388991928675686.8
9.14148,6255037.3,3527942.4313208954,6.489120000000001e-10,2.7203107813630417e-10,9229189330195748.0,1471696391597963.5
9.14396,6223073.133333333,3523915.4770848374,6.237353333333334e-10,2.679149448805224e-10,9560318541390966.0,1456289291218968.5
9.14647,6388080.466666666,3669659.381917731,6.352533333333335e-10,2.7644668840905535e-10,9623407843803220.0,1491055426042614.0
9.14899,6723271.866666667,3914977.253288389,6.53394e-10,2.8165848736901225e-10,9823250737029814.0,1625790061940453.0
9.15153,6970643.933333334,4103549.730337686,6.52534e-10,2.8113538904769706e-10,1.0182480376889868e+16,1745484212774445.2
9.15409,7287938.066666666,4312275.711173348,6.514656666666667e-10,2.8320527545286535e-10,1.0654111750287306e+16,1838917074431093.0
9.15667,7476232.7,4422451.877887647,6.495036666666666e-10,2.82830884963671e-10,1.0962750729595662e+16,1887491600854882.5
9.15926,7554436.266666667,4521260.645812547,6.371479999999999e-10,2.772982655337029e-10,1.1264661375493082e+16,2040375794525375.2
9.16188,7757633.333333333,4592341.598383012,6.459163333333333e-10,2.810638687848961e-10,1.1431076265014374e+16,1996657919450050.5
9.16451,7651818.333333333,4498100.447659542,6.416343333333333e-10,2.793400500399707e-10,1.1362173002257562e+16,1941716485355516.8
9.16717,7426507.466666666,4316646.495603088,6.363493333333333e-10,2.766653355542276e-10,1.1139830399323262e+16,1833054529424178.8
9.16984,7089146.8,4065255.655501395,6.205396666666666e-10,2.6887132628328617e-10,1.0929896739865848e+16,1711810179969466.5
9.17253,6882064.066666666,3951037.757752068,6.299386666666666e-10,2.7232506313289146e-10,1.0448058099385354e+16,1655783717574956.0
9.17524,6638345.766666667,3808515.1947023533,6.229399999999999e-10,2.693381320960699e-10,1.0204712636237202e+16,1567926787375834.5
9.17797,6542485.5,3781071.0570588578,6.181756666666667e-10,2.684490758716322e-10,1.0124851675604036e+16,1584484252836890.0
9.18071,6458885.5,3791249.10778953,6.14582e-10,2.6727722523065815e-10,1.0027316661338982e+16,1662849658646488.2
9.18348,6448270.966666666,3830201.8724153303,6.1248e-10,2.692505114999784e-10,1.0034901229016448e+16,1683208125522143.8
9.18627,6489266.666666667,3932627.8483020794,6.10743e-10,2.715332540205712e-10,1.010835502650937e+16,1744036323066808.8
9.18907,6501760.933333334,3964423.693187409,6.078586666666666e-10,2.7279818064703684e-10,1.0170486420127704e+16,1757079150220113.5
9.19189,6479921.866666667,4004294.06587901,6.06232e-10,2.758303212629098e-10,1.016179153253213e+16,1740068282874753.2
