monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,730877190.0,,1.0120298,,722189396.0039515,
8.96,731204610.0,,1.0118509,,722640667.7110234,
8.961,731564510.0,,1.0122051,,722743355.0769503,
8.962,732459430.0,,1.0120438,,723742816.2694144,
8.963,731101310.0,,1.011919,,722489952.2590246,
8.964,734083290.0,,1.0119635,,725404908.3786124,
8.965,733035520.0,,1.0118963,,724417630.5417857,
8.966,732627610.0,,1.0122662,,723749948.3831427,
8.967,731200990.0,,1.0120189,,722517128.8797077,
8.968,734613980.0,,1.0121962,,725762436.1759113,
8.969,733836890.0,,1.0120435,,725104098.7862675,
8.97,735505040.0,,1.0121149,,726701128.4983553,
8.971,734546670.0,,1.0119283,,725888059.4603393,
8.972,736391730.0,,1.012015,,727649026.9413002,
8.973,733573130.0,,1.0120352,,724849422.233535,
8.974,733037090.0,,1.0118573,,724447103.3613139,
8.975,729584320.0,,1.0122118,,720782271.0622422,
8.976,727315570.0,,1.0120934,,718624951.0173666,
8.977,721080780.0,,1.0120646,,712484934.2621014,
8.978,703774950.0,,1.0120586,,695389525.8634233,
8.979,673098490.0,,1.0119174,,665171376.6360773,
8.98,610300720.0,,1.0118208,,603170759.0909379,
8.981,532417220.0,,1.0120304,,526088168.89295024,
8.982,463145680.0,,1.0118426,,457725025.611691,
8.983,428229280.0,,1.0059539,,425694736.1106707,
8.984,420620470.0,,1.011913,,415668609.8508468,
8.985,421003430.0,,1.0118733,,416063384.61544544,
8.986,413167490.0,,1.0122115,,408182963.7383096,
8.987,396616490.0,,1.0120986,,391875346.927661,
8.988,376792940.0,,1.0121418,,372272877.1798576,
8.989,355214760.0,,1.0121053,,350966208.75318015,
8.99,330381440.0,,1.0122755,,326375023.4002502,
8.991,301386800.0,,1.0122086,,297751668.9741621,
8.992,272473070.0,,1.0121581,,269200108.1649201,
8.993,245595620.0,,1.01212,,242654645.69418648,
8.994,227127740.0,,1.0120067,,224433039.82078382,
8.995,215932120.0,,1.0121626,,213337382.74858212,
8.996,213355090.0,,1.0121411,,210795797.14725545,
8.997,218203850.0,,1.0121939,,215575148.20035964,
8.998,225551930.0,,1.0122173,,222829554.48400256,
8.999,232552750.0,,1.0122624,,229735639.69184273,
