# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000163.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    1.774604e-01
  5.178302e-02    2.154082e-01
  6.765859e-02    1.488613e-01
  8.353417e-02    1.142522e-01
  9.940974e-02    1.617871e-03
  1.152853e-01    0.000000e+00
  1.311609e-01    9.863124e-03
  1.470365e-01    2.845511e-02
  1.629120e-01    3.656567e-02
  1.787876e-01    2.631532e-02
  1.946632e-01    2.874943e-02
  2.105388e-01    4.878016e-03
  2.264143e-01    0.000000e+00
  2.422899e-01    1.171320e-02
  2.581655e-01    3.013813e-02
  2.740411e-01    1.944818e-02
  2.899166e-01    1.785749e-02
  3.057922e-01    3.082825e-02
  3.216678e-01    2.792522e-02
  3.375433e-01    4.117119e-02
  3.534189e-01    6.391484e-02
  3.692945e-01    7.505522e-02
  3.851701e-01    4.894024e-02
  4.010456e-01    1.584561e-02
  4.169212e-01    2.920189e-02
  4.327968e-01    3.156130e-02
  4.486724e-01    3.002320e-02
  4.645479e-01    3.371419e-02
  4.804235e-01    3.050963e-02
  4.962991e-01    2.794052e-02
  5.121747e-01    2.637389e-02
  5.280502e-01    3.550784e-02
  5.439258e-01    7.427358e-02
  5.598014e-01    6.169802e-02
  5.756770e-01    6.100938e-02
  5.915525e-01    4.563983e-02
  6.074281e-01    3.887842e-02
  6.233037e-01    4.059443e-02
  6.391793e-01    4.133283e-02
  6.550548e-01    4.328387e-02
  6.709304e-01    4.016547e-02
  6.868060e-01    3.675336e-02
  7.026815e-01    4.298499e-02
  7.185571e-01    4.425167e-02
  7.344327e-01    4.016794e-02
  7.503083e-01    3.360850e-02
  7.661838e-01    5.099932e-02
  7.820594e-01    1.111174e-01
  7.979350e-01    1.099762e-01
  8.138106e-01    1.755765e-01
  8.296861e-01    2.197991e-01
  8.455617e-01    2.479216e-01
  8.614373e-01    3.420885e-01
  8.773129e-01    3.976121e-01
  8.931884e-01    5.391167e-01
  9.090640e-01    6.503782e-01
  9.249396e-01    6.556563e-01
  9.408152e-01    6.475019e-01
  9.566907e-01    7.675763e-01
  9.725663e-01    9.170987e-01
  9.884419e-01    9.316857e-01
  1.004317e+00    1.009217e+00
  1.020193e+00    1.089602e+00
  1.036069e+00    1.123548e+00
  1.051944e+00    1.221055e+00
  1.067820e+00    1.292302e+00
  1.083695e+00    1.305196e+00
  1.099571e+00    1.387267e+00
  1.115446e+00    1.452909e+00
  1.131322e+00    1.508605e+00
  1.147198e+00    1.499765e+00
  1.163073e+00    1.439964e+00
  1.178949e+00    1.465474e+00
  1.194824e+00    1.553712e+00
  1.210700e+00    1.824062e+00
  1.226575e+00    2.011556e+00
  1.242451e+00    2.106097e+00
  1.258327e+00    2.175768e+00
  1.274202e+00    2.418703e+00
  1.290078e+00    2.225866e+00
  1.305953e+00    2.342141e+00
  1.321829e+00    2.509221e+00
  1.337705e+00    2.621671e+00
  1.353580e+00    2.674911e+00
  1.369456e+00    2.539148e+00
  1.385331e+00    2.488290e+00
  1.401207e+00    2.671390e+00
  1.417082e+00    2.690011e+00
  1.432958e+00    2.731982e+00
  1.448834e+00    2.702777e+00
  1.464709e+00    2.749146e+00
  1.480585e+00    2.763601e+00
  1.496460e+00    2.752160e+00
  1.512336e+00    2.820174e+00
  1.528211e+00    2.866027e+00
  1.544087e+00    2.922662e+00
  1.559963e+00    2.806733e+00
  1.575838e+00    2.882773e+00
  1.591714e+00    3.005023e+00
  1.607589e+00    2.890216e+00
  1.623465e+00    2.821952e+00
  1.639340e+00    2.883425e+00
  1.655216e+00    2.850150e+00
  1.671092e+00    2.926291e+00
  1.686967e+00    2.852148e+00
  1.702843e+00    2.788103e+00
  1.718718e+00    2.824243e+00
  1.734594e+00    2.753245e+00
  1.750469e+00    2.716697e+00
  1.766345e+00    2.616170e+00
  1.782221e+00    2.674093e+00
  1.798096e+00    2.690572e+00
  1.813972e+00    2.642768e+00
  1.829847e+00    2.664875e+00
  1.845723e+00    2.639863e+00
  1.861598e+00    2.650781e+00
  1.877474e+00    2.679189e+00
  1.893350e+00    2.739597e+00
  1.909225e+00    2.836018e+00
  1.925101e+00    2.743562e+00
  1.940976e+00    2.665352e+00
  1.956852e+00    2.758266e+00
  1.972727e+00    2.691992e+00
  1.988603e+00    2.658840e+00
  2.004479e+00    2.697509e+00
  2.020354e+00    2.660836e+00
  2.036230e+00    2.608190e+00
  2.052105e+00    2.624312e+00
  2.067981e+00    2.776165e+00
  2.083856e+00    2.679530e+00
  2.099732e+00    2.706785e+00
  2.115608e+00    2.759700e+00
  2.131483e+00    2.573128e+00
  2.147359e+00    2.643708e+00
  2.163234e+00    2.738097e+00
  2.179110e+00    2.695930e+00
  2.194985e+00    2.719651e+00
  2.210861e+00    2.845469e+00
  2.226737e+00    2.748574e+00
  2.242612e+00    2.676690e+00
  2.258488e+00    2.684431e+00
  2.274363e+00    2.730875e+00
  2.290239e+00    2.773930e+00
  2.306115e+00    2.663356e+00
  2.321990e+00    2.685492e+00
  2.337866e+00    2.739606e+00
  2.353741e+00    2.830447e+00
  2.369617e+00    2.740245e+00
  2.385492e+00    2.661051e+00
  2.401368e+00    2.711015e+00
  2.417244e+00    2.781112e+00
  2.433119e+00    2.798722e+00
  2.448995e+00    2.777481e+00
  2.464870e+00    2.790995e+00
  2.480746e+00    2.792482e+00
  2.496621e+00    2.755198e+00
  2.512497e+00    2.727373e+00
  2.528373e+00    2.751037e+00
  2.544248e+00    2.856966e+00
  2.560124e+00    2.959392e+00
  2.575999e+00    2.758598e+00
  2.591875e+00    2.720630e+00
  2.607750e+00    2.721388e+00
  2.623626e+00    2.689478e+00
  2.639502e+00    2.686585e+00
  2.655377e+00    2.766080e+00
  2.671253e+00    2.785151e+00
  2.687128e+00    2.857868e+00
  2.703004e+00    2.766210e+00
  2.718879e+00    2.638839e+00
  2.734755e+00    2.776481e+00
  2.750631e+00    2.800636e+00
  2.766506e+00    2.836604e+00
  2.782382e+00    2.903957e+00
  2.798257e+00    2.925258e+00
  2.814133e+00    2.810630e+00
  2.830008e+00    2.752863e+00
  2.845884e+00    2.757791e+00
  2.861760e+00    2.827322e+00
  2.877635e+00    2.826924e+00
  2.893511e+00    2.919508e+00
  2.909386e+00    2.917321e+00
  2.925262e+00    2.885960e+00
  2.941137e+00    2.906378e+00
  2.957013e+00    2.951739e+00
  2.972889e+00    2.794338e+00
  2.988764e+00    2.779581e+00
  3.004640e+00    2.767072e+00
  3.020515e+00    2.801617e+00
  3.036391e+00    2.878539e+00
  3.052266e+00    2.846215e+00
  3.068142e+00    2.885853e+00
  3.084018e+00    2.875510e+00
  3.099893e+00    2.855047e+00
  3.115769e+00    2.936874e+00
  3.131644e+00    2.927290e+00
  3.147520e+00    2.893893e+00
  3.163395e+00    2.884567e+00
  3.179271e+00    2.971479e+00
  3.195147e+00    2.930009e+00
  3.211022e+00    2.940542e+00
  3.226898e+00    3.021847e+00
  3.242773e+00    2.959055e+00
  3.258649e+00    2.916392e+00
  3.274525e+00    2.824255e+00
  3.290400e+00    2.924524e+00
  3.306276e+00    2.983491e+00
  3.322151e+00    3.014437e+00
  3.338027e+00    2.896867e+00
  3.353902e+00    2.957473e+00
  3.369778e+00    3.025823e+00
  3.385654e+00    2.949153e+00
  3.401529e+00    2.949589e+00
  3.417405e+00    2.950928e+00
  3.433280e+00    3.014871e+00
  3.449156e+00    2.954215e+00
  3.465031e+00    2.998465e+00
  3.480907e+00    2.977944e+00
  3.496783e+00    2.978106e+00
  3.512658e+00    3.081002e+00
  3.528534e+00    3.051454e+00
  3.544409e+00    3.014347e+00
  3.560285e+00    2.937413e+00
  3.576160e+00    2.915075e+00
  3.592036e+00    2.960624e+00
  3.607912e+00    2.985314e+00
  3.623787e+00    2.947141e+00
  3.639663e+00    2.928193e+00
  3.655538e+00    3.028061e+00
  3.671414e+00    3.004495e+00
  3.687289e+00    2.986593e+00
  3.703165e+00    2.971958e+00
  3.719041e+00    2.999200e+00
  3.734916e+00    2.995441e+00
  3.750792e+00    2.973388e+00
  3.766667e+00    3.067017e+00
  3.782543e+00    3.074396e+00
  3.798418e+00    3.011099e+00
  3.814294e+00    3.017397e+00
  3.830170e+00    3.061778e+00
  3.846045e+00    3.050985e+00
  3.861921e+00    3.090654e+00
  3.877796e+00    3.088313e+00
  3.893672e+00    3.097577e+00
  3.909547e+00    3.022741e+00
  3.925423e+00    3.081741e+00
  3.941299e+00    2.979235e+00
  3.957174e+00    3.016049e+00
  3.973050e+00    2.934110e+00
  3.988925e+00    2.999454e+00
  4.004801e+00    3.061978e+00
  4.020676e+00    3.031494e+00
  4.036552e+00    3.054522e+00
  4.052428e+00    2.976874e+00
  4.068303e+00    2.989388e+00
  4.084179e+00    3.040913e+00
  4.100054e+00    3.067073e+00
  4.115930e+00    3.037402e+00
  4.131806e+00    2.984895e+00
  4.147681e+00    3.001425e+00
  4.163557e+00    3.023865e+00
  4.179432e+00    3.124909e+00
  4.195308e+00    3.079691e+00
  4.211183e+00    3.058327e+00
  4.227059e+00    3.062308e+00
  4.242935e+00    3.047619e+00
  4.258810e+00    3.062594e+00
  4.274686e+00    3.103414e+00
  4.290561e+00    3.131906e+00
  4.306437e+00    3.097672e+00
  4.322312e+00    3.031249e+00
  4.338188e+00    3.083153e+00
  4.354064e+00    3.140555e+00
  4.369939e+00    3.103267e+00
  4.385815e+00    3.056132e+00
  4.401690e+00    2.962013e+00
  4.417566e+00    3.034509e+00
  4.433441e+00    3.072133e+00
  4.449317e+00    3.071073e+00
  4.465193e+00    3.027149e+00
  4.481068e+00    3.048126e+00
  4.496944e+00    3.109094e+00
  4.512819e+00    3.064054e+00
  4.528695e+00    3.049967e+00
  4.544570e+00    3.092450e+00
  4.560446e+00    3.094582e+00
  4.576322e+00    3.133411e+00
  4.592197e+00    3.140399e+00
  4.608073e+00    3.092389e+00
  4.623948e+00    3.117488e+00
  4.639824e+00    3.062493e+00
  4.655699e+00    3.126203e+00
  4.671575e+00    3.107770e+00
  4.687451e+00    3.068604e+00
  4.703326e+00    3.135651e+00
  4.719202e+00    3.144586e+00
  4.735077e+00    3.364886e+00
  4.750953e+00    3.253297e+00
  4.766828e+00    3.201028e+00
  4.782704e+00    3.202218e+00
  4.798580e+00    3.105869e+00
  4.814455e+00    3.050610e+00
  4.830331e+00    3.095179e+00
  4.846206e+00    3.154512e+00
  4.862082e+00    3.127001e+00
  4.877957e+00    3.123133e+00
  4.893833e+00    3.132890e+00
  4.909709e+00    3.110196e+00
  4.925584e+00    3.121758e+00
  4.941460e+00    3.048606e+00
  4.957335e+00    3.064692e+00
  4.973211e+00    3.158140e+00
  4.989086e+00    3.160045e+00
  5.004962e+00    3.204983e+00
  5.020838e+00    3.225152e+00
  5.036713e+00    3.187118e+00
  5.052589e+00    3.088293e+00
  5.068464e+00    3.115743e+00
  5.084340e+00    3.151042e+00
  5.100216e+00    3.136732e+00
  5.116091e+00    3.249745e+00
