# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000031.dat
#       q_nm^-1             I 
  2.003187e-02    1.424646e-01
  3.590745e-02    3.429401e-02
  5.178302e-02    6.857615e-02
  6.765859e-02    4.631919e-02
  8.353417e-02    1.380180e-01
  9.940974e-02    4.858873e-02
  1.152853e-01    1.117665e-01
  1.311609e-01    7.824729e-02
  1.470365e-01    2.316308e-02
  1.629120e-01    6.858048e-02
  1.787876e-01    2.794793e-02
  1.946632e-01    9.237427e-03
  2.105388e-01    3.862524e-02
  2.264143e-01    4.260721e-02
  2.422899e-01    2.463277e-02
  2.581655e-01    4.856310e-02
  2.740411e-01    3.606771e-02
  2.899166e-01    2.347210e-02
  3.057922e-01    4.360334e-02
  3.216678e-01    8.579813e-02
  3.375433e-01    4.852757e-02
  3.534189e-01    8.399946e-03
  3.692945e-01    1.495208e-03
  3.851701e-01    2.447349e-02
  4.010456e-01    3.280980e-02
  4.169212e-01    7.570025e-02
  4.327968e-01    5.580880e-02
  4.486724e-01    3.278700e-02
  4.645479e-01    6.005621e-02
  4.804235e-01    6.340276e-02
  4.962991e-01    1.441875e-02
  5.121747e-01    1.560333e-02
  5.280502e-01    4.044480e-02
  5.439258e-01    2.707395e-02
  5.598014e-01    5.113945e-02
  5.756770e-01    3.718200e-02
  5.915525e-01    1.465211e-02
  6.074281e-01    2.312580e-02
  6.233037e-01    2.958236e-02
  6.391793e-01    3.982206e-02
  6.550548e-01    3.717571e-02
  6.709304e-01    4.644747e-02
  6.868060e-01    2.987225e-02
  7.026815e-01    2.942029e-02
  7.185571e-01    4.476284e-02
  7.344327e-01    4.982180e-02
  7.503083e-01    6.824290e-02
  7.661838e-01    6.636924e-02
  7.820594e-01    8.053277e-02
  7.979350e-01    1.170348e-01
  8.138106e-01    1.913655e-01
  8.296861e-01    2.673674e-01
  8.455617e-01    3.176542e-01
  8.614373e-01    4.484302e-01
  8.773129e-01    5.141944e-01
  8.931884e-01    5.326784e-01
  9.090640e-01    6.380564e-01
  9.249396e-01    6.332849e-01
  9.408152e-01    7.057416e-01
  9.566907e-01    8.290868e-01
  9.725663e-01    8.770804e-01
  9.884419e-01    1.017137e+00
  1.004317e+00    1.104762e+00
  1.020193e+00    1.190650e+00
  1.036069e+00    1.306204e+00
  1.051944e+00    1.293068e+00
  1.067820e+00    1.283866e+00
  1.083695e+00    1.327054e+00
  1.099571e+00    1.359463e+00
  1.115446e+00    1.436905e+00
  1.131322e+00    1.416976e+00
  1.147198e+00    1.483028e+00
  1.163073e+00    1.444687e+00
  1.178949e+00    1.421185e+00
  1.194824e+00    1.550526e+00
  1.210700e+00    1.879141e+00
  1.226575e+00    2.160846e+00
  1.242451e+00    2.266186e+00
  1.258327e+00    2.354935e+00
  1.274202e+00    2.530075e+00
  1.290078e+00    2.471372e+00
  1.305953e+00    2.516034e+00
  1.321829e+00    2.615597e+00
  1.337705e+00    2.552250e+00
  1.353580e+00    2.648516e+00
  1.369456e+00    2.763237e+00
  1.385331e+00    2.734660e+00
  1.401207e+00    2.704251e+00
  1.417082e+00    2.746155e+00
  1.432958e+00    2.865883e+00
  1.448834e+00    2.904768e+00
  1.464709e+00    2.928380e+00
  1.480585e+00    2.960722e+00
  1.496460e+00    2.963577e+00
  1.512336e+00    3.146028e+00
  1.528211e+00    3.107058e+00
  1.544087e+00    3.040458e+00
  1.559963e+00    3.071758e+00
  1.575838e+00    2.962690e+00
  1.591714e+00    2.858575e+00
  1.607589e+00    2.960492e+00
  1.623465e+00    2.912127e+00
  1.639340e+00    2.941360e+00
  1.655216e+00    2.947330e+00
  1.671092e+00    2.972805e+00
  1.686967e+00    2.951228e+00
  1.702843e+00    2.927089e+00
  1.718718e+00    2.925452e+00
  1.734594e+00    2.935065e+00
  1.750469e+00    2.966245e+00
  1.766345e+00    2.913796e+00
