# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000066.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    0.000000e+00
  6.765859e-02    8.657758e-02
  8.353417e-02    1.227446e-01
  9.940974e-02    3.235453e-03
  1.152853e-01    1.041437e-02
  1.311609e-01    7.750241e-02
  1.470365e-01    7.536899e-02
  1.629120e-01    5.351290e-02
  1.787876e-01    1.622376e-02
  1.946632e-01    3.698763e-02
  2.105388e-01    5.526700e-02
  2.264143e-01    2.509311e-02
  2.422899e-01    1.652800e-02
  2.581655e-01    3.254377e-02
  2.740411e-01    5.519760e-02
  2.899166e-01    4.279222e-02
  3.057922e-01    7.836645e-02
  3.216678e-01    6.276082e-02
  3.375433e-01    5.195311e-02
  3.534189e-01    3.546965e-02
  3.692945e-01    1.302607e-02
  3.851701e-01    8.860051e-03
  4.010456e-01    3.682366e-02
  4.169212e-01    3.652760e-02
  4.327968e-01    4.043940e-02
  4.486724e-01    5.594163e-02
  4.645479e-01    2.579409e-02
  4.804235e-01    1.990276e-02
  4.962991e-01    5.241803e-02
  5.121747e-01    3.445445e-02
  5.280502e-01    3.228261e-02
  5.439258e-01    3.702822e-02
  5.598014e-01    2.409938e-02
  5.756770e-01    3.432313e-02
  5.915525e-01    2.922090e-02
  6.074281e-01    1.905411e-02
  6.233037e-01    1.964587e-02
  6.391793e-01    2.138515e-02
  6.550548e-01    2.894206e-02
  6.709304e-01    3.849349e-02
  6.868060e-01    4.002957e-02
  7.026815e-01    6.857512e-02
  7.185571e-01    3.761176e-02
  7.344327e-01    1.689099e-02
  7.503083e-01    2.909783e-02
  7.661838e-01    6.283031e-02
  7.820594e-01    7.882540e-02
  7.979350e-01    1.270688e-01
  8.138106e-01    1.649315e-01
  8.296861e-01    2.318743e-01
  8.455617e-01    3.068731e-01
  8.614373e-01    3.406239e-01
  8.773129e-01    4.183668e-01
  8.931884e-01    4.742230e-01
  9.090640e-01    5.395679e-01
  9.249396e-01    6.215636e-01
  9.408152e-01    7.213378e-01
  9.566907e-01    8.121540e-01
  9.725663e-01    8.991625e-01
  9.884419e-01    1.029179e+00
  1.004317e+00    1.037952e+00
  1.020193e+00    1.096091e+00
  1.036069e+00    1.186727e+00
  1.051944e+00    1.155638e+00
  1.067820e+00    1.233409e+00
  1.083695e+00    1.377641e+00
  1.099571e+00    1.433665e+00
  1.115446e+00    1.403194e+00
  1.131322e+00    1.411739e+00
