# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000006.dat
#       q_nm^-1             I 
  2.003187e-02    7.711996e-02
  3.590745e-02    1.358083e-01
  5.178302e-02    1.032391e-01
  6.765859e-02    1.119475e-01
  8.353417e-02    4.427407e-02
  9.940974e-02    1.076379e-01
  1.152853e-01    7.214832e-02
  1.311609e-01    2.051406e-04
  1.470365e-01    0.000000e+00
  1.629120e-01    3.828169e-03
  1.787876e-01    2.850442e-02
  1.946632e-01    3.281754e-02
  2.105388e-01    7.744397e-02
  2.264143e-01    4.630281e-02
  2.422899e-01    1.689109e-02
  2.581655e-01    3.192066e-02
  2.740411e-01    2.660313e-02
  2.899166e-01    3.661937e-02
  3.057922e-01    4.936139e-02
  3.216678e-01    3.338777e-02
  3.375433e-01    4.687761e-02
  3.534189e-01    1.086254e-01
  3.692945e-01    4.984429e-02
  3.851701e-01    3.710701e-02
  4.010456e-01    4.760433e-02
  4.169212e-01    4.252896e-02
  4.327968e-01    4.248233e-02
  4.486724e-01    5.033993e-02
  4.645479e-01    7.956030e-02
  4.804235e-01    1.720011e-02
  4.962991e-01    2.336524e-02
  5.121747e-01    3.452524e-02
  5.280502e-01    3.907560e-02
  5.439258e-01    3.778397e-02
  5.598014e-01    4.507072e-02
  5.756770e-01    4.849045e-02
  5.915525e-01    1.916624e-02
  6.074281e-01    3.022548e-02
  6.233037e-01    4.409622e-02
  6.391793e-01    4.085701e-02
  6.550548e-01    2.047590e-02
  6.709304e-01    3.499831e-02
  6.868060e-01    4.013106e-02
  7.026815e-01    3.755274e-02
  7.185571e-01    2.764563e-02
  7.344327e-01    4.833388e-02
  7.503083e-01    3.979433e-02
  7.661838e-01    7.810281e-02
  7.820594e-01    9.966222e-02
  7.979350e-01    1.311707e-01
  8.138106e-01    1.901165e-01
  8.296861e-01    2.179738e-01
  8.455617e-01    3.274961e-01
  8.614373e-01    3.968922e-01
  8.773129e-01    4.227967e-01
  8.931884e-01    4.627483e-01
  9.090640e-01    5.381382e-01
  9.249396e-01    6.688769e-01
  9.408152e-01    7.094898e-01
  9.566907e-01    8.273147e-01
  9.725663e-01    9.295579e-01
  9.884419e-01    9.279131e-01
  1.004317e+00    1.020731e+00
  1.020193e+00    1.147455e+00
  1.036069e+00    1.191939e+00
  1.051944e+00    1.263410e+00
  1.067820e+00    1.408914e+00
  1.083695e+00    1.374680e+00
  1.099571e+00    1.387345e+00
  1.115446e+00    1.406234e+00
  1.131322e+00    1.455608e+00
  1.147198e+00    1.542516e+00
  1.163073e+00    1.591004e+00
  1.178949e+00    1.599806e+00
  1.194824e+00    1.719262e+00
  1.210700e+00    2.050133e+00
  1.226575e+00    2.124032e+00
  1.242451e+00    2.148781e+00
  1.258327e+00    2.495872e+00
  1.274202e+00    2.573549e+00
  1.290078e+00    2.656854e+00
  1.305953e+00    2.629010e+00
  1.321829e+00    2.621504e+00
  1.337705e+00    2.606194e+00
  1.353580e+00    2.646133e+00
  1.369456e+00    2.816393e+00
  1.385331e+00    2.752135e+00
  1.401207e+00    2.661635e+00
  1.417082e+00    2.782213e+00
  1.432958e+00    2.919750e+00
  1.448834e+00    2.861947e+00
  1.464709e+00    2.776018e+00
  1.480585e+00    2.913315e+00
  1.496460e+00    3.012303e+00
  1.512336e+00    3.040955e+00
  1.528211e+00    3.066501e+00
  1.544087e+00    3.138462e+00
  1.559963e+00    3.285879e+00
  1.575838e+00    3.213686e+00
  1.591714e+00    3.045544e+00
  1.607589e+00    2.922501e+00
  1.623465e+00    2.930013e+00
  1.639340e+00    2.798045e+00
  1.655216e+00    2.832788e+00
  1.671092e+00    3.049460e+00
  1.686967e+00    3.004971e+00
  1.702843e+00    2.917877e+00
  1.718718e+00    2.924554e+00
  1.734594e+00    2.872076e+00
  1.750469e+00    2.962292e+00
  1.766345e+00    3.040334e+00
  1.782221e+00    2.919672e+00
  1.798096e+00    2.913907e+00
  1.813972e+00    2.762315e+00
  1.829847e+00    2.826971e+00
  1.845723e+00    2.915407e+00
  1.861598e+00    2.930084e+00
  1.877474e+00    2.833762e+00
  1.893350e+00    2.855238e+00
  1.909225e+00    2.812356e+00
  1.925101e+00    2.853007e+00
  1.940976e+00    2.896606e+00
  1.956852e+00    2.727282e+00
  1.972727e+00    2.808629e+00
  1.988603e+00    2.864571e+00
  2.004479e+00    2.885879e+00
  2.020354e+00    2.779576e+00
  2.036230e+00    2.764628e+00
  2.052105e+00    2.827569e+00
  2.067981e+00    2.891738e+00
  2.083856e+00    2.779834e+00
  2.099732e+00    2.705540e+00
  2.115608e+00    2.752010e+00
  2.131483e+00    2.756734e+00
  2.147359e+00    2.801077e+00
  2.163234e+00    2.709021e+00
  2.179110e+00    2.832304e+00
  2.194985e+00    2.943861e+00
  2.210861e+00    2.834939e+00
  2.226737e+00    2.768864e+00
  2.242612e+00    2.668948e+00
  2.258488e+00    2.745069e+00
  2.274363e+00    2.861439e+00
  2.290239e+00    2.878605e+00
  2.306115e+00    2.940777e+00
  2.321990e+00    2.803801e+00
  2.337866e+00    2.798329e+00
  2.353741e+00    2.795071e+00
  2.369617e+00    2.714462e+00
  2.385492e+00    2.785075e+00
  2.401368e+00    2.946169e+00
  2.417244e+00    2.830544e+00
  2.433119e+00    2.774755e+00
  2.448995e+00    2.896388e+00
  2.464870e+00    2.858837e+00
  2.480746e+00    2.870948e+00
  2.496621e+00    2.944664e+00
  2.512497e+00    2.909485e+00
  2.528373e+00    2.920938e+00
  2.544248e+00    2.879576e+00
  2.560124e+00    2.894221e+00
  2.575999e+00    2.973576e+00
  2.591875e+00    2.874530e+00
  2.607750e+00    2.872798e+00
  2.623626e+00    2.929487e+00
  2.639502e+00    2.857003e+00
  2.655377e+00    2.899529e+00
  2.671253e+00    2.860744e+00
  2.687128e+00    2.946540e+00
  2.703004e+00    3.012979e+00
  2.718879e+00    2.975101e+00
  2.734755e+00    2.959300e+00
  2.750631e+00    2.936560e+00
  2.766506e+00    2.917452e+00
  2.782382e+00    2.879671e+00
  2.798257e+00    2.757544e+00
  2.814133e+00    2.866112e+00
  2.830008e+00    2.944951e+00
  2.845884e+00    2.909142e+00
  2.861760e+00    2.958599e+00
  2.877635e+00    2.946809e+00
  2.893511e+00    2.914810e+00
  2.909386e+00    2.915086e+00
  2.925262e+00    2.880560e+00
  2.941137e+00    2.907336e+00
  2.957013e+00    3.025990e+00
  2.972889e+00    3.025886e+00
  2.988764e+00    2.969248e+00
  3.004640e+00    2.932579e+00
  3.020515e+00    2.895720e+00
  3.036391e+00    2.983004e+00
  3.052266e+00    2.953246e+00
  3.068142e+00    3.036424e+00
  3.084018e+00    3.069586e+00
  3.099893e+00    3.066940e+00
  3.115769e+00    2.977459e+00
  3.131644e+00    2.937225e+00
  3.147520e+00    2.929769e+00
  3.163395e+00    2.941246e+00
  3.179271e+00    2.972921e+00
  3.195147e+00    3.004185e+00
  3.211022e+00    3.005581e+00
  3.226898e+00    2.992980e+00
  3.242773e+00    3.009730e+00
  3.258649e+00    2.926391e+00
  3.274525e+00    2.994927e+00
  3.290400e+00    2.973895e+00
  3.306276e+00    3.048220e+00
  3.322151e+00    3.060138e+00
