# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000075.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    7.159096e-02
  5.178302e-02    7.652842e-02
  6.765859e-02    1.226932e-01
  8.353417e-02    1.230289e-01
  9.940974e-02    1.228605e-01
  1.152853e-01    1.195532e-01
  1.311609e-01    5.839701e-02
  1.470365e-01    3.849828e-02
  1.629120e-01    2.712052e-02
  1.787876e-01    1.083039e-01
  1.946632e-01    2.972584e-02
  2.105388e-01    3.813315e-02
  2.264143e-01    4.552574e-02
  2.422899e-01    5.900582e-02
  2.581655e-01    4.281968e-02
  2.740411e-01    2.847151e-02
  2.899166e-01    3.097322e-02
  3.057922e-01    2.241258e-02
  3.216678e-01    4.226224e-02
  3.375433e-01    2.119857e-02
  3.534189e-01    2.986650e-02
  3.692945e-01    3.378113e-02
  3.851701e-01    2.620628e-02
  4.010456e-01    3.049558e-02
  4.169212e-01    3.136689e-02
  4.327968e-01    4.125510e-02
  4.486724e-01    3.553583e-02
  4.645479e-01    2.961453e-02
  4.804235e-01    2.317317e-02
  4.962991e-01    2.248387e-02
  5.121747e-01    2.239406e-02
  5.280502e-01    4.228118e-02
  5.439258e-01    3.270316e-02
  5.598014e-01    3.034179e-02
  5.756770e-01    2.841973e-02
  5.915525e-01    5.814308e-02
  6.074281e-01    4.827442e-02
  6.233037e-01    3.248789e-02
  6.391793e-01    5.623525e-02
  6.550548e-01    4.263022e-02
  6.709304e-01    2.815870e-02
  6.868060e-01    3.615097e-02
  7.026815e-01    2.796510e-02
  7.185571e-01    1.820749e-02
  7.344327e-01    4.137747e-02
  7.503083e-01    5.225518e-02
  7.661838e-01    6.108622e-02
  7.820594e-01    1.001323e-01
  7.979350e-01    1.342388e-01
  8.138106e-01    1.639015e-01
  8.296861e-01    2.222444e-01
  8.455617e-01    2.986124e-01
  8.614373e-01    3.544777e-01
  8.773129e-01    4.275921e-01
  8.931884e-01    5.062225e-01
  9.090640e-01    5.404297e-01
  9.249396e-01    6.200514e-01
  9.408152e-01    7.157855e-01
  9.566907e-01    8.097435e-01
  9.725663e-01    8.519436e-01
  9.884419e-01    8.974122e-01
  1.004317e+00    1.007637e+00
  1.020193e+00    1.111476e+00
  1.036069e+00    1.141854e+00
  1.051944e+00    1.273818e+00
  1.067820e+00    1.376004e+00
  1.083695e+00    1.355868e+00
  1.099571e+00    1.266081e+00
  1.115446e+00    1.424857e+00
  1.131322e+00    1.604183e+00
  1.147198e+00    1.599815e+00
  1.163073e+00    1.619044e+00
  1.178949e+00    1.643497e+00
  1.194824e+00    1.678029e+00
  1.210700e+00    1.876007e+00
  1.226575e+00    2.022857e+00
  1.242451e+00    2.243794e+00
  1.258327e+00    2.316471e+00
  1.274202e+00    2.372118e+00
  1.290078e+00    2.409415e+00
  1.305953e+00    2.457620e+00
  1.321829e+00    2.426050e+00
  1.337705e+00    2.525074e+00
  1.353580e+00    2.516734e+00
  1.369456e+00    2.523236e+00
  1.385331e+00    2.637440e+00
  1.401207e+00    2.606268e+00
  1.417082e+00    2.515339e+00
  1.432958e+00    2.561769e+00
  1.448834e+00    2.760317e+00
  1.464709e+00    2.850322e+00
  1.480585e+00    2.990777e+00
  1.496460e+00    2.854181e+00
  1.512336e+00    2.829839e+00
  1.528211e+00    2.942034e+00
  1.544087e+00    3.088287e+00
  1.559963e+00    2.963579e+00
  1.575838e+00    2.994689e+00
  1.591714e+00    2.997649e+00
  1.607589e+00    2.956259e+00
  1.623465e+00    3.020353e+00
  1.639340e+00    2.902970e+00
  1.655216e+00    2.828264e+00
  1.671092e+00    2.885865e+00
  1.686967e+00    2.802326e+00
  1.702843e+00    2.878006e+00
  1.718718e+00    2.863714e+00
  1.734594e+00    2.658333e+00
  1.750469e+00    2.767265e+00
  1.766345e+00    2.783453e+00
  1.782221e+00    2.917420e+00
  1.798096e+00    2.905419e+00
  1.813972e+00    2.886125e+00
  1.829847e+00    2.758950e+00
  1.845723e+00    2.788630e+00
  1.861598e+00    2.800899e+00
  1.877474e+00    2.928546e+00
  1.893350e+00    2.784596e+00
  1.909225e+00    2.803944e+00
  1.925101e+00    2.784601e+00
  1.940976e+00    2.759773e+00
  1.956852e+00    2.779940e+00
  1.972727e+00    2.737247e+00
  1.988603e+00    2.729999e+00
  2.004479e+00    2.690736e+00
  2.020354e+00    2.751835e+00
  2.036230e+00    2.767524e+00
  2.052105e+00    2.727905e+00
  2.067981e+00    2.713791e+00
  2.083856e+00    2.655627e+00
  2.099732e+00    2.661365e+00
  2.115608e+00    2.724138e+00
  2.131483e+00    2.832652e+00
  2.147359e+00    2.769252e+00
  2.163234e+00    2.827005e+00
  2.179110e+00    2.770518e+00
  2.194985e+00    2.823591e+00
  2.210861e+00    2.857669e+00
  2.226737e+00    2.912111e+00
  2.242612e+00    2.883789e+00
  2.258488e+00    2.831861e+00
  2.274363e+00    2.790620e+00
  2.290239e+00    2.733822e+00
  2.306115e+00    2.694304e+00
  2.321990e+00    2.741863e+00
  2.337866e+00    2.799105e+00
  2.353741e+00    2.707504e+00
  2.369617e+00    2.803561e+00
  2.385492e+00    2.879801e+00
  2.401368e+00    2.925529e+00
  2.417244e+00    2.790720e+00
  2.433119e+00    2.748718e+00
  2.448995e+00    2.776609e+00
  2.464870e+00    2.736912e+00
  2.480746e+00    2.772295e+00
  2.496621e+00    2.698104e+00
  2.512497e+00    2.723816e+00
  2.528373e+00    2.805073e+00
  2.544248e+00    2.755534e+00
  2.560124e+00    2.710762e+00
  2.575999e+00    2.816056e+00
  2.591875e+00    2.845217e+00
  2.607750e+00    2.766726e+00
  2.623626e+00    2.871597e+00
  2.639502e+00    2.821764e+00
  2.655377e+00    2.842897e+00
  2.671253e+00    2.811861e+00
  2.687128e+00    2.778921e+00
  2.703004e+00    2.859825e+00
  2.718879e+00    2.935099e+00
  2.734755e+00    2.829599e+00
  2.750631e+00    2.763171e+00
  2.766506e+00    2.860181e+00
  2.782382e+00    2.877154e+00
  2.798257e+00    2.844734e+00
  2.814133e+00    2.886483e+00
  2.830008e+00    2.742924e+00
  2.845884e+00    2.790668e+00
  2.861760e+00    2.895313e+00
  2.877635e+00    2.855686e+00
  2.893511e+00    2.799632e+00
  2.909386e+00    2.831685e+00
  2.925262e+00    2.868336e+00
  2.941137e+00    2.880556e+00
  2.957013e+00    2.890038e+00
  2.972889e+00    2.830756e+00
  2.988764e+00    2.875039e+00
  3.004640e+00    2.925451e+00
  3.020515e+00    2.901186e+00
  3.036391e+00    2.904527e+00
  3.052266e+00    2.789726e+00
  3.068142e+00    2.868418e+00
  3.084018e+00    2.904208e+00
  3.099893e+00    2.836864e+00
  3.115769e+00    2.862835e+00
  3.131644e+00    2.855496e+00
  3.147520e+00    2.877371e+00
  3.163395e+00    2.802229e+00
  3.179271e+00    2.808159e+00
  3.195147e+00    2.858410e+00
  3.211022e+00    2.892526e+00
  3.226898e+00    2.866583e+00
  3.242773e+00    2.861503e+00
  3.258649e+00    2.880049e+00
  3.274525e+00    2.858441e+00
  3.290400e+00    2.933385e+00
  3.306276e+00    2.907867e+00
  3.322151e+00    2.960896e+00
  3.338027e+00    2.964351e+00
  3.353902e+00    2.925730e+00
  3.369778e+00    2.975091e+00
  3.385654e+00    3.043402e+00
  3.401529e+00    3.019593e+00
  3.417405e+00    2.927587e+00
  3.433280e+00    2.989107e+00
  3.449156e+00    2.928045e+00
  3.465031e+00    2.962679e+00
  3.480907e+00    2.915096e+00
  3.496783e+00    2.864727e+00
  3.512658e+00    2.946012e+00
  3.528534e+00    2.975285e+00
  3.544409e+00    2.942867e+00
  3.560285e+00    2.925415e+00
  3.576160e+00    3.044736e+00
  3.592036e+00    3.047331e+00
  3.607912e+00    3.079874e+00
  3.623787e+00    2.981486e+00
  3.639663e+00    2.968479e+00
  3.655538e+00    2.994325e+00
  3.671414e+00    2.985656e+00
  3.687289e+00    2.902636e+00
  3.703165e+00    2.859697e+00
  3.719041e+00    2.951294e+00
  3.734916e+00    2.963003e+00
  3.750792e+00    3.009064e+00
  3.766667e+00    2.938828e+00
  3.782543e+00    2.950972e+00
  3.798418e+00    2.992954e+00
  3.814294e+00    3.002318e+00
  3.830170e+00    2.988619e+00
  3.846045e+00    3.052031e+00
  3.861921e+00    3.173483e+00
  3.877796e+00    3.056653e+00
  3.893672e+00    2.944674e+00
  3.909547e+00    2.943336e+00
  3.925423e+00    2.973693e+00
  3.941299e+00    3.054368e+00
  3.957174e+00    3.035404e+00
  3.973050e+00    2.983893e+00
  3.988925e+00    3.057837e+00
  4.004801e+00    3.162951e+00
  4.020676e+00    3.090805e+00
  4.036552e+00    2.989220e+00
  4.052428e+00    2.995096e+00
  4.068303e+00    3.017040e+00
  4.084179e+00    3.028130e+00
  4.100054e+00    3.008500e+00
  4.115930e+00    3.016982e+00
  4.131806e+00    3.097574e+00
  4.147681e+00    3.129822e+00
  4.163557e+00    3.029535e+00
  4.179432e+00    3.007522e+00
  4.195308e+00    3.151784e+00
  4.211183e+00    3.149541e+00
  4.227059e+00    3.017107e+00
  4.242935e+00    3.014180e+00
  4.258810e+00    3.035973e+00
  4.274686e+00    3.040030e+00
  4.290561e+00    3.069311e+00
  4.306437e+00    3.077197e+00
  4.322312e+00    3.117119e+00
  4.338188e+00    3.090230e+00
  4.354064e+00    3.118317e+00
  4.369939e+00    3.092392e+00
  4.385815e+00    3.033484e+00
  4.401690e+00    3.005769e+00
  4.417566e+00    3.015615e+00
  4.433441e+00    2.993361e+00
  4.449317e+00    3.027405e+00
  4.465193e+00    2.966794e+00
  4.481068e+00    3.013079e+00
  4.496944e+00    3.098244e+00
  4.512819e+00    3.111335e+00
  4.528695e+00    3.033429e+00
  4.544570e+00    3.066999e+00
  4.560446e+00    3.052500e+00
  4.576322e+00    3.096024e+00
  4.592197e+00    3.128529e+00
  4.608073e+00    3.066267e+00
  4.623948e+00    3.142900e+00
  4.639824e+00    3.086144e+00
  4.655699e+00    3.067099e+00
  4.671575e+00    3.100217e+00
  4.687451e+00    3.075517e+00
  4.703326e+00    3.094248e+00
  4.719202e+00    3.008671e+00
  4.735077e+00    3.274974e+00
  4.750953e+00    3.250541e+00
  4.766828e+00    3.059118e+00
  4.782704e+00    3.054331e+00
  4.798580e+00    3.095545e+00
  4.814455e+00    3.106130e+00
  4.830331e+00    3.158221e+00
  4.846206e+00    3.116499e+00
  4.862082e+00    3.121241e+00
  4.877957e+00    3.188612e+00
  4.893833e+00    3.112980e+00
  4.909709e+00    3.139602e+00
  4.925584e+00    3.169672e+00
  4.941460e+00    3.120635e+00
  4.957335e+00    3.091340e+00
  4.973211e+00    3.096203e+00
  4.989086e+00    3.078203e+00
  5.004962e+00    3.166951e+00
  5.020838e+00    3.121033e+00
  5.036713e+00    3.125660e+00
  5.052589e+00    3.120709e+00
  5.068464e+00    3.114601e+00
  5.084340e+00    3.015113e+00
  5.100216e+00    3.056309e+00
  5.116091e+00    3.164732e+00
  5.131967e+00    3.177363e+00
  5.147842e+00    3.351196e+00
  5.163718e+00    3.413637e+00
  5.179593e+00    3.128258e+00
  5.195469e+00    3.107255e+00
  5.211345e+00    3.078056e+00
  5.227220e+00    3.134199e+00
  5.243096e+00    3.169558e+00
  5.258971e+00    3.135184e+00
  5.274847e+00    3.108056e+00
  5.290722e+00    3.127967e+00
  5.306598e+00    3.082801e+00
  5.322474e+00    3.126229e+00
  5.338349e+00    3.180682e+00
  5.354225e+00    3.128257e+00
  5.370100e+00    3.095611e+00
  5.385976e+00    3.098185e+00
  5.401851e+00    3.077636e+00
  5.417727e+00    3.076517e+00
  5.433603e+00    3.091400e+00
  5.449478e+00    3.076551e+00
  5.465354e+00    3.082478e+00
  5.481229e+00    3.015602e+00
  5.497105e+00    3.073887e+00
  5.512980e+00    3.084768e+00
  5.528856e+00    3.062223e+00
  5.544732e+00    3.039618e+00
  5.560607e+00    3.077309e+00
  5.576483e+00    3.097524e+00
  5.592358e+00    3.000079e+00
  5.608234e+00    3.054996e+00
  5.624109e+00    3.079627e+00
  5.639985e+00    3.026939e+00
  5.655861e+00    3.016969e+00
  5.671736e+00    3.019112e+00
  5.687612e+00    2.964602e+00
  5.703487e+00    3.001280e+00
  5.719363e+00    3.099144e+00
  5.735238e+00    3.123004e+00
  5.751114e+00    3.095796e+00
  5.766990e+00    2.992101e+00
  5.782865e+00    2.978799e+00
  5.798741e+00    3.095895e+00
  5.814616e+00    3.047265e+00
  5.830492e+00    3.074751e+00
  5.846367e+00    3.032851e+00
  5.862243e+00    3.049828e+00
  5.878119e+00    3.014158e+00
  5.893994e+00    2.976619e+00
  5.909870e+00    3.007091e+00
  5.925745e+00    3.026824e+00
  5.941621e+00    3.003889e+00
  5.957497e+00    3.053607e+00
  5.973372e+00    3.008326e+00
  5.989248e+00    2.981365e+00
  6.005123e+00    3.022799e+00
  6.020999e+00    3.004841e+00
  6.036874e+00    3.034050e+00
  6.052750e+00    2.970393e+00
  6.068626e+00    3.031018e+00
  6.084501e+00    3.014229e+00
  6.100377e+00    3.025173e+00
  6.116252e+00    3.036216e+00
  6.132128e+00    3.049643e+00
  6.148003e+00    3.034138e+00
  6.163879e+00    3.075633e+00
  6.179755e+00    3.067045e+00
  6.195630e+00    3.085509e+00
  6.211506e+00    3.102325e+00
  6.227381e+00    3.115942e+00
  6.243257e+00    3.104942e+00
  6.259132e+00    3.078485e+00
  6.275008e+00    3.033579e+00
  6.290884e+00    3.036742e+00
  6.306759e+00    3.045922e+00
