# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000160.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    2.671064e-02
  6.765859e-02    5.597109e-02
  8.353417e-02    7.803435e-02
  9.940974e-02    1.184039e-01
  1.152853e-01    7.575895e-02
  1.311609e-01    7.378082e-02
  1.470365e-01    8.106697e-02
  1.629120e-01    8.809242e-02
  1.787876e-01    6.756940e-02
  1.946632e-01    3.209671e-02
  2.105388e-01    3.762193e-02
  2.264143e-01    3.770743e-02
  2.422899e-01    3.763464e-02
  2.581655e-01    4.907164e-02
  2.740411e-01    5.156330e-02
  2.899166e-01    2.865625e-02
  3.057922e-01    1.074306e-03
  3.216678e-01    1.139244e-02
  3.375433e-01    4.148047e-02
  3.534189e-01    3.229353e-02
  3.692945e-01    1.163590e-02
  3.851701e-01    9.390147e-03
  4.010456e-01    8.696876e-03
  4.169212e-01    0.000000e+00
  4.327968e-01    2.957185e-03
  4.486724e-01    3.633459e-02
  4.645479e-01    6.380991e-02
  4.804235e-01    2.560643e-02
  4.962991e-01    3.882190e-02
  5.121747e-01    5.838488e-02
  5.280502e-01    5.348433e-02
  5.439258e-01    3.465125e-02
  5.598014e-01    3.708523e-02
  5.756770e-01    4.218247e-02
  5.915525e-01    7.222484e-02
  6.074281e-01    4.725103e-02
  6.233037e-01    4.303984e-02
  6.391793e-01    4.414931e-02
  6.550548e-01    4.018116e-02
  6.709304e-01    3.109448e-02
  6.868060e-01    5.536010e-02
  7.026815e-01    4.760078e-02
  7.185571e-01    3.631641e-02
  7.344327e-01    4.391148e-02
  7.503083e-01    6.543353e-02
  7.661838e-01    6.903698e-02
  7.820594e-01    8.861465e-02
  7.979350e-01    1.136680e-01
  8.138106e-01    1.629591e-01
  8.296861e-01    2.481234e-01
  8.455617e-01    3.575782e-01
  8.614373e-01    4.121739e-01
  8.773129e-01    4.290535e-01
  8.931884e-01    4.853474e-01
  9.090640e-01    5.765984e-01
  9.249396e-01    6.103776e-01
  9.408152e-01    6.949652e-01
  9.566907e-01    8.599866e-01
  9.725663e-01    8.419890e-01
  9.884419e-01    9.622092e-01
  1.004317e+00    1.016686e+00
  1.020193e+00    1.034754e+00
  1.036069e+00    1.135145e+00
  1.051944e+00    1.147690e+00
  1.067820e+00    1.261456e+00
  1.083695e+00    1.314995e+00
  1.099571e+00    1.214494e+00
  1.115446e+00    1.307591e+00
  1.131322e+00    1.475115e+00
