# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000088.dat
#       q_nm^-1             I 
  2.003187e-02    1.424646e-01
  3.590745e-02    3.430026e-02
  5.178302e-02    9.527555e-02
  6.765859e-02    6.258401e-02
  8.353417e-02    4.522756e-02
  9.940974e-02    6.754640e-02
  1.152853e-01    5.913961e-02
  1.311609e-01    3.611246e-02
  1.470365e-01    4.458820e-02
  1.629120e-01    5.219994e-02
  1.787876e-01    1.442671e-02
  1.946632e-01    3.936091e-03
  2.105388e-01    4.819084e-02
  2.264143e-01    8.234601e-02
  2.422899e-01    4.042612e-02
  2.581655e-01    4.128440e-02
  2.740411e-01    2.945728e-02
  2.899166e-01    1.304452e-02
  3.057922e-01    1.535798e-02
  3.216678e-01    2.167101e-02
  3.375433e-01    6.745403e-02
  3.534189e-01    4.220825e-02
  3.692945e-01    1.930678e-02
  3.851701e-01    7.978164e-03
  4.010456e-01    3.004495e-02
  4.169212e-01    3.028838e-02
  4.327968e-01    4.341915e-02
  4.486724e-01    4.493977e-02
  4.645479e-01    3.306135e-02
  4.804235e-01    3.062639e-02
  4.962991e-01    4.401043e-02
  5.121747e-01    5.636399e-02
  5.280502e-01    5.852482e-02
  5.439258e-01    3.309285e-02
  5.598014e-01    1.997714e-02
  5.756770e-01    5.406031e-02
  5.915525e-01    6.796432e-02
  6.074281e-01    4.878099e-02
  6.233037e-01    3.059586e-02
  6.391793e-01    3.083992e-02
  6.550548e-01    3.508662e-02
  6.709304e-01    3.162386e-02
  6.868060e-01    4.140513e-02
  7.026815e-01    5.309818e-02
  7.185571e-01    2.498157e-02
  7.344327e-01    3.558788e-02
  7.503083e-01    3.305285e-02
  7.661838e-01    6.045111e-02
  7.820594e-01    1.250271e-01
  7.979350e-01    1.473177e-01
  8.138106e-01    2.086136e-01
  8.296861e-01    2.709069e-01
  8.455617e-01    3.009349e-01
  8.614373e-01    3.178765e-01
  8.773129e-01    3.659348e-01
  8.931884e-01    4.369758e-01
  9.090640e-01    6.081271e-01
  9.249396e-01    6.993739e-01
  9.408152e-01    7.514914e-01
  9.566907e-01    8.832191e-01
  9.725663e-01    9.159330e-01
  9.884419e-01    9.607537e-01
  1.004317e+00    9.803171e-01
  1.020193e+00    1.015585e+00
  1.036069e+00    1.045678e+00
  1.051944e+00    1.185376e+00
  1.067820e+00    1.227921e+00
  1.083695e+00    1.395852e+00
  1.099571e+00    1.440511e+00
  1.115446e+00    1.266410e+00
  1.131322e+00    1.304287e+00
  1.147198e+00    1.413232e+00
  1.163073e+00    1.466275e+00
  1.178949e+00    1.530147e+00
  1.194824e+00    1.518296e+00
  1.210700e+00    1.833462e+00
  1.226575e+00    2.222763e+00
  1.242451e+00    2.292031e+00
  1.258327e+00    2.256616e+00
  1.274202e+00    2.389974e+00
  1.290078e+00    2.476020e+00
  1.305953e+00    2.467643e+00
  1.321829e+00    2.431293e+00
  1.337705e+00    2.481612e+00
  1.353580e+00    2.579785e+00
  1.369456e+00    2.611934e+00
  1.385331e+00    2.578501e+00
  1.401207e+00    2.542350e+00
  1.417082e+00    2.687428e+00
  1.432958e+00    2.832042e+00
  1.448834e+00    2.800489e+00
  1.464709e+00    2.613173e+00
  1.480585e+00    2.827673e+00
  1.496460e+00    3.005611e+00
  1.512336e+00    2.924352e+00
  1.528211e+00    2.914983e+00
  1.544087e+00    2.932596e+00
  1.559963e+00    2.971599e+00
  1.575838e+00    2.969998e+00
  1.591714e+00    3.023605e+00
  1.607589e+00    2.937434e+00
  1.623465e+00    2.920060e+00
  1.639340e+00    2.859414e+00
  1.655216e+00    2.881139e+00
  1.671092e+00    2.850348e+00
  1.686967e+00    2.728835e+00
  1.702843e+00    2.819205e+00
  1.718718e+00    2.858381e+00
  1.734594e+00    2.831508e+00
  1.750469e+00    2.694390e+00
  1.766345e+00    2.869519e+00
  1.782221e+00    2.751270e+00
  1.798096e+00    2.668310e+00
  1.813972e+00    2.838993e+00
  1.829847e+00    2.742062e+00
  1.845723e+00    2.739878e+00
  1.861598e+00    2.796175e+00
  1.877474e+00    2.816521e+00
  1.893350e+00    2.712510e+00
  1.909225e+00    2.752656e+00
  1.925101e+00    2.758302e+00
  1.940976e+00    2.793761e+00
  1.956852e+00    2.776377e+00
  1.972727e+00    2.691821e+00
  1.988603e+00    2.720341e+00
  2.004479e+00    2.722463e+00
  2.020354e+00    2.673032e+00
  2.036230e+00    2.713080e+00
  2.052105e+00    2.706625e+00
  2.067981e+00    2.721761e+00
  2.083856e+00    2.752362e+00
  2.099732e+00    2.667885e+00
  2.115608e+00    2.779041e+00
  2.131483e+00    2.690473e+00
  2.147359e+00    2.677253e+00
  2.163234e+00    2.654436e+00
  2.179110e+00    2.671546e+00
  2.194985e+00    2.797329e+00
  2.210861e+00    2.791205e+00
  2.226737e+00    2.722503e+00
  2.242612e+00    2.630083e+00
  2.258488e+00    2.606751e+00
  2.274363e+00    2.690427e+00
  2.290239e+00    2.809294e+00
  2.306115e+00    2.710400e+00
  2.321990e+00    2.729598e+00
  2.337866e+00    2.749947e+00
  2.353741e+00    2.674554e+00
  2.369617e+00    2.799861e+00
  2.385492e+00    2.834315e+00
  2.401368e+00    2.738859e+00
  2.417244e+00    2.682346e+00
  2.433119e+00    2.772473e+00
  2.448995e+00    2.709485e+00
  2.464870e+00    2.754886e+00
  2.480746e+00    2.690286e+00
  2.496621e+00    2.737700e+00
  2.512497e+00    2.724731e+00
  2.528373e+00    2.801719e+00
  2.544248e+00    2.886640e+00
  2.560124e+00    2.822945e+00
  2.575999e+00    2.833139e+00
  2.591875e+00    2.825169e+00
  2.607750e+00    2.851416e+00
  2.623626e+00    2.853931e+00
  2.639502e+00    2.798435e+00
  2.655377e+00    2.787536e+00
  2.671253e+00    2.764542e+00
  2.687128e+00    2.764310e+00
  2.703004e+00    2.731799e+00
  2.718879e+00    2.802664e+00
  2.734755e+00    2.899435e+00
  2.750631e+00    2.886468e+00
  2.766506e+00    2.722351e+00
  2.782382e+00    2.819613e+00
  2.798257e+00    2.773847e+00
  2.814133e+00    2.838952e+00
  2.830008e+00    2.841580e+00
  2.845884e+00    2.859437e+00
  2.861760e+00    2.808764e+00
  2.877635e+00    2.743588e+00
  2.893511e+00    2.734975e+00
  2.909386e+00    2.756007e+00
  2.925262e+00    2.807083e+00
  2.941137e+00    2.800506e+00
  2.957013e+00    2.733467e+00
  2.972889e+00    2.825584e+00
  2.988764e+00    2.822125e+00
  3.004640e+00    2.851397e+00
  3.020515e+00    2.780059e+00
  3.036391e+00    2.890451e+00
  3.052266e+00    2.886054e+00
  3.068142e+00    2.863573e+00
  3.084018e+00    2.851305e+00
  3.099893e+00    2.869024e+00
  3.115769e+00    2.825277e+00
  3.131644e+00    2.868029e+00
  3.147520e+00    2.868641e+00
  3.163395e+00    2.817849e+00
  3.179271e+00    2.888757e+00
  3.195147e+00    2.898273e+00
  3.211022e+00    2.844409e+00
  3.226898e+00    2.797026e+00
  3.242773e+00    2.805313e+00
  3.258649e+00    2.880503e+00
  3.274525e+00    2.930037e+00
  3.290400e+00    2.895248e+00
  3.306276e+00    2.921189e+00
  3.322151e+00    2.987257e+00
  3.338027e+00    3.007485e+00
  3.353902e+00    3.002349e+00
  3.369778e+00    2.933213e+00
  3.385654e+00    2.931723e+00
  3.401529e+00    2.893092e+00
  3.417405e+00    2.885410e+00
  3.433280e+00    2.849115e+00
  3.449156e+00    2.896980e+00
  3.465031e+00    2.899987e+00
  3.480907e+00    2.910870e+00
  3.496783e+00    2.917936e+00
  3.512658e+00    2.883631e+00
  3.528534e+00    2.931497e+00
  3.544409e+00    2.926335e+00
  3.560285e+00    2.943053e+00
  3.576160e+00    2.938552e+00
  3.592036e+00    2.861928e+00
  3.607912e+00    2.940059e+00
  3.623787e+00    3.004080e+00
  3.639663e+00    3.005372e+00
  3.655538e+00    2.998094e+00
  3.671414e+00    2.950198e+00
  3.687289e+00    3.021534e+00
  3.703165e+00    3.027437e+00
  3.719041e+00    3.030638e+00
  3.734916e+00    3.020009e+00
  3.750792e+00    2.965248e+00
  3.766667e+00    2.856027e+00
  3.782543e+00    2.933498e+00
  3.798418e+00    2.923554e+00
  3.814294e+00    2.970203e+00
  3.830170e+00    2.923119e+00
  3.846045e+00    2.899572e+00
  3.861921e+00    2.896373e+00
  3.877796e+00    2.967193e+00
  3.893672e+00    2.951772e+00
  3.909547e+00    3.023310e+00
  3.925423e+00    2.979165e+00
  3.941299e+00    2.906086e+00
  3.957174e+00    2.948902e+00
  3.973050e+00    3.016089e+00
  3.988925e+00    2.997083e+00
  4.004801e+00    3.025221e+00
  4.020676e+00    2.927670e+00
  4.036552e+00    2.934162e+00
  4.052428e+00    3.024006e+00
  4.068303e+00    3.030169e+00
  4.084179e+00    2.987103e+00
  4.100054e+00    2.925783e+00
  4.115930e+00    2.975759e+00
  4.131806e+00    3.046000e+00
  4.147681e+00    2.976295e+00
  4.163557e+00    2.913168e+00
  4.179432e+00    2.940775e+00
  4.195308e+00    2.952681e+00
  4.211183e+00    2.958529e+00
  4.227059e+00    2.982180e+00
  4.242935e+00    3.028163e+00
  4.258810e+00    3.005797e+00
  4.274686e+00    2.952780e+00
  4.290561e+00    3.038333e+00
  4.306437e+00    2.934888e+00
  4.322312e+00    3.018875e+00
  4.338188e+00    3.025013e+00
  4.354064e+00    2.973013e+00
  4.369939e+00    3.031713e+00
  4.385815e+00    2.981705e+00
  4.401690e+00    3.053727e+00
  4.417566e+00    3.084462e+00
  4.433441e+00    3.117087e+00
  4.449317e+00    3.128054e+00
  4.465193e+00    3.097387e+00
  4.481068e+00    3.040188e+00
  4.496944e+00    3.057590e+00
  4.512819e+00    3.032858e+00
  4.528695e+00    3.003435e+00
  4.544570e+00    3.014367e+00
  4.560446e+00    2.937362e+00
  4.576322e+00    2.949665e+00
  4.592197e+00    2.957828e+00
  4.608073e+00    3.076190e+00
  4.623948e+00    3.078908e+00
  4.639824e+00    3.089579e+00
  4.655699e+00    3.111740e+00
  4.671575e+00    3.114083e+00
  4.687451e+00    3.078366e+00
  4.703326e+00    2.982754e+00
  4.719202e+00    3.003563e+00
  4.735077e+00    3.027371e+00
  4.750953e+00    3.019454e+00
  4.766828e+00    3.041769e+00
  4.782704e+00    3.034757e+00
  4.798580e+00    3.152904e+00
  4.814455e+00    3.108711e+00
  4.830331e+00    3.056359e+00
  4.846206e+00    3.064689e+00
  4.862082e+00    3.040381e+00
  4.877957e+00    3.148334e+00
  4.893833e+00    3.045969e+00
  4.909709e+00    2.970254e+00
  4.925584e+00    3.010167e+00
  4.941460e+00    2.990148e+00
  4.957335e+00    3.121208e+00
  4.973211e+00    3.036337e+00
  4.989086e+00    3.051063e+00
  5.004962e+00    3.091468e+00
  5.020838e+00    3.064579e+00
  5.036713e+00    3.060251e+00
  5.052589e+00    3.089867e+00
  5.068464e+00    3.143504e+00
  5.084340e+00    3.046497e+00
  5.100216e+00    3.040150e+00
  5.116091e+00    3.079237e+00
  5.131967e+00    3.034090e+00
  5.147842e+00    3.008041e+00
  5.163718e+00    3.057821e+00
  5.179593e+00    3.003798e+00
  5.195469e+00    3.050976e+00
  5.211345e+00    3.055438e+00
  5.227220e+00    3.035371e+00
  5.243096e+00    3.013115e+00
  5.258971e+00    3.083590e+00
  5.274847e+00    3.080129e+00
  5.290722e+00    3.046662e+00
  5.306598e+00    3.105081e+00
  5.322474e+00    3.076893e+00
  5.338349e+00    3.072456e+00
  5.354225e+00    3.106622e+00
  5.370100e+00    3.152017e+00
  5.385976e+00    3.103647e+00
  5.401851e+00    3.064589e+00
  5.417727e+00    3.137106e+00
  5.433603e+00    3.059407e+00
  5.449478e+00    2.958167e+00
  5.465354e+00    3.015044e+00
  5.481229e+00    3.020300e+00
  5.497105e+00    3.012288e+00
  5.512980e+00    3.041925e+00
  5.528856e+00    3.003543e+00
  5.544732e+00    3.129203e+00
  5.560607e+00    3.134716e+00
  5.576483e+00    3.051604e+00
  5.592358e+00    3.011216e+00
  5.608234e+00    3.038865e+00
  5.624109e+00    3.008660e+00
  5.639985e+00    3.052688e+00
  5.655861e+00    3.030636e+00
  5.671736e+00    2.942045e+00
  5.687612e+00    2.913254e+00
  5.703487e+00    2.986665e+00
  5.719363e+00    2.985893e+00
  5.735238e+00    3.061466e+00
  5.751114e+00    2.989022e+00
  5.766990e+00    3.000548e+00
  5.782865e+00    2.962101e+00
  5.798741e+00    2.992135e+00
  5.814616e+00    2.950239e+00
  5.830492e+00    3.022940e+00
  5.846367e+00    3.050334e+00
  5.862243e+00    2.981644e+00
  5.878119e+00    2.994826e+00
  5.893994e+00    2.986889e+00
