# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000134.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    0.000000e+00
  6.765859e-02    2.055495e-01
  8.353417e-02    1.831973e-01
  9.940974e-02    1.109678e-01
  1.152853e-01    8.112828e-02
  1.311609e-01    1.026818e-02
  1.470365e-01    2.924068e-02
  1.629120e-01    8.544511e-02
  1.787876e-01    6.860449e-02
  1.946632e-01    6.139922e-02
  2.105388e-01    8.640472e-03
  2.264143e-01    0.000000e+00
  2.422899e-01    1.116243e-02
  2.581655e-01    5.167350e-02
  2.740411e-01    3.659583e-02
  2.899166e-01    7.064932e-02
  3.057922e-01    8.289950e-02
  3.216678e-01    1.962689e-02
  3.375433e-01    2.562190e-02
  3.534189e-01    3.999700e-02
  3.692945e-01    7.367337e-03
  3.851701e-01    5.103305e-03
  4.010456e-01    2.248611e-02
  4.169212e-01    2.328712e-02
  4.327968e-01    1.653130e-02
  4.486724e-01    1.311848e-02
  4.645479e-01    8.420092e-03
  4.804235e-01    8.818977e-03
  4.962991e-01    8.891555e-03
  5.121747e-01    6.030472e-03
  5.280502e-01    2.193422e-02
  5.439258e-01    2.539787e-02
  5.598014e-01    5.571446e-02
  5.756770e-01    5.625787e-02
  5.915525e-01    4.480819e-02
  6.074281e-01    5.258943e-02
  6.233037e-01    3.376623e-02
  6.391793e-01    4.939737e-02
  6.550548e-01    4.613211e-02
  6.709304e-01    5.705788e-02
  6.868060e-01    3.706365e-02
  7.026815e-01    3.824623e-02
  7.185571e-01    4.216565e-02
  7.344327e-01    3.870318e-02
  7.503083e-01    3.370327e-02
  7.661838e-01    7.694656e-02
  7.820594e-01    1.268853e-01
  7.979350e-01    1.080370e-01
  8.138106e-01    1.418574e-01
  8.296861e-01    2.227068e-01
  8.455617e-01    3.430589e-01
  8.614373e-01    3.659495e-01
  8.773129e-01    3.552915e-01
  8.931884e-01    4.551652e-01
  9.090640e-01    5.231436e-01
  9.249396e-01    5.062617e-01
  9.408152e-01    5.649767e-01
  9.566907e-01    8.022484e-01
  9.725663e-01    8.982711e-01
  9.884419e-01    9.397147e-01
  1.004317e+00    1.041208e+00
  1.020193e+00    1.122128e+00
  1.036069e+00    1.175684e+00
  1.051944e+00    1.191467e+00
  1.067820e+00    1.266754e+00
  1.083695e+00    1.357608e+00
  1.099571e+00    1.383715e+00
  1.115446e+00    1.395731e+00
  1.131322e+00    1.478264e+00
