monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,154011030.0,,1.0121562,,152161326.48300728,
7.093,153680770.0,,1.0120864,,151845504.49447793,
7.094,153813970.0,,1.0119478,,151997929.1421949,
7.095,153845860.0,,1.011896,,152037225.16938502,
7.096,154150480.0,,1.0122707,,152281874.79890507,
7.097,152918380.0,,1.0121872,,151077172.28591707,
7.098,151913940.0,,1.0119718,,150116772.02862766,
7.099,151708030.0,,1.0121414,,149888177.67952186,
7.1,152026190.0,,1.0121888,,150195487.2450673,
7.101,151040920.0,,1.011976,,149253460.55637684,
7.102,151185660.0,,1.0122819,,149351341.75569078,
7.103,150490550.0,,1.0119277,,148716701.795988,
7.104,150440360.0,,1.0120541,,148648535.68598753,
7.105,149630000.0,,1.0119898,,147857221.4858292,
7.106,148376960.0,,1.0059056,,147505849.45545587,
7.107,147728100.0,,1.0121456,,145955384.28463256,
7.108,146279720.0,,1.0119139,,144557476.67859885,
7.109,143475820.0,,1.0122845,,141734680.3196137,
7.11,138725170.0,,1.0118256,,137103834.89012334,
7.111,130819960.0,,1.0119626,,129273512.67724717,
7.112,110018450.0,,1.0118992,,108724712.8963043,
7.113,80070095.0,,1.0121238,,79110969.42883866,
7.114,58179072.0,,1.0120662,,57485441.16975747,
7.115,47122069.0,,1.0120762,,46559803.50096168,
7.116,41087421.0,,1.011808,,40607922.649356395,
7.117,38023667.0,,1.012255,,37563328.41033139,
7.118,35453090.0,,1.0118525,,35037804.4230755,
7.119,30428610.0,,1.0118938,,30070952.109796505,
7.12,24007507.0,,1.012159,,23719106.3854592,
7.121,18036132.0,,1.0121869,,17818973.946412466,
7.122,13479091.0,,1.0120986,,13317962.301301474,
7.123,10299673.0,,1.0119859,,10177684.29382267,
7.124,8560773.9,,1.012279,,8456931.241288222,
7.125,7327342.9,,1.0122637,,7238571.233958107,
7.126,6521410.0,,1.0120125,,6444001.432788626,
7.127,5922373.6,,1.0121568,,5851241.230607747,
7.128,5385731.8,,1.0120797,,5321450.277087862,
7.129,4753259.0,,1.0119997,,4696897.637420248,
7.13,4175373.9,,1.0121578,,4125220.2966770595,
7.131,3726344.9,,1.0120298,,3682050.568076157,
7.132,3451155.6,,1.0119914,,3410261.7868096507,
