# Scan number: 5
# Command: k-scan 3 12 8.979 180 1 10
# Date: Fri Jul 26 13:21:11 2024
# date: Fri Jul 26 13:21:11 2024
# C Fri Jul 26 13: 46:03 2024.  do ./2023-07_EXAFS.mac.
Energy	monobr	monoh	cr2latr	cr2vetr	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
9.01329	12.670699	25	-58.6672	12.5891	86562757	1	0	0	0	297.40049	12.673537	9.761258e-10	1.613643e-10	-1790.667	7.7091023e+08	1.1453604e+08	1.0118285	8.4320062	0.92651104	2578	34	33	1243	0	319	0	0	0	16.997457	0	9.0113056	0	0	0	0	0	0	297.846	-5.22782e-13	297.4	9.79988e-10	1.61148e-10	0	12	2617992.6	2617992.6
9.01444	12.669064	25	-58.6672	12.589	86562760	1.0200544	0	0	0	297.37879	12.671037	9.944898e-10	1.632046e-10	-1790.667	7.7091023e+08	1.1586429e+08	1.0280426	8.3319196	0.94238688	2610	28	44	1229	0	322	0	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.386	9.85695e-10	1.62581e-10	0	26	2667066.6	2667066.6
9.0156	12.667399	25	-58.6672	12.5889	86562763	1.0404384	0	0	0	297.35685	12.671037	9.897221e-10	1.641283e-10	-1790.667	7.7091023e+08	1.1654238e+08	1.0518736	9.1826394	0.95528384	2696	29	39	1318	1	314	0	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.363	9.91628e-10	1.63714e-10	0	20	2654101.1	2654101.1
9.01678	12.665709	25	-58.6672	12.5888	86562765	1.061152	0	0	0	297.34146	12.668537	9.898962e-10	1.643272e-10	-1790.667	7.7091023e+08	1.1670636e+08	1.0679923	8.5627882	0.9765424	2728	34	50	1344	0	326	0	0	0	16.997457	0	9.0148039	0	0	0	0	0	0	297.846	-5.22782e-13	297.341	9.92541e-10	1.65379e-10	0	11	2654385.6	2654385.6
9.01799	12.663989	25	-58.6672	12.5887	86562768	1.0821956	0	0	0	297.31665	12.666037	9.962271e-10	1.662031e-10	-1790.667	7.7091023e+08	1.1806224e+08	1.0920733	9.015102	0.99362176	2843	32	50	1363	0	342	0	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	297.317	9.93449e-10	1.66143e-10	0	15	2671173.8	2671173.8
9.01921	12.662244	25	-58.6672	12.5887	86562771	1.1035684	0	0	0	297.29469	12.666037	9.920882e-10	1.683205e-10	-1790.667	7.7091023e+08	1.1959044e+08	1.1081568	9.6686967	1.0010125	3001	28	51	1480	0	363	0	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	297.298	9.92921e-10	1.68605e-10	0	16	2659887.6	2659887.6
9.02045	12.660474	25	-58.6672	12.5886	86562773	1.1252712	0	0	0	297.26925	12.663537	9.796537e-10	1.692158e-10	-1790.667	7.7091023e+08	1.2025119e+08	1.1319574	9.0019215	1.0300595	3090	36	57	1543	1	359	0	0	0	16.997457	0	9.0183051	0	0	0	0	0	0	297.846	-5.22782e-13	297.278	9.8391e-10	1.69669e-10	0	10	2626360.3	2626360.3
9.02171	12.658679	25	-58.6672	12.5885	86562776	1.1473032	0	0	0	297.25438	12.661037	9.738876e-10	1.711413e-10	-1790.667	7.7091023e+08	1.2164486e+08	1.1561939	9.186196	1.0499837	3082	30	46	1485	0	379	0	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	297.254	9.73337e-10	1.70823e-10	0	16	2610711	2610711
9.02299	12.656859	25	-58.6672	12.5884	86562779	1.1696652	0	0	0	297.23282	12.661037	9.621921e-10	1.718732e-10	-1790.667	7.7091023e+08	1.2219094e+08	1.1798829	9.0387276	1.0732365	3321	36	62	1679	0	379	0	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	297.233	9.61004e-10	1.71148e-10	0	22	2579167.2	2579167.2
9.02428	12.655009	25	-58.6672	12.5883	86562782	1.1923568	0	0	0	297.21048	12.658537	9.602807e-10	1.728182e-10	-1790.667	7.7091023e+08	1.2288898e+08	1.2042144	9.6067943	1.088528	3391	41	65	1639	1	392	0	0	0	16.997457	0	9.0218091	0	0	0	0	0	0	297.846	-5.22782e-13	297.214	9.58997e-10	1.73342e-10	0	30	2573851.2	2573851.2
9.0256	12.653134	25	-58.6672	12.5882	86562785	1.2153784	0	0	0	297.18792	12.656037	9.602843e-10	1.736389e-10	-1790.667	7.7091023e+08	1.2349953e+08	1.2201907	8.8736292	1.1119155	3496	40	51	1772	0	377	0	0	0	16.997457	0	9.0235621	0	0	0	0	0	0	297.846	-5.22782e-13	297.192	9.54688e-10	1.73836e-10	0	25	2573664.1	2573664.1
9.02693	12.651229	25	-58.6672	12.5881	86562788	1.2387292	0	0	0	297.16567	12.653537	9.56021e-10	1.747686e-10	-1790.667	7.7091023e+08	1.2433037e+08	1.2440896	9.6557676	1.1239632	3494	42	62	1755	0	383	0	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	297.169	9.50597e-10	1.74752e-10	0	16	2562040.7	2562040.7
9.02829	12.649304	25	-58.6672	12.588	86562791	1.2624096	0	0	0	297.14272	12.653537	9.610304e-10	1.756995e-10	-1790.667	7.7091023e+08	1.2502074e+08	1.268017	9.3362032	1.1496323	3602	49	58	1813	1	432	0	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	297.146	9.56446e-10	1.75877e-10	0	26	2575262.8	2575262.8
9.02966	12.647349	25	-58.6672	12.5879	86562794	1.28642	0	0	0	297.11955	12.651037	9.674288e-10	1.764775e-10	-1790.667	7.7091023e+08	1.256028e+08	1.2918896	9.025861	1.1752854	3641	41	67	1761	2	427	1	0	0	16.997457	0	9.0270703	0	0	0	0	0	0	297.846	-5.22782e-13	297.124	9.63992e-10	1.76409e-10	0	10	2592203.3	2592203.3
9.03105	12.645369	25	-58.6672	12.5878	86562797	1.31076	0	0	0	297.09598	12.648537	9.765522e-10	1.771809e-10	-1790.667	7.7091023e+08	1.2613244e+08	1.3162227	9.8429786	1.1866672	3580	40	57	1806	0	397	0	0	0	16.997457	0	9.0288254	0	0	0	0	0	0	297.846	-5.22782e-13	297.096	9.72967e-10	1.76558e-10	0	18	2616439.1	2616439.1
