# Scan number: 4
# Command: ascan cr2roll -0.00390653 0.196093 20 1
# Date: Sat Jul 27 03:35:58 2024
# date: Sat Jul 27 03:35:58 2024
# C Sat Jul 27 03: 41:48 2024.  do ./2023-07_EXAFS.mac.
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0060992145	22.117	25	0	0	0	86614052	1	0	0	0	296.70363	5.132209	-2.23821e-13	2.415845e-13	-1790.667	7.7091023e+08	1254952.6	1.0117898	0.031690378	1.0114691	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.707	-2.34479e-13	2.38032e-13	0	12	-1215.8506	-1215.8506
0.016090961	22.117	25	0	0	0	86614056	1	0	0	0	296.67345	5.132209	6.536993e-13	2.557954e-13	-1790.667	7.7091023e+08	1328773.6	1.012097	0.033799133	1.0117549	1	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.679	6.05738e-13	2.34479e-13	0	11	3551.0549	3551.0549
0.026096414	22.117	25	0	0	0	86614059	1	0	0	0	296.65273	5.132209	4.20286e-12	2.23821e-13	-1790.667	7.7091023e+08	1162677	1.0121235	0.033893096	1.0117805	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.653	4.37161e-12	2.45137e-13	0	15	22830.966	22830.966
0.036088161	22.117	25	0	0	0	86614064	1	0	0	0	296.61208	5.132209	1.568168e-11	3.304024e-13	-1790.667	7.7091023e+08	1716332.5	1.012257	0.037840194	1.0118739	1	0	1	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.618	1.63745e-11	3.25073e-13	0	9	85186.731	85186.731
0.046093614	22.117	25	0	0	0	86614068	1	0	0	0	296.58157	5.132209	4.039791e-11	4.796163e-13	-1790.667	7.7091023e+08	2491450	1.0122678	8.3703696	0.92753728	6	1	0	0	1	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.585	4.00053e-11	4.63629e-13	0	13	219451.35	219451.35
0.056099067	22.117	25	0	0	0	86614071	1	0	0	0	296.55123	5.132209	6.431833e-11	6.039613e-13	-1790.667	7.7091023e+08	3137381.7	1.012247	8.3752836	0.92746848	9	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.559	6.48903e-11	6.11067e-13	0	14	349392.94	349392.94
0.066090814	22.117	25	0	0	0	86614075	1	0	0	0	296.52939	5.132209	1.09317e-10	8.490986e-13	-1790.667	7.7091023e+08	4410789.9	1.0119661	8.8762817	0.92214112	21	1	0	2	3	1	1	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.529	1.06721e-10	8.17124e-13	0	8	593836.75	593836.75
0.076096267	22.117	25	0	0	0	86614079	1	0	0	0	296.49952	5.132209	2.302407e-10	1.275424e-12	-1790.667	7.7091023e+08	6625411.1	1.0120339	9.6737627	0.91413216	29	1	2	2	3	2	2	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.5	2.29878e-10	1.17772e-12	0	3	1250723.9	1250723.9
0.086088014	22.117	25	0	0	0	86614083	1	0	0	0	296.47094	5.132209	4.367955e-10	1.41398e-12	-1790.667	7.7091023e+08	7345164.3	1.0118982	6.5247351	0.94587456	32	1	0	2	5	2	2	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.471	4.36003e-10	1.42109e-12	0	10	2372780.3	2372780.3
0.096093467	22.117	25	0	0	0	86614087	1	0	0	0	296.43894	5.132209	4.522533e-10	1.275424e-12	-1790.667	7.7091023e+08	6625411.1	1.0119651	6.8723633	0.9424192	25	2	1	0	1	1	2	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.447	4.47706e-10	1.27542e-12	0	19	2456750.8	2456750.8
0.10609892	22.117	25	0	0	0	86614090	1	0	0	0	298.3442	5.132209	2.532659e-10	8.277823e-13	-1790.667	7.7091023e+08	4300058.7	1.0120317	9.5646966	0.91523392	8	1	0	1	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	296.416	2.49038e-10	8.08242e-13	0	12	1375802.5	1375802.5
0.11609067	22.117	25	0	0	0	86614094	1	0	0	0	298.32082	5.132209	1.172147e-10	4.973799e-13	-1790.667	7.7091023e+08	2583726.1	1.0120771	0.037088083	1.0117018	6	1	1	0	2	1	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.321	1.17792e-10	5.32907e-13	0	13	636738.99	636738.99
0.12609612	22.117	25	0	0	0	86614098	1	0	0	0	298.29105	5.132209	4.381562e-11	3.410605e-13	-1790.667	7.7091023e+08	1771697.9	1.0118637	0.034660795	1.011513	1	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.291	4.34603e-11	3.21521e-13	0	11	238017.19	238017.19
0.13608787	22.117	25	0	0	0	86614102	1	0	0	0	298.25969	5.132209	1.288214e-11	2.664535e-13	-1790.667	7.7091023e+08	1384138.9	1.0121715	0.03408118	1.0118266	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.263	1.32765e-11	2.6823e-13	0	13	69978.943	69978.943
0.14609332	22.117	25	0	0	0	86614105	1	0	0	0	298.23173	5.132209	4.70024e-12	2.167155e-13	-1790.667	7.7091023e+08	1125766.2	1.011889	0.033300096	1.011552	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.237	4.4551e-12	2.2915e-13	0	17	25532.856	25532.856
0.15609877	22.117	25	0	0	0	86614109	1	0	0	0	298.20825	5.132209	1.70175e-12	1.918465e-13	-1790.667	7.7091023e+08	996579.9	1.0119622	0.033993363	1.0116182	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.208	1.8936e-12	1.98952e-13	0	8	9244.3233	9244.3233
0.16609052	22.117	25	0	0	0	86614113	1	0	0	0	298.17935	5.132209	8.739676e-13	2.060574e-13	-1790.667	7.7091023e+08	1070400.9	1.0119021	0.032888558	1.0115693	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.179	8.29559e-13	2.11386e-13	0	8	4747.6063	4747.6063
0.17609597	22.117	25	0	0	0	86614116	1	0	0	0	298.1468	5.132209	5.471179e-13	2.629008e-13	-1790.667	7.7091023e+08	1365683.8	1.0120013	0.032316165	1.0116742	1	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.155	5.3646e-13	2.06057e-13	0	11	2972.0786	2972.0786
0.18608772	22.117	25	0	0	0	86614120	1	0	0	0	298.12418	5.132209	2.877698e-13	2.700062e-13	-1790.667	7.7091023e+08	1402594	1.0121056	0.033640758	1.0117651	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.124	2.67638e-13	2.64085e-13	0	13	1563.2361	1563.2361
0.19609317	22.117	25	0	0	0	86614124	1	0	0	0	298.08779	5.132209	3.907985e-14	2.309264e-13	-1790.667	7.7091023e+08	1199587.2	1.0118528	0.033744039	1.0115114	0	0	0	0	0	0	0	0	0	16.997457	0	22.10115	0	0	0	0	0	0	297.846	-5.22782e-13	298.096	5.50671e-14	2.54019e-13	0	18	212.29133	212.29133
