# Scan number: 25
# Command: ascan mz -3.28 0.32 20 1
# Date: Sat Jul 27 06:24:01 2024
# date: Sat Jul 27 06:24:01 2024
# C Sat Jul 27 06: 51:08 2024.  do ./2023-07_EXAFS.mac.
mz	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.14	0	0	0	86624177	1	0	0	0	297.7253	6.3095137	-7.105427e-13	1.669775e-13	-1790.667	7.7091023e+08	526008.74	1.012159	0.033702213	1.0118179	0	0	0	0	0	0	0	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.725	-7.38964e-13	2.14939e-13	0	10	-2762.7399	-2762.7399
0.32	0	0	0	86624180	1	0	0	0	297.7012	6.3095137	-6.856737e-13	1.882938e-13	-1790.667	7.7091023e+08	593158.86	1.0119421	0.03291888	1.011609	0	0	0	0	0	0	0	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.701	-7.01661e-13	2.18492e-13	0	18	-2666.0439	-2666.0439
