monoE,roi1_mean,roi1_std,mcaLt_mean,mcaLt_std,roi1/mcaLt_mean,roi1/mcaLt_std
5.673,10.5,4.795831523312719,1.909211925,0.008191297546939693,5.493371037848842,2.498035912907365
5.675,13.5,6.137317546507322,1.91386915,0.0013129899225304497,7.053180887913456,3.204542211182194
5.677,11.5,3.696845502136472,1.9154452,0.006272406824603728,6.007119277817841,1.9411061351387913
5.679,11.75,1.2583057392117913,1.91812585,0.009601001380585318,6.1272492470496385,0.672888418146418
5.681,10.0,3.559026084010437,1.914213375,0.00902832807385541,5.2279754507555944,1.8703390280535965
5.683,11.25,4.7871355387816905,1.9071907000000001,0.0077948871905456855,5.897857073757622,2.504630931514813
5.685,9.75,4.573474244670748,1.91447765,0.0026280243599834854,5.094355098296437,2.3923307206298685
5.687,10.75,1.707825127659933,1.91184255,0.011630393250301846,5.622212356473061,0.8905205902403214
5.689,11.5,6.137317546507322,1.907804425,0.01207553966561473,6.027801843352643,3.2264599538358696
5.691,13.5,3.0,1.903337225,0.005112568856178568,7.0910357927716055,1.5646019351476965
5.693,15.25,3.304037933599835,1.9108287,0.01213333909908278,7.983585108846654,1.7501603472298437
5.695,11.0,3.366501646120693,1.90724655,0.008905882540021842,5.762062092913448,1.7384556983808426
5.697,13.5,2.6457513110645903,1.906708975,0.01418293802223295,7.0825890768469595,1.4096438664350044
5.699,14.25,4.031128874149275,1.91647665,0.009825841018627058,7.4339030901392755,2.090161598646642
5.701,11.0,3.1622776601683795,1.915006475,0.008528485124325061,5.748323457128627,1.670653202882295
5.703,14.625,3.9618718519695424,1.9004254875,0.007164320911380903,7.698498961510976,2.0950258255264225
5.704,11.25,3.4034296427770228,1.911140875,0.004047342712097334,5.883951479423981,1.7680114533673652
5.705,13.75,3.593976442141304,1.905929275,0.009881832578482904,7.218941610687928,1.9170864231612068
5.706,11.75,3.304037933599835,1.9094968,0.007851503752360565,6.150922680497797,1.7183380489210347
5.707,14.75,6.4485140407177015,1.9047009,0.010093487968322294,7.746173547262636,3.3848977943290257
5.708,21.5,6.4031242374328485,1.906591975,0.00959567501755351,11.266257712596916,3.308724550995806
5.709,20.5,5.32290647422377,1.911344375,0.012885023256058437,10.713239484347554,2.7236602270871
5.71,19.5,4.041451884327381,1.90537085,0.011368486125396572,10.226261250342287,2.0774598213289157
5.711,21.0,6.582805886043833,1.908593775,0.014167470632961764,10.988604722446988,3.3898029101771985
5.712,19.25,6.238322424070968,1.9106935,0.0085488451972572,10.067364718506743,3.2294579413843887
5.713,18.25,4.349329450233296,1.909122575,0.012094516694594888,9.563857344561665,2.3002025232714276
5.714,23.0,4.83045891539648,1.906841425,0.009056797862517427,12.058733186245945,2.5172376410432937
5.715,24.0,4.320493798938574,1.909299575,0.006305151707069887,12.57504059919711,2.2929686212210916
5.716,23.0,2.8284271247461903,1.9095073,0.006948281642247955,12.048217982777693,1.5168453902078523
5.717,26.0,7.615773105863909,1.9167665249999999,0.007876076528904884,13.554559539562431,3.928428868301706
5.718,26.5,5.066228051190222,1.895368225,0.008203107547092536,13.988665954756828,2.7295975745474683
5.719,29.25,8.261355820929152,1.910710875,0.006937829917380535,15.313977966108975,4.3563194214018095
5.72,34.25,2.9860788111948193,1.90679215,0.018126729496059996,17.96182446962876,1.5579026490080061
5.721,37.25,10.21028892833107,1.892826975,0.010615612117183813,19.669477452458086,5.349598743069996
5.722,51.5,8.962886439832502,1.915447925,0.009652097324890894,26.88863060455136,4.702232202281858
5.723,61.25,5.5,1.907822875,0.004282977383686081,32.106870819456574,2.919582293186179
5.724,64.75,10.177589760514683,1.9124383999999999,0.007917010554495956,33.84754289772571,5.241587290307445
5.725,71.0,7.745966692414834,1.9121144,0.011245817731642847,37.14410551742797,4.207411354524996
5.726,85.0,8.366600265340756,1.908965125,0.010054226821383865,44.51755037612883,4.251015774176906
5.727,133.25,4.856267428111153,1.908582375,0.0031015575091395053,69.81350293220653,2.443940408033282
5.728,174.25,3.9475730941090075,1.9185219500000001,0.004906139123248168,90.82395306508943,1.975112816648479
5.729,191.25,15.840349322747487,1.90851535,0.006293532299909121,100.19981578745555,8.133690219325153
5.73,218.0,16.673332000533065,1.91955425,0.0029114746796083247,113.56459071366098,8.620970902936902
5.731,242.0,19.86621923433512,1.9052648749999999,0.004228652567406464,127.02052826617185,10.502702551574936
5.732,253.0,12.138094304022086,1.913437525,0.004301684666403013,132.22487006997045,6.385858284341686
5.733,251.75,24.958298553119892,1.9079573,0.01281276454113891,131.9516634863264,13.070639715873998
5.734,245.5,11.328430311977622,1.436158625,0.9574525288775709,inf,
5.735,243.0,8.406346808612325,1.90748625,0.006452849511391595,127.40168023315886,4.7229318797849675
5.736,226.75,6.238322424070967,1.91510305,0.009190588321212013,118.3956023394083,2.922551308491944
5.737,231.75,3.593976442141303,1.911833825,0.009981962698245564,121.22168379748499,2.0303751979504425
5.738,251.0,5.354126134736335,1.9155343999999999,0.013966854800323987,131.03264133323384,2.550599603932196
5.739,246.0,22.43509156061845,1.9125575,0.004546491412800433,128.6090484330323,11.516342684919124
5.74,264.25,14.56880228433346,1.91565855,0.002141922685345986,137.9447195361972,7.6602211036055206
5.741,254.25,13.351029922818691,1.915824825,0.00991852535826269,132.69149429058234,6.434066615415187
5.742,235.25,14.660036380127666,1.915397775,0.007302270576733874,122.80516822316937,7.314602709659478
5.743,211.75,12.23042653930489,1.911855925,0.006314127835457598,110.74424069224862,6.119733305877643
5.744,203.25,18.89223826513594,1.911395125,0.005977952072616464,106.35537782667808,10.155025590501024
5.745,193.75,5.560275772537426,1.90561015,0.001707295433329198,101.67374140199175,2.9288328198858142
5.746,136.75,91.32131916115388,1.441629397,0.9528169662203475,71.29232183997992,47.59565042932228
5.747,178.75,10.436314802968846,1.911021675,0.0063768927351676025,93.54177752913343,5.573232795061882
5.748,168.0,8.286535263104035,1.911502325,0.004507440374443859,87.88461058237147,4.204749313738866
5.749,155.75,10.965856099730654,1.90789075,0.00993441665776105,81.65833068803853,6.170141663780442
5.75,159.25,8.057087976847878,1.90869005,0.009603568754895353,83.44444155821115,4.472577933425957
5.751,158.75,11.14674840480398,1.9076727249999998,0.007940394233443372,83.22660709909451,6.000802449308051
5.752,165.0,7.745966692414834,1.911277975,0.005069908562209639,86.32304939521866,3.8455851308949653
5.753,159.25,8.958236433584458,1.9108098500000001,0.002783001275002673,83.33716464352429,4.57903057893882
5.754,157.5,12.124355652982143,1.9061477,0.008747952979983363,82.62362583793299,6.292638513932909
5.755,170.75,12.579745625409124,1.922069675,0.005611233660182619,88.83161162283176,6.45418187981707
5.756,179.75,18.30072858294627,1.9105633,0.003929716267111402,94.09285493021362,9.713198846570606
5.757,158.75,10.965856099730656,1.89755385,0.005784450152203987,83.65267772460952,5.616775902804072
5.758,166.0,12.192894105447921,1.9108644,0.0073714366813170205,86.87338812107916,6.418751316078794
5.759,170.75,8.341662504161466,1.9115654499999999,0.008212612046724311,89.3225377398618,4.294123458060954
5.76,179.5,8.50490054811538,1.924506,0.004484242520946623,93.27304567623564,4.477969971298697
5.761,179.25,7.675719293112968,1.917404425,0.011229037001267397,93.47338333806066,3.548382076065785
5.762,196.5,16.114175953695757,1.915497375,0.00575052620802363,102.58202512970803,8.350849656863067
5.763,183.0,11.16542281629615,1.918944225,0.010463920832197713,95.39065109089833,6.358706500622013
5.764,179.0,4.69041575982343,1.9130273,0.005650127942504151,93.56694783956947,2.32980484903116
5.765,195.75,11.87083260208258,1.913283375,0.004359665164799535,102.32168598388327,6.436733493939502
