# Scan number: 53
# Command: ascan cr2roll 0.0460935 0.146093 40 1
# Date: Sat Jul 27 09:23:44 2024
# date: Sat Jul 27 09:23:44 2024
# C Sat Jul 27 09: 26:59 2024.  do ./2023-07_EXAFS.mac.
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.046093614	22.16	25	0	0	0	86634912	1	0	0	0	296.91251	5.122209	2.138023e-11	2.344791e-13	-1790.667	7.7091023e+08	1223769.7	1.0122406	0.051845379	1.0117158	20	0	0	0	0	0	7	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.913	2.12257e-11	2.54019e-13	0	4	116526.41	116526.41
0.048588124	22.16	25	0	0	0	86634914	1	0	0	0	296.89066	5.122209	2.416911e-11	2.309264e-13	-1790.667	7.7091023e+08	1205227.8	1.012224	16.707006	0.84311168	21	1	0	0	0	0	4	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.9	2.36522e-11	2.38032e-13	0	9	131726.35	131726.35
0.051096341	22.16	25	0	0	0	86634917	1	0	0	0	296.87649	5.122209	3.046452e-11	2.806644e-13	-1790.667	7.7091023e+08	1464815.3	1.0122666	5.318852	0.9584256	24	0	0	0	0	0	8	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.876	2.97469e-11	2.45137e-13	0	6	166037.55	166037.55
0.053590851	22.16	25	0	0	0	86634919	1	0	0	0	296.86114	5.122209	3.226219e-11	2.984279e-13	-1790.667	7.7091023e+08	1557524.8	1.0122301	10.050996	0.91049088	32	0	0	0	0	1	9	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.861	3.19904e-11	2.91322e-13	0	10	175835.2	175835.2
0.056099067	22.16	25	0	0	0	86634921	1	0	0	0	296.83707	5.122209	3.369394e-11	2.522427e-13	-1790.667	7.7091023e+08	1316479.7	1.0122198	8.9943465	0.92117728	43	0	0	1	1	1	10	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.846	3.33227e-11	2.61717e-13	0	8	183638.52	183638.52
0.058593578	22.16	25	0	0	0	86634924	1	0	0	0	296.82349	5.122209	3.963763e-11	3.552714e-13	-1790.667	7.7091023e+08	1854196.7	1.0121414	5.071228	0.96081344	51	0	2	0	0	1	13	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.827	3.99556e-11	3.23297e-13	0	12	216032.79	216032.79
0.061088088	22.16	25	0	0	0	86634926	1	0	0	0	296.80882	5.122209	4.170886e-11	3.232969e-13	-1790.667	7.7091023e+08	1687318.6	1.0122563	11.417124	0.89668576	31	0	1	0	2	0	10	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.809	4.23253e-11	3.28034e-13	0	17	227321.39	227321.39
0.063596304	22.16	25	0	0	0	86634928	1	0	0	0	296.79364	5.122209	5.18412e-11	3.481659e-13	-1790.667	7.7091023e+08	1817112.4	1.0121987	9.867596	0.91231904	40	0	0	1	1	1	12	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.794	4.96705e-11	3.8014e-13	0	8	282544.61	282544.61
0.066090814	22.16	25	0	0	0	86634931	1	0	0	0	296.76807	5.122209	5.338308e-11	3.197442e-13	-1790.667	7.7091023e+08	1668776.7	1.0118691	11.17188	0.89882432	40	0	0	0	0	1	9	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.779	5.19531e-11	3.42245e-13	0	4	290948.16	290948.16
0.068599031	22.16	25	0	0	0	86634933	1	0	0	0	296.75457	5.122209	6.915357e-11	3.801404e-13	-1790.667	7.7091023e+08	1983990.5	1.012185	16.942421	0.84069632	54	0	1	0	2	0	16	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.758	6.60994e-11	3.92575e-13	0	7	376900.39	376900.39
0.071093541	22.16	25	0	0	0	86634935	1	0	0	0	296.73884	5.122209	7.10223e-11	4.085621e-13	-1790.667	7.7091023e+08	2132326.1	1.0121862	10.201253	0.90893056	73	0	0	0	0	0	30	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.739	7.19442e-11	4.15668e-13	0	8	387085.33	387085.33
0.073588051	22.16	25	0	0	0	86634937	1	0	0	0	296.72515	5.122209	7.861445e-11	4.547474e-13	-1790.667	7.7091023e+08	2373371.8	1.0122195	11.104785	0.89981472	76	0	0	0	1	0	24	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.725	7.90408e-11	4.61853e-13	0	9	428464.03	428464.03
0.076096267	22.16	25	0	0	0	86634939	1	0	0	0	296.70123	5.122209	1.018847e-10	5.258016e-13	-1790.667	7.7091023e+08	2744210.7	1.0121264	7.1428549	0.93983168	109	1	0	2	2	1	29	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.709	1.01087e-10	5.38236e-13	0	9	555291.41	555291.41
0.078590777	22.16	25	0	0	0	86634942	1	0	0	0	296.68743	5.122209	1.099743e-10	5.400125e-13	-1790.667	7.7091023e+08	2818378.8	1.0119654	7.1005745	0.94011008	97	0	0	2	2	2	33	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.691	1.10144e-10	5.63105e-13	0	14	599381.3	599381.3
0.081098994	22.16	25	0	0	0	86634944	1	0	0	0	296.67132	5.122209	1.258229e-10	6.430412e-13	-1790.667	7.7091023e+08	3356095.8	1.0122253	9.475772	0.91630912	113	1	0	1	0	2	28	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.671	1.2585e-10	6.16988e-13	0	5	685759.25	685759.25
0.083593504	22.16	25	0	0	0	86634946	1	0	0	0	296.65646	5.122209	1.278337e-10	6.07514e-13	-1790.667	7.7091023e+08	3170675.8	1.0119184	11.727333	0.89324736	127	2	0	0	1	0	45	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.656	1.26847e-10	6.46594e-13	0	11	696718.5	696718.5
0.086088014	22.16	25	0	0	0	86634949	1	0	0	0	296.63235	5.122209	1.204015e-10	7.176482e-13	-1790.667	7.7091023e+08	3745477.2	1.0121066	8.6941992	0.924112	148	1	2	0	7	4	43	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.64	1.23615e-10	6.61989e-13	0	16	656211.57	656211.57
0.08859623	22.16	25	0	0	0	86634960	1	0	0	0	296.55047	5.122209	1.119602e-10	6.252776e-13	-1790.667	7.7091023e+08	3263385.8	1.0120512	9.8072825	0.91279648	136	1	1	1	3	1	27	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.616	1.15653e-10	6.75016e-13	0	8	610204.84	610204.84
0.091090741	22.16	25	0	0	0	86634962	1	0	0	0	296.52645	5.122209	9.695e-11	6.181722e-13	-1790.667	7.7091023e+08	3226302	1.0122371	11.255481	0.89830496	119	1	1	1	7	2	31	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.534	9.47864e-11	6.69687e-13	0	11	528396.34	528396.34
0.093598957	22.16	25	0	0	0	86634965	1	0	0	0	296.51303	5.122209	8.877521e-11	5.968559e-13	-1790.667	7.7091023e+08	3115050.2	1.0119421	9.7836746	0.91293696	125	1	2	0	0	2	36	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.519	8.8388e-11	5.68434e-13	0	14	483842.14	483842.14
0.096093467	22.16	25	0	0	0	86634967	1	0	0	0	296.49697	5.122209	7.696954e-11	6.039613e-13	-1790.667	7.7091023e+08	3152133.9	1.0118605	10.882133	0.90174848	123	0	0	0	0	2	38	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.497	7.65912e-11	6.37712e-13	0	14	419498.95	419498.95
0.098587977	22.16	25	0	0	0	86634969	1	0	0	0	296.48169	5.122209	6.233236e-11	5.755396e-13	-1790.667	7.7091023e+08	3003798.3	1.0120931	8.3844301	0.92723488	113	2	0	2	1	0	26	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.482	6.4416e-11	5.54223e-13	0	6	339723.47	339723.47
0.10109619	22.16	25	0	0	0	86634971	1	0	0	0	296.74129	5.122209	5.409007e-11	4.511946e-13	-1790.667	7.7091023e+08	2354829.4	1.0121997	7.8876453	0.93236096	94	1	1	1	2	1	22	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.748	5.45466e-11	5.13367e-13	0	8	294801.39	294801.39
0.1035907	22.16	25	0	0	0	86634974	1	0	0	0	296.72698	5.122209	4.41247e-11	3.943512e-13	-1790.667	7.7091023e+08	2058158	1.0119667	9.9252276	0.91152672	77	1	0	0	1	0	24	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.731	4.35361e-11	4.13891e-13	0	14	240488.19	240488.19
0.10609892	22.16	25	0	0	0	86634976	1	0	0	0	296.71247	5.122209	3.708678e-11	3.481659e-13	-1790.667	7.7091023e+08	1817112.4	1.012111	10.675256	0.9040656	59	1	0	1	0	0	18	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.712	3.64047e-11	3.53495e-13	0	8	202130.16	202130.16
0.10859343	22.16	25	0	0	0	86634978	1	0	0	0	296.68974	5.122209	2.942002e-11	3.090861e-13	-1790.667	7.7091023e+08	1613151	1.0122278	11.670353	0.89409728	45	0	0	1	2	0	10	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.698	3.00228e-11	3.42837e-13	0	13	160344.83	160344.83
0.11108794	22.16	25	0	0	0	86634981	1	0	0	0	296.67488	5.122209	2.607692e-11	2.629008e-13	-1790.667	7.7091023e+08	1372105.4	1.012097	3.4606012	0.97707232	49	0	0	0	1	1	15	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.684	2.62439e-11	2.96059e-13	0	9	142124.28	142124.28
0.11359616	22.16	25	0	0	0	86634983	1	0	0	0	296.65929	5.122209	2.071943e-11	1.847411e-13	-1790.667	7.7091023e+08	964182.13	1.0120074	7.0895611	0.94026048	41	0	0	0	0	0	11	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.659	2.13181e-11	1.95399e-13	0	11	112924.92	112924.92
0.11609067	22.16	25	0	0	0	86634985	1	0	0	0	296.63571	5.122209	1.915978e-11	1.847411e-13	-1790.667	7.7091023e+08	964182.13	1.0120202	10.263226	0.90815424	43	0	0	0	0	0	11	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.643	1.87335e-11	1.75267e-13	0	7	104424.52	104424.52
0.11859888	22.16	25	0	0	0	86634988	1	0	0	0	296.62028	5.122209	1.542233e-11	1.385558e-13	-1790.667	7.7091023e+08	723136.47	1.0121414	12.948325	0.88108608	19	0	0	0	0	0	6	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.62	1.55479e-11	1.86518e-13	0	6	84054.695	84054.695
0.12109339	22.16	25	0	0	0	86634990	1	0	0	0	296.60631	5.122209	1.185185e-11	1.24345e-13	-1790.667	7.7091023e+08	648968.89	1.0119299	7.7356819	0.93365024	20	1	0	1	0	0	0	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.606	1.17453e-11	1.19016e-13	0	7	64594.885	64594.885
0.1235879	22.16	25	0	0	0	86634992	1	0	0	0	296.58315	5.122209	9.194423e-12	1.030287e-13	-1790.667	7.7091023e+08	537717.01	1.0120016	18.55937	0.82418048	15	0	0	0	0	0	3	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.589	9.41351e-12	1.40332e-13	0	8	50111.392	50111.392
0.12609612	22.16	25	0	0	0	86634995	1	0	0	0	296.56773	5.122209	7.041479e-12	1.705303e-13	-1790.667	7.7091023e+08	890014.55	1.0122413	8.7387228	0.92378432	18	0	0	0	0	0	3	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.577	6.61515e-12	1.40332e-13	0	10	38377.429	38377.429
0.12859063	22.16	25	0	0	0	86634997	1	0	0	0	296.55206	5.122209	5.15854e-12	1.350031e-13	-1790.667	7.7091023e+08	704594.57	1.0121277	8.3684304	0.92742848	9	0	0	0	0	0	1	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.552	5.11235e-12	1.45661e-13	0	12	28115.045	28115.045
0.13109885	22.16	25	0	0	0	86634999	1	0	0	0	296.53691	5.122209	3.641532e-12	1.136868e-13	-1790.667	7.7091023e+08	593342.69	1.0119754	0.038356665	1.0115872	6	0	0	0	1	1	0	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.537	3.49232e-12	1.38556e-13	0	8	19847.057	19847.057
0.13359336	22.16	25	0	0	0	86635001	1	0	0	0	296.51397	5.122209	2.565059e-12	1.634248e-13	-1790.667	7.7091023e+08	852930.24	1.0122394	0.040780868	1.0118266	7	0	0	0	0	0	0	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.521	2.60414e-12	1.26121e-13	0	11	13980.07	13980.07
0.13608787	22.16	25	0	0	0	86635004	1	0	0	0	296.49774	5.122209	1.822542e-12	1.172396e-13	-1790.667	7.7091023e+08	611885.1	1.0122298	8.369831	0.92750784	7	0	0	0	1	0	0	0	0	16.997457	0	22.144183	0	0	0	0	0	0	297.846	-5.22782e-13	296.498	1.83142e-12	1.27898e-13	0	6	9933.208	9933.208
