monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,758519220.0,,1.0120342,,749499592.0098352,
8.96,757907650.0,,1.0119024,,748992837.6491646,
8.961,757587920.0,,1.011905,,748674944.7823659,
8.962,757052000.0,,1.0122854,,747864189.2889102,
8.963,756979800.0,,1.0120294,,747982025.0281266,
8.964,755604350.0,,1.0121069,,746565753.0839875,
8.965,754754470.0,,1.0120963,,745733849.6346642,
8.966,756963760.0,,1.0056182,,752734745.651978,
8.967,756093390.0,,1.0118659,,747226870.6752545,
8.968,756001930.0,,1.0120298,,747015483.1409113,
8.969,757501520.0,,1.0122333,,748346769.4651027,
8.97,756292510.0,,1.0121274,,747230546.2731273,
8.971,755212800.0,,1.012025,,746239272.7452385,
8.972,752945540.0,,1.012177,,743887225.2580328,
8.973,752780140.0,,1.0119018,,743926080.5742217,
8.974,750448250.0,,1.0120371,,741522469.8778336,
8.975,747274120.0,,1.0121981,,738268645.2385161,
8.976,743818180.0,,1.0117962,,735146247.831332,
8.977,737783660.0,,1.0118301,,729157652.0603607,
8.978,726456650.0,,1.0118333,,717960804.413138,
8.979,702195540.0,,1.0119888,,693876789.9407583,
8.98,654888920.0,,1.0119312,,647167435.8889221,
8.981,578086330.0,,1.0122138,,571110895.7415913,
8.982,499281560.0,,1.011999,,493361712.80801654,
8.983,445873640.0,,1.0119402,,440612636.99179065,
8.984,427441480.0,,1.0120042,,422371251.02840483,
8.985,427805430.0,,1.0122566,,422625478.5594878,
8.986,423038290.0,,1.0121405,,417963998.081294,
8.987,409353790.0,,1.0121414,,404443282.33189553,
8.988,390875830.0,,1.0119232,,386270252.5250928,
8.989,369764650.0,,1.0121722,,365317927.12741965,
8.99,345684780.0,,1.0122413,,341504323.1292776,
8.991,318285540.0,,1.0122106,,314445966.08650416,
8.992,287879490.0,,1.0122381,,284398986.7601308,
8.993,260310950.0,,1.0121149,,257195057.59672147,
8.994,236348020.0,,1.0120304,,233538458.92376354,
8.995,221553630.0,,1.0118403,,218961065.29854563,
8.996,215960130.0,,1.0120413,,213390629.41403678,
8.997,217924660.0,,1.0121309,,215312722.88989496,
8.998,224913020.0,,1.0121098,,222221956.550564,
8.999,233284880.0,,1.0122131,,230470125.31254533,
