# Scan number: 6
# Command: k-scan 3 12 8.979 180 1 10
# Date: Thu Jul 25 03:56:10 2024
# date: Thu Jul 25 03:56:10 2024
# C Thu Jul 25 04: 21:44 2024.  do ./2023-07_EXAFS.mac.
Energy	monobr	monoh	cr2latr	cr2vetr	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
9.01329	12.670699	25	-58.6672	12.5891	86442456	1	0	0	0	297.54735	12.671037	1.103915e-08	1.539441e-09	-1790.667	7.7091023e+08	1.092692e+09	1.0119152	92.672588	0.0741472	8777	112	97	5799	133	147	4	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.551	1.10238e-08	1.53838e-09	0	10	29607263	29607263
9.01444	12.669064	25	-58.6672	12.589	86442458	1.0200544	0	0	0	297.52552	12.671037	1.096723e-08	1.539579e-09	-1790.667	7.7091023e+08	1.0929975e+09	1.0279878	92.555803	0.07652544	8161	145	144	4814	80	104	5	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.532	1.09742e-08	1.53995e-09	0	7	29412401	29412401
9.0156	12.667399	25	-58.6672	12.5889	86442461	1.0404384	0	0	0	297.51276	12.668537	1.083745e-08	1.540513e-09	-1790.667	7.7091023e+08	1.0938702e+09	1.0522733	92.776173	0.0760144	9135	123	171	4935	104	126	9	0	0	16.997457	0	9.0148039	0	0	0	0	0	0	297.846	-5.22782e-13	297.513	1.08465e-08	1.54045e-09	0	7	29062388	29062388
9.01678	12.665709	25	-58.6672	12.5888	86442464	1.061152	0	0	0	297.48957	12.668537	1.069036e-08	1.54216e-09	-1790.667	7.7091023e+08	1.0952532e+09	1.0678566	92.840088	0.0764576	9182	114	137	5566	133	143	11	0	0	16.997457	0	9.0148039	0	0	0	0	0	0	297.846	-5.22782e-13	297.493	1.06877e-08	1.54086e-09	0	9	28665973	28665973
9.01799	12.663989	25	-58.6672	12.5887	86442467	1.0821956	0	0	0	297.46703	12.666037	1.045169e-08	1.539068e-09	-1790.667	7.7091023e+08	1.0932757e+09	1.0934432	92.992616	0.07662176	9214	100	88	6027	143	163	1	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	297.476	1.04611e-08	1.53892e-09	0	8	28024013	28024013
9.01921	12.662244	25	-58.6672	12.5887	86442469	1.1035684	0	0	0	297.45287	12.663537	1.016778e-08	1.538963e-09	-1790.667	7.7091023e+08	1.0934216e+09	1.1082461	93.180258	0.07557952	9184	103	128	5681	128	141	7	0	0	16.997457	0	9.0183051	0	0	0	0	0	0	297.846	-5.22782e-13	297.453	1.0187e-08	1.54178e-09	0	8	27260834	27260834
9.02045	12.660474	25	-58.6672	12.5886	86442472	1.1252712	0	0	0	297.43136	12.661037	9.854521e-09	1.539965e-09	-1790.667	7.7091023e+08	1.0943577e+09	1.1318851	93.42927	0.07437312	9068	130	114	5606	132	150	8	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	297.431	9.85684e-09	1.53977e-09	0	16	26419053	26419053
9.02171	12.658679	25	-58.6672	12.5885	86442475	1.1473032	0	0	0	297.41064	12.661037	9.783211e-09	1.540522e-09	-1790.667	7.7091023e+08	1.0949816e+09	1.1561152	93.582148	0.07419776	8827	145	136	4815	104	121	4	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	297.414	9.78288e-09	1.53885e-09	0	10	26225959	26225959
9.02299	12.656859	25	-58.6672	12.5884	86442478	1.1696652	0	0	0	297.3896	12.658537	9.594007e-09	1.537879e-09	-1790.667	7.7091023e+08	1.0933344e+09	1.1801318	93.686563	0.07450688	8893	136	177	5093	115	131	7	0	0	16.997457	0	9.0218091	0	0	0	0	0	0	297.846	-5.22782e-13	297.393	9.60875e-09	1.53765e-09	0	11	25716849	25716849
9.02428	12.655009	25	-58.6672	12.5883	86442481	1.1923568	0	0	0	297.36736	12.656037	9.400601e-09	1.538291e-09	-1790.667	7.7091023e+08	1.0938606e+09	1.203841	93.824965	0.0743376	9312	177	185	5137	137	148	9	0	0	16.997457	0	9.0235621	0	0	0	0	0	0	297.846	-5.22782e-13	297.375	9.40701e-09	1.53534e-09	0	7	25196537	25196537
9.0256	12.653134	25	-58.6672	12.5882	86442484	1.2153784	0	0	0	297.34464	12.656037	9.248517e-09	1.535744e-09	-1790.667	7.7091023e+08	1.0922879e+09	1.2198922	93.868547	0.07479712	9055	162	142	5450	118	136	5	0	0	16.997457	0	9.0235621	0	0	0	0	0	0	297.846	-5.22782e-13	297.354	9.24518e-09	1.53499e-09	0	10	24787009	24787009
9.02693	12.651229	25	-58.6672	12.5881	86442487	1.2387292	0	0	0	297.32672	12.653537	9.180219e-09	1.5333e-09	-1790.667	7.7091023e+08	1.0907895e+09	1.2439056	93.856074	0.07642464	10134	83	111	6794	141	162	8	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	297.332	9.18029e-09	1.53067e-09	0	10	24602069	24602069
