monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,770253350.0,,1.0055837,,765976367.7553643,
8.96,770365600.0,,1.0121398,,761125686.3923343,
8.961,768718590.0,,1.0119565,,759636002.1404083,
8.962,768979120.0,,1.0119174,,759922815.834573,
8.963,768660380.0,,1.0122365,,759368368.953303,
8.964,766961580.0,,1.0122515,,757678877.2355486,
8.965,767109270.0,,1.012047,,757977910.1168227,
8.966,766157600.0,,1.012217,,756910425.3336983,
8.967,766586260.0,,1.0119043,,757567943.925132,
8.968,765572190.0,,1.0121267,,756399559.4622688,
8.969,765587270.0,,1.0119312,,756560594.2380272,
8.97,763834110.0,,1.0056851,,759516184.5392758,
8.971,762825420.0,,1.0122778,,753573198.977593,
8.972,762928160.0,,1.0120682,,753830779.3881874,
8.973,759778990.0,,1.0119229,,750826955.2947166,
8.974,758049100.0,,1.0119437,,749102049.8472395,
8.975,753041650.0,,1.0122326,,743941313.4886192,
8.976,750291400.0,,1.0121357,,741295263.07589,
8.977,741236710.0,,1.0121648,,732328085.307847,
8.978,727186330.0,,1.0121216,,718477236.3320771,
8.979,695711160.0,,1.0121446,,687363406.3749388,
8.98,638120970.0,,1.0119658,,630575628.1486983,
8.981,553559880.0,,1.0121024,,546940586.2489803,
8.982,479123880.0,,1.0119766,,473453516.6129336,
8.983,436484370.0,,1.0119194,,431343020.0073247,
8.984,426344750.0,,1.012047,,421269713.7583532,
8.985,426929450.0,,1.01196,,421883720.70042294,
8.986,418582400.0,,1.0122582,,413513469.1919512,
8.987,403182210.0,,1.0121318,,398349513.37365353,
8.988,383219150.0,,1.0118493,,378731447.4596168,
8.989,360564540.0,,1.011855,,356340127.78510755,
8.99,335443190.0,,1.0122307,,331390057.6222397,
8.991,306014740.0,,1.0118029,,302445011.77057314,
8.992,276729870.0,,1.0120106,,273445623.9885234,
8.993,249048930.0,,1.011968,,246103562.56324312,
8.994,227753630.0,,1.011881,,225079460.924753,
8.995,215992420.0,,1.0119853,,213434345.34078705,
8.996,211780990.0,,1.0118352,,209303837.2256668,
8.997,215935340.0,,1.0121808,,213336727.9837752,
8.998,222754860.0,,1.0121245,,220086422.1743471,
8.999,229410580.0,,1.0121338,,226660328.9011789,
