monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,164072310.0,,1.0121949,,162095570.72457096,
7.093,164037010.0,,1.0122826,,162046655.74613255,
7.094,164305520.0,,1.0119789,,162360618.38838735,
7.095,163904150.0,,1.0118365,,161986793.32085767,
7.096,164075300.0,,1.0118362,,162155989.27968776,
7.097,163629060.0,,1.0118096,,161719220.69132373,
7.098,163794420.0,,1.012144,,161829166.6007999,
7.099,163361730.0,,1.0118755,,161444495.88906938,
7.1,163145200.0,,1.0122208,,161175506.37173235,
7.101,162821480.0,,1.0122477,,160851420.0625005,
7.102,162082650.0,,1.0119805,,160163807.504196,
7.103,161263810.0,,1.01212,,159332697.7038296,
7.104,160651380.0,,1.0122618,,158705366.53660148,
7.105,159789370.0,,1.0122586,,157854297.31098357,
7.106,158738060.0,,1.0121664,,156830003.4460737,
7.107,156895090.0,,1.0120723,,155023598.61049452,
7.108,154273780.0,,1.0119862,,152446525.45657244,
7.109,150195400.0,,1.0120288,,148410203.34599173,
7.11,141471010.0,,1.0119258,,139803738.57450813,
7.111,120600270.0,,1.0118835,,119183947.55918048,
7.112,88455603.0,,1.0120192,,87405064.05412072,
7.113,62845506.0,,1.0122637,,62084124.91725229,
7.114,49909313.0,,1.0122576,,49304952.61285269,
7.115,42821927.0,,1.0121014,,42309917.76120456,
7.116,39276663.0,,1.0119997,,38810943.32340217,
7.117,36659614.0,,1.011968,,36226060.507842146,
7.118,31961643.0,,1.0121626,,31577577.555226803,
7.119,25184111.0,,1.0120995,,24883038.67356915,
7.12,18756658.0,,1.0122755,,18529202.771379925,
7.121,13790156.0,,1.011895,,13628050.341191527,
7.122,10447074.0,,1.0120586,,10322597.920713287,
7.123,8364705.5,,1.0119258,,8266125.342391705,
7.124,7152853.0,,1.012153,,7066968.136240272,
7.125,6268862.5,,1.0119062,,6195102.372136864,
7.126,5663998.5,,1.0121152,,5596199.424729517,
7.127,5105897.9,,1.0121475,,5044618.398010172,
7.128,4489086.4,,1.0122093,,4434938.900482341,
7.129,3944443.3,,1.012177,,3896989.6569473515,
7.13,3495434.9,,1.0122646,,3453084.2034780234,
7.131,3167490.9,,1.0122851,,3129050.2053225916,
7.132,3148251.5,,1.0122861,,3110041.2225358025,
