Energy	Fe foil	Fe2O4	Fe3O4	FeO	NiF2O4
7151.2	1.04676617280586	1.01700565904081	0.992667338285133	0.972980701072848	0.993813585480928
7151.4	1.04887938762778	1.00990099929148	0.986617049225042	0.9724960018975	0.988679443289199
7151.6	1.0509926024497	1.00275154697264	0.980566760164925	0.972022906166856	0.983545301097447
7151.8	1.05002693018646	0.997760229367595	0.976512974387562	0.970165354309681	0.977604867225866
7152	1.04905147312018	0.992846729298579	0.972481833921286	0.968278300818621	0.971630325950955
7152.2	1.04901309455242	0.989634382311994	0.969367510784046	0.966391247327603	0.970118353318582
7152.4	1.04898732344647	0.986510158736782	0.96619891902039	0.964504193836585	0.968495052817856
7152.6	1.04896155234052	0.98066303870912	0.962167778554095	0.964191797172748	0.96289402224654
7152.8	1.04893578123458	0.97463147317718	0.958198539424583	0.963954308458691	0.95729299167525
7153	1.04891001012863	0.969630707793327	0.955064612064509	0.963938716029991	0.953208796520215
7153.2	1.04888423902268	0.964717207724311	0.951993680420869	0.963936819304887	0.949226312331419
7153.4	1.04885846791673	0.962328344002645	0.949981108296	0.963934922579783	0.947667613507231
7153.6	1.04883269681078	0.960174295195498	0.94796853617112	0.963933025854679	0.946156075537045
7153.8	1.04880692570483	0.956155376172322	0.945955964046197	0.963931129129575	0.942671605619787
7154	1.04878115459888	0.952136457149147	0.943943391921275	0.963908586670422	0.939197119351056
7154.2	1.04875538349293	0.947002004047794	0.941930819796397	0.962964231817961	0.935930530677567
7154.4	1.04872961238699	0.941864876590114	0.93991824767152	0.962017667391982	0.932663942004078
7154.6	1.04870384128104	0.936947603514729	0.937905675546642	0.960837660431376	0.931084814054306
7154.8	1.04867807017509	0.932034103445601	0.935889266990676	0.959657653470776	0.929592401223156
7155	1.04865229906914	0.928853840008278	0.93297962500077	0.9596521172949	0.927116565054155
7155.2	1.04862652796319	0.925729616433051	0.930069983010865	0.959650220569795	0.924628123679939
7155.4	1.04665503998307	0.923673018472245	0.928049722801686	0.959648323844691	0.922139682305736
7155.6	1.04449331754576	0.921667325118207	0.926037150676803	0.959646427119587	0.919604718487718
7155.8	1.04425403032055	0.919661631764138	0.923901152864795	0.958729085407583	0.916338129814229
7156	1.0442282592146	0.917655938410067	0.921848281677449	0.957784730555098	0.91307154114074
7156.2	1.04420248810865	0.913785130644933	0.920732664849297	0.958647417462136	0.911517188939116
7156.4	1.0441767170027	0.909766211621739	0.919632923396894	0.959587738445247	0.910022820127887
7156.6	1.04296476961178	0.905747292598635	0.91874152749418	0.959636943494067	0.907036364482059
7156.8	1.04175198464929	0.901728373575559	0.917720813097672	0.959635046768963	0.904004350799275
7157	1.04077392373003	0.900471059656532	0.914586885737599	0.959633150043859	0.899803985366658
7157.2	1.03979846666372	0.899518156469364	0.911503252949451	0.959676702539045	0.895603619934041
7157.4	1.03975267714816	0.894381029011683	0.909490680824578	0.960852540394503	0.894425943320658
7157.6	1.03972690604221	0.889243901553978	0.907478108699695	0.962022376615287	0.893431544761031
7157.8	1.03970113493626	0.885211451180657	0.905465536574822	0.962962697598395	0.889511651936023
7158	1.03967536383032	0.881192532157473	0.903452964449949	0.963905948284121	0.885529167747237
7158.2	1.03964959272437	0.878262452386869	0.901440392325076	0.965081786139579	0.88154668355845
7158.4	1.03962382161842	0.875361920551491	0.899427820200203	0.966257623995036	0.877577021905997
7158.6	1.03959805051247	0.871388383838171	0.897415248075325	0.966491933682357	0.873843544852923
7158.8	1.03957227940652	0.867369464814996	0.895402675950456	0.966725613920012	0.870110067799866
7159	1.03932303536639	0.866099072473644	0.893390103825529	0.966494494885087	0.868997332443006
7159.2	1.0390597865963	0.864988332052341	0.891377531700601	0.96625700617103	0.868002933883383
7159.4	1.03901772338592	0.862210934653125	0.890408751781512	0.966248927206691	0.864535850456103
7159.6	1.03899195227997	0.859310402817727	0.889370482784003	0.966247030481587	0.861112355502369
7159.8	1.03896618117402	0.857230476860327	0.88735791065913	0.968055792672258	0.859713320347122
7160	1.03894041006807	0.855224783506302	0.885410179868129	0.969938091036404	0.858314285191875
7160.2	1.03891463896212	0.853964104462401	0.884294563039976	0.971374075080309	0.85496632638708
7160.4	1.03888886785618	0.852785664506843	0.883311635758519	0.972785414789102	0.851481856469733
7160.6	1.03886309675023	0.851898680204322	0.884437906079854	0.971706319751845	0.850898105069675
7160.8	1.03883732564428	0.851011695901805	0.885512884749023	0.970588987187726	0.850391288887582
7161	1.03790999250512	0.849902365070154	0.885518300963518	0.97270674235684	0.848400861784906
7161.2	1.03687529478891	0.848791624648851	0.88548728742881	0.974824497525953	0.846456155717525
7161.4	1.03589983772263	0.848777135213147	0.884371670600657	0.97694225269502	0.845524008941838
7161.6	1.03492438065634	0.848785246938546	0.88326040200913	0.979030957682702	0.844591862166146
7161.8	1.03489052849249	0.848793358663946	0.882369006106421	0.979029060957598	0.844073038439461
7162	1.03486475738654	0.848801470389346	0.881483221164774	0.979029976261388	0.843576654151365
7162.2	1.0348389862806	0.849875258197988	0.881488637379269	0.982089408531877	0.843080269863271
7162.4	1.03481321517465	0.851002400977644	0.881494053593763	0.985148840802366	0.842583885575177
7162.6	1.03363302100181	0.851079062621033	0.882389883287079	0.985185830645256	0.842087501287078
7162.8	1.03242023603932	0.851087174346433	0.88329199709984	0.985183933920152	0.841619587376266
7163	1.03143582647939	0.850060345523351	0.884482312733333	0.98747710163115	0.841621217359699
7163.2	1.03046036941308	0.848949605102047	0.885577879322962	0.98983029859182	0.841622847343132
7163.4	1.03038917532011	0.849877803256496	0.885583295537457	0.991957216594769	0.841624477326565
7163.6	1.03036340421416	0.851004946036184	0.885732625863313	0.994074971763845	0.841626107309998
7163.8	1.02938643156493	0.851127732973432	0.887755450665041	0.996192726932907	0.841627737293432
7164	1.02840289119124	0.851140353663186	0.889596929236592	0.998310482101968	0.841645667111202
7164.2	1.02837712008529	0.853162850128559	0.888481312408412	1.00130809680311	0.842114185474195
7164.4	1.02830230099987	0.855185346593933	0.887505915847036	1.00436752907358	0.842582703837187
7164.6	1.02708951603737	0.85521604257491	0.889528740648768	1.00875417700109	0.843080487194398
7164.8	1.02581045233956	0.855224154300309	0.891523660696061	1.01321877639492	0.843580131449359
7165	1.02246339914304	0.857196389563474	0.89264993101736	1.01627820866532	0.843593497313503
7165.2	1.01913929653227	0.859218886028847	0.893772233966321	1.01932674687967	0.843595127296936
7165.4	1.01697757409497	0.861241382494264	0.894674347779081	1.02144450204873	0.84359675728037
7165.6	1.01475378909648	0.863263878959692	0.895577426795022	1.0235622572178	0.843666846567975
7165.8	1.0052580392504	0.865286375425068	0.896703697116323	1.02473978631796	0.845069141690087
7166	0.995762289404316	0.867308871890441	0.897829967437624	1.02591562417342	0.846471436812199
7166.2	1.00951405804398	0.869331368355809	0.898734125420247	1.03010620645131	0.846537247393314
7166.4	1.00853860097767	0.871353864821177	0.899636239233011	1.03434239743987	0.846538877376749
7166.6	1.00639176031489	0.871520610628423	0.900825933708828	1.03652125913654	0.848513439307366
7166.8	1.0042300378776	0.871528722353823	0.902090429575075	1.03863901430561	0.850467354781163
7167	1.00415418946425	0.873479179869377	0.904113254376798	1.04278578732288	0.850966999036124
7167.2	1.0041284183583	0.875626018751814	0.906136079178524	1.04702197831144	0.85152336671456
7167.4	1.00295470802776	0.877648515217233	0.908158903980297	1.05125816930002	0.852925661836676
7167.6	1.00174192306526	0.879671011682661	0.910119661904654	1.05549436028861	0.8543279569588
7167.8	0.999621179884644	0.881693508148033	0.911021775717395	1.05973055127718	0.857267102335424
7168	0.997459457447353	0.883716004613406	0.911970946520028	1.06396674226576	0.860243778080537
7168.2	0.996419842093948	0.885738501078774	0.913993771321806	1.06844540647842	0.86024540806397
7168.4	0.995444385027666	0.887760997544143	0.916048458055012	1.07289764850025	0.860303883719622
7168.6	0.993136892569943	0.888695471464189	0.919191814987018	1.07501540366933	0.861706178841741
7168.8	0.990738029247258	0.889598793718344	0.922302180633263	1.07711819971214	0.863108473963855
7169	0.989600590243632	0.892647866778695	0.923204294446003	1.07711630298704	0.864599093813232
7169.2	0.988567746674872	0.89578971644017	0.924107895330492	1.07711440626193	0.86609476661125
7169.4	0.987592289608566	0.897873479871105	0.926130720132266	1.08343140688474	0.867101335713841
7169.6	0.986589857633752	0.899895976336483	0.928153544934048	1.08978481866457	0.868098994240334
7169.8	0.98442813519646	0.900875608511163	0.929359968374479	1.09198834161594	0.869096652766821
7170	0.982266412759169	0.901778930765318	0.930632965360259	1.09410609678501	0.870192789458996
7170.2	0.980104690321882	0.904737680094343	0.932655790162037	1.09827108013716	0.872995749719796
7170.4	0.977943859457324	0.907879529755747	0.934589830930387	1.10250727112573	0.875798709980597
7170.6	0.976731074494855	0.910983391965512	0.935491944743129	1.10427723576927	0.876868848437141
7170.8	0.975518289532391	0.914083684553363	0.936541595073742	1.10592406231379	0.877866506963657
7171	0.973482895745143	0.917225534214768	0.939684952005741	1.10757088885834	0.88084839865582
7171.2	0.971521245733078	0.920367383876173	0.942769914170723	1.1092177154029	0.883786851289439
7171.4	0.970308460770588	0.924401944490457	0.944792738972496	1.11130060904188	0.885189146411553
7171.6	0.969283481577102	0.928439405606669	0.946893331803173	1.11341836421095	0.886591441533673
7171.8	0.970207995857719	0.933357904065009	0.950932985689745	1.11360170708802	0.890882902665401
7172	0.971057408028184	0.938291091235787	0.954944947543802	1.11365559111375	0.895366661092582
7172.2	0.971031636922236	0.941485659905719	0.957864212356426	1.11671502338416	0.895485649883182
7172.4	0.971005865816288	0.944627509567116	0.960773585831418	1.11976382741696	0.895527268793466
7172.6	0.970980094710338	0.949484172851043	0.962796410633154	1.12051277988139	0.899513012949145
7172.8	0.971097134017226	0.954417360021822	0.964819235434882	1.12156772322988	0.903422446713779
7173	0.973448201543917	0.957659077033098	0.964829735218019	1.12509790400012	0.905758518595012
7173.2	0.975675208420044	0.960800926694574	0.964835151432514	1.12837875742781	0.908094590476245
7173.4	0.975649437314094	0.964776555652675	0.968121957390617	1.12931907841092	0.909630972110509
7173.6	0.975664264483457	0.968814016768888	0.971424024340336	1.13027900081139	0.911126644908532
7173.8	0.976588778764074	0.975523681524965	0.974343289152894	1.13145483866685	0.913606175706678
7174	0.977481094807268	0.982472671437651	0.977195100560477	1.13261416215493	0.916145689895204
7174.2	0.97745532370132	0.988091302435578	0.97921792536225	1.13355448313804	0.920629448322404
7174.4	0.977481763616018	0.993555219561043	0.981309878026142	1.13445447167098	0.924955750349959
7174.6	0.979594978437946	0.997592680677266	0.984453234958078	1.13468815190863	0.926824933851641
7174.8	0.981688743483836	1.00163014179347	0.987585840524979	1.13490099445261	0.928694117353314
7175	0.982613257764454	1.00566760290967	0.990505105337602	1.13466350573856	0.930202667020445
7175.2	0.983546714314908	1.00970506402588	0.993393626728805	1.1344334389055	0.931702686440954
7175.4	0.985659929136817	1.01462409453013	0.995416451530532	1.1344315421804	0.935688430596606
7175.6	0.987773143958735	1.01955728170093	0.997439276332269	1.13438995018606	0.939629268708709
7175.8	0.987748494314342	1.02470796049146	0.999462101133992	1.13226718444471	0.942432228969509
7176	0.987722723208394	1.02986509708456	1.00147042627641	1.13015822052104	0.945235189230309
7176.2	0.987696952102445	1.03008861874289	1.0014758424909	1.13015632379593	0.946335265049169
7176.4	0.987671180996496	1.03009673046829	1.0014812587054	1.13015442707083	0.947332923575657
7176.6	0.989742747148775	1.03391026151817	1.00349182298318	1.13015253034572	0.94833058210215
7176.8	0.991855961970694	1.03794772263437	1.00551464778495	1.13005701583092	0.949336064549107
7177	0.993969176792552	1.04010871737202	1.00766106649347	1.12911266097846	0.950831737347162
7177.2	0.996082391614408	1.04213121383739	1.00979921370354	1.12812739382733	0.952298314940928
7177.4	0.998195606436325	1.04514254083198	1.01182203850531	1.12671171972523	0.953233721683482
7177.6	1.00030882125825	1.04821768634227	1.01370023860603	1.12533111287549	0.954169128426041
7177.8	1.00151247744805	1.05024018280768	1.01370565482052	1.124386758023	0.955640840467609
7178	1.00267465680218	1.0522626792731	1.01389440120989	1.12342782278673	0.957136513265626
7178.2	1.00473813885295	1.05428517573848	1.01703775814188	1.12224781582613	0.961600711891658
7178.4	1.00685135367481	1.05630767220385	1.02013101702163	1.12103287592698	0.965951463670707
7178.6	1.00896456849673	1.05833016866923	1.02215384182336	1.11914582243591	0.96595309365414
7178.8	1.01107778331865	1.0603526651346	1.02417666662509	1.1172626589362	0.965954723637573
7179	1.01331563629459	1.06149538719623	1.02619949142687	1.11548036161832	0.967353249423004
7179.2	1.01550739836282	1.06262252997591	1.02822231622864	1.11369806430044	0.968848922221022
7179.4	1.01643191264343	1.0646172894523	1.03024514103036	1.11125991227523	0.970828265436356
7179.6	1.01740340400007	1.06663978591768	1.03226342970136	1.10875895309567	0.972814563247688
7179.8	1.01975447152675	1.06866228238305	1.03316554351412	1.10663618735431	0.973812221774174
7180	1.02209958275903	1.07068477884843	1.03406765732688	1.10451401919012	0.974949787211911
7180.2	1.02421279758095	1.07080948024967	1.03608000837186	1.10356966433764	0.979153412611388
7180.4	1.02632601240287	1.07081759197507	1.03810283317359	1.10262530948515	0.983357038010864
7180.6	1.02843922722474	1.07082570370047	1.04024883985494	1.09702175250568	0.983573214563746
7180.8	1.03055031410054	1.07083381542587	1.04238739909228	1.09136149750635	0.983574844547179
7181	1.0324257137617	1.07171190273313	1.04441022389401	1.09053756356411	0.984067099543921
7181.2	1.03430217314031	1.07265264452106	1.04637170636552	1.08982884578779	0.984641288374596
7181.4	1.03760502710441	1.07266075624646	1.04749797668682	1.0877567917617	0.988627032530248
7181.6	1.04090788106852	1.07266886797186	1.04867355280683	1.08563402602033	0.992571538105064
7181.8	1.04184788351027	1.07267697969726	1.0506963776086	1.08440869905685	0.995841386745419
7182	1.04277239779089	1.07268509142266	1.0526727591509	1.08322869209628	0.999111235385774
7182.2	1.04603874028472	1.07380329006386	1.05357487296366	1.0822700714934	1.00019317763893
7182.4	1.04934159424882	1.07493043284355	1.0544832738522	1.08132571664091	1.00119083616542
7182.6	1.05148170231473	1.07496268365435	1.05560954417351	1.08016292811385	1.00268607430119
7182.8	1.05359491713664	1.07497079537975	1.05671942493465	1.07898292115325	1.00422795712952
7183	1.0557081319585	1.07497890710515	1.05672484114914	1.07590326011106	1.00703091739032
7183.2	1.05782134678036	1.07498701883055	1.05673025736364	1.07264499415046	1.00983387765111
7183.4	1.05993456160228	1.07499513055595	1.05673567357813	1.06934344154174	1.01140713766054
7183.6	1.06204777642421	1.07500324228134	1.05674108979263	1.06605465666471	1.01290281045856
7183.8	1.06620288428692	1.07312399650298	1.05674650600712	1.06416760317364	1.01391198753468
7184	1.07045812610475	1.0711183031489	1.05675192222161	1.06228054968257	1.01492268592868
7184.2	1.07268565634962	1.07097171475767	1.05675733843611	1.06015854924019	1.01691637299823
7184.4	1.07479887117153	1.07097982648307	1.05683448255547	1.05803578349884	1.01881182639952
7184.6	1.07691208599341	1.07098793820847	1.05773659636823	1.05776915662438	1.01881345638296
7184.8	1.07902530081527	1.07098021128179	1.05857899191125	1.05753166791032	1.01881508636639
7185	1.08003238451585	1.06986947086049	1.05858440812574	1.05569109593733	1.02024295185363
7185.2	1.08095689879649	1.06875901632918	1.05858982434024	1.05380404244631	1.02173862465164
7185.4	1.08210046864071	1.06876712805458	1.05859524055473	1.05349982697689	1.02323429744966
7185.6	1.08326264799482	1.06877523977998	1.05860065676923	1.05326233826283	1.02470302118826
7185.8	1.08633855440183	1.06790032507032	1.05860607298372	1.05123981937225	1.02520266544322
7186	1.08951859170606	1.0670133407678	1.05864153269073	1.0491170536309	1.02572988358458
7186.2	1.08949282060011	1.06699696931178	1.05976780301206	1.04809565141538	1.02666529032714
7186.4	1.08949771272201	1.06700508103718	1.06085207943375	1.04715129656289	1.02760069706969
7186.6	1.09161092754394	1.06508213942022	1.05883950730886	1.04684515656599	1.02763166675492
7186.8	1.09371816189234	1.06307644606619	1.05682729700867	1.04651482590649	1.02763329673836
7187	1.09488034124648	1.06107075271212	1.05571168018052	1.04344906075815	1.02763492672179
7187.2	1.09604252060061	1.05906505935804	1.05459606335237	1.04039820670203	1.02763655670522
7187.4	1.09483541801387	1.05789243196473	1.05370181972014	1.03827544096067	1.02763818668865
7187.6	1.09362263305141	1.05678169154342	1.05281042381743	1.03615692164798	1.02763981667209
7187.8	1.09358183607732	1.05669688065974	1.0527926694258	1.03521256679549	1.02764144665552
7188	1.09355606497137	1.05668560112446	1.0527980856403	1.03426821194301	1.02764307663895
7188.2	1.09144161542565	1.05579861682194	1.05280350185479	1.03309030848817	1.02764470662239
7188.4	1.08927989298842	1.05490988824084	1.05273486102022	1.03191030152757	1.02764633660582
7188.6	1.08918356732873	1.05379914781953	1.05161924419206	1.0318832027063	1.02764796658925
7188.8	1.08915779622278	1.05268840739823	1.05056299445871	1.03188130598119	1.02764959657268
7189	1.08708686319508	1.05268968831226	1.0505684106732	1.03096916299896	1.02765122655612
7189.2	1.08492514075785	1.05269780003766	1.05053822985311	1.0300248081465	1.02765285653955
7189.4	1.08276341832056	1.05073207034009	1.04964683395043	1.02683335649423	1.02765448652298
7189.6	1.08060169588325	1.04872637698601	1.04877925448504	1.0235318038854	1.02765611650641
7189.8	1.07954995580928	1.04866627251398	1.04878467069953	1.02156186591681	1.0301391246025
7190	1.07857449874297	1.04867438423938	1.04877518598335	1.01967481242575	1.03254932677197
7190.2	1.07737937397006	1.04783001897898	1.04765956915517	1.01930673856243	1.0325509567554
7190.4	1.0761665890076	1.04694303467647	1.04654437424623	1.01899762036332	1.03255258673884
7190.6	1.07408522121539	1.04689611377118	1.04767064456754	1.01711056687229	1.03255421672227
7190.8	1.07192349877811	1.04690422549658	1.04879691488884	1.01523944618012	1.0325558467057
7191	1.0696411298092	1.04505001464619	1.04771097419562	1.01405943921952	1.03255747668914
7191.2	1.06734757522597	1.04304432129212	1.04659535736747	1.01286993994978	1.03256432261956
7191.4	1.06518585278868	1.04179002336374	1.04564347722313	1.01074717420842	1.03306396687452
7191.6	1.06302413035138	1.04062755264282	1.0446827499949	1.00862440846705	1.03351855567075
7191.8	1.06086240791409	1.04063566436822	1.04356713316675	1.00861797258036	1.03305329727462
7192	1.0587006854768	1.04064377609362	1.04252533214819	1.00861607585525	1.03258803887849
7192.2	1.05653896303951	1.04065188781902	1.04253074836269	1.00791790868228	1.03256725658973
7192.4	1.05437724060222	1.04065999954442	1.04253616457718	1.00720919090598	1.03256888657317
7192.6	1.05337690311613	1.03867882654917	1.04254158079168	1.00672961065209	1.0325705165566
7192.8	1.05240144604984	1.03667313319514	1.04246765581079	1.00625651492144	1.03255997599707
7193	1.0511960375172	1.03662847202074	1.04045508368592	1.00420003141777	1.03206359170897
7193.2	1.04998325255471	1.03663658374613	1.03847204511509	1.00207726567641	1.0314841325986
7193.4	1.04786076593436	1.03578535424923	1.03758064921239	1.00196426091544	1.02961820906379
7193.6	1.04569904349706	1.03489836994671	1.03668629236045	1.00196236419034	1.02775228552898
7193.8	1.04353732105977	1.03379967066131	1.03557067553229	1.0010794336483	1.02769034615851
7194	1.04137559862248	1.03268893024001	1.03445508147491	1.00013507879582	1.02769197614194
7194.2	1.04010289119038	1.0307438379991	1.0335636855722	0.998905461170856	1.02769360612537
7194.4	1.03889010622789	1.02873814464503	1.03267228966948	0.997660541018595	1.02769523610881
7194.6	1.03597423265762	1.02770834590718	1.03067433154595	0.996716186166131	1.02769686609224
7194.8	1.03291352523506	1.02676158845757	1.02866175942108	0.99578662725164	1.02769849607567
7195	1.02956647203863	1.02565084803624	1.02745456487831	0.995784730526536	1.02676016894611
7195.2	1.02627093875382	1.0245501129005	1.02620329444307	0.995779402314979	1.02576577038649
7195.4	1.02529548168751	1.0245582246259	1.0241907223182	0.994599395354377	1.02233128662781
7195.6	1.02430348991741	1.0245663363513	1.02231201965301	0.99341938839377	1.01890310547177
7195.8	1.02190462659473	1.02257030361715	1.0223174358675	0.99340623724609	1.0189047354552
7196	1.01950589557211	1.02056461026312	1.02227525517652	0.993404340520986	1.01885746593565
7196.2	1.01734417313482	1.01855891690905	1.02138385927383	0.993402443795882	1.01792531915996
7196.4	1.01518245069754	1.01655322355497	1.02044768655296	0.993400547070778	1.01699317238427
7196.6	1.01302072826024	1.01562948288	1.01843511442803	0.993625952397186	1.0150475426596
7196.8	1.01085900582294	1.01474249857748	1.01647695123711	0.99385963263484	1.01305711555692
7197	1.00869728338566	1.01364221304985	1.0164823674516	0.994766051157516	1.01255160336159
7197.2	1.00653556094837	1.01253147262854	1.0164601426057	0.995706372140627	1.01204209770687
7197.4	1.00437383851113	1.01058003592583	1.01444757048078	0.995761969825287	1.01110995093118
7197.6	1.00221211607388	1.00857434257174	1.01243499835585	0.995760073100182	1.01017780415549
7197.8	1.00118560011139	1.00843211453118	1.01042242623098	0.995758176375078	1.00965327548677
7198	1.00021014304508	1.00844022625658	1.0084098541061	0.995756279649975	1.00915689119866
7198.2	0.997886932557024	1.00649782192015	1.00639728198123	0.995754382924871	1.00672495591674
7198.4	0.995488069234334	1.00438623717487	1.00438470985636	0.995752486199767	1.00424433846302
7198.6	0.995309927696795	1.00349925287235	1.00433921455391	0.995750589474663	1.00275192563187
7198.8	0.995284156590847	1.00261178454751	1.00418332518523	0.995761903487826	1.00130478559057
7199	0.997597818582435	1.00150104412621	1.00217075306035	0.997879658656892	1.00083952719444
7199.2	1.0000050414065	1.00039030370491	1.00021823968047	0.999997413825958	1.00037426879832
7199.4	0.99997927030055	0.998395114835777	0.999102622852324	1.0000106340583	0.998461048577567
7199.6	0.999979310198175	0.996389421481693	0.997938700931192	1.00000873733319	0.996470621474882
7199.8	1.00090382447879	0.994383728127662	0.995926128806264	1.00208427240106	0.994971036716623
7200	1.00179352781062	0.992378034773633	0.993913556681339	1.00420202757012	0.993489490441684
7200.2	1.00081807074434	0.991446529950374	0.99190098455647	1.00427067864193	0.992495091882061
7200.4	0.999875802352264	0.990559545647855	0.989944721831139	1.00426878191683	0.991450109503254
7200.6	1.00294065334654	0.989460813049178	0.989950138045635	1.003367845478	0.989584185968437
7200.8	1.00600474175453	0.988350072627877	0.989912880441778	1.00242349062554	0.987718262433628
7201	1.00811795657644	0.986404847144491	0.987003238451866	1.00524830429836	0.986691916198707
7201.2	1.01023117139835	0.984399153790412	0.984095204238874	1.00830773656884	0.985697517639085
7201.4	1.01140024165189	0.982393460436382	0.982082632114001	1.00852692977536	0.984703119079439
7201.6	1.012562421006	0.980387767082347	0.980070059989119	1.00856436039318	0.983610704182656
7201.8	1.01466048899301	0.980203310140021	0.978944412384762	1.00974019824864	0.9798772271296
7202	1.01677370381493	0.980193113683588	0.97782879555661	1.01091125868873	0.976143750076543
7202.2	1.01981574056885	0.978187420329509	0.976877260823135	1.01185157967184	0.974987983157108
7202.4	1.02288059156311	0.976181726975429	0.975916188184045	1.01279190065495	0.973993584597483
7202.6	1.02617597538751	0.97417603362139	0.97480057135586	1.01373222163806	0.972999186037855
7202.8	1.0294788293516	0.972170340267361	0.973624051063864	1.01467254262117	0.971998050213377
7203	1.03049524578477	0.970164646913282	0.97161147893899	1.01373912249665	0.970505637382224
7203.2	1.03141976006539	0.968158953559202	0.969598906814118	1.01279476764416	0.969017870003854
7203.4	1.03234427434601	0.967235055261436	0.967586334689248	1.01277559400837	0.967618834848607
7203.6	1.03326878862663	0.966348070958918	0.965658416035747	1.01277369728327	0.966219799693353
7203.8	1.03419330290725	0.964394806353246	0.965663832250242	1.01277180055816	0.966158471566683
7204	1.03511781718787	0.962389112999217	0.965611362866875	1.01276990383306	0.966160101550116
7204.2	1.03604233146849	0.961223874568666	0.963598790741997	1.01479459577717	0.962706057990239
7204.4	1.0369668457491	0.960113134147363	0.961603831633626	1.01691235094624	0.959290047377125
7204.6	1.03789136002973	0.958174379222005	0.960712435730913	1.0170318451418	0.958295648817498
7204.8	1.03881587431034	0.956168685867929	0.959823347619847	1.0170299484167	0.957334963748552
7205	1.03974038859096	0.955997921547144	0.959828763834342	1.01702805169159	0.956869705352425
