monoE,roi3_mean,roi3_std,mcaLt_mean,mcaLt_std,roi3/mcaLt_mean,roi3/mcaLt_std
8.879,28.0,,0.9394048,,29.806107015846628,
8.887,35.0,,0.9365856,,37.369782324221084,
8.895,35.0,,0.93545728,,37.4148566142967,
8.903,32.0,,0.94054656,,34.02277076001426,
8.911,38.0,,0.94630272,,40.15628318177084,
8.919,33.0,,0.94093216,,35.07160388693697,
8.927,32.0,,0.94379232,,33.905764352903404,
8.935,45.0,,0.94458688,,47.639874057958544,
8.943,42.0,,0.93868384,,44.743499579155426,
8.951,48.0,,0.94000384,,51.063621186909195,
8.959,81.5,36.062445840513924,1.40262832,0.6532180036866932,58.4576733238378,1.5137002425933244
8.9595,102.0,,1.8662154,,54.65607024783956,
8.96,98.0,,1.8573504,,52.7633342636909,
8.9605,105.0,,1.859401,,56.46979860718586,
8.961,124.0,,1.8630118,,66.55889136075253,
8.9615,103.0,,1.8683866,,55.12777708853189,
8.962,103.0,,1.8666624,,55.17869755130869,
8.9625,85.0,,1.8638336,,45.60492953877428,
8.963,117.0,,1.8732304,,62.458947922263064,
8.9635,123.0,,1.8528106,,66.38563056580095,
8.964,120.0,,1.8582573,,64.57663317130518,
8.9645,121.0,,1.860824,,65.0249566858553,
8.965,154.0,,1.8680714,,82.43796248901407,
8.9655,121.0,,1.8729418,,64.60424984908768,
8.966,138.0,,1.8614205,,74.1369292967387,
8.9665,133.0,,1.8594986,,71.52465723824692,
8.967,129.0,,1.8654685,,69.15152949513755,
8.9675,142.0,,1.8726038,,75.83024236093081,
8.968,133.0,,1.8574451,,71.60373138350091,
8.9685,172.0,,1.8593936,,92.50327633697351,
8.969,145.0,,1.8532515,,78.24086477199667,
8.9695,145.0,,1.8536483,,78.22411619291535,
8.97,164.0,,1.8492202,,88.68603100917889,
8.9705,152.0,,1.863864,,81.5510144516982,
8.971,187.0,,1.8614867,,100.45733874972086,
8.9715,162.0,,1.856319,,87.26948331617572,
8.972,168.0,,1.8629821,,90.17800009994728,
8.9725,161.0,,1.8545107,,86.81535242692317,
8.973,196.0,,1.8492064,,105.99141339766075,
8.9735,187.0,,1.8575027,,100.67280117547071,
8.974,176.0,,1.8563002,,94.81225073401382,
8.9745,184.0,,1.8549818,,99.19234787101415,
8.975,212.0,,1.8530362,,114.40683133983028,
8.9755,248.0,,1.8502541,,134.0356440772108,
8.976,225.0,,1.8537318,,121.37678168977843,
8.9765,254.0,,1.8697478,,135.8471982157166,
8.977,290.0,,1.8602877,,155.88986585247002,
8.9775,318.0,,1.8551821,,171.41174443198864,
8.978,350.0,,1.8540973,,188.77110710424958,
8.9785,438.0,,1.8455888,,237.32263654829288,
8.979,571.0,,1.8484195,,308.9125601628851,
8.9795,683.0,,1.8400573,,371.18409301710335,
8.98,857.0,,1.8322886,,467.72107843709773,
8.9805,1148.0,,1.8391632,,624.1969173806871,
8.981,1353.0,,1.8250515,,741.3489427558619,
8.9815,1712.0,,1.8255354,,937.8070674499108,
8.982,1915.0,,1.8177203,,1053.5174195942027,
8.9825,2318.0,,1.7934416,,1292.4870260620698,
8.983,2575.0,,1.8076717,,1424.4843242276793,
8.9835,2679.0,,1.7946211,,1492.7942171191455,
8.984,2853.0,,1.7862429,,1597.2071883392791,
8.9845,2917.0,,1.7833526,,1635.6832630854942,
8.985,3124.0,,1.77312,,1761.8660891535824,
8.9855,3096.0,,1.7895562,,1730.0378719595394,
8.986,3080.0,,1.7839386,,1726.5168207022373,
8.9865,3199.0,,1.7779066,,1799.3071177079833,
8.987,3030.0,,1.7686445,,1713.1763901677245,
8.9875,3239.0,,1.7685306,,1831.463928302965,
8.988,3366.0,,1.7672454,,1904.659081302461,
8.9885,3466.0,,1.7573104,,1972.332264123629,
8.989,3533.0,19.79898987322333,1.7674379,0.003064883632374865,1998.9514078651137,14.668432381755425
8.9895,3614.0,,1.7615728,,2051.5757282355858,
8.99,3755.0,,1.7510218,,2144.4621648913794,
8.9905,3972.0,,1.7511968,,2268.1631213579194,
8.991,4129.0,,1.7478442,,2362.338702728767,
8.9915,4306.0,,1.7441046,,2468.888620556359,
8.992,4444.0,,1.7425402,,2550.2998438716077,
8.9925,4537.0,,1.7374733,,2611.26314861932,
8.993,4778.0,,1.7195075,,2778.702622698651,
8.9935,4905.0,,1.7233827,,2846.1467090275423,
8.994,5068.0,,1.7186496,,2948.826799831682,
8.9945,5167.0,,1.7122429,,3017.679325754541,
8.995,5287.0,,1.7142218,,3084.198322527458,
8.9955,5248.0,,1.715425,,3059.3001734264103,
8.996,5366.0,,1.7110966,,3136.0006208883824,
8.9965,5505.0,,1.7084563,,3222.207088352216,
8.997,5372.0,,1.7014218,,3157.3593332352975,
8.9975,5424.0,,1.7178186,,3157.4928807966103,
8.998,5385.0,,1.7126707,,3144.212136051606,
8.9985,5226.0,,1.718336,,3041.314387872919,
8.999,5283.0,,1.7206451,,3070.3600643735303,
8.9995,5081.0,,1.7067565,,2976.9917384231435,
