monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,115882070.0,,1.0120995,,114496716.97298537,
7.093,114810360.0,,1.011785,,113473079.75508632,
7.094,114768490.0,,1.0121645,,113389167.47228342,
7.095,113891240.0,,1.0118237,,112560360.07063285,
7.096,114869850.0,,1.012129,,113493289.88696104,
7.097,114847510.0,,1.012137,,113470320.71745227,
7.098,114494040.0,,1.0119283,,113144419.42181082,
7.099,115003450.0,,1.012047,,113634495.2358932,
7.1,113977780.0,,1.0120515,,112620533.63885137,
7.101,113485770.0,,1.0122534,,112112016.61560237,
7.102,112964450.0,,1.012009,,111623957.88970257,
7.103,112232550.0,,1.0119187,,110910639.36262864,
7.104,112048240.0,,1.0122304,,110694403.17145188,
7.105,111768330.0,,1.0121635,,110425173.40330885,
7.106,111133640.0,,1.011887,,109828113.21817555,
7.107,110134170.0,,1.012241,,108802320.79119499,
7.108,108567220.0,,1.0122522,,107253133.16187409,
7.109,106691840.0,,1.0120784,,105418552.55482183,
7.11,103384760.0,,1.0118678,,102172200.75586948,
7.111,94971064.0,,1.0121632,,93829793.45623314,
7.112,78810319.0,,1.012249,,77856652.85912853,
7.113,56279435.0,,1.0121184,,55605584.28737191,
7.114,41378126.0,,1.0122701,,40876566.442098804,
7.115,34289928.0,,1.01188,,33887346.325651266,
7.116,30197511.0,,1.01212,,29835899.893293288,
7.117,27872313.0,,1.0120198,,27541272.413840123,
7.118,25722324.0,,1.0120406,,25416296.5398819,
7.119,22252506.0,,1.0122317,,21983609.08870963,
7.12,17218490.0,,1.0119594,,17015000.799439184,
7.121,12915580.0,,1.0120554,,12761732.21347369,
7.122,9609514.5,,1.0121155,,9494484.07815116,
7.123,7398192.0,,1.0118067,,7311863.026801463,
7.124,6127671.9,,1.01228,,6053336.922590587,
7.125,5341227.5,,1.0053216,,5312954.083548985,
7.126,4828070.2,,1.0120022,,4770809.984405173,
7.127,4377320.6,,1.0120163,,4325345.945514909,
7.128,4063228.5,,1.011849,,4015647.097541234,
7.129,3641625.5,,1.0122525,,3597546.5607642364,
7.13,3225803.5,,1.011935,,3187757.612890156,
7.131,2890018.1,,1.0119946,,2855764.348940202,
7.132,2710505.8,,1.0119939,,2678381.5594145376,
