# Scan number: 23
# Command: ascan cr2roll -0.0213955 0.178604 20 1
# Date: Fri Jul 26 06:47:22 2024
# date: Fri Jul 26 06:47:22 2024
# C Fri Jul 26 06: 49:19 2024.  do ./2023-07_EXAFS.mac.
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0086074308	5.723	25	0	0	0	86539143	1	0	0	0	297.59773	20.212365	-5.648815e-13	-5.222489e-13	-1790.667	7.7091023e+08	-266373.55	1.0122509	0.033035289	1.0119165	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.598	-6.8745e-13	-4.68958e-13	0	21	-2124.5867	-2124.5867
0.018599178	5.723	25	0	0	0	86539147	1	0	0	0	297.56616	20.212365	-5.435652e-13	-4.156675e-13	-1790.667	7.7091023e+08	-212011.61	1.0121603	0.031868469	1.0118378	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.57	-4.06786e-13	-4.05009e-13	0	14	-2044.4136	-2044.4136
0.028604631	5.723	25	0	0	0	86539150	1	0	0	0	297.53713	20.212365	-4.298784e-13	-3.232969e-13	-1790.667	7.7091023e+08	-164897.89	1.0119427	0.034057264	1.0115981	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.542	-4.05009e-13	-3.29218e-13	0	12	-1616.824	-1616.824
0.038610084	5.723	25	0	0	0	86539154	1	0	0	0	297.51371	20.212365	-1.49214e-13	-4.973799e-14	-1790.667	7.7091023e+08	-25368.909	1.0122522	0.033509437	1.011913	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.514	-1.65201e-13	3.55271e-15	0	13	-561.21166	-561.21166
0.048601831	5.723	25	0	0	0	86539158	1	0	0	0	297.48333	20.212365	2.664535e-13	1.236344e-12	-1790.667	7.7091023e+08	630598.44	1.0122173	0.031202787	1.0119014	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.487	1.45661e-13	1.25233e-12	0	16	1002.1634	1002.1634
0.058607284	5.723	25	0	0	0	86539162	1	0	0	0	297.45298	20.212365	9.094947e-13	3.382183e-12	-1790.667	7.7091023e+08	1725085.7	1.0054557	0.03344951	1.0051194	4	0	4	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.46	8.86994e-13	3.32712e-12	0	11	3420.7181	3420.7181
0.068599031	5.723	25	0	0	0	86539165	1	0	0	0	297.43065	20.212365	1.505285e-11	5.275425e-11	-1790.667	7.7091023e+08	26907356	1.0122483	5.5997643	0.9555648	34	0	31	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.431	1.5449e-11	5.3026e-11	0	14	56615.565	56615.565
0.078604484	5.723	25	0	0	0	86539169	1	0	0	0	297.40048	20.212365	8.92193e-11	2.853966e-10	-1790.667	7.7091023e+08	1.4556681e+08	1.0120198	1.6962513	0.99485344	185	3	168	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.4	8.93721e-11	2.85134e-10	0	17	335564.43	335564.43
0.088609936	5.723	25	0	0	0	86539173	1	0	0	0	297.36811	20.212365	4.615686e-11	1.730029e-10	-1790.667	7.7091023e+08	88240295	1.0119955	3.0084876	0.98154976	99	3	82	1	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.368	4.61959e-11	1.73695e-10	0	14	173601.46	173601.46
0.098601683	5.723	25	0	0	0	86539177	1	0	0	0	297.338	20.212365	5.506706e-13	4.298784e-12	-1790.667	7.7091023e+08	2192598.9	1.0120365	0.035160788	1.0116806	4	0	4	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.342	5.64881e-13	4.33076e-12	0	8	2071.1378	2071.1378
0.10860714	5.723	25	0	0	0	86539181	1	0	0	0	297.30829	20.212365	-2.273737e-13	8.419931e-13	-1790.667	7.7091023e+08	429459.39	1.0120874	0.03196562	1.0117638	1	1	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.314	-2.61124e-13	8.63309e-13	0	25	-855.17962	-855.17962
0.11859888	5.723	25	0	0	0	86539184	1	0	0	0	297.28227	20.212365	-3.197442e-13	2.202682e-13	-1790.667	7.7091023e+08	112348.01	1.0117978	0.037477845	1.0114186	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.282	-4.20997e-13	2.11386e-13	0	18	-1202.5961	-1202.5961
0.12860434	5.723	25	0	0	0	86539188	1	0	0	0	297.25241	20.212365	-5.471179e-13	-1.350031e-13	-1790.667	7.7091023e+08	-68858.461	1.011888	0.032003542	1.0115642	1	0	0	1	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.252	-5.02709e-13	-1.1724e-13	0	26	-2057.7757	-2057.7757
0.13860979	5.723	25	0	0	0	86539192	1	0	0	0	297.22406	20.212365	-4.618528e-13	-2.380318e-13	-1790.667	7.7091023e+08	-121408.35	1.0121642	0.031899964	1.0118413	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.231	-4.81393e-13	-2.54019e-13	0	9	-1737.0835	-1737.0835
0.14860154	5.723	25	0	0	0	86539196	1	0	0	0	297.19216	20.212365	-5.755396e-13	-2.451372e-13	-1790.667	7.7091023e+08	-125032.46	1.0120253	0.033864767	1.0116826	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.199	-4.84945e-13	-2.66453e-13	0	13	-2164.6731	-2164.6731
0.15860699	5.723	25	0	0	0	86539199	1	0	0	0	297.17002	20.212365	-5.861978e-13	-2.522427e-13	-1790.667	7.7091023e+08	-128656.63	1.012193	0.0319939	1.0118691	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.17	-4.90275e-13	-2.80664e-13	0	12	-2204.7599	-2204.7599
0.16859874	5.723	25	0	0	0	86539203	1	0	0	0	297.13891	20.212365	-4.867218e-13	-2.4869e-13	-1790.667	7.7091023e+08	-126844.57	1.0117869	0.033429965	1.0114486	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.139	-5.40013e-13	-2.58164e-13	0	25	-1830.6188	-1830.6188
0.17860419	5.723	25	0	0	0	86539207	1	0	0	0	297.10812	20.212365	-5.719869e-13	-2.73559e-13	-1790.667	7.7091023e+08	-139529.03	1.011856	0.031941304	1.0115328	0	0	0	0	0	0	0	0	0	16.997457	0	5.7222482	0	0	0	0	0	0	297.846	-5.22782e-13	297.116	-6.50147e-13	-2.55795e-13	0	16	-2151.311	-2151.311
