# Scan number: 11
# Command: ascan cr2roll -0.018202 0.181798 40 1
# Date: Fri Jul 26 21:02:24 2024
# date: Fri Jul 26 21:02:24 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0017954991	7.112	25	0	0	0	86590445	1	0	0	0	297.09362	16.142951	-5.719869e-13	-9.5568e-13	-1790.667	7.7091023e+08	-524686.94	1.011977	0.036554192	1.011607	2	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	297.094	-5.77316e-13	-9.59233e-13	0	15	-1806.2569	-1806.2569
0.0067982256	7.112	25	0	0	0	86590448	1	0	0	0	297.06763	16.142951	-5.57776e-13	-8.846257e-13	-1790.667	7.7091023e+08	-485676.74	1.0119494	0.036049232	1.0115846	1	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	297.076	-4.84353e-13	-9.13047e-13	0	18	-1761.3808	-1761.3808
0.011800952	7.112	25	0	0	0	86590450	1	0	0	0	297.04637	16.142951	-2.73559e-13	-7.851497e-13	-1790.667	7.7091023e+08	-431062.48	1.0118109	0.035643025	1.0114502	0	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	297.053	-4.31655e-13	-7.93439e-13	0	14	-863.86216	-863.86216
0.016803679	7.112	25	0	0	0	86590453	1	0	0	0	297.03055	16.142951	-2.877698e-13	-6.998846e-13	-1790.667	7.7091023e+08	-384250.28	1.0122861	0.0340141	1.0119418	0	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	297.031	-2.16716e-13	-6.64357e-13	0	17	-908.73794	-908.73794
0.021792699	7.112	25	0	0	0	86590456	1	0	0	0	297.00782	16.142951	-2.131628e-14	-6.57252e-13	-1790.667	7.7091023e+08	-360844.15	1.0122083	0.036956819	1.0118342	3	0	0	0	0	1	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	297.008	8.52651e-14	-6.61989e-13	0	19	-67.313917	-67.313917
0.026795426	7.112	25	0	0	0	86590459	1	0	0	0	296.98367	16.142951	1.847411e-13	-4.867218e-13	-1790.667	7.7091023e+08	-267219.75	1.0118522	0.033838936	1.0115098	1	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.993	2.0132e-13	-5.45342e-13	0	9	583.3873	583.3873
0.031798152	7.112	25	0	0	0	86590461	1	0	0	0	296.96942	16.142951	4.121148e-13	-4.085621e-13	-1790.667	7.7091023e+08	-224308.55	1.0119875	0.035700045	1.0116262	1	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.969	6.32383e-13	-3.97904e-13	0	15	1301.4026	1301.4026
0.036800879	7.112	25	0	0	0	86590465	1	0	0	0	296.93802	16.142951	1.225686e-12	-1.172396e-13	-1790.667	7.7091023e+08	-64366.825	1.0118246	0.037128963	1.011449	1	0	0	0	0	1	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.946	1.32871e-12	-1.13687e-13	0	14	3870.5499	3870.5499
0.041803605	7.112	25	0	0	0	86590468	1	0	0	0	296.91781	16.142951	2.970069e-12	4.121148e-13	-1790.667	7.7091023e+08	226259.05	1.012183	0.036040912	1.0118182	2	0	1	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.921	2.8404e-12	4.54747e-13	0	24	9379.0745	9379.0745
0.046792625	7.112	25	0	0	0	86590470	1	0	0	0	296.89337	16.142951	6.302514e-12	1.474376e-12	-1790.667	7.7091023e+08	809461.15	1.0122838	0.034361904	1.011936	1	0	0	0	0	0	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.902	6.37594e-12	1.45128e-12	0	24	19902.483	19902.483
0.051795352	7.112	25	0	0	0	86590473	1	0	0	0	296.8784	16.142951	1.346478e-11	3.119283e-12	-1790.667	7.7091023e+08	1712547.1	1.0119251	0.037441506	1.0115462	5	0	0	0	0	1	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.878	1.31983e-11	3.14415e-12	0	31	42519.946	42519.946
0.056798078	7.112	25	0	0	0	86590476	1	0	0	0	296.85573	16.142951	4.329692e-11	8.910206e-12	-1790.667	7.7091023e+08	4891876.7	1.0119229	7.1794562	0.93927232	13	0	2	0	0	3	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.856	4.2947e-11	8.93508e-12	0	22	136725.79	136725.79
0.061800805	7.112	25	0	0	0	86590479	1	0	0	0	296.83175	16.142951	4.117915e-10	5.96927e-11	-1790.667	7.7091023e+08	32772455	1.0118064	3.8305194	0.97304896	154	9	14	1	3	9	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.832	4.14754e-10	5.83036e-11	0	10	1300381.6	1300381.6
0.066803531	7.112	25	0	0	0	86590482	1	0	0	0	296.80735	16.142951	3.033868e-09	4.07077e-10	-1790.667	7.7091023e+08	2.234932e+08	1.011895	4.5006723	0.96635296	945	56	78	11	12	76	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.812	3.06051e-09	4.09029e-10	0	20	9580543.1	9580543.1
0.071792552	7.112	25	0	0	0	86590484	1	0	0	0	296.78769	16.142951	9.231773e-09	1.149258e-09	-1790.667	7.7091023e+08	6.3096503e+08	1.0120282	7.710489	0.93399584	2238	103	162	33	56	142	1	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.795	9.24722e-09	1.15103e-09	0	20	29152685	29152685
0.076795278	7.112	25	0	0	0	86590487	1	0	0	0	296.773	16.142951	1.434368e-08	1.616982e-09	-1790.667	7.7091023e+08	8.8775462e+08	1.012209	9.5011844	0.91603712	2707	92	142	40	51	130	1	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.773	1.43606e-08	1.61565e-09	0	21	45295393	45295393
0.081798005	7.112	25	0	0	0	86590490	1	0	0	0	296.74775	16.142951	1.505017e-08	1.497169e-09	-1790.667	7.7091023e+08	8.2197495e+08	1.0119424	8.2644071	0.92831136	2513	69	127	30	81	133	2	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.748	1.5001e-08	1.49648e-09	0	16	47526393	47526393
0.086800731	7.112	25	0	0	0	86590493	1	0	0	0	296.72445	16.142951	1.110931e-08	1.029665e-09	-1790.667	7.7091023e+08	5.6530615e+08	1.0121824	6.7379792	0.94398176	1747	72	105	18	66	101	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.724	1.11308e-08	1.03212e-09	0	16	35081692	35081692
0.091803458	7.112	25	0	0	0	86590496	1	0	0	0	296.7021	16.142951	5.633645e-09	4.940652e-10	-1790.667	7.7091023e+08	2.7125142e+08	1.0122746	5.1760186	0.95987904	845	37	58	22	24	46	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.709	5.69658e-09	4.95202e-10	0	12	17790286	17790286
0.096792478	7.112	25	0	0	0	86590498	1	0	0	0	296.67947	16.142951	1.398725e-09	1.328324e-10	-1790.667	7.7091023e+08	72927576	1.0118326	2.149478	0.99008352	245	4	27	5	7	16	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.686	1.38446e-09	1.32928e-10	0	16	4416983.6	4416983.6
0.1017952	7.112	25	0	0	0	86590501	1	0	0	0	296.66348	16.142951	1.485141e-10	2.308909e-11	-1790.667	7.7091023e+08	12676360	1.0119152	2.9887406	0.98167168	33	2	2	0	1	4	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.663	1.48969e-10	2.32241e-11	0	8	468987.36	468987.36
0.10679793	7.112	25	0	0	0	86590504	1	0	0	0	296.64252	16.142951	2.711431e-11	6.249223e-12	-1790.667	7.7091023e+08	3430945.2	1.0119542	0.037092586	1.0115789	12	1	0	0	0	2	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.643	2.81908e-11	6.15685e-12	0	11	85623.308	85623.308
0.11180066	7.112	25	0	0	0	86590507	1	0	0	0	296.61704	16.142951	1.195843e-11	3.755218e-12	-1790.667	7.7091023e+08	2061687.8	1.0121088	0.037561179	1.0117286	5	1	0	0	0	1	0	0	0	16.997457	0	7.1107676	0	0	0	0	0	0	297.846	-5.22782e-13	296.622	1.19904e-11	3.73568e-12	0	27	37763.098	37763.098
