# Scan number: 8
# Command: ascan cr2roll -0.020395 0.179605 20 1
# Date: Sun Jul 28 02:23:50 2024
# date: Sun Jul 28 02:23:50 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0096079761	5.73875	25	0	0	0	86696131	1	0	0	0	298.26057	20.157365	-7.212009e-13	-3.517187e-13	-1790.667	7.7091023e+08	-179419.23	1.0120634	0.033863492	1.0117206	0	0	0	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	296.478	-7.21201e-13	-3.51719e-13	0	10	-2706.6101	-2706.6101
0.019599723	5.73875	25	0	0	0	86696134	1	0	0	0	298.22832	20.157365	-7.744916e-13	-2.984279e-13	-1790.667	7.7091023e+08	-152234.45	1.0119965	0.034087075	1.0116515	0	0	0	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.235	-7.65018e-13	-2.93099e-13	0	6	-2906.6058	-2906.6058
0.029605176	5.73875	25	0	0	0	86696138	1	0	0	0	298.2048	20.157365	-6.750156e-13	-1.49214e-13	-1790.667	7.7091023e+08	-76117.251	1.0119469	0.03415199	1.0116013	0	0	0	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.205	-8.2423e-13	-1.52767e-13	0	3	-2533.2803	-2533.2803
0.039610629	5.73875	25	0	0	0	86696142	1	0	0	0	298.17389	20.157365	-6.252776e-13	1.49214e-13	-1790.667	7.7091023e+08	76117.251	1.0122042	0.033732325	1.0118627	0	0	0	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.177	-7.30083e-13	1.14871e-13	0	7	-2346.6175	-2346.6175
0.049602376	5.73875	25	0	0	0	86696145	1	0	0	0	298.14111	20.157365	-8.277823e-13	6.892265e-13	-1790.667	7.7091023e+08	351589.17	1.0119043	0.033868815	1.0115616	0	0	0	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.149	-7.97584e-13	6.66134e-13	0	8	-3106.6016	-3106.6016
0.059607829	5.73875	25	0	0	0	86696149	1	0	0	0	298.11531	20.157365	9.237056e-14	2.508216e-12	-1790.667	7.7091023e+08	1279494.6	1.0119651	0.03405651	1.0116205	1	0	1	0	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.115	8.70415e-14	2.48453e-12	0	7	346.65942	346.65942
0.069599576	5.73875	25	0	0	0	86696153	1	0	0	0	298.08571	20.157365	2.140226e-10	6.006928e-11	-1790.667	7.7091023e+08	30642624	1.0119523	5.4118913	0.95718656	52	3	13	22	5	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.086	2.10866e-10	5.99751e-11	0	5	803209.93	803209.93
0.079605029	5.73875	25	0	0	0	86696157	1	0	0	0	298.05478	20.157365	3.125937e-09	7.092922e-10	-1790.667	7.7091023e+08	3.6182511e+08	1.0121587	5.1598864	0.95993248	812	54	257	324	76	3	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.059	3.13172e-09	7.00383e-10	0	4	11731395	11731395
0.089610482	5.73875	25	0	0	0	86696160	1	0	0	0	298.02244	20.157365	1.024844e-09	2.451408e-10	-1790.667	7.7091023e+08	1.2505156e+08	1.012023	3.9811584	0.9717328	278	10	68	133	23	1	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298.032	1.02448e-09	2.43981e-10	0	6	3846158.6	3846158.6
0.099602229	5.73875	25	0	0	0	86696164	1	0	0	0	298.00015	20.157365	1.869438e-11	1.293188e-11	-1790.667	7.7091023e+08	6596828.4	1.0120509	0.035508096	1.0116915	4	0	0	4	0	0	0	0	0	16.997457	0	5.7372093	0	0	0	0	0	0	297.846	-5.22782e-13	298	1.96003e-11	1.28821e-11	0	12	70158.533	70158.533
