# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000147.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    0.000000e+00
  6.765859e-02    3.248854e-02
  8.353417e-02    5.351276e-02
  9.940974e-02    4.169654e-02
  1.152853e-01    1.884089e-03
  1.311609e-01    0.000000e+00
  1.470365e-01    2.852514e-02
  1.629120e-01    4.232420e-02
  1.787876e-01    2.257780e-02
  1.946632e-01    1.009009e-02
  2.105388e-01    1.591395e-02
  2.264143e-01    3.213347e-02
  2.422899e-01    3.298889e-03
  2.581655e-01    0.000000e+00
  2.740411e-01    1.017507e-02
  2.899166e-01    1.565974e-02
  3.057922e-01    2.274128e-02
  3.216678e-01    3.524004e-02
  3.375433e-01    1.050016e-02
  3.534189e-01    4.674930e-02
  3.692945e-01    4.625613e-02
  3.851701e-01    5.063657e-02
  4.010456e-01    6.748268e-02
  4.169212e-01    3.505671e-02
  4.327968e-01    1.742432e-02
  4.486724e-01    2.222453e-02
  4.645479e-01    5.612884e-02
  4.804235e-01    3.620012e-02
  4.962991e-01    3.020740e-02
  5.121747e-01    4.630157e-02
  5.280502e-01    4.910516e-02
  5.439258e-01    4.067919e-02
  5.598014e-01    3.453701e-02
  5.756770e-01    4.215885e-02
  5.915525e-01    2.306151e-02
  6.074281e-01    3.233906e-02
  6.233037e-01    3.433442e-02
  6.391793e-01    2.465300e-02
  6.550548e-01    4.953568e-02
  6.709304e-01    5.193873e-02
  6.868060e-01    4.493190e-02
  7.026815e-01    4.183314e-02
  7.185571e-01    3.598906e-02
  7.344327e-01    3.994888e-02
  7.503083e-01    5.300893e-02
  7.661838e-01    5.668524e-02
  7.820594e-01    8.529315e-02
  7.979350e-01    1.612469e-01
  8.138106e-01    2.152601e-01
  8.296861e-01    2.318424e-01
  8.455617e-01    3.130337e-01
  8.614373e-01    3.658267e-01
  8.773129e-01    4.184891e-01
  8.931884e-01    5.162283e-01
  9.090640e-01    5.592307e-01
  9.249396e-01    5.448903e-01
  9.408152e-01    6.883693e-01
  9.566907e-01    7.624208e-01
  9.725663e-01    8.464286e-01
  9.884419e-01    1.034957e+00
  1.004317e+00    1.118875e+00
  1.020193e+00    1.088638e+00
  1.036069e+00    1.235886e+00
  1.051944e+00    1.262331e+00
  1.067820e+00    1.431251e+00
  1.083695e+00    1.359194e+00
  1.099571e+00    1.368132e+00
  1.115446e+00    1.518417e+00
  1.131322e+00    1.502618e+00
