# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000008.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    6.856728e-02
  5.178302e-02    1.849798e-01
  6.765859e-02    1.126524e-01
  8.353417e-02    8.497079e-02
  9.940974e-02    6.379317e-02
  1.152853e-01    4.940803e-02
  1.311609e-01    1.407318e-01
  1.470365e-01    1.320582e-01
  1.629120e-01    5.997643e-02
  1.787876e-01    3.293341e-02
  1.946632e-01    6.895412e-02
  2.105388e-01    7.960437e-02
  2.264143e-01    4.422593e-02
  2.422899e-01    4.598907e-02
  2.581655e-01    3.151415e-02
  2.740411e-01    1.006980e-02
  2.899166e-01    2.570871e-02
  3.057922e-01    2.475732e-02
  3.216678e-01    2.616090e-02
  3.375433e-01    1.202467e-02
  3.534189e-01    1.296032e-02
  3.692945e-01    4.373946e-02
  3.851701e-01    4.421730e-02
  4.010456e-01    3.799324e-02
  4.169212e-01    5.867818e-02
  4.327968e-01    5.948724e-02
  4.486724e-01    4.604166e-02
  4.645479e-01    3.754138e-02
  4.804235e-01    5.197753e-02
  4.962991e-01    3.438126e-02
  5.121747e-01    3.592019e-02
  5.280502e-01    7.085704e-02
  5.439258e-01    9.576672e-02
  5.598014e-01    5.168355e-02
  5.756770e-01    4.185367e-02
  5.915525e-01    4.300997e-02
  6.074281e-01    9.743690e-03
  6.233037e-01    1.223993e-02
  6.391793e-01    2.517146e-02
  6.550548e-01    2.988057e-02
  6.709304e-01    2.830236e-02
  6.868060e-01    3.898361e-02
  7.026815e-01    3.008956e-02
  7.185571e-01    1.914559e-02
  7.344327e-01    4.593104e-02
  7.503083e-01    4.449651e-02
  7.661838e-01    5.529821e-02
  7.820594e-01    9.129348e-02
  7.979350e-01    1.730512e-01
  8.138106e-01    1.642881e-01
  8.296861e-01    2.080380e-01
  8.455617e-01    3.231723e-01
  8.614373e-01    3.796958e-01
  8.773129e-01    3.951845e-01
  8.931884e-01    5.534551e-01
  9.090640e-01    6.443627e-01
  9.249396e-01    7.177695e-01
  9.408152e-01    7.521965e-01
  9.566907e-01    8.883361e-01
  9.725663e-01    9.553878e-01
  9.884419e-01    9.814668e-01
  1.004317e+00    1.069414e+00
  1.020193e+00    1.212255e+00
  1.036069e+00    1.224755e+00
  1.051944e+00    1.329865e+00
  1.067820e+00    1.277436e+00
  1.083695e+00    1.286914e+00
  1.099571e+00    1.360256e+00
  1.115446e+00    1.358997e+00
  1.131322e+00    1.351485e+00
  1.147198e+00    1.452733e+00
  1.163073e+00    1.442049e+00
  1.178949e+00    1.481657e+00
  1.194824e+00    1.572165e+00
  1.210700e+00    1.865998e+00
  1.226575e+00    2.092157e+00
  1.242451e+00    2.184552e+00
  1.258327e+00    2.346757e+00
  1.274202e+00    2.391543e+00
  1.290078e+00    2.451161e+00
  1.305953e+00    2.520422e+00
  1.321829e+00    2.564228e+00
  1.337705e+00    2.603881e+00
  1.353580e+00    2.501215e+00
  1.369456e+00    2.465269e+00
  1.385331e+00    2.795593e+00
  1.401207e+00    2.745730e+00
  1.417082e+00    2.724901e+00
  1.432958e+00    2.895231e+00
  1.448834e+00    2.801822e+00
  1.464709e+00    2.907318e+00
  1.480585e+00    2.910505e+00
  1.496460e+00    3.026035e+00
  1.512336e+00    2.980938e+00
  1.528211e+00    2.991979e+00
  1.544087e+00    3.094303e+00
  1.559963e+00    3.084849e+00
  1.575838e+00    3.053293e+00
  1.591714e+00    2.961527e+00
  1.607589e+00    3.001050e+00
  1.623465e+00    3.054571e+00
  1.639340e+00    3.069224e+00
