# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000013.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    0.000000e+00
  6.765859e-02    8.938765e-02
  8.353417e-02    1.524738e-01
  9.940974e-02    5.759191e-02
  1.152853e-01    9.475238e-02
  1.311609e-01    5.809083e-02
  1.470365e-01    2.809671e-02
  1.629120e-01    7.448011e-02
  1.787876e-01    3.826435e-02
  1.946632e-01    1.498391e-02
  2.105388e-01    2.691548e-02
  2.264143e-01    4.880169e-02
  2.422899e-01    3.062022e-02
  2.581655e-01    4.363896e-02
  2.740411e-01    5.027169e-02
  2.899166e-01    3.589162e-02
  3.057922e-01    6.846901e-02
  3.216678e-01    5.285106e-02
  3.375433e-01    4.267794e-02
  3.534189e-01    3.242417e-02
  3.692945e-01    1.443405e-02
  3.851701e-01    3.728642e-02
  4.010456e-01    5.635174e-02
  4.169212e-01    4.332076e-02
  4.327968e-01    2.845332e-02
  4.486724e-01    5.324315e-02
  4.645479e-01    7.336858e-02
  4.804235e-01    5.535049e-02
  4.962991e-01    3.047533e-02
  5.121747e-01    3.233045e-02
  5.280502e-01    3.977342e-02
  5.439258e-01    3.550278e-02
  5.598014e-01    3.283222e-02
  5.756770e-01    5.257555e-02
  5.915525e-01    5.266163e-02
  6.074281e-01    4.231775e-02
  6.233037e-01    2.363959e-02
  6.391793e-01    3.735366e-02
  6.550548e-01    4.092959e-02
  6.709304e-01    2.963647e-02
  6.868060e-01    2.043709e-02
  7.026815e-01    4.100944e-02
  7.185571e-01    2.827912e-02
  7.344327e-01    2.048152e-02
  7.503083e-01    3.256668e-02
  7.661838e-01    3.507901e-02
  7.820594e-01    8.261269e-02
  7.979350e-01    1.620415e-01
  8.138106e-01    1.731421e-01
  8.296861e-01    1.834324e-01
  8.455617e-01    2.358662e-01
  8.614373e-01    3.152581e-01
  8.773129e-01    4.516013e-01
  8.931884e-01    5.085117e-01
  9.090640e-01    6.141269e-01
  9.249396e-01    6.968774e-01
  9.408152e-01    7.521650e-01
  9.566907e-01    7.843449e-01
  9.725663e-01    9.024183e-01
  9.884419e-01    9.215839e-01
  1.004317e+00    1.017209e+00
  1.020193e+00    1.180251e+00
  1.036069e+00    1.264315e+00
  1.051944e+00    1.239047e+00
  1.067820e+00    1.366231e+00
  1.083695e+00    1.415209e+00
  1.099571e+00    1.407239e+00
  1.115446e+00    1.478547e+00
  1.131322e+00    1.532652e+00
