# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000065.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    0.000000e+00
  6.765859e-02    0.000000e+00
  8.353417e-02    0.000000e+00
  9.940974e-02    0.000000e+00
  1.152853e-01    2.774768e-02
  1.311609e-01    8.888815e-02
  1.470365e-01    1.198579e-01
  1.629120e-01    7.067350e-02
  1.787876e-01    8.184849e-02
  1.946632e-01    4.477646e-02
  2.105388e-01    2.406150e-02
  2.264143e-01    1.835187e-02
  2.422899e-01    1.938864e-02
  2.581655e-01    1.465419e-02
  2.740411e-01    9.861731e-03
  2.899166e-01    1.645648e-02
  3.057922e-01    3.868453e-02
  3.216678e-01    3.461144e-02
  3.375433e-01    2.723008e-02
  3.534189e-01    2.515397e-02
  3.692945e-01    2.539260e-02
  3.851701e-01    2.512994e-02
  4.010456e-01    6.370584e-02
  4.169212e-01    2.827214e-02
  4.327968e-01    1.398502e-02
  4.486724e-01    4.937862e-02
  4.645479e-01    6.921338e-02
  4.804235e-01    4.401958e-02
  4.962991e-01    3.321467e-02
  5.121747e-01    3.312178e-02
  5.280502e-01    3.892107e-02
  5.439258e-01    3.211804e-02
  5.598014e-01    5.065330e-02
  5.756770e-01    2.917695e-02
  5.915525e-01    2.571356e-02
  6.074281e-01    3.542633e-02
  6.233037e-01    5.239053e-02
  6.391793e-01    7.481366e-02
  6.550548e-01    4.486571e-02
  6.709304e-01    2.209011e-02
  6.868060e-01    5.220712e-02
  7.026815e-01    3.840769e-02
  7.185571e-01    4.506310e-02
  7.344327e-01    2.405655e-02
  7.503083e-01    6.602772e-02
  7.661838e-01    7.580720e-02
  7.820594e-01    8.063183e-02
  7.979350e-01    1.615119e-01
  8.138106e-01    2.165344e-01
  8.296861e-01    2.592965e-01
  8.455617e-01    3.445366e-01
  8.614373e-01    4.126191e-01
  8.773129e-01    4.896581e-01
  8.931884e-01    4.877130e-01
  9.090640e-01    5.528641e-01
  9.249396e-01    5.904855e-01
  9.408152e-01    7.184187e-01
  9.566907e-01    7.802196e-01
  9.725663e-01    8.408134e-01
  9.884419e-01    9.474545e-01
  1.004317e+00    9.565052e-01
  1.020193e+00    1.070462e+00
  1.036069e+00    1.136111e+00
  1.051944e+00    1.251812e+00
  1.067820e+00    1.363486e+00
  1.083695e+00    1.342367e+00
  1.099571e+00    1.299948e+00
  1.115446e+00    1.363286e+00
  1.131322e+00    1.464606e+00
