# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000039.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    9.498685e-02
  6.765859e-02    8.558557e-02
  8.353417e-02    6.532367e-02
  9.940974e-02    1.897429e-01
  1.152853e-01    2.007114e-01
  1.311609e-01    7.728762e-02
  1.470365e-01    1.405152e-01
  1.629120e-01    7.037383e-02
  1.787876e-01    2.043732e-03
  1.946632e-01    2.746093e-02
  2.105388e-01    4.962958e-02
  2.264143e-01    7.752857e-02
  2.422899e-01    7.071993e-02
  2.581655e-01    4.714203e-02
  2.740411e-01    9.261700e-04
  2.899166e-01    8.165557e-03
  3.057922e-01    3.558065e-02
  3.216678e-01    4.755107e-02
  3.375433e-01    2.395309e-02
  3.534189e-01    4.605126e-02
  3.692945e-01    3.284403e-02
  3.851701e-01    3.801563e-02
  4.010456e-01    2.933195e-02
  4.169212e-01    2.191341e-02
  4.327968e-01    3.565953e-02
  4.486724e-01    9.071989e-02
  4.645479e-01    6.614006e-02
  4.804235e-01    5.581978e-02
  4.962991e-01    5.167970e-02
  5.121747e-01    2.493266e-02
  5.280502e-01    3.504387e-02
  5.439258e-01    5.199954e-02
  5.598014e-01    5.721927e-02
  5.756770e-01    3.984749e-02
  5.915525e-01    3.546764e-02
  6.074281e-01    2.469344e-02
  6.233037e-01    3.081753e-02
  6.391793e-01    5.298980e-02
  6.550548e-01    5.368066e-02
  6.709304e-01    6.052788e-02
  6.868060e-01    3.922617e-02
  7.026815e-01    4.446626e-02
  7.185571e-01    4.358053e-02
  7.344327e-01    3.112558e-02
  7.503083e-01    4.234963e-02
  7.661838e-01    8.596379e-02
  7.820594e-01    1.145674e-01
  7.979350e-01    1.395324e-01
  8.138106e-01    1.484115e-01
  8.296861e-01    2.293693e-01
  8.455617e-01    3.714277e-01
  8.614373e-01    3.733313e-01
  8.773129e-01    4.121849e-01
  8.931884e-01    5.432622e-01
  9.090640e-01    5.824500e-01
  9.249396e-01    6.587756e-01
  9.408152e-01    7.288147e-01
  9.566907e-01    8.196445e-01
  9.725663e-01    9.017425e-01
  9.884419e-01    9.745516e-01
  1.004317e+00    1.036434e+00
  1.020193e+00    1.098206e+00
  1.036069e+00    1.248410e+00
  1.051944e+00    1.312378e+00
  1.067820e+00    1.289074e+00
  1.083695e+00    1.474988e+00
  1.099571e+00    1.440434e+00
  1.115446e+00    1.477467e+00
  1.131322e+00    1.475367e+00
