# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000079.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    8.011755e-02
  6.765859e-02    2.346344e-01
  8.353417e-02    1.967408e-01
  9.940974e-02    1.246161e-01
  1.152853e-01    3.768301e-03
  1.311609e-01    2.918525e-02
  1.470365e-01    1.322128e-02
  1.629120e-01    6.176347e-02
  1.787876e-01    6.673298e-02
  1.946632e-01    1.274002e-02
  2.105388e-01    1.789436e-02
  2.264143e-01    2.916889e-02
  2.422899e-01    5.657835e-02
  2.581655e-01    4.971801e-02
  2.740411e-01    4.575654e-02
  2.899166e-01    6.648532e-02
  3.057922e-01    5.395014e-02
  3.216678e-01    5.345051e-02
  3.375433e-01    6.235392e-02
  3.534189e-01    4.900444e-02
  3.692945e-01    2.767986e-02
  3.851701e-01    1.896580e-02
  4.010456e-01    3.354529e-02
  4.169212e-01    2.925391e-02
  4.327968e-01    2.993504e-02
  4.486724e-01    3.487715e-02
  4.645479e-01    4.975404e-02
  4.804235e-01    6.356282e-02
  4.962991e-01    5.905646e-02
  5.121747e-01    3.255371e-02
  5.280502e-01    1.143684e-02
  5.439258e-01    2.171831e-02
  5.598014e-01    4.153084e-02
  5.756770e-01    5.564824e-02
  5.915525e-01    3.617452e-02
  6.074281e-01    2.838784e-02
  6.233037e-01    3.205939e-02
  6.391793e-01    2.904878e-02
  6.550548e-01    2.674349e-02
  6.709304e-01    3.276109e-02
  6.868060e-01    3.074068e-02
  7.026815e-01    2.688607e-02
  7.185571e-01    3.544200e-02
  7.344327e-01    2.558739e-02
  7.503083e-01    4.520755e-02
  7.661838e-01    7.349016e-02
  7.820594e-01    8.498780e-02
  7.979350e-01    1.617853e-01
  8.138106e-01    1.940125e-01
  8.296861e-01    2.567890e-01
  8.455617e-01    3.120231e-01
  8.614373e-01    3.750783e-01
  8.773129e-01    4.874081e-01
  8.931884e-01    4.920549e-01
  9.090640e-01    5.188215e-01
  9.249396e-01    6.244347e-01
  9.408152e-01    6.880432e-01
  9.566907e-01    7.196318e-01
  9.725663e-01    8.075723e-01
  9.884419e-01    9.357792e-01
  1.004317e+00    1.053643e+00
  1.020193e+00    1.189120e+00
  1.036069e+00    1.205718e+00
  1.051944e+00    1.235337e+00
  1.067820e+00    1.293934e+00
  1.083695e+00    1.317123e+00
  1.099571e+00    1.292061e+00
  1.115446e+00    1.362373e+00
  1.131322e+00    1.396134e+00
