# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000121.dat
#       q_nm^-1             I 
  2.003187e-02    7.712225e-02
  3.590745e-02    6.421505e-02
  5.178302e-02    2.671360e-02
  6.765859e-02    5.596884e-02
  8.353417e-02    3.959378e-02
  9.940974e-02    9.662358e-02
  1.152853e-01    6.230468e-02
  1.311609e-01    1.873547e-02
  1.470365e-01    0.000000e+00
  1.629120e-01    0.000000e+00
  1.787876e-01    2.311424e-02
  1.946632e-01    2.957468e-02
  2.105388e-01    7.026820e-03
  2.264143e-01    3.254575e-02
  2.422899e-01    5.598680e-02
  2.581655e-01    6.995298e-02
  2.740411e-01    6.567616e-02
  2.899166e-01    6.067188e-02
  3.057922e-01    4.355547e-02
  3.216678e-01    3.777811e-02
  3.375433e-01    4.141570e-02
  3.534189e-01    1.605240e-02
  3.692945e-01    3.059032e-03
  3.851701e-01    2.759969e-02
  4.010456e-01    4.560182e-02
  4.169212e-01    4.475827e-02
  4.327968e-01    2.517437e-02
  4.486724e-01    2.223915e-02
  4.645479e-01    3.477916e-02
  4.804235e-01    3.609737e-02
  4.962991e-01    9.561014e-03
  5.121747e-01    2.981842e-02
  5.280502e-01    4.482779e-02
  5.439258e-01    3.024465e-02
  5.598014e-01    2.625116e-02
  5.756770e-01    2.710917e-02
  5.915525e-01    1.537572e-02
  6.074281e-01    1.132472e-02
  6.233037e-01    1.900058e-02
  6.391793e-01    4.702981e-02
  6.550548e-01    3.760730e-02
  6.709304e-01    3.347389e-02
  6.868060e-01    9.486304e-03
  7.026815e-01    2.157352e-02
  7.185571e-01    4.706576e-02
  7.344327e-01    1.493671e-02
  7.503083e-01    4.177793e-02
  7.661838e-01    6.364845e-02
  7.820594e-01    6.722750e-02
  7.979350e-01    1.249009e-01
  8.138106e-01    1.936278e-01
  8.296861e-01    2.453295e-01
  8.455617e-01    3.253224e-01
  8.614373e-01    3.600775e-01
  8.773129e-01    3.658220e-01
  8.931884e-01    4.205503e-01
  9.090640e-01    4.701260e-01
  9.249396e-01    5.753644e-01
  9.408152e-01    6.628550e-01
  9.566907e-01    7.515053e-01
  9.725663e-01    8.966110e-01
  9.884419e-01    1.080144e+00
  1.004317e+00    1.154380e+00
  1.020193e+00    1.100796e+00
  1.036069e+00    1.138743e+00
  1.051944e+00    1.137689e+00
  1.067820e+00    1.152378e+00
  1.083695e+00    1.312838e+00
  1.099571e+00    1.309733e+00
  1.115446e+00    1.379061e+00
  1.131322e+00    1.470908e+00
  1.147198e+00    1.442648e+00
  1.163073e+00    1.435307e+00
  1.178949e+00    1.418918e+00
  1.194824e+00    1.554304e+00
  1.210700e+00    1.913957e+00
  1.226575e+00    2.049724e+00
  1.242451e+00    2.135358e+00
  1.258327e+00    2.303412e+00
  1.274202e+00    2.389651e+00
  1.290078e+00    2.399270e+00
  1.305953e+00    2.295126e+00
  1.321829e+00    2.381763e+00
  1.337705e+00    2.453709e+00
  1.353580e+00    2.297046e+00
  1.369456e+00    2.565226e+00
  1.385331e+00    2.528812e+00
  1.401207e+00    2.584468e+00
  1.417082e+00    2.531138e+00
  1.432958e+00    2.677864e+00
  1.448834e+00    2.854157e+00
  1.464709e+00    2.756980e+00
  1.480585e+00    2.778196e+00
  1.496460e+00    2.761113e+00
  1.512336e+00    2.784127e+00
  1.528211e+00    2.875376e+00
  1.544087e+00    2.948694e+00
  1.559963e+00    3.025383e+00
  1.575838e+00    2.965584e+00
  1.591714e+00    2.945465e+00
  1.607589e+00    2.874229e+00
  1.623465e+00    2.772895e+00
  1.639340e+00    2.810635e+00
  1.655216e+00    2.917550e+00
  1.671092e+00    2.815663e+00
  1.686967e+00    2.796504e+00
  1.702843e+00    2.916874e+00
  1.718718e+00    2.795047e+00
  1.734594e+00    2.754138e+00
  1.750469e+00    2.604489e+00
  1.766345e+00    2.602191e+00
  1.782221e+00    2.748333e+00
  1.798096e+00    2.798650e+00
  1.813972e+00    2.799453e+00
  1.829847e+00    2.725781e+00
  1.845723e+00    2.580053e+00
  1.861598e+00    2.636438e+00
  1.877474e+00    2.631929e+00
  1.893350e+00    2.669112e+00
  1.909225e+00    2.631936e+00
  1.925101e+00    2.527230e+00
  1.940976e+00    2.594537e+00
  1.956852e+00    2.809403e+00
  1.972727e+00    2.829683e+00
  1.988603e+00    2.682199e+00
  2.004479e+00    2.647859e+00
  2.020354e+00    2.662219e+00
  2.036230e+00    2.669286e+00
  2.052105e+00    2.682249e+00
  2.067981e+00    2.617073e+00
  2.083856e+00    2.657128e+00
  2.099732e+00    2.606944e+00
  2.115608e+00    2.642940e+00
  2.131483e+00    2.694636e+00
  2.147359e+00    2.729169e+00
  2.163234e+00    2.788097e+00
  2.179110e+00    2.767240e+00
  2.194985e+00    2.653377e+00
  2.210861e+00    2.613943e+00
  2.226737e+00    2.748523e+00
  2.242612e+00    2.711970e+00
  2.258488e+00    2.645211e+00
  2.274363e+00    2.753407e+00
  2.290239e+00    2.759295e+00
  2.306115e+00    2.751577e+00
  2.321990e+00    2.788556e+00
  2.337866e+00    2.690200e+00
  2.353741e+00    2.631395e+00
  2.369617e+00    2.682704e+00
  2.385492e+00    2.743386e+00
  2.401368e+00    2.708098e+00
  2.417244e+00    2.636999e+00
  2.433119e+00    2.708460e+00
  2.448995e+00    2.719708e+00
  2.464870e+00    2.727289e+00
  2.480746e+00    2.722897e+00
  2.496621e+00    2.651330e+00
  2.512497e+00    2.740860e+00
  2.528373e+00    2.705705e+00
  2.544248e+00    2.758922e+00
  2.560124e+00    2.788237e+00
  2.575999e+00    2.778725e+00
  2.591875e+00    2.795060e+00
  2.607750e+00    2.750985e+00
  2.623626e+00    2.761708e+00
  2.639502e+00    2.743809e+00
  2.655377e+00    2.694999e+00
  2.671253e+00    2.723636e+00
  2.687128e+00    2.697508e+00
  2.703004e+00    2.703102e+00
  2.718879e+00    2.774168e+00
  2.734755e+00    2.767960e+00
  2.750631e+00    2.770415e+00
  2.766506e+00    2.780443e+00
  2.782382e+00    2.857406e+00
  2.798257e+00    2.794657e+00
  2.814133e+00    2.766168e+00
  2.830008e+00    2.876286e+00
  2.845884e+00    2.891798e+00
  2.861760e+00    2.803466e+00
  2.877635e+00    2.854046e+00
  2.893511e+00    2.852830e+00
  2.909386e+00    2.850738e+00
  2.925262e+00    2.830477e+00
  2.941137e+00    2.818641e+00
  2.957013e+00    2.708655e+00
  2.972889e+00    2.743382e+00
  2.988764e+00    2.921922e+00
  3.004640e+00    2.830876e+00
  3.020515e+00    2.849541e+00
  3.036391e+00    2.854059e+00
  3.052266e+00    2.934592e+00
  3.068142e+00    2.862813e+00
  3.084018e+00    2.845396e+00
  3.099893e+00    2.865676e+00
  3.115769e+00    2.804327e+00
  3.131644e+00    2.808679e+00
  3.147520e+00    2.793698e+00
  3.163395e+00    2.824636e+00
  3.179271e+00    2.852208e+00
  3.195147e+00    2.903333e+00
  3.211022e+00    2.878430e+00
  3.226898e+00    2.803041e+00
  3.242773e+00    2.877300e+00
  3.258649e+00    2.995673e+00
  3.274525e+00    2.889659e+00
  3.290400e+00    2.912997e+00
  3.306276e+00    2.956666e+00
  3.322151e+00    2.985640e+00
  3.338027e+00    2.943439e+00
  3.353902e+00    2.876679e+00
  3.369778e+00    2.870823e+00
  3.385654e+00    2.855472e+00
  3.401529e+00    2.872145e+00
  3.417405e+00    2.886832e+00
  3.433280e+00    2.940709e+00
  3.449156e+00    2.849851e+00
  3.465031e+00    2.855455e+00
  3.480907e+00    2.901621e+00
  3.496783e+00    2.930396e+00
  3.512658e+00    2.905526e+00
  3.528534e+00    2.872831e+00
  3.544409e+00    2.869545e+00
  3.560285e+00    2.828946e+00
  3.576160e+00    2.958071e+00
  3.592036e+00    2.967854e+00
  3.607912e+00    2.922445e+00
  3.623787e+00    2.934976e+00
  3.639663e+00    2.981145e+00
  3.655538e+00    2.941553e+00
  3.671414e+00    2.899472e+00
  3.687289e+00    2.914078e+00
  3.703165e+00    2.943267e+00
  3.719041e+00    2.977163e+00
  3.734916e+00    2.935281e+00
  3.750792e+00    2.991920e+00
  3.766667e+00    2.985176e+00
  3.782543e+00    2.941791e+00
  3.798418e+00    2.985327e+00
  3.814294e+00    2.968164e+00
  3.830170e+00    2.965439e+00
