# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002_data_000061.dat
#       q_nm^-1             I 
  2.003187e-02    1.424646e-01
  3.590745e-02    0.000000e+00
  5.178302e-02    7.387542e-02
  6.765859e-02    2.649334e-01
  8.353417e-02    2.062235e-01
  9.940974e-02    4.493613e-02
  1.152853e-01    6.296851e-02
  1.311609e-01    3.842907e-02
  1.470365e-01    3.294456e-02
  1.629120e-01    3.823922e-03
  1.787876e-01    4.115042e-02
  1.946632e-01    7.414132e-02
  2.105388e-01    2.949855e-02
  2.264143e-01    3.446884e-02
  2.422899e-01    5.119044e-02
  2.581655e-01    6.813399e-02
  2.740411e-01    4.738483e-02
  2.899166e-01    1.060359e-02
  3.057922e-01    4.426270e-02
  3.216678e-01    4.340934e-02
  3.375433e-01    1.329707e-02
  3.534189e-01    6.969986e-03
  3.692945e-01    2.386931e-02
  3.851701e-01    2.546268e-02
  4.010456e-01    4.262448e-02
  4.169212e-01    6.209803e-02
  4.327968e-01    4.816232e-02
  4.486724e-01    4.463529e-02
  4.645479e-01    2.509265e-02
  4.804235e-01    2.824882e-02
  4.962991e-01    3.698023e-02
  5.121747e-01    3.913388e-02
  5.280502e-01    3.948625e-02
  5.439258e-01    2.671749e-02
  5.598014e-01    4.469080e-02
  5.756770e-01    3.396600e-02
  5.915525e-01    5.465811e-02
  6.074281e-01    6.304624e-02
  6.233037e-01    5.032938e-02
  6.391793e-01    3.398417e-02
  6.550548e-01    2.027744e-02
  6.709304e-01    3.277187e-02
  6.868060e-01    3.676494e-02
  7.026815e-01    3.062106e-02
  7.185571e-01    4.621714e-02
  7.344327e-01    5.375670e-02
  7.503083e-01    5.201344e-02
  7.661838e-01    5.798651e-02
  7.820594e-01    1.182898e-01
  7.979350e-01    1.590118e-01
  8.138106e-01    2.374845e-01
  8.296861e-01    2.920056e-01
  8.455617e-01    3.309049e-01
  8.614373e-01    4.085523e-01
  8.773129e-01    4.114679e-01
  8.931884e-01    5.016626e-01
  9.090640e-01    6.797996e-01
  9.249396e-01    6.595379e-01
  9.408152e-01    7.045339e-01
  9.566907e-01    8.897702e-01
  9.725663e-01    8.673649e-01
  9.884419e-01    8.994845e-01
  1.004317e+00    1.040712e+00
  1.020193e+00    1.046479e+00
  1.036069e+00    1.134720e+00
  1.051944e+00    1.290086e+00
  1.067820e+00    1.197898e+00
  1.083695e+00    1.280131e+00
  1.099571e+00    1.248088e+00
  1.115446e+00    1.282954e+00
  1.131322e+00    1.414783e+00
  1.147198e+00    1.356544e+00
  1.163073e+00    1.381721e+00
  1.178949e+00    1.444641e+00
  1.194824e+00    1.657400e+00
  1.210700e+00    1.855746e+00
  1.226575e+00    2.099954e+00
