monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
8.879,119110060.0,,1.57201e-09,,7.576927627686846e+16,
8.887,119907310.0,,1.57201e-09,,7.627642953925229e+16,
8.895,120815750.0,,1.57201e-09,,7.685431390385557e+16,
8.903,121908270.0,,1.57201e-09,,7.754929676019872e+16,
8.911,123303640.0,,1.57201e-09,,7.84369310627795e+16,
8.919,123165290.0,,1.57201e-09,,7.83489227167766e+16,
8.927,126068830.0,,1.57201e-09,,8.019594659067054e+16,
8.935,127373770.0,,1.57201e-09,,8.10260558138943e+16,
8.943,128463940.0,,1.57201e-09,,8.171954376880554e+16,
8.951,128110610.0,,1.57201e-09,,8.149478056755363e+16,
8.959,125887925.0,97333.24843032827,1.57201e-09,0.0,8.008086780618443e+16,61916430830802.12
8.9595,126232560.0,,1.57201e-09,,8.030009987213822e+16,
8.96,126465510.0,,1.57201e-09,,8.044828595237944e+16,
8.9605,126503310.0,,1.57201e-09,,8.047233160094402e+16,
8.961,126357610.0,,1.57201e-09,,8.037964771216467e+16,
8.9615,126389930.0,,1.57201e-09,,8.040020737781566e+16,
8.962,126466260.0,,1.57201e-09,,8.044876304858112e+16,
8.9625,126570130.0,,1.57201e-09,,8.05148376918722e+16,
8.963,126342480.0,,1.57201e-09,,8.037002309145616e+16,
8.9635,126061640.0,,1.57201e-09,,8.019137282841712e+16,
8.964,125794270.0,,1.57201e-09,,8.002129121316022e+16,
8.9645,125698790.0,,1.57201e-09,,7.996055368604525e+16,
8.965,125780020.0,,1.57201e-09,,8.001222638532834e+16,
8.9655,125688210.0,,1.57201e-09,,7.995382344896024e+16,
8.966,126104580.0,,1.57201e-09,,8.021868817628387e+16,
8.9665,125648910.0,,1.57201e-09,,7.992882360799232e+16,
8.967,125777230.0,,1.57201e-09,,8.00104515874581e+16,
8.9675,125547850.0,,1.57201e-09,,7.986453648513686e+16,
8.968,125555100.0,,1.57201e-09,,7.986914841508642e+16,
8.9685,125671830.0,,1.57201e-09,,7.99434036679156e+16,
8.969,125454680.0,,1.57201e-09,,7.980526841432306e+16,
8.9695,125472960.0,,1.57201e-09,,7.981689683907862e+16,
8.97,125126840.0,,1.57201e-09,,7.959672012264554e+16,
8.9705,125118220.0,,1.57201e-09,,7.959123669696757e+16,
8.971,124769690.0,,1.57201e-09,,7.936952691140642e+16,
8.9715,125066130.0,,1.57201e-09,,7.955810077544035e+16,
8.972,125338120.0,,1.57201e-09,,7.97311213032996e+16,
8.9725,124518920.0,,1.57201e-09,,7.921000502541333e+16,
8.973,123934520.0,,1.57201e-09,,7.883825166506574e+16,
8.9735,123794510.0,,1.57201e-09,,7.874918734613648e+16,
8.974,123661870.0,,1.57201e-09,,7.866481129254902e+16,
8.9745,123710740.0,,1.57201e-09,,7.869589888105037e+16,
8.975,123234610.0,,1.57201e-09,,7.839301912837704e+16,
8.9755,122521990.0,,1.57201e-09,,7.793970140139058e+16,
8.976,122164480.0,,1.57201e-09,,7.771227918397466e+16,
8.9765,121348020.0,,1.57201e-09,,7.719290589754518e+16,
8.977,120460740.0,,1.57201e-09,,7.662848200711192e+16,
8.9775,119077870.0,,1.57201e-09,,7.574879930789245e+16,
8.978,117188530.0,,1.57201e-09,,7.454693672432109e+16,
8.9785,114617340.0,,1.57201e-09,,7.291133008059746e+16,
8.979,111328310.0,,1.57201e-09,,7.081908512032366e+16,
8.9795,106319390.0,,1.57201e-09,,6.763276951164433e+16,
8.98,100451090.0,,1.57201e-09,,6.389977799123415e+16,
8.9805,92565030.0,,1.57201e-09,,5.888323229495995e+16,
8.981,83764173.0,,1.57201e-09,,5.328475836667706e+16,
8.9815,75222870.0,,1.57201e-09,,4.7851394075101304e+16,
8.982,67305878.0,,1.57201e-09,,4.281517165921336e+16,
8.9825,61405994.0,,1.57201e-09,,3.906208866355812e+16,
8.983,57182808.0,,1.57201e-09,,3.637560066411791e+16,
8.9835,55116316.0,,1.57201e-09,,3.5061046685453656e+16,
8.984,53996155.0,,1.57201e-09,,3.434848060762972e+16,
8.9845,53766710.0,,1.57201e-09,,3.4202524156971012e+16,
8.985,53801790.0,,1.57201e-09,,3.422483953664417e+16,
8.9855,53452444.0,,1.57201e-09,,3.400261067041558e+16,
8.986,52937319.0,,1.57201e-09,,3.3674925095896336e+16,
8.9865,52058158.0,,1.57201e-09,,3.31156659308783e+16,
8.987,50767852.0,,1.57201e-09,,3.229486580874167e+16,
8.9875,49377780.0,,1.57201e-09,,3.1410601713729556e+16,
8.988,48060232.0,,1.57201e-09,,3.057247218529144e+16,
8.9885,46595143.0,,1.57201e-09,,2.964048765593094e+16,
8.989,45031974.0,63129.07921077259,1.57201e-09,0.0,2.8646111665956324e+16,40158191875861.234
8.9895,43559811.0,,1.57201e-09,,2.7709627165221596e+16,
8.99,41984362.0,,1.57201e-09,,2.670743952010483e+16,
8.9905,40103761.0,,1.57201e-09,,2.5511136061475436e+16,
8.991,38367322.0,,1.57201e-09,,2.4406538126347796e+16,
8.9915,36658163.0,,1.57201e-09,,2.3319293770395864e+16,
8.992,35000476.0,,1.57201e-09,,2.226479220870096e+16,
8.9925,33433382.0,,1.57201e-09,,2.1267919415270896e+16,
8.993,32017316.0,,1.57201e-09,,2.0367119802036884e+16,
8.9935,30755111.0,,1.57201e-09,,1.956419552038473e+16,
8.994,29637893.0,,1.57201e-09,,1.8853501568056184e+16,
8.9945,28677920.0,,1.57201e-09,,1.8242835605371468e+16,
8.995,28020780.0,,1.57201e-09,,1.7824810274743798e+16,
8.9955,27504631.0,,1.57201e-09,,1.7496473304877196e+16,
8.996,27317662.0,,1.57201e-09,,1.7377537038568456e+16,
8.9965,27288643.0,,1.57201e-09,,1.7359077232333128e+16,
8.997,27413775.0,,1.57201e-09,,1.743867723487764e+16,
8.9975,27651004.0,,1.57201e-09,,1.7589585307981502e+16,
8.998,27980859.0,,1.57201e-09,,1.7799415398120876e+16,
8.9985,28265947.0,,1.57201e-09,,1.798076793404622e+16,
8.999,28520122.0,,1.57201e-09,,1.8142455836794932e+16,
8.9995,28686510.0,,1.57201e-09,,1.824829994720135e+16,
9.0,28868993.0,,1.57201e-09,,1.8364382542095788e+16,
9.0005,28851263.0,,1.57201e-09,,1.8353103987888116e+16,
9.001,28709080.0,,1.57201e-09,,1.826265736223052e+16,
9.0015,28497741.0,,1.57201e-09,,1.8128218650008588e+16,
