monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,1107387200.0,,1.0058211,,1100978295.2455463,
8.96,1107568800.0,,1.012119,,1094306894.7426143,
8.961,1107750500.0,,1.0118851,,1094739412.6072218,
8.962,1107932200.0,,1.0120003,,1094794339.487844,
8.963,1108114000.0,,1.0118938,,1095089227.7430696,
8.964,1108295800.0,,1.0120758,,1095071930.38308,
8.965,1108477700.0,,1.0122803,,1095030398.2009726,
8.966,1108659600.0,,1.012271,,1095220153.4964452,
8.967,1108841600.0,,1.0119309,,1095768100.3712802,
8.968,1109023600.0,,1.0122768,,1095573463.7008376,
8.969,1109205700.0,,1.011969,,1096086639.0175984,
8.97,1109387900.0,,1.011807,,1096442206.863562,
8.971,1109570100.0,,1.0122074,,1096188488.6437304,
8.972,1109752300.0,,1.0120416,,1096548106.322902,
8.973,1109934600.0,,1.0118758,,1096907940.6780949,
8.974,1110117000.0,,1.0119878,,1096966781.6153514,
8.975,1110299400.0,,1.0119014,,1097240699.5385125,
8.976,1110481900.0,,1.0120835,,1097223598.645764,
8.977,1110664400.0,,1.0122509,,1097222437.6387317,
8.978,1110847000.0,,1.0118432,,1097845002.0714672,
8.979,1111029600.0,,1.0120659,,1097783849.8461413,
8.98,1111212300.0,,1.0120189,,1098015363.1518147,
8.981,1111395100.0,,1.0119578,,1098262299.0800605,
8.982,1111577900.0,,1.0118464,,1098563872.935655,
8.983,1111760700.0,,1.0118032,,1098791444.8185182,
8.984,1111943600.0,,1.0118944,,1098873163.049425,
8.985,1112126600.0,,1.0122707,,1098645451.261209,
8.986,1112309600.0,,1.0118272,,1099307866.0071602,
8.987,1112492600.0,,1.0118253,,1099490791.5427694,
8.988,1112675800.0,,1.0120707,,1099405209.5372388,
8.989,1112858900.0,,1.0118691,,1099805202.0760393,
8.99,1113042200.0,,1.0118566,,1099999940.7030602,
8.991,1113225400.0,,1.0119808,,1100045969.2515907,
8.992,1113408800.0,,1.0122243,,1099962528.0681367,
8.993,1113592200.0,,1.0121088,,1100269259.5894828,
8.994,1113775600.0,,1.012279,,1100265440.654207,
8.995,1113959100.0,,1.0120662,,1100678097.9347003,
8.996,1114142700.0,,1.0120243,,1100905086.962833,
8.997,1114326300.0,,1.0121597,,1100939209.494312,
8.998,1114509900.0,,1.0117875,,1101525666.209555,
8.999,1114693700.0,,1.0053277,,1108786418.5976374,
