monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,101748190.0,,1.0122224,,100519599.25012527,
8.96,103917120.0,,1.0121226,,102672462.80243124,
8.961,102589150.0,,1.0121338,,101359276.80707827,
8.962,102458380.0,,1.0122694,,101216514.1018784,
8.963,103045460.0,,1.0122502,,101798409.12849413,
8.964,103990320.0,,1.0122877,,102728028.800508,
8.965,104232580.0,,1.0118138,,103015574.60473457,
8.966,104352240.0,,1.0121443,,103100160.71819007,
8.967,106138700.0,,1.0120102,,104879081.2582719,
8.968,106221220.0,,1.011952,,104966658.49763626,
8.969,106426380.0,,1.011985,,105165965.89870404,
8.97,108354240.0,,1.0120163,,107067682.60550745,
8.971,107307750.0,,1.0119485,,106040722.42806824,
8.972,107738640.0,,1.012024,,106458582.0099128,
8.973,106796900.0,,1.0118314,,105548117.99673346,
8.974,109039340.0,,1.0120547,,107740559.87290016,
8.975,109756390.0,,1.0119146,,108464083.82683676,
8.976,110716770.0,,1.0122672,,109375044.45466574,
8.977,110333850.0,,1.0119875,,109026890.15427561,
8.978,108093170.0,,1.0054602,,107506164.83874749,
8.979,106262880.0,,1.0121011,,104992356.98884232,
8.98,99045005.0,,1.012175,,97853636.96989156,
8.981,88709468.0,,1.0118813,,87667859.85668477,
8.982,79341341.0,,1.0119645,,78403284.8978398,
8.983,72587261.0,,1.0118416,,71737771.01079853,
8.984,67311522.0,,1.012247,,66497131.62894037,
8.985,65362305.0,,1.0118611,,64596123.91463611,
8.986,64160544.0,,1.0119219,,63404640.219764,
8.987,63179330.0,,1.0120144,,62429279.662423775,
8.988,60196363.0,,1.0122867,,59465725.47085722,
8.989,56536779.0,,1.0119011,,55871842.613868095,
8.99,53363334.0,,1.012239,,52718116.966447644,
8.991,49229077.0,,1.0120182,,48644458.1727878,
8.992,44565761.0,,1.0119798,,44038192.264312,
8.993,40559382.0,,1.0121843,,40071143.17027047,
8.994,36961421.0,,1.012201,,36515890.618562914,
8.995,35109585.0,,1.0121824,,34687013.92160148,
8.996,34054236.0,,1.0117894,,33657435.03539373,
8.997,33687638.0,,1.0118544,,33292969.818582594,
8.998,34500619.0,,1.0121392,,34086832.1274386,
8.999,34926438.0,,1.0118269,,34518194.76236498,
