monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
9.012,26076371.0,,1.50679e-09,,1.7305909250791418e+16,
9.0125,26114134.0,,1.5089e-09,,1.7306736032871628e+16,
9.013,26169860.0,,1.51328e-09,,1.7293468492281666e+16,
9.01329,26183072.0,,1.51415e-09,,1.7292257702341248e+16,
9.0135,26072050.0,,1.51579e-09,,1.7200304791560836e+16,
9.014,26040258.0,,1.51764e-09,,1.7158389341345774e+16,
9.01444,26042401.0,,1.51497e-09,,1.7190044027274468e+16,
9.0145,25880442.0,,1.51665e-09,,1.7064215211156168e+16,
9.015,25746027.0,,1.51593e-09,,1.6983651619797748e+16,
9.0155,25672022.0,,1.51407e-09,,1.6955637454014676e+16,
9.0156,25710593.0,,1.51741e-09,,1.694373504853665e+16,
9.016,25484805.0,,1.51418e-09,,1.6830763185354448e+16,
9.0165,25206646.0,,1.51355e-09,,1.6653989627035776e+16,
9.01678,25256755.0,,1.51569e-09,,1.6663536079277426e+16,
9.017,25016080.0,,1.51317e-09,,1.6532233655174236e+16,
9.0175,24805635.0,,1.51277e-09,,1.6397492678992842e+16,
9.01799,24597198.0,,1.51492e-09,,1.6236631637314182e+16,
9.018,24556490.0,,1.51338e-09,,1.6226255137506772e+16,
9.0185,24233583.0,,1.5129e-09,,1.6017967479674796e+16,
9.019,23959256.0,,1.51306e-09,,1.5834967549204924e+16,
9.01921,23832268.0,,1.51615e-09,,1.5718938099792238e+16,
9.02045,22971329.0,,1.51565e-09,,1.5156090786131362e+16,
9.02171,22806353.0,,1.51415e-09,,1.506214906052901e+16,
9.02299,22403814.0,,1.51139e-09,,1.482331760829435e+16,
9.02428,21925343.0,,1.51059e-09,,1.4514423503399334e+16,
9.0256,21485834.0,,1.50993e-09,,1.422968879352023e+16,
9.02693,21308081.0,,1.5079e-09,,1.4130964254924068e+16,
9.02829,21243419.0,,1.50726e-09,,1.409406406326712e+16,
9.02966,21319425.0,,1.50511e-09,,1.4164695603643588e+16,
9.03105,21674433.0,,1.50282e-09,,1.4422507685551164e+16,
9.03246,22022662.0,,1.49906e-09,,1.4690981014769256e+16,
9.03389,22312838.0,,1.49819e-09,,1.4893196457058184e+16,
9.03534,22419050.0,,1.49446e-09,,1.5001438646735276e+16,
9.0368,22554493.0,,1.49157e-09,,1.5121310431290518e+16,
9.03829,22556746.0,,1.48854e-09,,1.5153604202775876e+16,
9.03979,22346925.0,,1.485e-09,,1.5048434343434344e+16,
9.04131,22099050.0,,1.48175e-09,,1.4914155559304876e+16,
9.04286,21881122.0,,1.47826e-09,,1.4801944177614222e+16,
9.04442,21699465.0,,1.47531e-09,,1.4708410435772822e+16,
9.046,21586342.0,,1.47241e-09,,1.4660551069335306e+16,
9.04759,21412463.0,,1.46925e-09,,1.457373694061596e+16,
9.04921,21172666.0,,1.46671e-09,,1.443548213348242e+16,
9.05085,20879456.0,,1.46485e-09,,1.4253647813769328e+16,
9.0525,20594878.0,,1.46143e-09,,1.4092278111165092e+16,
9.05418,20402249.0,,1.45966e-09,,1.3977398161215626e+16,
9.05587,20153096.0,,1.45738e-09,,1.3828305589482496e+16,
9.05758,19818599.0,,1.45512e-09,,1.3619906949255044e+16,
9.05931,19478268.0,,1.45315e-09,,1.3404168874513986e+16,
9.06106,19114273.0,,1.45231e-09,,1.3161289944984198e+16,
9.06283,18555877.0,,1.43863e-09,,1.2898296990887164e+16,
9.06461,18254152.0,,1.42438e-09,,1.2815507097825018e+16,
9.06642,18095520.0,,1.44308e-09,,1.2539512708928126e+16,
9.06824,17900238.0,,1.45607e-09,,1.2293528470471888e+16,
9.07009,17755753.0,,1.45796e-09,,1.2178491179456226e+16,
9.07195,17608098.0,,1.46102e-09,,1.2051921260489248e+16,
9.07383,17582803.0,,1.4608e-09,,1.2036420454545454e+16,
9.07573,17723895.0,,1.4586e-09,,1.2151306046894282e+16,
9.07765,18002613.0,,1.45786e-09,,1.234865693550821e+16,
9.07958,18355359.0,,1.45108e-09,,1.2649446619069934e+16,
9.08154,18667748.0,,1.44416e-09,,1.2926371039220032e+16,
9.08352,19109141.0,,1.44571e-09,,1.3217824459953934e+16,
9.08551,19322366.0,,1.43783e-09,,1.3438560886892052e+16,
9.08752,19669640.0,,1.44212e-09,,1.3639392006213076e+16,
9.08955,19926126.0,,1.44837e-09,,1.3757621326042378e+16,
9.0916,20391539.0,,1.44807e-09,,1.4081873804443156e+16,
9.09367,20677796.0,,1.44919e-09,,1.4268519655807726e+16,
9.09576,21106992.0,,1.45238e-09,,1.45326925460279e+16,
9.09787,21554398.0,,1.45566e-09,,1.480730252943682e+16,
9.09999,21695622.0,,1.45676e-09,,1.4893065432878442e+16,
9.10214,21884108.0,,1.45699e-09,,1.5020081126157352e+16,
9.1043,21797660.0,,1.45575e-09,,1.4973491327494418e+16,
9.10649,21637552.0,,1.45389e-09,,1.4882523437123854e+16,
9.10869,21432699.0,,1.45057e-09,,1.4775363477805276e+16,
9.11091,21236058.0,,1.44699e-09,,1.4676022640101176e+16,
9.11315,21151827.0,,1.44298e-09,,1.465843393532828e+16,
9.1154,21079373.0,,1.44025e-09,,1.4635912515188334e+16,
9.11768,21103465.0,,1.43856e-09,,1.4669853881659436e+16,
9.11997,20982454.0,,1.44059e-09,,1.456518093281225e+16,
9.12229,20687483.0,,1.43999e-09,,1.4366407405606984e+16,
9.12462,20339811.0,,1.44384e-09,,1.4087302609707446e+16,
9.12697,20207885.0,,1.44939e-09,,1.3942337811079142e+16,
9.12934,19939509.0,,1.45812e-09,,1.3674806600279814e+16,
9.13173,19737024.0,,1.46027e-09,,1.3516010052935416e+16,
9.13414,19641256.0,,1.46155e-09,,1.34386480106736e+16,
9.13657,19642753.0,,1.46124e-09,,1.344252347321453e+16,
9.13902,19661715.0,,1.45251e-09,,1.3536371522399158e+16,
9.14148,19480906.0,,1.41635e-09,,1.3754302255798356e+16,
9.14396,19305674.0,,1.36532e-09,,1.414003603550816e+16,
9.14647,20516039.0,,1.43369e-09,,1.4309954732194546e+16,
9.14899,21245085.0,,1.45923e-09,,1.4559106515079872e+16,
9.15153,21661563.0,,1.46008e-09,,1.483587406169525e+16,
9.15409,22224691.0,,1.46038e-09,,1.5218430134622494e+16,
9.15667,22388526.0,,1.44675e-09,,1.5475048211508554e+16,
9.15926,22631962.0,,1.45061e-09,,1.5601686187190216e+16,
9.16188,22716807.0,,1.46478e-09,,1.5508681849834104e+16,
9.16451,22598079.0,,1.46387e-09,,1.543721710261157e+16,
9.16717,22084144.0,,1.45473e-09,,1.5180922920404474e+16,
9.16984,22024307.0,,1.46195e-09,,1.506502069154212e+16,
9.17253,22117076.0,,1.48419e-09,,1.4901782116844878e+16,
9.17524,22141408.0,,1.49298e-09,,1.4830344679767982e+16,
9.17797,22222181.0,,1.5026e-09,,1.4789152801810196e+16,
9.18071,22298127.0,,1.50769e-09,,1.4789596667750002e+16,
9.18348,22338173.0,,1.51007e-09,,1.4792806293747972e+16,
9.18627,22324535.0,,1.50977e-09,,1.478671254561953e+16,
9.18907,22361587.0,,1.50902e-09,,1.4818615392771468e+16,
9.19189,22162163.0,,1.5081e-09,,1.4695420064982428e+16,
9.19473,22251441.0,,1.50512e-09,,1.4783831853938556e+16,
9.1976,22257369.0,,1.50507e-09,,1.4788261675536686e+16,
9.20047,22193225.0,,1.50272e-09,,1.476870275234242e+16,
9.20337,22001135.0,,1.50129e-09,,1.4654820187971676e+16,
9.20629,21930318.0,,1.50151e-09,,1.4605509120818376e+16,
9.20923,21654561.0,,1.48697e-09,,1.4562876856964162e+16,
9.21218,21658926.0,,1.50352e-09,,1.440547914227945e+16,
9.21515,21717165.0,,1.50342e-09,,1.4445175000997726e+16,
9.21815,21871400.0,,1.50443e-09,,1.4537997779890058e+16,
9.22116,22016668.0,,1.50425e-09,,1.4636309124148246e+16,
9.22419,22309057.0,,1.5059e-09,,1.481443455740753e+16,
9.22724,22544278.0,,1.50587e-09,,1.4970932417804988e+16,
9.2303,22938150.0,,1.50718e-09,,1.5219250520840246e+16,
9.23339,23120452.0,,1.50978e-09,,1.531378876392587e+16,
9.2365,23528113.0,,1.51046e-09,,1.5576786541848178e+16,
9.23962,23818713.0,,1.51974e-09,,1.567288680958585e+16,
9.24276,23915685.0,,1.52029e-09,,1.5731001979885418e+16,
9.24593,23980167.0,,1.5215e-09,,1.5760872165626028e+16,
9.24911,24049449.0,,1.52223e-09,,1.5798827378254272e+16,
9.25231,24050589.0,,1.51846e-09,,1.5838803129486454e+16,
9.25553,24134434.0,,1.51826e-09,,1.5896113972573866e+16,
9.25876,24159613.0,,1.52195e-09,,1.5874117415158186e+16,
9.26202,24134439.0,,1.52228e-09,,1.5854139185957904e+16,
9.26529,24103703.0,,1.52034e-09,,1.5854153018403778e+16,
9.26859,24178316.0,,1.52089e-09,,1.5897478450118024e+16,
9.2719,24103897.0,,1.51612e-09,,1.5898409756483656e+16,
9.27523,24103531.0,,1.51075e-09,,1.5954678801919576e+16,
9.27858,24327158.0,,1.52457e-09,,1.5956734029923192e+16,
9.28195,24315337.0,,1.52283e-09,,1.596720382445841e+16,
9.28534,24365972.0,,1.52375e-09,,1.599079376538146e+16,
9.28875,24447704.0,,1.5247e-09,,1.603443562668066e+16,
9.29217,24473274.0,,1.52007e-09,,1.6100096706072748e+16,
9.29562,24537697.0,,1.52334e-09,,1.6107826880407526e+16,
9.29908,24458142.0,,1.51485e-09,,1.6145586691751658e+16,
9.30256,24961872.0,,1.52328e-09,,1.6386922955727116e+16,
9.30606,24791238.0,,1.51434e-09,,1.6370985379769404e+16,
9.30958,25146361.0,,1.52703e-09,,1.646749638186545e+16,
9.31312,25276820.0,,1.52658e-09,,1.655780895858717e+16,
9.31668,25474086.0,,1.52549e-09,,1.6698953123258756e+16,
9.32026,25602301.0,,1.52553e-09,,1.6782561470439782e+16,
9.32385,25843283.0,,1.52574e-09,,1.693819589182954e+16,
9.32747,25961913.0,,1.52581e-09,,1.7015167681428226e+16,
9.3311,26033384.0,,1.52601e-09,,1.7059772871737406e+16,
9.33475,26283070.0,,1.52404e-09,,1.7245656281987348e+16,
9.33842,26514731.0,,1.52356e-09,,1.7403141983249756e+16,
9.34211,26492020.0,,1.52097e-09,,1.7417845190897914e+16,
9.34582,26845112.0,,1.52469e-09,,1.7606931245039974e+16,
9.34955,26902833.0,,1.52829e-09,,1.760322517323283e+16,
9.35329,27024145.0,,1.52739e-09,,1.7693022083423356e+16,
9.35706,27137405.0,,1.52658e-09,,1.777660194683541e+16,
9.36084,27241776.0,,1.52453e-09,,1.7868966829121108e+16,
9.36464,27274222.0,,1.52398e-09,,1.7896705993516976e+16,
9.36846,27394795.0,,1.52031e-09,,1.8019216475587216e+16,
9.3723,27403593.0,,1.51828e-09,,1.8049103590905496e+16,
9.37616,27478339.0,,1.51624e-09,,1.8122684403524508e+16,
9.38004,27515608.0,,1.51395e-09,,1.8174713828065656e+16,
9.38394,27603799.0,,1.51248e-09,,1.8250686951232412e+16,
9.38785,27675073.0,,1.51092e-09,,1.831670306832923e+16,
9.39179,27746242.0,,1.50908e-09,,1.8386196888170276e+16,
9.39574,27834367.0,,1.50724e-09,,1.846711008200419e+16,
9.39971,27987025.0,,1.50605e-09,,1.8583064971282496e+16,
9.40371,28102863.0,,1.50367e-09,,1.8689514986665956e+16,
9.40771,28199492.0,,1.50248e-09,,1.8768630530855652e+16,
9.41174,28366644.0,,1.50098e-09,,1.8898748817439276e+16,
9.41579,28450044.0,,1.49863e-09,,1.8984034751739924e+16,
9.41986,28501889.0,,1.49759e-09,,1.9031837151690384e+16,
9.42394,28640880.0,,1.49605e-09,,1.9144333411316468e+16,
9.42805,28885186.0,,1.49417e-09,,1.933192742459024e+16,
9.43217,29021983.0,,1.49254e-09,,1.94446936095515e+16,
9.43631,29227465.0,,1.48773e-09,,1.9645678315285704e+16,
9.44047,29250972.0,,1.48364e-09,,1.9715680353724624e+16,
9.44465,29436245.0,,1.48626e-09,,1.9805582468747056e+16,
9.44885,29336713.0,,1.46551e-09,,2.001809131292178e+16,
9.45307,29749912.0,,1.47713e-09,,2.0140347836683296e+16,
9.4573,29901568.0,,1.47384e-09,,2.0288204961189816e+16,
9.46156,30087975.0,,1.47179e-09,,2.0443116884881676e+16,
9.46583,30162471.0,,1.47117e-09,,2.0502369542608944e+16,
9.47012,30256081.0,,1.47296e-09,,2.0541006544644796e+16,
9.47443,30492828.0,,1.47456e-09,,2.06792724609375e+16,
9.47876,30657033.0,,1.4746e-09,,2.079006713685067e+16,
9.48311,30748475.0,,1.4748e-09,,2.084925074586385e+16,
9.48748,30872545.0,,1.47378e-09,,2.094786535303777e+16,
9.49187,31111128.0,,1.47265e-09,,2.1125948460258716e+16,
9.49627,31229031.0,,1.47086e-09,,2.1231817440137064e+16,
9.5007,31268214.0,,1.46982e-09,,2.127349879577091e+16,
9.50514,31535111.0,,1.4678e-09,,2.1484610301130944e+16,
9.5096,31606413.0,,1.46481e-09,,2.1577141745345812e+16,
9.51408,31772473.0,,1.46229e-09,,2.17278877650808e+16,
9.51858,32129975.0,,1.46282e-09,,2.1964407787697736e+16,
9.5231,32166671.0,,1.4664e-09,,2.1935809465357336e+16,
9.52764,32320952.0,,1.46402e-09,,2.207685140913375e+16,
