monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,130582670.0,,1.0055152,,129866430.66161506,
7.093,129000250.0,,1.0119107,,127481851.90649727,
7.094,128767000.0,,1.0119818,,127242406.92866215,
7.095,128270760.0,,1.0119379,,126757541.14951126,
7.096,128543770.0,,1.0118406,,127039545.55687922,
7.097,128140960.0,,1.0118842,,126635992.53748602,
7.098,127940620.0,,1.0119613,,126428372.31028499,
7.099,127434440.0,,1.0118774,,125938616.67431253,
7.1,125741650.0,,1.0117904,,124276381.74863094,
7.101,125129930.0,,1.0120819,,123636170.1557947,
7.102,124950750.0,,1.0118138,,123491842.07608157,
7.103,125133980.0,,1.0119696,,123653892.36988936,
7.104,124221910.0,,1.012209,,122723577.83817375,
7.105,124748190.0,,1.0121069,,123255942.6281947,
7.106,123253080.0,,1.0120842,,121781448.61860307,
7.107,122683720.0,,1.0121088,,121215940.42063461,
7.108,120920980.0,,1.0118195,,119508449.87668253,
7.109,118619750.0,,1.0119542,,117218496.64737792,
7.11,114317250.0,,1.0119734,,112964678.71586348,
7.111,108486810.0,,1.0119254,,107208308.0432609,
7.112,90889846.0,,1.0122435,,89790496.06147137,
7.113,66397723.0,,1.0122806,,65592211.29003164,
7.114,47609227.0,,1.0120285,,47043365.87358953,
7.115,38748106.0,,1.0119046,,38292252.056172095,
7.116,33729268.0,,1.0118294,,33334935.711494446,
7.117,31144865.0,,1.0119786,,30776209.101654917,
7.118,29020555.0,,1.012152,,28672131.260917336,
7.119,25203631.0,,1.0120522,,24903489.16785122,
7.12,19791207.0,,1.0118346,,19559725.4729182,
7.121,14744770.0,,1.0121594,,14567636.283375919,
7.122,11015211.0,,1.0119296,,10885353.09175658,
7.123,8581437.3,,1.0122534,,8477558.386072105,
7.124,7025923.6,,1.011961,,6942879.814538307,
7.125,6163403.1,,1.0122166,,6089016.0268069105,
7.126,5421813.5,,1.0119149,,5357973.77822977,
7.127,4978933.7,,1.0118122,,4920808.130204399,
7.128,4483226.1,,1.0121923,,4429223.676172996,
7.129,4006960.5,,1.0118048,,3960211.001173349,
7.13,3571635.0,,1.0118774,,3529711.2080969494,
7.131,3159674.7,,1.0121126,,3121860.848289015,
7.132,2946966.4,,1.0122154,,2911402.4544578157,
