# Scan number: 67
# Command: ascan cr2roll -0.0138983 0.186102 40 1
# Date: Sat Jul 27 21:29:22 2024
# date: Sat Jul 27 21:29:22 2024
# C Sat Jul 27 21: 30:50 2024.  do ./2023-07_EXAFS.mac.
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.001096488	22	25	0	0	0	86678459	1	0	0	0	296.67904	5.159709	-1.115552e-12	1.101341e-13	-1790.667	7.7091023e+08	564826.46	1.0122413	0.034015605	1.011897	0	0	0	0	0	0	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.687	-1.0516e-12	1.19608e-13	0	12	-6005.6676	-6005.6676
0.0060992145	22	25	0	0	0	86678462	1	0	0	0	296.66257	5.159709	-1.140421e-12	1.207923e-13	-1790.667	7.7091023e+08	619487.4	1.0120086	0.036268465	1.0116416	2	0	0	0	0	0	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.663	-1.05693e-12	1.26121e-13	0	13	-6139.5519	-6139.5519
0.011101941	22	25	0	0	0	86678465	1	0	0	0	296.6392	5.159709	-9.912071e-13	1.030287e-13	-1790.667	7.7091023e+08	528386.18	1.0119053	0.035386711	1.0115472	0	0	0	0	0	0	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.639	-1.09246e-12	1.29674e-13	0	12	-5336.2464	-5336.2464
0.016104667	22	25	0	0	0	86678468	1	0	0	0	296.61543	5.159709	-1.215028e-12	1.172396e-13	-1790.667	7.7091023e+08	601267.26	1.0051994	0.038328715	1.0048141	2	0	0	0	0	0	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.615	-1.02318e-12	1.47438e-13	0	17	-6541.205	-6541.205
0.021107394	22	25	0	0	0	86678471	1	0	0	0	296.59206	5.159709	-1.097789e-12	1.811884e-13	-1790.667	7.7091023e+08	929230.85	1.0118077	0.036402175	1.0114394	1	1	0	0	0	0	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.6	-1.112e-12	1.59872e-13	0	5	-5910.039	-5910.039
0.026096414	22	25	0	0	0	86678473	1	0	0	0	296.57693	5.159709	-1.108447e-12	2.167155e-13	-1790.667	7.7091023e+08	1111432.8	1.012136	11.145727	0.89932608	4	1	0	0	0	0	1	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.577	-1.03206e-12	2.14939e-13	0	10	-5967.4172	-5967.4172
0.031099141	22	25	0	0	0	86678476	1	0	0	0	296.55314	5.159709	-9.237056e-13	3.588241e-13	-1790.667	7.7091023e+08	1840241.6	1.0118506	6.707362	0.94398208	10	0	1	0	1	2	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.553	-1.06048e-12	2.77112e-13	0	21	-4972.8464	-4972.8464
0.036101867	22	25	0	0	0	86678479	1	0	0	0	296.5294	5.159709	-9.912071e-13	3.730349e-13	-1790.667	7.7091023e+08	1913122.1	1.0122426	13.372415	0.87688128	6	0	1	0	2	3	0	0	0	16.997457	0	21.983672	0	0	0	0	0	0	297.846	-5.22782e-13	296.529	-1.02081e-12	4.23957e-13	0	8	-5336.2464	-5336.2464
