# Scan number: 13
# Command: ascan monoE 5.703 5.803 100 2
# Date: Sat Jul 27 15:06:32 2024
# date: Sat Jul 27 15:06:32 2024
monoE	monobr	cr2latr	cr2vetr	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
5.703	20.283579	-36.0577	13.1894	0	0	0	86655477	2	0	0	0	296.94509	20.287365	1.210978e-10	8.811973e-10	-1790.667	7.7091023e+08	4.4938756e+08	2.0118301	4.8428901	1.9143994	1419	22	976	3	157	15	56	0	0	16.997457	0	5.7019804	0	0	0	0	0	0	297.846	-5.22782e-13	296.955	1.21402e-10	8.83195e-10	0	25	456729.67	456729.67
5.704	20.279864	-36.064	13.189	0	0	0	86655481	2	0	0	0	296.91367	20.284865	1.244231e-10	8.771366e-10	-1790.667	7.7091023e+08	4.473198e+08	2.0118285	5.476618	1.9016483	1519	20	1025	6	193	14	64	0	0	16.997457	0	5.7026535	0	0	0	0	0	0	297.846	-5.22782e-13	296.918	1.24532e-10	8.78936e-10	0	23	469206.08	469206.08
5.705	20.276154	-36.0703	13.1887	0	0	0	86655485	2	0	0	0	296.88418	20.279865	1.250342e-10	8.76021e-10	-1790.667	7.7091023e+08	4.4675399e+08	2.0121958	5.0013422	1.911559	1609	20	1071	8	194	16	55	0	0	16.997457	0	5.7040003	0	0	0	0	0	0	297.846	-5.22782e-13	296.887	1.26047e-10	8.73639e-10	0	22	471445.05	471445.05
5.706	20.272444	-36.0766	13.1883	0	0	0	86655490	2	0	0	0	296.84553	20.277365	1.254215e-10	8.688765e-10	-1790.667	7.7091023e+08	4.4311356e+08	2.0120611	5.2398726	1.9066317	1651	22	1111	8	231	21	66	0	0	16.997457	0	5.7046739	0	0	0	0	0	0	297.846	-5.22782e-13	296.858	1.28436e-10	8.72621e-10	0	28	472839.67	472839.67
5.707	20.268734	-36.083	13.188	0	0	0	86655494	2	0	0	0	296.81363	20.274865	1.332374e-10	8.694307e-10	-1790.667	7.7091023e+08	4.4339935e+08	2.0120682	5.2939757	1.9055498	1585	25	1009	6	200	21	65	0	0	16.997457	0	5.7053477	0	0	0	0	0	0	297.846	-5.22782e-13	296.817	1.32573e-10	8.67707e-10	0	27	502235.87	502235.87
5.708	20.265029	-36.0893	13.1877	0	0	0	86655498	2	0	0	0	296.77447	20.269865	1.325091e-10	8.579875e-10	-1790.667	7.7091023e+08	4.3756661e+08	2.011808	5.5509233	1.9001341	1528	30	998	8	213	7	64	0	0	16.997457	0	5.7066958	0	0	0	0	0	0	297.846	-5.22782e-13	296.787	1.333e-10	8.61894e-10	0	21	499421.18	499421.18
5.709	20.261324	-36.0956	13.1873	0	0	0	86655503	2	0	0	0	296.74667	20.267365	1.336922e-10	8.599912e-10	-1790.667	7.7091023e+08	4.3859166e+08	2.0121027	5.8300324	1.8947965	1569	23	1023	5	193	14	72	0	0	16.997457	0	5.7073701	0	0	0	0	0	0	297.846	-5.22782e-13	296.75	1.34614e-10	8.639e-10	0	17	503810.25	503810.25
5.71	20.257619	-36.1019	13.187	0	0	0	86655507	2	0	0	0	296.71589	20.262365	1.380371e-10	8.668941e-10	-1790.667	7.7091023e+08	4.4211535e+08	2.0117946	4.8609337	1.9140026	1596	22	1030	4	187	16	74	0	0	16.997457	0	5.7087193	0	0	0	0	0	0	297.846	-5.22782e-13	296.719	1.36706e-10	8.5978e-10	0	21	520111.48	520111.48
5.711	20.253919	-36.1083	13.1866	0	0	0	86655512	2	0	0	0	296.67636	20.259865	1.353833e-10	8.61835e-10	-1790.667	7.7091023e+08	4.3953846e+08	2.0122464	5.9381515	1.8927562	1559	32	1010	5	221	19	64	0	0	16.997457	0	5.7093941	0	0	0	0	0	0	297.846	-5.22782e-13	296.69	1.38662e-10	8.65744e-10	0	26	510041.36	510041.36
5.712	20.250214	-36.1146	13.1863	0	0	0	86655516	2	0	0	0	296.64604	20.254865	1.392095e-10	8.668053e-10	-1790.667	7.7091023e+08	4.4207663e+08	2.0120864	4.7737274	1.9160349	1538	30	1035	8	240	14	56	0	0	16.997457	0	5.7107442	0	0	0	0	0	0	297.846	-5.22782e-13	296.651	1.38729e-10	8.64237e-10	0	26	524383.32	524383.32
