# Scan number: 23
# Command: eigerloopscan 500 10 0
# Date: Sat Jul 27 16:23:45 2024;
# date: Sat Jul 27 16:23:45 2024;
# U You have following Eiger Directory and BaseFilename: 
# U Following are the MOTOR POSITION: 
# C Sat Jul 27 17: 06:10 2024.  do ./2023-07_EXAFS.mac.
Time	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1	eiger_ctime	eiger_data_filename	eiger_data_file_Nr	first_image_Nr
151.093	86660269	10	0	0	0	296.6747	6.3095137	-1.008971e-12	3.165148e-10	-1790.667	7.7091023e+08	9.9707775e+08	10.011988	26.726228	7.3361616	90626	2593	2307	1986	5197	4457	9	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.711	-8.4448e-13	3.15997e-10	0	107	-3923.092	-3923.092	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	12	13
161.642	86660279	10	0	0	0	296.58629	6.3095137	-7.638334e-13	3.161205e-10	-1790.667	7.7091023e+08	9.9583563e+08	10.012286	26.815959	7.3273955	90614	2499	2372	2040	5294	4438	12	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.631	-8.1797e-13	3.16025e-10	0	112	-2969.9453	-2969.9453	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	13	14
172.163	86660290	10	0	0	0	296.50444	6.3095137	-7.887024e-13	3.150511e-10	-1790.667	7.7091023e+08	9.9246683e+08	10.011814	26.776524	7.3309981	90836	2480	2412	2063	5237	4470	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.541	-8.26936e-13	3.15928e-10	0	140	-3066.6413	-3066.6413	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	14	15
182.884	86660308	10	0	0	0	298.17543	6.3095137	-9.912071e-13	3.177512e-10	-1790.667	7.7091023e+08	1.0009726e+09	10.012168	26.45487	7.3634618	91767	2577	2445	2156	5259	4462	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.621	-8.76099e-13	3.14874e-10	0	139	-3854.0222	-3854.0222	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	15	16
200.847	86660319	10	0	0	0	298.08624	6.3095137	-8.633094e-13	3.172751e-10	-1790.667	7.7091023e+08	9.9947283e+08	10.011837	27.269932	7.2816157	91458	2563	2360	2103	5351	4613	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.128	-8.67573e-13	3.17414e-10	0	114	-3356.729	-3356.729	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	16	17
211.596	86660329	10	0	0	0	297.9991	6.3095137	-9.166001e-13	3.174989e-10	-1790.667	7.7091023e+08	1.0001778e+09	10.011915	26.889711	7.3197402	90726	2549	2382	2120	5377	4590	10	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.043	-8.84231e-13	3.17299e-10	0	112	-3563.9345	-3563.9345	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	17	18
222.342	86660340	10	0	0	0	297.91514	6.3095137	-8.952838e-13	3.162413e-10	-1790.667	7.7091023e+08	9.9621617e+08	10.011887	27.061483	7.3025219	91003	2624	2341	2033	5187	4506	13	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.952	-8.47677e-13	3.17115e-10	0	111	-3481.0522	-3481.0522	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	18	19
233.066	86660351	10	0	0	0	297.82574	6.3095137	-8.56204e-13	3.173142e-10	-1790.667	7.7091023e+08	9.99596e+08	10.011756	26.963934	7.3121923	91148	2523	2439	2112	5272	4581	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.862	-8.53539e-13	3.16961e-10	0	123	-3329.1017	-3329.1017	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	19	20
243.819	86660368	10	0	0	0	297.68671	6.3095137	-8.100187e-13	3.17268e-10	-1790.667	7.7091023e+08	9.9945046e+08	10.011909	26.507979	7.3579546	91450	2664	2388	2084	5388	4504	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.777	-8.4146e-13	3.16762e-10	0	128	-3149.5235	-3149.5235	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	20	21
261.176	86660379	10	0	0	0	297.59758	6.3095137	-9.272583e-13	3.169589e-10	-1790.667	7.7091023e+08	9.9847674e+08	10.012111	27.089267	7.2999034	90931	2508	2390	2079	5190	4399	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.633	-8.59401e-13	3.16921e-10	0	110	-3605.3758	-3605.3758	10	2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023	21	22
