# Scan number: 70
# Command: ascan cr2roll -0.0141039 0.185896 40 1
# Date: Sat Jul 27 21:38:00 2024
# date: Sat Jul 27 21:38:00 2024
cr2roll	monoE	monoh	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.0008908965	20	25	0	0	0	86678978	1	0	0	0	296.658	5.6771113	-1.03384e-12	2.842171e-13	-1790.667	7.7091023e+08	1156951	1.0119402	0.035733338	1.0115786	0	0	0	0	0	0	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.665	-1.01963e-12	2.89546e-13	0	14	-4748.2528	-4748.2528
0.005893623	20	25	0	0	0	86678980	1	0	0	0	296.63592	5.6771113	-9.450218e-13	2.451372e-13	-1790.667	7.7091023e+08	997870.01	1.0118752	0.034186034	1.0115293	0	0	0	0	0	0	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.643	-9.85286e-13	2.78888e-13	0	7	-4340.3258	-4340.3258
0.010896349	20	25	0	0	0	86678983	1	0	0	0	296.61838	5.6771113	-1.168843e-12	2.948752e-13	-1790.667	7.7091023e+08	1200336.5	1.0119827	0.035668593	1.0116218	0	0	0	0	0	0	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.618	-1.112e-12	3.0731e-13	0	9	-5368.2989	-5368.2989
0.015899076	20	25	0	0	0	86678986	1	0	0	0	296.59426	5.6771113	-1.040945e-12	3.197442e-13	-1790.667	7.7091023e+08	1301569.7	1.0118902	33.357989	0.674344	4	0	0	0	0	0	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.6	-9.85878e-13	3.48166e-13	0	10	-4780.8849	-4780.8849
0.020901803	20	25	0	0	0	86678988	1	0	0	0	296.57422	5.6771113	-1.040945e-12	4.192202e-13	-1790.667	7.7091023e+08	1706502.6	1.0119133	0.035259938	1.0115565	4	0	0	0	0	0	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.581	-9.28443e-13	3.8014e-13	0	15	-4780.8849	-4780.8849
0.025890823	20	25	0	0	0	86678991	1	0	0	0	296.55669	5.6771113	-1.019629e-12	6.394885e-13	-1790.667	7.7091023e+08	2603139.8	1.0118019	12.534248	0.88498016	14	0	1	1	0	1	0	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.557	-1.06404e-12	6.21725e-13	0	9	-4682.9841	-4682.9841
0.030893549	20	25	0	0	0	86678994	1	0	0	0	296.53282	5.6771113	-1.030287e-12	1.229239e-12	-1790.667	7.7091023e+08	5003813.1	1.0121642	11.475324	0.89601504	31	1	1	0	5	3	2	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.533	-1.03147e-12	1.2174e-12	0	8	-4731.9345	-4731.9345
0.035896276	20	25	0	0	0	86678997	1	0	0	0	296.50932	5.6771113	-1.016076e-12	3.151257e-12	-1790.667	7.7091023e+08	12827693	1.0119306	4.7815455	0.96354464	123	7	1	5	5	3	9	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.514	-9.80549e-13	3.1779e-12	0	5	-4666.6658	-4666.6658
0.040899002	20	25	0	0	0	86679000	1	0	0	0	296.48694	5.6771113	-1.154632e-12	7.496226e-12	-1790.667	7.7091023e+08	30514582	1.0118624	7.9903038	0.93101152	300	6	4	5	20	11	17	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.49	-1.05516e-12	7.49445e-12	0	6	-5303.0301	-5303.0301
0.045901729	20	25	0	0	0	86679002	1	0	0	0	296.46297	5.6771113	-1.005418e-12	1.601563e-11	-1790.667	7.7091023e+08	65194173	1.0121786	8.6484978	0.92464032	648	22	21	12	35	29	38	0	0	16.997457	0	19.98581	0	0	0	0	0	0	297.846	-5.22782e-13	296.472	-9.81733e-13	1.56106e-11	0	13	-4617.7154	-4617.7154
