monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,189476710.0,,1.0120608,,187218702.6708277,
7.093,189965580.0,,1.0122346,,187669518.50885162,
7.094,189689360.0,,1.0121651,,187409504.63516277,
7.095,189547390.0,,1.0122851,,187247041.37204036,
7.096,189286660.0,,1.0118026,,187078645.57770458,
7.097,189553690.0,,1.011961,,187313236.37966284,
7.098,189152670.0,,1.0118035,,186946052.27200735,
7.099,188726260.0,,1.012263,,186439946.93078777,
7.1,188952420.0,,1.0118064,,186747603.09877464,
7.101,188048560.0,,1.0122093,,185780312.4314309,
7.102,187766150.0,,1.0122573,,185492512.62500158,
7.103,187699990.0,,1.0121712,,185442927.04633364,
7.104,186988720.0,,1.0119414,,184782162.2872629,
7.105,186828940.0,,1.0119453,,184623556.23372132,
7.106,186242250.0,,1.0118314,,184064509.16625044,
7.107,185051050.0,,1.0119146,,182872200.87544936,
7.108,183703660.0,,1.0122518,,181480200.87492064,
7.109,181314720.0,,1.0121782,,179133200.06299287,
7.11,177786500.0,,1.0118006,,175712981.39178807,
7.111,170083940.0,,1.0120758,,168054546.9025146,
7.112,152073400.0,,1.0122506,,150232956.1474204,
7.113,117782900.0,,1.012129,,116371430.91443877,
7.114,84348150.0,,1.0120563,,83343337.71747679,
7.115,65768363.0,,1.0119571,,64991256.052257545,
7.116,55821276.0,,1.011841,,55168031.34089249,
7.117,50661143.0,,1.0120566,,50057618.31897544,
7.118,47648745.0,,1.0121126,,47078501.937432654,
7.119,43290990.0,,1.0119174,,42781149.92389695,
7.12,35545709.0,,1.0120054,,35124030.95872808,
7.121,27225012.0,,1.0121638,,26897832.14930232,
7.122,20408014.0,,1.0118349,,20169312.20696183,
7.123,15468063.0,,1.0120451,,15283966.099929737,
7.124,12595112.0,,1.012265,,12442504.680098591,
7.125,10731277.0,,1.012129,,10602677.129101131,
7.126,9470596.6,,1.0119069,,9359158.041120185,
7.127,8547595.7,,1.012079,,8445581.520810135,
7.128,7825621.8,,1.0119485,,7733221.404053666,
7.129,7040997.1,,1.0119085,,6958136.1358265085,
7.13,6326562.7,,1.0121664,,6250516.41706344,
7.131,5537735.0,,1.0119878,,5472136.126542237,
7.132,5077068.3,,1.0122368,,5015692.276747892,
