# Scan number: 2
# Command: eigerloopscan 300 10 0
# Date: Sat Jul 27 13:29:09 2024;
# date: Sat Jul 27 13:29:09 2024;
# U You have following Eiger Directory and BaseFilename: 
# U Following are the MOTOR POSITION: 
# C Sat Jul 27 14: 07:53 2024.  Scan aborted after 190 points.
Time	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1	eiger_ctime	eiger_data_filename	eiger_data_file_Nr	first_image_Nr
115.841	86649757	10	0	0	0	297.05143	6.3095137	-8.668621e-13	2.636895e-10	-1790.667	7.7091023e+08	8.3066868e+08	10.012047	22.783855	7.7309165	75955	2291	2129	1788	4673	3983	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.087	-7.5584e-13	2.63586e-10	0	116	-3370.5427	-3370.5427	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	10	11
126.535	86649768	10	0	0	0	296.96733	6.3095137	-7.283063e-13	2.627303e-10	-1790.667	7.7091023e+08	8.2764703e+08	10.011769	22.724494	7.7366451	76050	2446	2105	1824	4800	3976	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.007	-7.61296e-13	2.63482e-10	0	128	-2831.8085	-2831.8085	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	11	12
137.273	86649778	10	0	0	0	296.88172	6.3095137	-7.709389e-13	2.627267e-10	-1790.667	7.7091023e+08	8.2763569e+08	10.012034	22.657854	7.7435216	75224	2266	2121	1823	4691	3989	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.925	-7.7911e-13	2.63183e-10	0	142	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	12	13
147.998	86649789	10	0	0	0	296.80415	6.3095137	-7.602807e-13	2.649472e-10	-1790.667	7.7091023e+08	8.3463066e+08	10.012053	22.595766	7.7497533	75934	2465	2129	1729	4766	4071	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.839	-7.79465e-13	2.63269e-10	0	109	-2956.1317	-2956.1317	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	13	14
158.707	86649807	10	0	0	0	296.66671	6.3095137	-7.709389e-13	2.630998e-10	-1790.667	7.7091023e+08	8.2881103e+08	10.011945	22.376996	7.7715722	75623	2356	2063	1690	4721	3914	9	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.755	-7.49623e-13	2.63851e-10	0	108	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	14	15
176.269	86649817	10	0	0	0	296.58691	6.3095137	-6.856737e-13	2.629577e-10	-1790.667	7.7091023e+08	8.2836339e+08	10.012171	22.665911	7.7428211	75223	2406	2063	1718	4645	3974	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.623	-7.38964e-13	2.63616e-10	0	123	-2666.0439	-2666.0439	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	15	16
186.835	86649828	10	0	0	0	296.50146	6.3095137	-8.242296e-13	2.647482e-10	-1790.667	7.7091023e+08	8.3400378e+08	10.011762	22.762749	7.7328099	75857	2510	2063	1783	4750	4021	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.537	-7.75053e-13	2.63666e-10	0	121	-3204.7785	-3204.7785	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	16	17
197.589	86649839	10	0	0	0	296.41615	6.3095137	-8.135714e-13	2.630713e-10	-1790.667	7.7091023e+08	8.2872125e+08	10.011924	22.720112	7.7372035	75479	2327	2091	1721	4591	3964	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.453	-7.47592e-13	2.63344e-10	0	137	-3163.3372	-3163.3372	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	17	18
208.097	86649849	10	0	0	0	296.34108	6.3095137	-7.81597e-13	2.627054e-10	-1790.667	7.7091023e+08	8.275686e+08	10.012218	22.659017	7.7435475	75774	2372	2044	1725	4641	4011	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.375	-7.53736e-13	2.63464e-10	0	118	-3039.014	-3039.014	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	18	19
218.848	86649867	10	0	0	0	296.55989	6.3095137	-7.709389e-13	2.638281e-10	-1790.667	7.7091023e+08	8.311053e+08	10.011862	22.201703	7.7890582	76346	2444	2148	1795	4664	3972	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.647	-7.5584e-13	2.63337e-10	0	137	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	19	20
236.598	86649878	10	0	0	0	296.47231	6.3095137	-8.242296e-13	2.621299e-10	-1790.667	7.7091023e+08	8.2575567e+08	10.011817	22.806132	7.7285085	75542	2426	2091	1708	4647	3948	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.511	-7.6248e-13	2.6334e-10	0	131	-3204.7785	-3204.7785	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	20	21
247.162	86649888	10	0	0	0	296.76421	6.3095137	-6.465939e-13	2.63551e-10	-1790.667	7.7091023e+08	8.3023239e+08	10.011871	22.61577	7.7476096	75485	2395	2090	1761	4572	3909	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.733	-7.54952e-13	2.63431e-10	0	145	-2514.0934	-2514.0934	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	21	22
257.879	86649899	10	0	0	0	296.68746	6.3095137	-7.56728e-13	2.640519e-10	-1790.667	7.7091023e+08	8.3181031e+08	10.012196	22.736854	7.7357373	75336	2351	2093	1817	4568	3799	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.722	-7.42517e-13	2.63529e-10	0	136	-2942.318	-2942.318	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	22	23
268.613	86649910	10	0	0	0	296.60229	6.3095137	-6.643575e-13	2.622116e-10	-1790.667	7.7091023e+08	8.2601304e+08	10.011865	22.966107	7.7125296	75732	2364	2133	1765	4711	3927	8	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.637	-8.01492e-13	2.63436e-10	0	121	-2583.1621	-2583.1621	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	23	24
279.189	86649927	10	0	0	0	296.46518	6.3095137	-6.536993e-13	2.625171e-10	-1790.667	7.7091023e+08	8.2697542e+08	10.012181	22.217947	7.78768	75859	2389	2152	1750	4698	3970	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.559	-7.91012e-13	2.63012e-10	0	129	-2541.7207	-2541.7207	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	24	25
296.948	86649938	10	0	0	0	298.24764	6.3095137	-9.343637e-13	2.652598e-10	-1790.667	7.7091023e+08	8.3561541e+08	10.012007	22.834992	7.7257661	75609	2289	2157	1733	4638	3885	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.91	-7.92788e-13	2.642e-10	0	113	-3633.0031	-3633.0031	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	25	26
307.665	86649949	10	0	0	0	298.16092	6.3095137	-8.029133e-13	2.644676e-10	-1790.667	7.7091023e+08	8.3311984e+08	10.011762	22.750853	7.7340006	76784	2418	2120	1745	4830	4071	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.196	-8.12506e-13	2.6444e-10	0	131	-3121.8962	-3121.8962	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	26	27
318.381	86649960	10	0	0	0	298.07341	6.3095137	-8.06466e-13	2.620979e-10	-1790.667	7.7091023e+08	8.2565486e+08	10.012024	22.89511	7.7197603	75831	2428	2114	1651	4645	3888	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.119	-7.81419e-13	2.63582e-10	0	128	-3135.7099	-3135.7099	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	27	28
329.109	86649970	10	0	0	0	297.99807	6.3095137	-9.272583e-13	2.640306e-10	-1790.667	7.7091023e+08	8.3174321e+08	10.012149	23.075137	7.701832	75874	2429	2039	1778	4714	4031	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.032	-7.91545e-13	2.63407e-10	0	100	-3605.3758	-3605.3758	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	28	29
339.74	86649988	10	0	0	0	297.85774	6.3095137	-6.927792e-13	2.642686e-10	-1790.667	7.7091023e+08	8.3249295e+08	10.011909	22.279219	7.7813338	75955	2371	2143	1738	4752	4025	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.947	-7.79998e-13	2.63246e-10	0	122	-2693.6716	-2693.6716	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	29	30
357.286	86649998	10	0	0	0	297.7722	6.3095137	-9.414691e-13	2.632206e-10	-1790.667	7.7091023e+08	8.2919157e+08	10.011916	22.897092	7.7194787	75634	2357	2082	1693	4642	3862	11	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.816	-7.99361e-13	2.63746e-10	0	138	-3660.6304	-3660.6304	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	30	31
367.998	86650009	10	0	0	0	297.69308	6.3095137	-7.176482e-13	2.635367e-10	-1790.667	7.7091023e+08	8.3018734e+08	10.012038	22.782171	7.7310784	75798	2430	2138	1809	4605	4008	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.729	-7.50638e-13	2.63481e-10	0	113	-2790.3675	-2790.3675	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	31	32
378.713	86650020	10	0	0	0	297.6073	6.3095137	-7.673862e-13	2.638529e-10	-1790.667	7.7091023e+08	8.3118342e+08	10.012193	22.527893	7.7566566	75665	2463	2112	1802	4576	3976	7	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.643	-7.75053e-13	2.63455e-10	0	114	-2983.7594	-2983.7594	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	32	33
389.462	86650031	10	0	0	0	297.5242	6.3095137	-7.602807e-13	2.632561e-10	-1790.667	7.7091023e+08	8.293034e+08	10.011801	22.821755	7.7269325	75821	2328	2155	1723	4645	3926	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.562	-7.50468e-13	2.63586e-10	0	100	-2956.1317	-2956.1317	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	33	34
400.21	86650048	10	0	0	0	297.38858	6.3095137	-7.176482e-13	2.639595e-10	-1790.667	7.7091023e+08	8.3151923e+08	10.011863	22.462505	7.7629478	76104	2394	2101	1747	4786	4049	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.48	-7.87459e-13	2.63299e-10	0	121	-2790.3675	-2790.3675	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	34	35
417.535	86650059	10	0	0	0	297.30408	6.3095137	-8.100187e-13	2.637961e-10	-1790.667	7.7091023e+08	8.3100449e+08	10.012193	22.432748	7.7661827	75824	2303	2100	1709	4735	4062	1	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.343	-7.64189e-13	2.63508e-10	0	118	-3149.5235	-3149.5235	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	35	36
428.193	86650069	10	0	0	0	297.21941	6.3095137	-8.31335e-13	2.627196e-10	-1790.667	7.7091023e+08	8.2761333e+08	10.012032	22.680503	7.7412528	75697	2362	2160	1708	4611	3895	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.262	-7.72893e-13	2.63311e-10	0	105	-3232.4058	-3232.4058	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	36	37
438.895	86650080	10	0	0	0	297.14209	6.3095137	-8.31335e-13	2.625598e-10	-1790.667	7.7091023e+08	8.2710993e+08	10.011909	22.6881	7.7403971	75646	2296	2067	1723	4648	3931	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.178	-8.07214e-13	2.63325e-10	0	124	-3232.4058	-3232.4058	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	37	38
449.573	86650091	10	0	0	0	297.05627	6.3095137	-6.643575e-13	2.627623e-10	-1790.667	7.7091023e+08	8.2774784e+08	10.011948	22.911081	7.7181021	75163	2402	2082	1732	4600	3940	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.095	-7.63664e-13	2.63344e-10	0	114	-2583.1621	-2583.1621	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	38	39
460.274	86650108	10	0	0	0	296.92563	6.3095137	-7.780443e-13	2.637819e-10	-1790.667	7.7091023e+08	8.3095976e+08	10.012043	22.366724	7.7726771	75321	2404	2062	1724	4671	4049	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.014	-7.6561e-13	2.62857e-10	0	139	-3025.2003	-3025.2003	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	39	40
477.823	86650119	10	0	0	0	296.84163	6.3095137	-8.988366e-13	2.631992e-10	-1790.667	7.7091023e+08	8.2912415e+08	10.012008	22.750032	7.734273	75404	2342	2097	1754	4655	3916	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.876	-7.57083e-13	2.62949e-10	0	110	-3494.8662	-3494.8662	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	40	41
488.471	86650130	10	0	0	0	296.75409	6.3095137	-7.212009e-13	2.632348e-10	-1790.667	7.7091023e+08	8.292363e+08	10.011919	22.748883	7.734319	75681	2309	2075	1832	4649	3969	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.798	-7.71785e-13	2.63056e-10	0	131	-2804.1812	-2804.1812	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	41	42
499.194	86650140	10	0	0	0	296.67009	6.3095137	-8.029133e-13	2.618954e-10	-1790.667	7.7091023e+08	8.2501695e+08	10.011799	22.669151	7.742209	75510	2362	2119	1715	4672	3968	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.713	-7.89637e-13	2.62709e-10	0	132	-3121.8962	-3121.8962	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	42	43
509.928	86650151	10	0	0	0	296.59393	6.3095137	-7.709389e-13	2.627267e-10	-1790.667	7.7091023e+08	8.2763569e+08	10.01204	22.718649	7.73744	75492	2419	2156	1694	4702	3932	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.628	-7.38254e-13	2.62325e-10	0	108	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	43	44
520.686	86650169	10	0	0	0	296.45463	6.3095137	-6.998846e-13	2.62844e-10	-1790.667	7.7091023e+08	8.2800521e+08	10.011802	22.281386	7.7810339	75869	2419	2046	1703	4648	3890	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.544	-7.49267e-13	2.62269e-10	0	138	-2721.2989	-2721.2989	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	44	45
538.222	86650179	10	0	0	0	296.71151	6.3095137	-6.927792e-13	2.622969e-10	-1790.667	7.7091023e+08	8.2628175e+08	10.012183	22.70509	7.7389082	75734	2423	2101	1735	4569	3912	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.72	-7.14451e-13	2.62544e-10	0	120	-2693.6716	-2693.6716	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	45	46
548.969	86650190	10	0	0	0	296.63548	6.3095137	-7.673862e-13	2.622684e-10	-1790.667	7.7091023e+08	8.2619197e+08	10.01219	22.777587	7.731655	75163	2358	2156	1694	4544	3815	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.67	-7.31521e-13	2.62375e-10	0	115	-2983.7594	-2983.7594	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	46	47
559.677	86650201	10	0	0	0	296.54877	6.3095137	-6.643575e-13	2.62478e-10	-1790.667	7.7091023e+08	8.2685225e+08	10.011769	22.61098	7.7480096	75131	2422	2163	1692	4595	3925	2	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.586	-7.52109e-13	2.61708e-10	0	126	-2583.1621	-2583.1621	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	47	48
570.422	86650212	10	0	0	0	296.46633	6.3095137	-7.531753e-13	2.619558e-10	-1790.667	7.7091023e+08	8.2520722e+08	10.012234	22.515085	7.7579712	75482	2388	2144	1632	4565	3904	5	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.509	-7.41984e-13	2.61773e-10	0	116	-2928.5044	-2928.5044	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	48	49
581.147	86650229	10	0	0	0	296.68762	6.3095137	-7.81597e-13	2.634089e-10	-1790.667	7.7091023e+08	8.2978475e+08	10.012239	22.213701	7.7881504	75534	2354	2094	1744	4601	3924	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.494	-7.11076e-13	2.62396e-10	0	112	-3039.014	-3039.014	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	49	50
598.502	86650240	10	0	0	0	296.60365	6.3095137	-6.892265e-13	2.615081e-10	-1790.667	7.7091023e+08	8.2379689e+08	10.012235	22.686733	7.7407859	75498	2342	2015	1659	4694	3927	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.642	-7.49249e-13	2.6261e-10	0	144	-2679.858	-2679.858	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	50	51
609.258	86650250	10	0	0	0	296.51704	6.3095137	-8.31335e-13	2.615437e-10	-1790.667	7.7091023e+08	8.2390903e+08	10.0119	22.492751	7.7599482	75842	2379	2220	1754	4624	3932	0	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.56	-7.09982e-13	2.62416e-10	0	149	-3232.4058	-3232.4058	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	51	52
620.025	86650261	10	0	0	0	298.2816	6.3095137	-7.602807e-13	2.638849e-10	-1790.667	7.7091023e+08	8.3128423e+08	10.011917	22.534237	7.755808	74852	2327	2139	1662	4578	3874	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	296.659	-7.42348e-13	2.62577e-10	0	123	-2956.1317	-2956.1317	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	52	53
630.778	86650272	10	0	0	0	298.1957	6.3095137	-7.460699e-13	2.635048e-10	-1790.667	7.7091023e+08	8.3008685e+08	10.011966	22.868932	7.7223363	75904	2344	2105	1681	4677	3980	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.231	-7.75913e-13	2.64018e-10	0	128	-2900.8771	-2900.8771	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	53	54
641.48	86650289	10	0	0	0	298.05551	6.3095137	-7.993606e-13	2.610498e-10	-1790.667	7.7091023e+08	8.2235316e+08	10.011799	22.500677	7.7590765	76162	2347	2206	1715	4774	4073	4	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.155	-7.54774e-13	2.63527e-10	0	122	-3108.0826	-3108.0826	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	54	55
658.991	86650300	10	0	0	0	297.97768	6.3095137	-6.856737e-13	2.644356e-10	-1790.667	7.7091023e+08	8.3301903e+08	10.012265	22.781276	7.731343	75764	2425	2173	1658	4609	3927	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	298.013	-7.38432e-13	2.6361e-10	0	119	-2666.0439	-2666.0439	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	55	56
669.746	86650311	10	0	0	0	297.89077	6.3095137	-7.638334e-13	2.625171e-10	-1790.667	7.7091023e+08	8.2697542e+08	10.01192	22.756079	7.7335994	75536	2367	2136	1664	4653	4050	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.927	-7.33458e-13	2.63616e-10	0	128	-2969.9453	-2969.9453	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	56	57
680.311	86650322	10	0	0	0	297.80762	6.3095137	-7.709389e-13	2.633556e-10	-1790.667	7.7091023e+08	8.2961684e+08	10.012048	22.747294	7.7345782	75668	2273	2188	1679	4650	4061	6	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.85	-7.6934e-13	2.63498e-10	0	131	-2997.573	-2997.573	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	57	58
691.048	86650332	10	0	0	0	297.72943	6.3095137	-7.389644e-13	2.640945e-10	-1790.667	7.7091023e+08	8.3194451e+08	10.011713	22.823162	7.7267232	75895	2371	1992	1718	4700	4009	3	0	0	16.997457	0	17.98956	0	0	0	0	0	0	297.846	-5.22782e-13	297.765	-7.7889e-13	2.63454e-10	0	117	-2873.2494	-2873.2494	10	2024-07-27_002_Ru-CGO-ex_Activtation_ramp_000002	58	59
