# Scan number: 6
# Command: k-scan 3 12 8.979 180 1 10
# Date: Fri Jul 26 08:03:19 2024
# date: Fri Jul 26 08:03:19 2024
# C Fri Jul 26 08: 25:35 2024.  do ./2023-07_EXAFS.mac.
Energy	monobr	monoh	cr2latr	cr2vetr	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
9.01329	12.670699	25	-58.6672	12.5891	86543684	1	0	0	0	297.9975	12.673537	1.986276e-09	3.342642e-10	-1790.667	7.7091023e+08	2.3726003e+08	1.0118384	13.711375	0.87310144	4947	62	77	2356	2	582	1	0	0	16.997457	0	9.0113056	0	0	0	0	0	0	297.846	-5.22782e-13	297.998	1.98584e-09	3.32856e-10	0	15	5327239.5	5327239.5
9.01444	12.669064	25	-58.6672	12.589	86543687	1.0200544	0	0	0	297.96767	12.671037	2.0069e-09	3.33948e-10	-1790.667	7.7091023e+08	2.3708062e+08	1.0278374	13.575096	0.88830752	5119	58	91	2394	2	655	0	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.979	2.00229e-09	3.34374e-10	0	19	5382192.9	5382192.9
9.0156	12.667399	25	-58.6672	12.5889	86543690	1.0404384	0	0	0	297.95467	12.671037	2.00475e-09	3.375114e-10	-1790.667	7.7091023e+08	2.3965631e+08	1.0522067	14.14332	0.90338976	5194	69	87	2529	3	581	1	0	0	16.997457	0	9.0130544	0	0	0	0	0	0	297.846	-5.22782e-13	297.955	2.00325e-09	3.36377e-10	0	11	5376063.7	5376063.7
9.01678	12.665709	25	-58.6672	12.5888	86543693	1.061152	0	0	0	297.93205	12.668537	1.997719e-09	3.39007e-10	-1790.667	7.7091023e+08	2.4076522e+08	1.0678381	13.955824	0.91881248	5343	72	89	2516	7	640	0	0	0	16.997457	0	9.0148039	0	0	0	0	0	0	297.846	-5.22782e-13	297.936	1.99921e-09	3.38202e-10	0	26	5356841.1	5356841.1
9.01799	12.663989	25	-58.6672	12.5887	86543695	1.0821956	0	0	0	297.91016	12.666037	1.98958e-09	3.369287e-10	-1790.667	7.7091023e+08	2.3933704e+08	1.092119	14.456475	0.93423712	5464	71	81	2561	2	627	1	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	297.916	1.99395e-09	3.39798e-10	0	28	5334641.1	5334641.1
9.01921	12.662244	25	-58.6672	12.5887	86543698	1.1035684	0	0	0	297.89392	12.666037	1.983157e-09	3.418954e-10	-1790.667	7.7091023e+08	2.429141e+08	1.1082534	14.425033	0.94838752	5612	68	97	2673	4	662	1	0	0	16.997457	0	9.0165542	0	0	0	0	0	0	297.846	-5.22782e-13	297.894	1.98209e-09	3.41114e-10	0	21	5317042.1	5317042.1
9.02045	12.660474	25	-58.6672	12.5886	86543701	1.1252712	0	0	0	297.87127	12.663537	1.965812e-09	3.429399e-10	-1790.667	7.7091023e+08	2.4370615e+08	1.1320298	14.27725	0.97040704	5824	73	78	2798	2	711	1	0	0	16.997457	0	9.0183051	0	0	0	0	0	0	297.846	-5.22782e-13	297.874	1.95911e-09	3.42202e-10	0	24	5270158.9	5270158.9
9.02171	12.658679	25	-58.6672	12.5885	86543704	1.1473032	0	0	0	297.84838	12.661037	1.939554e-09	3.422649e-10	-1790.667	7.7091023e+08	2.4327713e+08	1.1558141	15.109669	0.9811744	6104	71	105	3006	7	693	1	0	0	16.997457	0	9.0200568	0	0	0	0	0	0	297.846	-5.22782e-13	297.852	1.93611e-09	3.44418e-10	0	20	5199383.3	5199383.3
9.02299	12.656859	25	-58.6672	12.5884	86543706	1.1696652	0	0	0	297.82464	12.658537	1.901778e-09	3.455121e-10	-1790.667	7.7091023e+08	2.4563717e+08	1.1800506	14.494999	1.0090022	6235	62	100	3108	6	744	0	0	0	16.997457	0	9.0218091	0	0	0	0	0	0	297.846	-5.22782e-13	297.832	1.90197e-09	3.47003e-10	0	20	5097738.3	5097738.3
9.02428	12.655009	25	-58.6672	12.5883	86543709	1.1923568	0	0	0	297.80406	12.658537	1.893291e-09	3.452811e-10	-1790.667	7.7091023e+08	2.4552531e+08	1.2041725	15.18823	1.02128	6459	74	117	3099	2	795	2	0	0	16.997457	0	9.0218091	0	0	0	0	0	0	297.846	-5.22782e-13	297.81	1.90431e-09	3.48511e-10	0	23	5074609.3	5074609.3
9.0256	12.653134	25	-58.6672	12.5882	86543712	1.2153784	0	0	0	297.78663	12.656037	1.883365e-09	3.474057e-10	-1790.667	7.7091023e+08	2.4709003e+08	1.2201312	15.120997	1.0356352	6589	92	113	3272	2	731	0	0	0	16.997457	0	9.0235621	0	0	0	0	0	0	297.846	-5.22782e-13	297.787	1.88777e-09	3.49479e-10	0	30	5047618.6	5047618.6
9.02693	12.651229	25	-58.6672	12.5881	86543715	1.2387292	0	0	0	297.76503	12.653537	1.896034e-09	3.502478e-10	-1790.667	7.7091023e+08	2.4916626e+08	1.2441558	14.902905	1.0587405	6634	84	108	3259	4	768	0	0	0	16.997457	0	9.0253158	0	0	0	0	0	0	297.846	-5.22782e-13	297.765	1.88806e-09	3.50591e-10	0	22	5081181.6	5081181.6
9.02829	12.649304	25	-58.6672	12.588	86543718	1.2624096	0	0	0	297.74327	12.651037	1.888715e-09	3.511538e-10	-1790.667	7.7091023e+08	2.49867e+08	1.2681798	14.926716	1.0788822	6833	71	100	3377	2	792	0	0	0	16.997457	0	9.0270703	0	0	0	0	0	0	297.846	-5.22782e-13	297.743	1.89762e-09	3.51097e-10	0	29	5061169.3	5061169.3
9.02966	12.647349	25	-58.6672	12.5879	86543721	1.28642	0	0	0	297.7114	12.651037	1.915637e-09	3.527916e-10	-1790.667	7.7091023e+08	2.5108931e+08	1.2920986	14.708277	1.1020531	6900	82	110	3382	3	809	1	0	0	16.997457	0	9.0270703	0	0	0	0	0	0	297.846	-5.22782e-13	297.721	1.91859e-09	3.53779e-10	0	26	5132905.4	5132905.4
9.03105	12.645369	25	-58.6672	12.5878	86543724	1.31076	0	0	0	297.6908	12.648537	1.945764e-09	3.547527e-10	-1790.667	7.7091023e+08	2.5254316e+08	1.3160355	14.55934	1.1244294	7132	67	121	3516	2	839	1	0	0	16.997457	0	9.0288254	0	0	0	0	0	0	297.846	-5.22782e-13	297.698	1.95395e-09	3.54927e-10	0	25	5213211.4	5213211.4
9.03246	12.643364	25	-58.6672	12.5877	86543728	1.3354296	0	0	0	297.6677	12.646037	1.995893e-09	3.573533e-10	-1790.667	7.7091023e+08	2.5445387e+08	1.3399658	14.950878	1.1396291	7093	89	127	3485	0	828	2	0	0	16.997457	0	9.0305812	0	0	0	0	0	0	297.846	-5.22782e-13	297.675	1.99566e-09	3.58056e-10	0	32	5347085	5347085
9.03389	12.641329	25	-58.6672	12.5876	86543731	1.3604288	0	0	0	297.6455	12.643537	2.042725e-09	3.598011e-10	-1790.667	7.7091023e+08	2.5625749e+08	1.3721075	15.044115	1.1656861	7490	79	135	3569	2	866	4	0	0	16.997457	0	9.0323377	0	0	0	0	0	0	297.846	-5.22782e-13	297.649	2.03597e-09	3.5879e-10	0	29	5472098.6	5472098.6
9.03534	12.639269	25	-58.6672	12.5875	86543734	1.3857576	0	0	0	297.62227	12.641037	2.076295e-09	3.61247e-10	-1790.667	7.7091023e+08	2.5734907e+08	1.3962614	14.6379	1.1918781	7375	90	126	3554	1	899	0	0	0	16.997457	0	9.034095	0	0	0	0	0	0	297.846	-5.22782e-13	297.626	2.07544e-09	3.60632e-10	0	28	5561562	5561562
9.0368	12.637189	25	-58.6672	12.5874	86543738	1.4114164	0	0	0	297.59232	12.638537	2.097622e-09	3.609024e-10	-1790.667	7.7091023e+08	2.5716575e+08	1.4202346	15.283019	1.2031798	7559	98	135	3549	2	916	2	0	0	16.997457	0	9.0358529	0	0	0	0	0	0	297.846	-5.22782e-13	297.6	2.09565e-09	3.62223e-10	0	36	5618216.1	5618216.1
9.03829	12.635074	25	-58.6672	12.5873	86543741	1.4374044	0	0	0	297.56932	12.638537	2.116007e-09	3.62558e-10	-1790.667	7.7091023e+08	2.5840924e+08	1.4439149	14.146718	1.2396483	7755	90	137	3665	0	921	3	0	0	16.997457	0	9.0358529	0	0	0	0	0	0	297.846	-5.22782e-13	297.573	2.11473e-09	3.63175e-10	0	29	5666972.1	5666972.1
9.03979	12.632939	25	-58.6672	12.5872	86543745	1.4637224	0	0	0	297.53892	12.636037	2.122025e-09	3.651017e-10	-1790.667	7.7091023e+08	2.6028692e+08	1.4759818	15.089986	1.2532563	7818	90	129	3706	2	933	2	0	0	16.997457	0	9.0376115	0	0	0	0	0	0	297.846	-5.22782e-13	297.542	2.12258e-09	3.62654e-10	0	23	5682599.1	5682599.1
9.04131	12.630774	25	-58.6672	12.5871	86543748	1.49037	0	0	0	297.51726	12.633537	2.143445e-09	3.64949e-10	-1790.667	7.7091023e+08	2.6024359e+08	1.5002867	14.35604	1.284905	8033	94	138	3839	5	1003	1	0	0	16.997457	0	9.0393708	0	0	0	0	0	0	297.846	-5.22782e-13	297.521	2.13803e-09	3.6574e-10	0	23	5739458.9	5739458.9
9.04286	12.628589	25	-58.6672	12.587	86543752	1.5173472	0	0	0	297.48731	12.631037	2.141721e-09	3.664411e-10	-1790.667	7.7091023e+08	2.6137474e+08	1.5238026	14.768338	1.2987622	8145	95	141	3942	6	954	1	0	0	16.997457	0	9.0411309	0	0	0	0	0	0	297.846	-5.22782e-13	297.491	2.13874e-09	3.64588e-10	0	25	5734332.4	5734332.4
9.04442	12.626374	25	-58.6672	12.5869	86543755	1.544654	0	0	0	297.46425	12.628537	2.132907e-09	3.654428e-10	-1790.667	7.7091023e+08	2.6073009e+08	1.5558208	14.842162	1.3249034	8416	97	147	3982	5	974	1	0	0	16.997457	0	9.0428916	0	0	0	0	0	0	297.846	-5.22782e-13	297.467	2.13201e-09	3.6623e-10	0	31	5710222.5	5710222.5
9.046	12.624129	25	-58.6672	12.5867	86543759	1.5722904	0	0	0	297.43501	12.626037	2.138279e-09	3.658371e-10	-1790.667	7.7091023e+08	2.610798e+08	1.5802358	14.710959	1.347768	8536	92	143	4085	4	1021	0	0	0	16.997457	0	9.0446531	0	0	0	0	0	0	297.846	-5.22782e-13	297.438	2.13497e-09	3.64761e-10	0	37	5724086.2	5724086.2
9.04759	12.621864	25	-58.6672	12.5866	86543763	1.6002568	0	0	0	297.40404	12.623537	2.140084e-09	3.656275e-10	-1790.667	7.7091023e+08	2.6099903e+08	1.6119325	14.918759	1.3714522	8614	100	152	4094	6	977	2	0	0	16.997457	0	9.0464152	0	0	0	0	0	0	297.846	-5.22782e-13	297.41	2.14388e-09	3.66683e-10	0	33	5728396.6	5728396.6
9.04921	12.619569	25	-58.6672	12.5865	86543766	1.6285524	0	0	0	297.38129	12.621037	2.153204e-09	3.660574e-10	-1790.667	7.7091023e+08	2.6137614e+08	1.6357894	15.407518	1.3837549	8917	107	162	4282	4	995	3	0	0	16.997457	0	9.048178	0	0	0	0	0	0	297.846	-5.22782e-13	297.385	2.14888e-09	3.6733e-10	0	24	5762981	5762981
9.05085	12.617254	25	-58.6672	12.5864	86543770	1.657178	0	0	0	297.35205	12.618889	2.142738e-09	3.67983e-10	-1790.667	7.7091023e+08	2.6282257e+08	1.667801	14.749348	1.4218112	9066	91	131	4366	9	1037	1	0	0	16.997457	0	9.0496935	0	0	0	0	0	0	297.846	-5.22782e-13	297.355	2.14243e-09	3.6655e-10	0	43	5734431.6	5734431.6
9.0525	12.614909	25	-58.6672	12.5863	86543774	1.6861332	0	0	0	297.32117	12.618537	2.126153e-09	3.678586e-10	-1790.667	7.7091023e+08	2.6280567e+08	1.6922218	15.428673	1.4311344	9214	97	172	4480	8	1029	0	0	0	16.997457	0	9.0499416	0	0	0	0	0	0	297.846	-5.22782e-13	297.325	2.13584e-09	3.66744e-10	0	41	5689510.4	5689510.4
9.05418	12.612539	25	-58.6672	12.5862	86543778	1.715418	0	0	0	297.29003	12.616037	2.126505e-09	3.661285e-10	-1790.667	7.7091023e+08	2.616426e+08	1.7241235	15.681586	1.4537536	9320	101	148	4518	1	1036	2	0	0	16.997457	0	9.0517058	0	0	0	0	0	0	297.846	-5.22782e-13	297.297	2.1322e-09	3.67603e-10	0	34	5689907	5689907
9.05587	12.610144	25	-58.6672	12.586	86543781	1.7450324	0	0	0	297.26646	12.613537	2.125045e-09	3.650911e-10	-1790.667	7.7091023e+08	2.6097446e+08	1.7562742	15.307933	1.487425	9550	96	149	4632	9	1099	1	0	0	16.997457	0	9.0534708	0	0	0	0	0	0	297.846	-5.22782e-13	297.271	2.12567e-09	3.65928e-10	0	44	5685452.8	5685452.8
9.05758	12.607719	25	-58.6672	12.5859	86543785	1.7749764	0	0	0	297.23525	12.611037	2.118465e-09	3.676526e-10	-1790.667	7.7091023e+08	2.628801e+08	1.7801795	14.48307	1.5223549	9663	111	163	4602	6	1076	1	0	0	16.997457	0	9.0552365	0	0	0	0	0	0	297.846	-5.22782e-13	297.239	2.11335e-09	3.66571e-10	0	27	5667296.4	5667296.4
9.05931	12.605274	25	-58.6672	12.5858	86543789	1.8052504	0	0	0	297.20775	12.608537	2.107683e-09	3.667644e-10	-1790.667	7.7091023e+08	2.6232037e+08	1.8119606	15.056751	1.5391382	9926	126	178	4787	5	1162	1	0	0	16.997457	0	9.0570028	0	0	0	0	0	0	297.846	-5.22782e-13	297.21	2.10321e-09	3.65704e-10	0	38	5637897.6	5637897.6
9.06106	12.602799	25	-58.6672	12.5857	86543793	1.835854	0	0	0	297.17516	12.606037	2.091319e-09	3.6529e-10	-1790.667	7.7091023e+08	2.613418e+08	1.8441174	15.316248	1.5616678	10223	119	172	5019	3	1151	3	0	0	16.997457	0	9.0587699	0	0	0	0	0	0	297.846	-5.22782e-13	297.181	2.08556e-09	3.64315e-10	0	41	5593568.7	5593568.7
9.06283	12.600299	25	-58.6672	12.5855	86543797	1.8667868	0	0	0	297.14654	12.603537	2.045368e-09	3.610161e-10	-1790.667	7.7091023e+08	2.5836007e+08	1.8759053	14.874593	1.596872	10110	117	157	4934	3	1152	5	0	0	16.997457	0	9.0605377	0	0	0	0	0	0	297.846	-5.22782e-13	297.15	2.04628e-09	3.60189e-10	0	53	5470115.5	5470115.5
9.06461	12.597774	25	-58.6672	12.5854	86543801	1.8980496	0	0	0	297.11905	12.601037	2.015145e-09	3.57339e-10	-1790.667	7.7091023e+08	2.5580422e+08	1.908151	14.880499	1.6242086	10249	132	170	4915	5	1152	3	0	0	16.997457	0	9.0623062	0	0	0	0	0	0	297.846	-5.22782e-13	297.123	2.01891e-09	3.57185e-10	0	34	5388743.2	5388743.2
9.06642	12.595224	25	-58.6672	12.5853	86543805	1.929642	0	0	0	297.0878	12.598537	2.003162e-09	3.575735e-10	-1790.667	7.7091023e+08	2.5604911e+08	1.9399814	14.934625	1.6502525	10584	122	166	5038	7	1228	1	0	0	16.997457	0	9.0640754	0	0	0	0	0	0	297.846	-5.22782e-13	297.091	2.00979e-09	3.57027e-10	0	43	5356149.7	5356149.7
9.06824	12.592649	25	-58.6672	12.5852	86543809	1.9615644	0	0	0	297.05784	12.596037	2.031175e-09	3.620215e-10	-1790.667	7.7091023e+08	2.5931266e+08	1.9719395	15.650151	1.663328	11002	114	167	5333	9	1288	0	0	0	16.997457	0	9.0658453	0	0	0	0	0	0	297.846	-5.22782e-13	297.061	2.02278e-09	3.60484e-10	0	39	5430492.6	5430492.6
9.07009	12.590049	25	-58.6672	12.585	86543813	1.993816	0	0	0	297.02624	12.593537	2.017611e-09	3.617373e-10	-1790.667	7.7091023e+08	2.5918882e+08	2.0038723	15.938612	1.6844829	11175	123	160	5528	2	1213	2	0	0	16.997457	0	9.0676159	0	0	0	0	0	0	297.846	-5.22782e-13	297.031	2.01832e-09	3.6159e-10	0	38	5393663.8	5393663.8
9.07195	12.587424	25	-58.6672	12.5849	86543817	2.0263976	0	0	0	296.98993	12.591037	1.994316e-09	3.597478e-10	-1790.667	7.7091023e+08	2.5784308e+08	2.0361258	15.619515	1.7180928	11277	103	163	5539	6	1279	3	0	0	16.997457	0	9.0693873	0	0	0	0	0	0	297.846	-5.22782e-13	297.001	1.99538e-09	3.60323e-10	0	53	5330829.2	5330829.2
9.07383	12.584769	25	-58.6672	12.5848	86543822	2.0593084	0	0	0	296.95853	12.588537	1.978105e-09	3.602239e-10	-1790.667	7.7091023e+08	2.5826508e+08	2.0679456	15.255117	1.7524781	11518	144	170	5731	10	1333	2	0	0	16.997457	0	9.0711593	0	0	0	0	0	0	297.846	-5.22782e-13	296.966	1.98656e-09	3.59549e-10	0	45	5286935.9	5286935.9
9.07573	12.582094	25	-58.6672	12.5846	86543826	2.0925492	0	0	0	296.9296	12.583537	1.987789e-09	3.580602e-10	-1790.667	7.7091023e+08	2.5679498e+08	2.100201	15.075601	1.783583	11566	101	161	5728	6	1320	1	0	0	16.997457	0	9.0747055	0	0	0	0	0	0	297.846	-5.22782e-13	296.933	1.98972e-09	3.5685e-10	0	34	5312249.4	5312249.4
9.07765	12.579389	25	-58.6672	12.5845	86543830	2.1261196	0	0	0	296.89789	12.581037	2.007059e-09	3.555201e-10	-1790.667	7.7091023e+08	2.5505476e+08	2.1320886	14.935859	1.8136429	11713	147	183	5786	8	1382	0	0	0	16.997457	0	9.0764797	0	0	0	0	0	0	297.846	-5.22782e-13	296.902	2.00377e-09	3.56859e-10	0	43	5363167.3	5363167.3
9.07958	12.576664	25	-58.6672	12.5844	86543834	2.1600196	0	0	0	296.86146	12.578537	2.014971e-09	3.550689e-10	-1790.667	7.7091023e+08	2.5481293e+08	2.1722349	15.255897	1.840841	11934	123	191	5927	4	1365	3	0	0	16.997457	0	9.0782545	0	0	0	0	0	0	297.846	-5.22782e-13	296.874	2.02158e-09	3.55065e-10	0	52	5383724.6	5383724.6
9.08154	12.573909	25	-58.6672	12.5842	86543839	2.1942496	0	0	0	296.83239	12.576037	2.038529e-09	3.534026e-10	-1790.667	7.7091023e+08	2.5369991e+08	2.2042208	14.515773	1.8842611	11958	132	208	5814	8	1402	2	0	0	16.997457	0	9.0800301	0	0	0	0	0	0	297.846	-5.22782e-13	296.839	2.02937e-09	3.51916e-10	0	53	5446068.3	5446068.3
