monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,138897680.0,,1.0119722,,137254442.36511636,
7.093,138433600.0,,1.0119014,,136805423.92766726,
7.094,138438770.0,,1.012121,,136780849.3253277,
7.095,137530630.0,,1.0122186,,135870482.91742516,
7.096,137933000.0,,1.0120486,,136290885.6353341,
7.097,138312160.0,,1.0119866,,136673904.57541633,
7.098,138290040.0,,1.0056224,,137516865.17722756,
7.099,137428290.0,,1.0118707,,135816058.31654182,
7.1,137347690.0,,1.0122864,,135680663.10087737,
7.101,136692250.0,,1.0120138,,135069551.423113,
7.102,136510270.0,,1.0118509,,134911447.92182326,
7.103,135324520.0,,1.0119846,,133721916.32165155,
7.104,135187210.0,,1.012073,,133574564.28538257,
7.105,134997210.0,,1.0121709,,133373929.24455741,
7.106,134000140.0,,1.0120326,,132406940.25073896,
7.107,133271940.0,,1.0120896,,131679981.69332044,
7.108,131851400.0,,1.0121901,,130263475.21083243,
7.109,128919400.0,,1.01224,,127360507.38955188,
7.11,124272710.0,,1.0119952,,122799703.00254388,
7.111,115041870.0,,1.0118678,,113692589.09118363,
7.112,94831806.0,,1.0120243,,93705068.14905532,
7.113,67909481.0,,1.0117994,,67117534.36501347,
7.114,49995151.0,,1.0122394,,49390639.210447654,
7.115,41229862.0,,1.0118707,,40746176.3642331,
7.116,35967348.0,,1.012137,,35536046.997590244,
7.117,33459265.0,,1.0052611,,33284153.738764983,
7.118,30917528.0,,1.0122611,,30543036.771836836,
7.119,26378620.0,,1.0117907,,26071222.042266253,
7.12,20575906.0,,1.0119376,,20333176.670182034,
7.121,15396793.0,,1.0121174,,15212457.566681495,
7.122,11419348.0,,1.0120176,,11283744.472428147,
7.123,8854793.7,,1.0122851,,8747331.853447216,
7.124,7373513.5,,1.0119642,,7286338.291413866,
7.125,6397755.5,,1.0120701,,6321454.907125504,
7.126,5732354.4,,1.0122272,,5663110.416317601,
7.127,5152776.7,,1.0122384,,5090477.401371061,
7.128,4698108.1,,1.0118573,,4643054.015620582,
7.129,4137856.0,,1.0119798,,4088872.129661086,
7.13,3641973.2,,1.011912,,3599100.712314905,
7.131,3249560.4,,1.0118461,,3211516.454923332,
7.132,3093533.3,,1.0121408,,3056425.845099812,
