monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,117476210.0,,1.0055725,,116825201.56428303,
8.96,116535550.0,,1.0122666,,115123377.57661864,
8.961,117687230.0,,1.0119085,,116302244.71876656,
8.962,116833850.0,,1.012055,,115442194.34714517,
8.963,117913370.0,,1.0122384,,116487746.36488795,
8.964,118260460.0,,1.0118925,,116870576.66698784,
8.965,118995310.0,,1.0118778,,117598498.55387677,
8.966,118064050.0,,1.0121757,,116643829.72244838,
8.967,119534930.0,,1.0121482,,118100224.84849551,
8.968,121013770.0,,1.0120742,,119570057.21517256,
8.969,123376780.0,,1.0118237,,121935056.47278275,
8.97,124160710.0,,1.0121014,,122676156.75662538,
8.971,125227910.0,,1.0120125,,123741465.64395203,
8.972,127006720.0,,1.0118838,,125515123.3768146,
8.973,127455930.0,,1.0119814,,125946909.69616635,
8.974,128163330.0,,1.0120454,,126637925.53179926,
8.975,128294640.0,,1.0120528,,126766745.76662403,
8.976,130330770.0,,1.0118426,,128805379.41375466,
8.977,129540010.0,,1.0122691,,127969934.08175752,
8.978,127708610.0,,1.0122912,,126157977.07221006,
8.979,124136310.0,,1.0122474,,122634357.96426843,
8.98,114895050.0,,1.0121392,,113517043.90068085,
8.981,103593870.0,,1.0118736,,102378271.357213,
8.982,92976335.0,,1.0121491,,91860314.84886959,
8.983,84523250.0,,1.0119603,,83524274.61828296,
8.984,80243288.0,,1.0119978,,79291958.93508859,
8.985,79428195.0,,1.0118474,,78498195.47888348,
8.986,77696571.0,,1.0121894,,76760901.6652417,
8.987,75901547.0,,1.0119341,,75006412.96701041,
8.988,72267783.0,,1.0117955,,71425286.03853248,
8.989,68642833.0,,1.0120992,,67822238.17586261,
8.99,63991788.0,,1.0122278,,63218761.62658247,
8.991,58994998.0,,1.0120221,,58294179.54410284,
8.992,54097077.0,,1.0120973,,53450470.62174754,
8.993,49461441.0,,1.0122304,,48863816.97289471,
8.994,45100779.0,,1.0118768,,44571413.23924019,
8.995,42923444.0,,1.0122307,,42404803.56898877,
8.996,41728571.0,,1.0120099,,41233362.440426715,
8.997,41803356.0,,1.0122614,,41296997.00097228,
8.998,42612640.0,,1.011792,,42116008.03327166,
8.999,43711510.0,,1.011801,,43201686.89297599,
