monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,757753130.0,,1.00584,,753353545.2954744,
8.96,756544070.0,,1.012161,,747454278.5189313,
8.961,758278960.0,,1.0121488,,749177354.1597836,
8.962,758501180.0,,1.0118589,,749611610.8678789,
8.963,759088120.0,,1.0122192,,749924640.8287848,
8.964,758175590.0,,1.0121213,,749095577.7731384,
8.965,757192340.0,,1.0120531,,748174517.7204635,
8.966,757165890.0,,1.0120746,,748132489.4429718,
8.967,757334560.0,,1.012145,,748247098.9828532,
8.968,757086900.0,,1.0118966,,748186030.0746143,
8.969,756419900.0,,1.0122291,,747281321.9853094,
8.97,756287580.0,,1.0122765,,747115615.1506037,
8.971,755490520.0,,1.0122051,,746380866.881623,
8.972,753795050.0,,1.0119514,,744892541.2821208,
8.973,752544630.0,,1.0118931,,743699734.6854129,
8.974,751632310.0,,1.012177,,742589794.077518,
8.975,747798890.0,,1.0120326,,738907906.7215819,
8.976,743246760.0,,1.0118893,,734513903.8430389,
8.977,736956740.0,,1.0118243,,728344575.2390015,
8.978,725614070.0,,1.0122694,,716819129.3740579,
8.979,703155920.0,,1.0122822,,694624404.1434295,
8.98,654908960.0,,1.0120835,,647089849.7999425,
8.981,578951650.0,,1.0118691,,572160618.4041,
8.982,498476270.0,,1.0121731,,492481246.53777105,
8.983,444207570.0,,1.0122419,,438835391.02659154,
8.984,426023560.0,,1.0119539,,420991074.7910552,
8.985,425230180.0,,1.0119798,,420196312.21888024,
8.986,420487780.0,,1.0121766,,415429264.0236891,
8.987,407242150.0,,1.0052003,,405135324.77059543,
8.988,388917090.0,,1.0120298,,384294108.7307903,
8.989,367167630.0,,1.0121021,,362777263.2820345,
8.99,343881100.0,,1.0122835,,339708293.1807147,
8.991,315755490.0,,1.0120106,,312008085.686059,
8.992,286351630.0,,1.0118934,,282985964.72711456,
8.993,257435750.0,,1.0122394,,254322989.2059132,
8.994,234575840.0,,1.0118144,,231836826.99119523,
8.995,219404110.0,,1.0120266,,216796781.82371888,
8.996,212992990.0,,1.0119686,,210473911.9375838,
8.997,215223620.0,,1.0119498,,212682111.30631185,
8.998,221522360.0,,1.0118,,218938881.20181853,
8.999,229101130.0,,1.0121133,,226359173.42455631,
