# Scan number: 15
# Command: k-scan 3 12 7.112 180 1 10
# Date: Fri Jul 26 01:45:28 2024
# date: Fri Jul 26 01:45:28 2024
# C Fri Jul 26 02: 08:35 2024.  do ./2023-07_EXAFS.mac.
Energy	monobr	monoh	cr2latr	cr2vetr	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
7.14629	16.060534	25	-46.863	12.8296	86521014	1	0	0	0	297.41794	16.063049	4.355787e-09	5.696208e-10	-1790.667	7.7091023e+08	3.1375834e+08	1.0118896	6.1130779	0.950032	2168	97	90	20	33	850	0	0	0	16.997457	0	7.1452001	0	0	0	0	0	0	297.846	-5.22782e-13	297.422	4.31605e-09	5.63695e-10	0	18	13702817	13702817
7.14744	16.057889	25	-46.863	12.8294	86521017	1.0200544	0	0	0	297.39763	16.060549	4.343232e-09	5.665761e-10	-1790.667	7.7091023e+08	3.1211586e+08	1.0279514	6.9842371	0.9561568	2221	82	106	23	31	877	1	0	0	16.997457	0	7.1462831	0	0	0	0	0	0	297.846	-5.22782e-13	297.398	4.33203e-09	5.67308e-10	0	18	13661586	13661586
7.1486	16.055199	25	-46.863	12.8293	86521020	1.0404384	0	0	0	297.3758	16.058049	4.292009e-09	5.654499e-10	-1790.667	7.7091023e+08	3.1153032e+08	1.0521389	6.237169	0.9865152	2324	88	97	28	30	972	3	0	0	16.997457	0	7.1473663	0	0	0	0	0	0	297.846	-5.22782e-13	297.376	4.31701e-09	5.64639e-10	0	15	13498736	13498736
7.14978	16.052469	25	-46.863	12.8291	86521023	1.061152	0	0	0	297.34721	16.055549	4.298041e-09	5.665513e-10	-1790.667	7.7091023e+08	3.1217269e+08	1.0681235	7.4841681	0.98818336	2362	98	98	27	36	894	1	0	0	16.997457	0	7.14845	0	0	0	0	0	0	297.846	-5.22782e-13	297.354	4.32719e-09	5.6858e-10	0	15	13515948	13515948
7.15099	16.049699	25	-46.863	12.8289	86521027	1.0821956	0	0	0	297.32709	16.053049	4.363269e-09	5.678977e-10	-1790.667	7.7091023e+08	3.1295113e+08	1.091881	6.5732294	1.0201091	2387	94	104	22	36	936	1	0	0	16.997457	0	7.1495339	0	0	0	0	0	0	297.846	-5.22782e-13	297.33	4.3318e-09	5.68183e-10	0	16	13719237	13719237
7.15221	16.046884	25	-46.863	12.8287	86521030	1.1035684	0	0	0	297.30576	16.048049	4.366353e-09	5.713225e-10	-1790.667	7.7091023e+08	3.1487557e+08	1.1159216	6.9725615	1.0381133	2357	87	102	33	30	937	1	0	0	16.997457	0	7.1517029	0	0	0	0	0	0	297.846	-5.22782e-13	297.306	4.34373e-09	5.65974e-10	0	11	13727087	13727087
7.15345	16.044024	25	-46.863	12.8285	86521033	1.1252712	0	0	0	297.28254	16.045549	4.373838e-09	5.679084e-10	-1790.667	7.7091023e+08	3.1303148e+08	1.1321763	6.4905509	1.0586918	2352	89	123	27	27	895	0	0	0	16.997457	0	7.1527879	0	0	0	0	0	0	297.846	-5.22782e-13	297.283	4.35157e-09	5.67872e-10	0	17	13748739	13748739
7.15471	16.041124	25	-46.863	12.8283	86521036	1.1473032	0	0	0	297.26092	16.043049	4.338741e-09	5.66267e-10	-1790.667	7.7091023e+08	3.1216481e+08	1.1560877	6.6090212	1.0796816	2472	90	129	32	33	915	1	0	0	16.997457	0	7.1538732	0	0	0	0	0	0	297.846	-5.22782e-13	297.261	4.34892e-09	5.67917e-10	0	23	13636521	13636521
7.15599	16.038184	25	-46.863	12.8282	86521040	1.1696652	0	0	0	297.2312	16.040549	4.28458e-09	5.629985e-10	-1790.667	7.7091023e+08	3.1040147e+08	1.1801021	6.6851708	1.1012102	2485	84	130	25	36	937	0	0	0	16.997457	0	7.1549589	0	0	0	0	0	0	297.846	-5.22782e-13	297.234	4.31725e-09	5.62243e-10	0	20	13464396	13464396
7.15728	16.035199	25	-46.863	12.828	86521043	1.1923568	0	0	0	297.20911	16.038049	4.335824e-09	5.635634e-10	-1790.667	7.7091023e+08	3.1075177e+08	1.2042026	6.6173319	1.1245165	2471	106	114	24	46	956	2	0	0	16.997457	0	7.1560449	0	0	0	0	0	0	297.846	-5.22782e-13	297.209	4.32982e-09	5.62357e-10	0	23	13623495	13623495
7.1586	16.032174	25	-46.863	12.8278	86521047	1.2153784	0	0	0	297.17782	16.035549	4.34153e-09	5.643273e-10	-1790.667	7.7091023e+08	3.1121284e+08	1.227849	6.1669083	1.1521286	2484	100	122	28	28	896	1	0	0	16.997457	0	7.1571313	0	0	0	0	0	0	297.846	-5.22782e-13	297.188	4.31671e-09	5.63216e-10	0	16	13639441	13639441
7.15993	16.029104	25	-46.863	12.8276	86521050	1.2387292	0	0	0	297.15876	16.030549	4.336723e-09	5.596732e-10	-1790.667	7.7091023e+08	3.0868606e+08	1.2441427	6.2790996	1.1660218	2503	106	109	25	48	893	3	0	0	16.997457	0	7.159305	0	0	0	0	0	0	297.846	-5.22782e-13	297.159	4.32512e-09	5.6204e-10	0	28	13622345	13622345
7.16129	16.025994	25	-46.863	12.8274	86521054	1.2624096	0	0	0	297.12834	16.028049	4.334893e-09	5.599681e-10	-1790.667	7.7091023e+08	3.0888952e+08	1.2678134	6.7827266	1.1818211	2435	99	130	16	26	907	2	0	0	16.997457	0	7.1603924	0	0	0	0	0	0	297.846	-5.22782e-13	297.133	4.32579e-09	5.61889e-10	0	18	13614558	13614558
7.16266	16.022839	25	-46.863	12.8272	86521057	1.28642	0	0	0	297.10721	16.025549	4.338574e-09	5.637979e-10	-1790.667	7.7091023e+08	3.1104353e+08	1.2918538	6.3159842	1.2102605	2583	103	140	32	34	896	2	0	0	16.997457	0	7.1614802	0	0	0	0	0	0	297.846	-5.22782e-13	297.107	4.34612e-09	5.62659e-10	0	14	13624065	13624065
7.16405	16.019644	25	-46.863	12.8269	86521061	1.31076	0	0	0	297.07808	16.023049	4.347942e-09	5.625758e-10	-1790.667	7.7091023e+08	3.1041128e+08	1.3157917	6.2664996	1.2333376	2566	109	119	23	26	919	6	0	0	16.997457	0	7.1625682	0	0	0	0	0	0	297.846	-5.22782e-13	297.081	4.34885e-09	5.64696e-10	0	18	13651395	13651395
7.16546	16.016409	25	-46.863	12.8267	86521064	1.3354296	0	0	0	297.05571	16.018049	4.38304e-09	5.661924e-10	-1790.667	7.7091023e+08	3.1244969e+08	1.3399366	5.9976806	1.2595715	2745	126	141	24	37	1001	3	0	0	16.997457	0	7.1647454	0	0	0	0	0	0	297.846	-5.22782e-13	297.056	4.39344e-09	5.64345e-10	0	14	13759460	13759460
7.16689	16.013129	25	-46.863	12.8265	86521068	1.3604288	0	0	0	297.02635	16.015549	4.378336e-09	5.62693e-10	-1790.667	7.7091023e+08	3.1056184e+08	1.3720323	5.8761764	1.2914093	2853	122	160	23	44	1031	0	0	0	16.997457	0	7.1658346	0	0	0	0	0	0	297.846	-5.22782e-13	297.029	4.34392e-09	5.63025e-10	0	12	13742533	13742533
7.16834	16.009809	25	-46.863	12.8263	86521072	1.3857576	0	0	0	296.99734	16.013049	4.342741e-09	5.641603e-10	-1790.667	7.7091023e+08	3.114157e+08	1.3959168	6.15741	1.3099645	2953	135	147	37	42	1050	0	0	0	16.997457	0	7.166924	0	0	0	0	0	0	297.846	-5.22782e-13	297.005	4.33159e-09	5.6172e-10	0	23	13628637	13628637
7.1698	16.006449	25	-46.863	12.8261	86521075	1.4114164	0	0	0	296.9738	16.008049	4.313101e-09	5.604761e-10	-1790.667	7.7091023e+08	3.094261e+08	1.4201024	6.2521238	1.3313158	2872	126	151	27	42	1022	1	0	0	16.997457	0	7.169104	0	0	0	0	0	0	297.846	-5.22782e-13	296.974	4.33311e-09	5.61382e-10	0	12	13533448	13533448
7.17129	16.003044	25	-46.863	12.8259	86521079	1.4374044	0	0	0	296.94549	16.005549	4.327323e-09	5.545324e-10	-1790.667	7.7091023e+08	3.0618928e+08	1.4438998	6.7988539	1.3457312	2923	123	143	25	40	1132	0	0	0	16.997457	0	7.1701945	0	0	0	0	0	0	297.846	-5.22782e-13	296.949	4.30433e-09	5.61463e-10	0	33	13575851	13575851
