# Scan number: 1
# Command: ascan mz -3.3 0.3 20 1
# Date: Fri Jul 26 00:45:50 2024
# date: Fri Jul 26 00:45:50 2024
# C Fri Jul 26 00: 48:17 2024.  do ./2023-07_EXAFS.mac.
mz	H	K	L	Epoch	sec	no1	no2	izero	RCur	enc_det	K1_1	K1_2	"Counter 8"	"Counter 9"	ionch1	mcaRt	mcaDt	mcaLt	mca	roi1	roi2	roi3	roi4	roi5	roi6	ctm	ctran	LST1	LST2	E_det	mcaLt1	mcaLt2	mcaLt3	mcaLt4	mcaLt5	mcaLt6	mcaLt7	mcaLt8	AS_RC	AS_DM	AS_IC	AS_IC1	cyber	diode1	diode1
0.12	0	0	0	86517486	1	0	0	0	296.66182	17.120354	5.614288e-08	3.618865e-10	-1790.667	7.7091023e+08	1.9221831e+08	1.011833	4.4915872	0.9663856	108	0	1	0	0	53	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	296.669	5.64363e-08	3.62601e-10	0	15	1.8560815e+08	1.8560815e+08
0.3	0	0	0	86517488	1	0	0	0	296.64873	17.120354	5.588254e-08	3.593073e-10	-1790.667	7.7091023e+08	1.9084835e+08	1.012223	2.335422	0.98858336	130	0	1	0	0	70	0	0	0	16.997457	0	6.7159522	0	0	0	0	0	0	297.846	-5.22782e-13	296.649	5.63984e-08	3.63157e-10	0	13	1.8474747e+08	1.8474747e+08
