monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
8.986,47199573.0,,1.3506e-09,,3.494711461572634e+16,
8.9865,46156479.0,,1.3511e-09,,3.4162148619643252e+16,
8.987,44951202.0,,1.35216e-09,,3.3243996272630456e+16,
8.9875,43870068.0,,1.35553e-09,,3.2363775054775624e+16,
8.988,42588353.0,,1.35935e-09,,3.132993930922867e+16,
8.9885,41181066.0,,1.36024e-09,,3.027485296712345e+16,
8.989,39733575.0,29855.46251525841,1.3591799999999998e-09,1.4142135623779157e-14,2.923348993277508e+16,21661618428665.695
8.9895,38412616.0,,1.36384e-09,,2.816504575316753e+16,
8.99,36930459.0,,1.36629e-09,,2.7029736732318908e+16,
8.9905,35336454.0,,1.36547e-09,,2.587860150717335e+16,
8.991,33901150.0,,1.36891e-09,,2.4765068558195936e+16,
8.9915,32273035.0,,1.37239e-09,,2.3515935703407924e+16,
8.992,30791155.0,,1.37317e-09,,2.24234107940022e+16,
8.9925,29544379.0,,1.37722e-09,,2.1452185562219544e+16,
8.993,28420498.0,,1.37805e-09,,2.0623705961322156e+16,
8.9935,27401135.0,,1.37829e-09,,1.988052949669518e+16,
8.994,26704730.0,,1.37878e-09,,1.936837639072223e+16,
8.9945,26227548.0,,1.38527e-09,,1.89331668194648e+16,
8.995,25884559.0,,1.38667e-09,,1.866670440696056e+16,
8.9955,25782384.0,,1.38837e-09,,1.8570254327016572e+16,
8.996,25905011.0,,1.39536e-09,,1.856510936245843e+16,
8.9965,26073270.0,,1.39705e-09,,1.8663090082674204e+16,
8.997,26344962.0,,1.39743e-09,,1.885243768918658e+16,
8.9975,26785555.0,,1.40319e-09,,1.908904353651323e+16,
8.998,27139802.0,,1.4045e-09,,1.932346173015308e+16,
8.9985,27487030.0,,1.40503e-09,,1.9563304698120324e+16,
8.999,27874583.0,,1.40895e-09,,1.978394052308457e+16,
8.9995,27976059.0,,1.41246e-09,,1.98066203644705e+16,
9.0,28043844.0,,1.41214e-09,,1.98591102865155e+16,
9.0005,28034190.0,,1.41641e-09,,1.9792425921872904e+16,
9.001,27833387.0,,1.41975e-09,,1.9604428244409228e+16,
9.0015,27466275.0,,1.41936e-09,,1.9351168836658776e+16,
9.002,27155626.0,,1.41603e-09,,1.9177295678763868e+16,
9.0025,26700179.0,,1.41952e-09,,1.8809301031334536e+16,
9.003,26299886.0,,1.41652e-09,,1.8566547595515772e+16,
9.0035,25890015.0,,1.41633e-09,,1.8279648810658532e+16,
9.004,25767760.0,,1.42429e-09,,1.8091652683091224e+16,
9.0045,25707793.0,,1.43006e-09,,1.7976723354264858e+16,
9.005,25749386.0,,1.43195e-09,,1.7982042669087608e+16,
9.0055,25962262.0,,1.44173e-09,,1.8007714343184924e+16,
9.006,26232609.0,,1.44416e-09,,1.816461403168624e+16,
9.0065,26502327.0,,1.44671e-09,,1.83190321488066e+16,
9.007,26981518.0,,1.45175e-09,,1.8585512657137936e+16,
9.0075,27237190.0,,1.453e-09,,1.8745485203028216e+16,
9.008,27548812.0,,1.45206e-09,,1.8972227042959656e+16,
9.0085,27992462.0,,1.45553e-09,,1.9231800100307104e+16,
9.009,28141500.0,,1.45626e-09,,1.9324502492686744e+16,
9.0095,28350137.0,,1.45154e-09,,1.9531075271780316e+16,
9.01,28678913.0,,1.44891e-09,,1.979343989619783e+16,
9.0105,28844522.0,,1.45043e-09,,1.9886876305647292e+16,
9.011,29040245.0,,1.45138e-09,,2.000871239785583e+16,
9.0115,29366156.0,,1.45584e-09,,2.017127981096824e+16,
9.012,29463952.0,,1.46362e-09,,2.0130875500471436e+16,
9.0125,29563727.0,,1.46481e-09,,2.0182635973266156e+16,
9.013,29547202.0,,1.46803e-09,,2.012711048139343e+16,
9.01329,29767782.0,,1.47617e-09,,2.0165551393132228e+16,
9.0135,29661184.0,,1.47779e-09,,2.0071311891405412e+16,
9.014,29593379.0,,1.47708e-09,,2.003505497332575e+16,
9.01444,29628638.0,,1.47582e-09,,2.007605127996639e+16,
9.0145,29472881.0,,1.47575e-09,,1.9971459258004404e+16,
9.015,29475374.0,,1.48361e-09,,1.9867333059227156e+16,
9.0155,29301950.0,,1.48378e-09,,1.974817695345671e+16,
9.0156,29183009.0,,1.47562e-09,,1.977677789674849e+16,
9.016,29165999.0,,1.48231e-09,,1.9676045496556052e+16,
9.0165,28858169.0,,1.48197e-09,,1.947284290505206e+16,
9.01678,28661174.0,,1.4753e-09,,1.9427353080729344e+16,
9.017,28667993.0,,1.4816e-09,,1.9349347327213824e+16,
9.0175,28380173.0,,1.48107e-09,,1.916193900355824e+16,
9.01799,27978511.0,,1.47427e-09,,1.8977874473468228e+16,
9.018,28018661.0,,1.48049e-09,,1.8925261906530948e+16,
9.0185,27651325.0,,1.47994e-09,,1.8684085165614824e+16,
9.019,27340448.0,,1.47937e-09,,1.848114264855986e+16,
9.01921,27145279.0,,1.47442e-09,,1.841081849133897e+16,
9.02045,26214998.0,,1.47522e-09,,1.7770229525087784e+16,
9.02171,26082150.0,,1.47362e-09,,1.7699372972679524e+16,
9.02299,25475495.0,,1.47209e-09,,1.730566405586615e+16,
9.02428,24940072.0,,1.47109e-09,,1.6953464437933778e+16,
9.0256,24536331.0,,1.46913e-09,,1.6701266055420554e+16,
9.02693,24355974.0,,1.46739e-09,,1.6598159998364442e+16,
9.02829,24348868.0,,1.46556e-09,,1.6614036955157072e+16,
9.02966,24636085.0,,1.46355e-09,,1.6833101021488846e+16,
9.03105,25012416.0,,1.46129e-09,,1.7116668149374868e+16,
9.03246,25541287.0,,1.45852e-09,,1.7511783863094094e+16,
9.03389,25901762.0,,1.45722e-09,,1.7774778001948916e+16,
9.03534,26081501.0,,1.45403e-09,,1.7937388499549528e+16,
9.0368,26281590.0,,1.44997e-09,,1.812560949536887e+16,
9.03829,26173914.0,,1.44796e-09,,1.8076406806817868e+16,
9.03979,25902597.0,,1.44413e-09,,1.7936471785781058e+16,
9.04131,25617256.0,,1.44135e-09,,1.7773098830957088e+16,
9.04286,25295138.0,,1.43861e-09,,1.7583040573887294e+16,
9.04442,25044040.0,,1.43583e-09,,1.7442204160659688e+16,
9.046,24826978.0,,1.43259e-09,,1.7330134930440672e+16,
9.04759,24640927.0,,1.43239e-09,,1.7202666173318718e+16,
9.04921,24399983.0,,1.42969e-09,,1.7066624932677712e+16,
9.05085,24130982.0,,1.43515e-09,,1.6814257743093058e+16,
9.0525,23915488.0,,1.43314e-09,,1.668747505477483e+16,
9.05418,23830085.0,,1.43283e-09,,1.663148105497512e+16,
9.05587,23677106.0,,1.43261e-09,,1.6527251659558428e+16,
9.05758,23462513.0,,1.43284e-09,,1.6374831104659278e+16,
9.05931,23226900.0,,1.43251e-09,,1.621412765006876e+16,
9.06106,22872928.0,,1.43223e-09,,1.5970150045732878e+16,
9.06283,22485027.0,,1.4226e-09,,1.5805586250527204e+16,
9.06461,21956586.0,,1.40827e-09,,1.5591176407933138e+16,
9.06642,21933263.0,,1.42729e-09,,1.5367068360319206e+16,
9.06824,21777530.0,,1.44139e-09,,1.5108700629253708e+16,
9.07009,21491837.0,,1.44168e-09,,1.4907494728372456e+16,
9.07195,21114688.0,,1.44221e-09,,1.4640508663786828e+16,
9.07383,20947928.0,,1.44071e-09,,1.4540003192870182e+16,
9.07573,21062600.0,,1.43843e-09,,1.464277024255612e+16,
9.07765,21301757.0,,1.43624e-09,,1.4831613797136968e+16,
9.07958,21649257.0,,1.43101e-09,,1.5128655285427774e+16,
9.08154,22065477.0,,1.42832e-09,,1.5448552845300772e+16,
9.08352,22746958.0,,1.43134e-09,,1.5892071764919586e+16,
9.08551,23140679.0,,1.42596e-09,,1.6228140340542512e+16,
9.08752,23812613.0,,1.43165e-09,,1.6632985017287746e+16,
9.08955,24214132.0,,1.44307e-09,,1.677959627738086e+16,
9.0916,24636025.0,,1.44374e-09,,1.7064031612340172e+16,
9.09367,25077289.0,,1.44648e-09,,1.7336768569216304e+16,
9.09576,25739404.0,,1.45625e-09,,1.767512721030043e+16,
9.09787,26177749.0,,1.45765e-09,,1.795887147120365e+16,
9.09999,26399450.0,,1.45645e-09,,1.8125888290020252e+16,
9.10214,26359492.0,,1.45481e-09,,1.8118855383177184e+16,
9.1043,26071936.0,,1.45074e-09,,1.7971473868508484e+16,
9.10649,25848251.0,,1.44775e-09,,1.7854084614056294e+16,
9.10869,25502872.0,,1.44361e-09,,1.7666039996952086e+16,
9.11091,25334937.0,,1.44198e-09,,1.7569548121333166e+16,
9.11315,25226512.0,,1.44005e-09,,1.7517802854067568e+16,
9.1154,25223133.0,,1.44098e-09,,1.750415203542034e+16,
9.11768,25344012.0,,1.44316e-09,,1.7561470661603702e+16,
9.11997,25222167.0,,1.44619e-09,,1.7440424148970744e+16,
9.12229,24969212.0,,1.44847e-09,,1.723833562310576e+16,
9.12462,24668372.0,,1.45084e-09,,1.7002820435058312e+16,
9.12697,24322152.0,,1.45478e-09,,1.6718783596145122e+16,
9.12934,23977637.0,,1.45572e-09,,1.6471324842689528e+16,
9.13173,23765348.0,,1.4572e-09,,1.6308912983804556e+16,
9.13414,23683482.0,,1.45543e-09,,1.62724981620552e+16,
9.13657,23828566.0,,1.4536e-09,,1.6392794441386902e+16,
9.13902,23896934.0,,1.44429e-09,,1.6545800358653734e+16,
9.14148,23641034.0,,1.407e-09,,1.680244065387349e+16,
9.14396,23325103.0,,1.35874e-09,,1.7166715486406524e+16,
9.14647,24693153.0,,1.42795e-09,,1.7292729437305228e+16,
9.14899,25390140.0,,1.44991e-09,,1.751152830175666e+16,
9.15153,25910685.0,,1.45261e-09,,1.7837330735710204e+16,
9.15409,26398460.0,,1.45094e-09,,1.819403972597075e+16,
9.15667,26749677.0,,1.43722e-09,,1.8612096269186348e+16,
9.15926,27207569.0,,1.44225e-09,,1.8864669093430404e+16,
9.16188,27728758.0,,1.45788e-09,,1.9019917963069664e+16,
9.16451,27624532.0,,1.46069e-09,,1.891197447781528e+16,
9.16717,27403431.0,,1.45307e-09,,1.885898889936479e+16,
9.16984,27471275.0,,1.46458e-09,,1.8757101011894196e+16,
9.17253,27485458.0,,1.48592e-09,,1.8497266340045224e+16,
9.17524,27277652.0,,1.49151e-09,,1.828861489363129e+16,
9.17797,27259736.0,,1.49879e-09,,1.818782884860454e+16,
9.18071,27196512.0,,1.50087e-09,,1.8120498111095564e+16,
9.18348,27117382.0,,1.49959e-09,,1.808319740729133e+16,
9.18627,27104263.0,,1.49855e-09,,1.808699275966768e+16,
9.18907,27173686.0,,1.49763e-09,,1.8144458911747228e+16,
9.19189,27075447.0,,1.49853e-09,,1.806800464455166e+16,
9.19473,27149057.0,,1.49596e-09,,1.8148250621674376e+16,
9.1976,27333922.0,,1.50122e-09,,1.820780565140353e+16,
9.20047,27240535.0,,1.49932e-09,,1.8168593095536644e+16,
9.20337,27061921.0,,1.49864e-09,,1.805765293866439e+16,
9.20629,26842501.0,,1.49804e-09,,1.791841406103976e+16,
9.20923,26650587.0,,1.49775e-09,,1.7793748622934402e+16,
9.21218,26651525.0,,1.49876e-09,,1.7782383436974566e+16,
9.21515,26780894.0,,1.49892e-09,,1.7866793424599044e+16,
9.21815,26917454.0,,1.4997e-09,,1.7948559045142364e+16,
9.22116,27217110.0,,1.50004e-09,,1.814425615316925e+16,
9.22419,27499287.0,,1.50073e-09,,1.832394034903014e+16,
9.22724,27887513.0,,1.50234e-09,,1.8562717494042628e+16,
9.2303,28351326.0,,1.50409e-09,,1.8849487730122532e+16,
9.23339,28666540.0,,1.50498e-09,,1.90477880104719e+16,
9.2365,29115453.0,,1.50555e-09,,1.9338748630068744e+16,
9.23962,29340244.0,,1.50531e-09,,1.9491163946296776e+16,
9.24276,29474997.0,,1.50638e-09,,1.9566773987971164e+16,
9.24593,29457826.0,,1.5064e-09,,1.955511550716941e+16,
9.24911,29568061.0,,1.50649e-09,,1.9627120657953256e+16,
9.25231,29544976.0,,1.50176e-09,,1.9673567014702748e+16,
9.25553,29621027.0,,1.50206e-09,,1.9720268830805692e+16,
9.25876,29783081.0,,1.50612e-09,,1.977470653068813e+16,
9.26202,29820527.0,,1.50731e-09,,1.978393761071047e+16,
9.26529,29728006.0,,1.50636e-09,,1.9734994290873364e+16,
9.26859,29678411.0,,1.50553e-09,,1.9712932322836476e+16,
9.2719,29634697.0,,1.50073e-09,,1.9746854530795012e+16,
9.27523,29617551.0,,1.49642e-09,,1.97922715547774e+16,
9.27858,29775327.0,,1.50804e-09,,1.974438807989178e+16,
9.28195,29798222.0,,1.50727e-09,,1.9769664360068204e+16,
9.28534,29879179.0,,1.50731e-09,,1.9822849314341444e+16,
9.28875,29960300.0,,1.5077e-09,,1.9871526165682828e+16,
9.29217,29954045.0,,1.50442e-09,,1.991069315749591e+16,
9.29562,30047845.0,,1.50772e-09,,1.9929327063380468e+16,
9.29908,29935157.0,,1.49867e-09,,1.997448204074279e+16,
9.30256,30471363.0,,1.50828e-09,,2.020272296920996e+16,
9.30606,30332438.0,,1.50124e-09,,2.0204922597319548e+16,
9.30958,30797819.0,,1.51373e-09,,2.0345648827730176e+16,
9.31312,31007622.0,,1.51449e-09,,2.047396945506408e+16,
9.31668,31198518.0,,1.51448e-09,,2.060015186730759e+16,
9.32026,31580183.0,,1.49771e-09,,2.1085646086358508e+16,
9.32385,31676719.0,,1.52217e-09,,2.081023735850792e+16,
9.32747,31787956.0,,1.52241e-09,,2.0880023121235412e+16,
9.3311,32007843.0,,1.52244e-09,,2.1024042326791204e+16,
9.33475,32129032.0,,1.52169e-09,,2.1114045567756904e+16,
9.33842,32503476.0,,1.52091e-09,,2.1371071266544372e+16,
9.34211,32620385.0,,1.51906e-09,,2.1474059615815044e+16,
9.34582,32794625.0,,1.51648e-09,,2.162549126925512e+16,
9.34955,32958694.0,,1.51784e-09,,2.1714208348706056e+16,
9.35329,32998609.0,,1.51693e-09,,2.175354762579684e+16,
9.35706,33161072.0,,1.51594e-09,,2.1874923809649456e+16,
9.36084,33204192.0,,1.51306e-09,,2.19450596803828e+16,
9.36464,33310332.0,,1.5117e-09,,2.2035014883905536e+16,
9.36846,33302967.0,,1.50926e-09,,2.206575871619204e+16,
9.3723,33408726.0,,1.50704e-09,,2.2168440121031956e+16,
9.37616,33458805.0,,1.50566e-09,,2.222201891529296e+16,
9.38004,33508980.0,,1.50355e-09,,2.2286575105583452e+16,
9.38394,33544916.0,,1.50164e-09,,2.23388535201513e+16,
9.38785,33640009.0,,1.49913e-09,,2.243968768552427e+16,
9.39179,33677953.0,,1.4971e-09,,2.2495459889118964e+16,
9.39574,33822087.0,,1.49463e-09,,2.2629070070853656e+16,
9.39971,33941525.0,,1.493e-09,,2.273377427997321e+16,
9.40371,34002022.0,,1.49124e-09,,2.2801173520023604e+16,
9.40771,34148245.0,,1.48916e-09,,2.293121289854683e+16,
9.41174,34274445.0,,1.48737e-09,,2.3043657596966456e+16,
9.41579,34438928.0,,1.4852e-09,,2.3188074333423108e+16,
9.41986,34655355.0,,1.48427e-09,,2.3348417066975684e+16,
9.42394,34825179.0,,1.48159e-09,,2.3505274063674836e+16,
9.42805,35096941.0,,1.48005e-09,,2.3713348197696024e+16,
9.43217,35191531.0,,1.47878e-09,,2.379767849172967e+16,
9.43631,35277438.0,,1.47399e-09,,2.3933295341216696e+16,
9.44047,35434893.0,,1.4694e-09,,2.4115212331563904e+16,
9.44465,35591804.0,,1.47148e-09,,2.418775926278305e+16,
9.44885,35386449.0,,1.45071e-09,,2.4392503670616456e+16,
9.45307,35932675.0,,1.46192e-09,,2.4579098035460216e+16,
9.4573,35930882.0,,1.45947e-09,,2.4619130232207584e+16,
9.46156,36020141.0,,1.45564e-09,,2.47452261548185e+16,
9.46583,36509599.0,,1.45745e-09,,2.505032694088991e+16,
9.47012,36741051.0,,1.46403e-09,,2.509583205262187e+16,
9.47443,36935388.0,,1.46531e-09,,2.520653513590981e+16,
9.47876,37088416.0,,1.46519e-09,,2.531304199455361e+16,
9.48311,37283505.0,,1.46465e-09,,2.5455573003789304e+16,
9.48748,37453350.0,,1.46344e-09,,2.5592678893565844e+16,
9.49187,37730410.0,,1.46181e-09,,2.581074831886497e+16,
9.49627,37693745.0,,1.46037e-09,,2.58110923943932e+16,
9.5007,37853411.0,,1.45851e-09,,2.5953480606920764e+16,
9.50514,38103065.0,,1.4568e-09,,2.615531644700714e+16,
9.5096,38143345.0,,1.45394e-09,,2.623446978554823e+16,
9.51408,38270757.0,,1.45168e-09,,2.6363080706491788e+16,
9.51858,38334787.0,,1.45015e-09,,2.6435049477640244e+16,
9.5231,38634776.0,,1.44784e-09,,2.6684423693225772e+16,
9.52764,38731152.0,,1.44557e-09,,2.679299653423909e+16,
