monoE,diode1_mean,diode1_std,AS_IC_mean,AS_IC_std,diode1/AS_IC_mean,diode1/AS_IC_std
8.97,115389400.0,,1.37531e-09,,8.390064785393838e+16,
8.9705,114980000.0,,1.37537e-09,,8.359932236416382e+16,
8.971,114772400.0,,1.37368e-09,,8.355104536718886e+16,
8.9715,114519550.0,,1.37243e-09,,8.344290783500798e+16,
8.972,114129180.0,,1.37155e-09,,8.321182603623637e+16,
8.9725,114092760.0,,1.37125e-09,,8.320347128532362e+16,
8.973,113900510.0,,1.37027e-09,,8.312267655279616e+16,
8.9735,113720470.0,,1.37035e-09,,8.298644142007517e+16,
8.974,113185300.0,,1.36851e-09,,8.27069586630715e+16,
8.9745,112636720.0,,1.36802e-09,,8.233557988918291e+16,
8.975,112123630.0,,1.36663e-09,,8.204388166511784e+16,
8.9755,111361830.0,,1.367e-09,,8.146439648866131e+16,
8.976,110518780.0,,1.36511e-09,,8.095961497608251e+16,
8.9765,109452730.0,,1.36404e-09,,8.024158382452128e+16,
8.977,108107450.0,,1.36308e-09,,7.931115561815888e+16,
8.9775,106164570.0,,1.3632e-09,,7.787893926056338e+16,
8.978,103181150.0,,1.36134e-09,,7.579381344851397e+16,
8.9785,99212247.0,,1.36116e-09,,7.288801243057392e+16,
8.979,94014109.0,,1.36019e-09,,6.911836508134893e+16,
8.9795,87067536.0,,1.35674e-09,,6.41740760941669e+16,
8.98,79245160.0,,1.35628e-09,,5.84283186362698e+16,
8.9805,70608787.0,,1.35236e-09,,5.2211531692744536e+16,
8.981,62907129.0,,1.34917e-09,,4.6626540020901736e+16,
8.9815,56460830.0,,1.34541e-09,,4.19655198043719e+16,
8.982,51977846.0,,1.34511e-09,,3.8642078343035144e+16,
8.9825,49415897.0,,1.34542e-09,,3.672897459529366e+16,
8.983,48179849.0,,1.34881e-09,,3.5720263788079864e+16,
8.9835,47893576.0,,1.34852e-09,,3.551565864799929e+16,
8.984,48179952.0,,1.34848e-09,,3.572908163265306e+16,
8.9845,48146502.0,,1.352e-09,,3.5611318047337276e+16,
8.985,47659631.0,,1.3514e-09,,3.526685733313601e+16,
8.9855,47009401.0,,1.35185e-09,,3.4774125087842584e+16,
8.986,46050041.0,,1.35014e-09,,3.4107604396581092e+16,
8.9865,44839601.0,,1.34996e-09,,3.3215503422323624e+16,
8.987,43599470.0,,1.3494e-09,,3.2310263820957464e+16,
8.9875,42406608.0,,1.34843e-09,,3.1448876100353744e+16,
8.988,41063749.0,,1.34913e-09,,3.0437206940769236e+16,
8.9885,39659059.0,,1.34945e-09,,2.93890540590611e+16,
8.989,38309538.5,31032.79530593401,1.3472300000000001e-09,5.656854249504351e-14,2.8435781479225056e+16,21840535463840.65
8.9895,36810044.0,,1.34699e-09,,2.7327629752262452e+16,
8.99,35201493.0,,1.34696e-09,,2.6134029963770268e+16,
8.9905,33582535.0,,1.34648e-09,,2.494098315608104e+16,
8.991,32022970.0,,1.34633e-09,,2.378537951319513e+16,
8.9915,30616219.0,,1.34655e-09,,2.273678586016115e+16,
8.992,29238311.0,,1.34694e-09,,2.1707211160111068e+16,
8.9925,28038090.0,,1.34745e-09,,2.0808260046754984e+16,
8.993,26963313.0,,1.34754e-09,,2.000928580969767e+16,
8.9935,26120734.0,,1.34748e-09,,1.9384876955502124e+16,
8.994,25485779.0,,1.34927e-09,,1.8888568633409176e+16,
8.9945,25016282.0,,1.34871e-09,,1.8548303193421864e+16,
8.995,24835561.0,,1.34914e-09,,1.8408438709103576e+16,
8.9955,24783811.0,,1.3492e-09,,1.8369264008301216e+16,
8.996,24929911.0,,1.34926e-09,,1.847672872537539e+16,
8.9965,25166212.0,,1.34946e-09,,1.864909815778163e+16,
8.997,25484827.0,,1.35051e-09,,1.8870520766229056e+16,
8.9975,25786869.0,,1.35107e-09,,1.908625681866965e+16,
8.998,26140638.0,,1.35192e-09,,1.933593555831706e+16,
8.9985,26470793.0,,1.35203e-09,,1.9578554469945196e+16,
8.999,26705386.0,,1.35213e-09,,1.97506053412024e+16,
8.9995,26780377.0,,1.35325e-09,,1.978967448734528e+16,
9.0,26774402.0,,1.35299e-09,,1.9789061264310896e+16,
9.0005,26615318.0,,1.35339e-09,,1.9665667693717256e+16,
9.001,26386927.0,,1.35345e-09,,1.949604861649858e+16,
9.0015,26047051.0,,1.35158e-09,,1.927155699255686e+16,
9.002,25596752.0,,1.34755e-09,,1.8995029497977812e+16,
9.0025,25153296.0,,1.34516e-09,,1.8699110886437304e+16,
9.003,24786360.0,,1.34405e-09,,1.844154607343477e+16,
9.0035,24432489.0,,1.34484e-09,,1.8167580530025876e+16,
9.004,24307512.0,,1.34854e-09,,1.8025058211102376e+16,
9.0045,24265119.0,,1.35168e-09,,1.795182217684659e+16,
9.005,24316451.0,,1.35372e-09,,1.796268873917797e+16,
9.0055,24533096.0,,1.35669e-09,,1.8083052134238476e+16,
9.006,24835055.0,,1.36014e-09,,1.8259190230417456e+16,
9.0065,25122450.0,,1.36138e-09,,1.845366466379703e+16,
9.007,25446633.0,,1.36199e-09,,1.8683421317337132e+16,
9.0075,25714748.0,,1.36129e-09,,1.888998523459366e+16,
9.008,26029857.0,,1.36185e-09,,1.911360061680802e+16,
9.0085,26228421.0,,1.35941e-09,,1.9293973856305308e+16,
9.009,26458817.0,,1.35729e-09,,1.9493856876570224e+16,
9.0095,26554511.0,,1.35329e-09,,1.9622188148881616e+16,
9.01,26755750.0,,1.34906e-09,,1.9832883637495736e+16,
9.0105,26899846.0,,1.34877e-09,,1.9943983036396124e+16,
9.011,27132482.0,,1.35087e-09,,2.008519102504312e+16,
9.0115,27291529.0,,1.35379e-09,,2.015935189357286e+16,
9.012,27351914.0,,1.35494e-09,,2.0186808271953e+16,
9.0125,27430535.0,,1.3582e-09,,2.019624134884406e+16,
9.013,27435100.0,,1.3602e-09,,2.0169901485075724e+16,
9.01329,27340282.0,,1.3559e-09,,2.0163936868500628e+16,
9.0135,27410993.0,,1.36099e-09,,2.0140480826457212e+16,
9.014,27304608.0,,1.36178e-09,,2.00506748520319e+16,
9.01444,27104942.0,,1.35666e-09,,1.9979170905016732e+16,
9.0145,27189164.0,,1.36092e-09,,1.9978517473473824e+16,
9.015,27022801.0,,1.36025e-09,,1.986605476934387e+16,
9.0155,26905924.0,,1.3595e-09,,1.9791043766090476e+16,
9.0156,26770397.0,,1.35567e-09,,1.9746986360987556e+16,
9.016,26648761.0,,1.36043e-09,,1.958848378821402e+16,
9.0165,26416689.0,,1.35936e-09,,1.943318105579096e+16,
9.01678,26267557.0,,1.35559e-09,,1.937721361178527e+16,
9.017,26207148.0,,1.35907e-09,,1.9283148035053384e+16,
9.0175,25943760.0,,1.35894e-09,,1.9091174003267252e+16,
9.01799,25645671.0,,1.35745e-09,,1.8892534531658628e+16,
9.018,25625490.0,,1.35821e-09,,1.8867104497831704e+16,
9.0185,25309620.0,,1.35767e-09,,1.8641952757297428e+16,
9.019,24978290.0,,1.35751e-09,,1.8400078084139344e+16,
9.01921,24820382.0,,1.35512e-09,,1.831600301080347e+16,
9.02045,24079511.0,,1.35486e-09,,1.7772693119584312e+16,
9.02171,23884342.0,,1.35461e-09,,1.763189552712589e+16,
9.02299,23339771.0,,1.35449e-09,,1.7231408869759098e+16,
9.02428,22848177.0,,1.35175e-09,,1.6902664693915294e+16,
9.0256,22487864.0,,1.35086e-09,,1.6647072235464814e+16,
9.02693,22298122.0,,1.34862e-09,,1.6534028859130074e+16,
9.02829,22347491.0,,1.3465e-09,,1.659672558484961e+16,
9.02966,22567373.0,,1.34361e-09,,1.6796074009571228e+16,
9.03105,22979858.0,,1.34156e-09,,1.7129206297146604e+16,
9.03246,23431221.0,,1.33794e-09,,1.7512908650612134e+16,
9.03389,23788778.0,,1.33523e-09,,1.7816239898744038e+16,
9.03534,24062820.0,,1.33338e-09,,1.8046483373081944e+16,
9.0368,24171425.0,,1.33052e-09,,1.8166900910922044e+16,
9.03829,24087782.0,,1.32741e-09,,1.814645211351429e+16,
9.03979,23887483.0,,1.32464e-09,,1.8033188639932356e+16,
9.04131,23558929.0,,1.3223e-09,,1.7816629357936928e+16,
9.04286,23288353.0,,1.31896e-09,,1.7656602929580882e+16,
9.04442,23049313.0,,1.31717e-09,,1.7499117805598368e+16,
9.046,22907995.0,,1.31553e-09,,1.7413510144200438e+16,
9.04759,22723580.0,,1.31316e-09,,1.7304502117030674e+16,
9.04921,22458436.0,,1.311e-09,,1.7130767353165524e+16,
9.05085,22197621.0,,1.309e-09,,1.6957693659281896e+16,
9.0525,21992036.0,,1.30836e-09,,1.6808856889541104e+16,
9.05418,21871007.0,,1.30711e-09,,1.6732338517798808e+16,
9.05587,21772263.0,,1.30588e-09,,1.66724836891598e+16,
9.05758,21577186.0,,1.30547e-09,,1.6528289428328494e+16,
9.05931,21323818.0,,1.30513e-09,,1.6338462835119872e+16,
9.06106,21033614.0,,1.30597e-09,,1.6105740560656064e+16,
9.06283,20653395.0,,1.29383e-09,,1.5962989728171398e+16,
9.06461,20202814.0,,1.28342e-09,,1.574138941266304e+16,
9.06642,20170479.0,,1.30148e-09,,1.5498109075821374e+16,
9.06824,19943344.0,,1.3119e-09,,1.5201878191935362e+16,
9.07009,19632990.0,,1.31112e-09,,1.4974212886692294e+16,
9.07195,19263850.0,,1.31019e-09,,1.4703096497454568e+16,
9.07383,19134215.0,,1.30942e-09,,1.4612740755448978e+16,
9.07573,19125064.0,,1.30718e-09,,1.4630780764699582e+16,
9.07765,19282502.0,,1.30407e-09,,1.4786401036754162e+16,
9.07958,19514805.0,,1.2967e-09,,1.5049591270147296e+16,
9.08154,19839316.0,,1.29469e-09,,1.5323603333616542e+16,
9.08352,20271443.0,,1.29845e-09,,1.5612032038199392e+16,
9.08551,20600314.0,,1.28979e-09,,1.5971835725195576e+16,
9.08752,21126275.0,,1.29512e-09,,1.6312214312187288e+16,
9.08955,21521089.0,,1.30407e-09,,1.6503016709225732e+16,
9.0916,21849473.0,,1.30359e-09,,1.6761000774783482e+16,
9.09367,22288547.0,,1.30615e-09,,1.7064308846610266e+16,
9.09576,22726821.0,,1.3078e-09,,1.7377902584493042e+16,
9.09787,23049869.0,,1.30713e-09,,1.7633953011559676e+16,
9.09999,23139509.0,,1.30593e-09,,1.7718797332169412e+16,
9.10214,23126487.0,,1.30384e-09,,1.7737212388023072e+16,
9.1043,22887727.0,,1.29957e-09,,1.7611769277530258e+16,
9.10649,22569678.0,,1.29632e-09,,1.7410576092322884e+16,
9.10869,22262681.0,,1.29199e-09,,1.723131061385924e+16,
9.11091,22085905.0,,1.28805e-09,,1.714677613446683e+16,
9.11315,22055194.0,,1.28642e-09,,1.7144629281261174e+16,
9.1154,22120144.0,,1.28729e-09,,1.7183497114092396e+16,
9.11768,22061621.0,,1.25827e-09,,1.7533296510287934e+16,
9.11997,22216780.0,,1.28995e-09,,1.7222977634792046e+16,
9.12229,21953139.0,,1.29345e-09,,1.697254551780123e+16,
9.12462,21814903.0,,1.29526e-09,,1.6842103515896424e+16,
9.12697,21492027.0,,1.29907e-09,,1.654416390186826e+16,
9.12934,21201695.0,,1.30094e-09,,1.6297212015926944e+16,
9.13173,21011603.0,,1.30019e-09,,1.6160409632438336e+16,
9.13414,21023490.0,,1.29896e-09,,1.6184863275235572e+16,
9.13657,21217259.0,,1.29771e-09,,1.6349769208837104e+16,
9.13902,21368854.0,,1.28904e-09,,1.6577339725687334e+16,
9.14148,20991600.0,,1.24438e-09,,1.6869123579613944e+16,
9.14396,21127154.0,,1.22296e-09,,1.727542519788055e+16,
9.14647,22254693.0,,1.27826e-09,,1.741014582322845e+16,
9.14899,22891654.0,,1.29549e-09,,1.7670266848837118e+16,
9.15153,23329140.0,,1.29748e-09,,1.7980346517865402e+16,
9.15409,23722644.0,,1.29912e-09,,1.8260548679105856e+16,
9.15667,23855419.0,,1.28534e-09,,1.8559617688704932e+16,
9.15926,24271899.0,,1.29228e-09,,1.878222908348036e+16,
9.16188,24191167.0,,1.30514e-09,,1.8535304258546976e+16,
9.16451,24367412.0,,1.30584e-09,,1.8660335109967532e+16,
9.16717,24056556.0,,1.29206e-09,,1.8618760738665388e+16,
9.16984,24212476.0,,1.30748e-09,,1.8518429344999544e+16,
9.17253,24221277.0,,1.32271e-09,,1.83118574744275e+16,
9.17524,24210741.0,,1.32819e-09,,1.8228371693808868e+16,
9.17797,24171402.0,,1.33413e-09,,1.8117726158620224e+16,
9.18071,24176717.0,,1.33545e-09,,1.810379797072148e+16,
9.18348,24142885.0,,1.33488e-09,,1.808618377681889e+16,
9.18627,24166988.0,,1.33591e-09,,1.8090281530941456e+16,
9.18907,24195330.0,,1.33505e-09,,1.81231639264447e+16,
9.19189,23999603.0,,1.33238e-09,,1.8012581245590598e+16,
9.19473,24147458.0,,1.32916e-09,,1.8167457642420776e+16,
9.1976,24155808.0,,1.32774e-09,,1.8193176374892676e+16,
9.20047,24077244.0,,1.32564e-09,,1.8162731963428984e+16,
9.20337,23862491.0,,1.32432e-09,,1.801867448954935e+16,
9.20629,23668090.0,,1.32337e-09,,1.7884711002969692e+16,
9.20923,23502678.0,,1.32213e-09,,1.7776374486623856e+16,
9.21218,23527625.0,,1.32135e-09,,1.780574790933515e+16,
9.21515,23600359.0,,1.32063e-09,,1.7870530731544792e+16,
9.21815,23690893.0,,1.31968e-09,,1.7951998211687682e+16,
9.22116,23833644.0,,1.31992e-09,,1.8056885265773684e+16,
9.22419,24156991.0,,1.31988e-09,,1.8302414613449708e+16,
9.22724,24434100.0,,1.3196e-09,,1.851629281600485e+16,
9.2303,24943980.0,,1.32015e-09,,1.8894807408249064e+16,
9.23339,25208799.0,,1.32028e-09,,1.909352485836338e+16,
9.2365,25431394.0,,1.32038e-09,,1.9260662839485604e+16,
9.23962,25666974.0,,1.32118e-09,,1.9427310434611484e+16,
9.24276,25794608.0,,1.32095e-09,,1.9527315946856428e+16,
9.24593,25828454.0,,1.32174e-09,,1.954125168338705e+16,
9.24911,25885564.0,,1.31979e-09,,1.9613396070586988e+16,
9.25231,25783270.0,,1.31545e-09,,1.9600342088258772e+16,
9.25553,25951037.0,,1.31718e-09,,1.97019670811886e+16,
9.25876,26003478.0,,1.32058e-09,,1.9690952460282604e+16,
9.26202,26029022.0,,1.32123e-09,,1.9700598684559084e+16,
9.26529,26013801.0,,1.32029e-09,,1.970309628945156e+16,
9.26859,26026104.0,,1.3197e-09,,1.97212275517163e+16,
9.2719,25915393.0,,1.31554e-09,,1.9699433692628124e+16,
9.27523,25910401.0,,1.31164e-09,,1.975420161019792e+16,
9.27858,26094812.0,,1.3221e-09,,1.9737396566069132e+16,
9.28195,26171690.0,,1.32119e-09,,1.9809179603236476e+16,
9.28534,26170896.0,,1.32198e-09,,1.9796741251758724e+16,
9.28875,26265737.0,,1.32289e-09,,1.9854815593133216e+16,
9.29217,26220275.0,,1.31884e-09,,1.988131615662249e+16,
9.29562,26355128.0,,1.3233e-09,,1.9916215521801556e+16,
9.29908,26184399.0,,1.31408e-09,,1.992603113965664e+16,
9.30256,26601276.0,,1.32329e-09,,2.010237816351669e+16,
9.30606,26527386.0,,1.31591e-09,,2.0158966798641244e+16,
9.30958,26953144.0,,1.32603e-09,,2.0326194731642572e+16,
9.31312,27110248.0,,1.32639e-09,,2.0439122731624936e+16,
9.31668,27247940.0,,1.32622e-09,,2.0545565592435644e+16,
9.32026,27416936.0,,1.32675e-09,,2.0664734124740908e+16,
9.32385,27598637.0,,1.32769e-09,,2.0786958552071644e+16,
9.32747,27701703.0,,1.32695e-09,,2.087622216360827e+16,
9.3311,27892144.0,,1.32689e-09,,2.102069048677735e+16,
9.33475,28090964.0,,1.32647e-09,,2.1177232805868204e+16,
9.33842,28319062.0,,1.32675e-09,,2.1344685886564916e+16,
9.34211,28538314.0,,1.32713e-09,,2.150378184503402e+16,
9.34582,28667379.0,,1.32621e-09,,2.16160178252313e+16,
9.34955,28783604.0,,1.32778e-09,,2.167799183599693e+16,
9.35329,28933739.0,,1.32831e-09,,2.178236932643735e+16,
9.35706,28973441.0,,1.32799e-09,,2.181751443911475e+16,
9.36084,28992088.0,,1.32696e-09,,2.1848501838789416e+16,
9.36464,29120628.0,,1.32669e-09,,2.194983605815978e+16,
9.36846,29186801.0,,1.3258e-09,,2.201448257655755e+16,
9.3723,29320624.0,,1.32548e-09,,2.2120759272112744e+16,
9.37616,29400442.0,,1.32487e-09,,2.219119007902662e+16,
9.38004,29377458.0,,1.32459e-09,,2.2178529205263516e+16,
9.38394,29485746.0,,1.32405e-09,,2.2269359918432084e+16,
9.38785,29549313.0,,1.3246e-09,,2.2308102823493884e+16,
9.39179,29576412.0,,1.32341e-09,,2.234863874385111e+16,
9.39574,29688386.0,,1.32257e-09,,2.244749691887764e+16,
9.39971,29923365.0,,1.32129e-09,,2.2647083532002812e+16,
9.40371,29884169.0,,1.32063e-09,,2.262872189788207e+16,
9.40771,30011551.0,,1.32024e-09,,2.2731890413864148e+16,
9.41174,30221632.0,,1.31862e-09,,2.2919136673188636e+16,
9.41579,30328561.0,,1.31696e-09,,2.3029219566273844e+16,
9.41986,30437486.0,,1.31535e-09,,2.314021819287642e+16,
9.42394,30598722.0,,1.31322e-09,,2.3300529994974188e+16,
9.42805,30892772.0,,1.31135e-09,,2.355799138292599e+16,
9.43217,30914348.0,,1.31002e-09,,2.3598378650707624e+16,
9.43631,30983711.0,,1.30554e-09,,2.373248694026993e+16,
9.44047,31241953.0,,1.30364e-09,,2.3965169065079316e+16,
9.44465,31331217.0,,1.30274e-09,,2.405024563612079e+16,
9.44885,30971388.0,,1.28447e-09,,2.411219257748332e+16,
9.45307,31578594.0,,1.29411e-09,,2.4401785010547788e+16,
9.4573,31585303.0,,1.29125e-09,,2.4461028460793804e+16,
9.46156,31685685.0,,1.28819e-09,,2.459705866370644e+16,
9.46583,31900417.0,,1.28832e-09,,2.4761252639095876e+16,
9.47012,31968598.0,,1.28979e-09,,2.4785893827677376e+16,
9.47443,32252747.0,,1.29034e-09,,2.499554148518995e+16,
9.47876,32439717.0,,1.29031e-09,,2.5141025800001548e+16,
9.48311,32539199.0,,1.28953e-09,,2.5233378827945064e+16,
9.48748,32658190.0,,1.28816e-09,,2.5352588187802756e+16,
9.49187,32873476.0,,1.28639e-09,,2.5554828628953896e+16,
9.49627,32906121.0,,1.28502e-09,,2.5607477704627164e+16,
9.5007,32788201.0,,1.28296e-09,,2.555668220365405e+16,
9.50514,33102366.0,,1.28031e-09,,2.585496168896595e+16,
9.5096,33200831.0,,1.2778e-09,,2.598280716857098e+16,
9.51408,33449482.0,,1.27627e-09,,2.6208781840833052e+16,
9.51858,33493443.0,,1.27479e-09,,2.6273694490857316e+16,
9.5231,33702584.0,,1.27332e-09,,2.646827506047184e+16,
9.52764,33725372.0,,1.27073e-09,,2.6540155658558468e+16,
