monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,687282090.0,,1.0118656,,679222705.070713,
8.96,686572430.0,,1.0121645,,678320994.2652603,
8.961,685572470.0,,1.0120643,,677400111.8308392,
8.962,686285090.0,,1.0121277,,678061760.388536,
8.963,684294430.0,,1.0121392,,676087271.3950808,
8.964,685722390.0,,1.0119488,,677625577.499573,
8.965,683480780.0,,1.0119754,,675392682.4703445,
8.966,686888280.0,,1.0119683,,678764621.3819149,
8.967,685164140.0,,1.0119408,,677079271.8309213,
8.968,686095140.0,,1.0118426,,678065086.407708,
8.969,684169980.0,,1.0122342,,675900873.5330223,
8.97,684738020.0,,1.012256,,676447479.6889324,
8.971,686182760.0,,1.0118061,,678176144.6190134,
8.972,682718850.0,,1.0118307,,674736247.8722973,
8.973,685095590.0,,1.0119978,,676973398.5587715,
8.974,680916330.0,,1.0118538,,672939440.4606674,
8.975,679825410.0,,1.012151,,671664020.4870617,
8.976,677162670.0,,1.0121802,,669013946.3309004,
8.977,671736760.0,,1.0119178,,663825421.3929235,
8.978,661575620.0,,1.0120131,,653722387.5856942,
8.979,641466430.0,,1.0122086,,633729480.2672098,
8.98,600595100.0,,1.0118154,,593581694.842755,
8.981,528015120.0,,1.0121549,,521674221.99902403,
8.982,453760490.0,,1.011817,,448461026.0551068,
8.983,405649410.0,,1.0082186,,402342716.1530248,
8.984,391005090.0,,1.0122717,,386264962.262602,
8.985,390329020.0,,1.011816,,385770752.78509134,
8.986,386893750.0,,1.0121654,,382243603.66398615,
8.987,373258490.0,,1.0120192,,368825502.5201103,
8.988,356831300.0,,1.0119213,,352627521.52761286,
8.989,337881990.0,,1.012111,,333838867.47599816,
8.99,315329240.0,,1.0121392,,311547304.955682,
8.991,290502800.0,,1.0119843,,287062556.20764077,
8.992,263434280.0,,1.0118022,,260361442.18702036,
8.993,237852200.0,,1.0122336,,234977578.29813194,
8.994,215725610.0,,1.0121658,,213132680.43634748,
8.995,202257870.0,,1.0118323,,199892679.84427854,
8.996,196407170.0,,1.0122074,,194038464.84426016,
8.997,198677820.0,,1.0119366,,196334256.51369858,
8.998,205061840.0,,1.0121357,,202603109.4447118,
8.999,211188860.0,,1.0121754,,208648481.28101116,
