monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
8.959,728627450.0,,1.0119254,,720040676.9115589,
8.96,726402540.0,,1.012032,,717766374.9762853,
8.961,727354180.0,,1.0118032,,718869222.7895702,
8.962,727571330.0,,1.0119075,,719009721.7384,
8.963,727697730.0,,1.0121334,,718974129.2995567,
8.964,728477550.0,,1.0118909,,719917087.8994958,
8.965,728224580.0,,1.0120336,,719565615.2127755,
8.966,727656010.0,,1.0052602,,723848422.5278192,
8.967,728418580.0,,1.0122035,,719636496.02081,
8.968,729826740.0,,1.0121616,,721057526.7822846,
8.969,728146920.0,,1.012151,,719405424.6846567,
8.97,727487730.0,,1.0122394,,718691378.7390612,
8.971,728055510.0,,1.0120662,,719375382.7565825,
8.972,725993870.0,,1.0121587,,717272765.6246002,
8.973,695877180.0,,1.0120288,,687606103.6998158,
8.974,728223970.0,,1.0122592,,719404644.5811508,
8.975,726231160.0,,1.01212,,717534640.1612458,
8.976,721252920.0,,1.0118362,,712815888.5795941,
8.977,716195440.0,,1.0121965,,707565615.9648843,
8.978,707104010.0,,1.0121498,,698615965.7394587,
8.979,687265920.0,,1.0119587,,679144237.8033806,
8.98,649057990.0,,1.0119309,,641405445.7670972,
8.981,583087930.0,,1.0121264,,576101888.0645736,
8.982,502502790.0,,1.011817,,496634065.2509298,
8.983,443439720.0,,1.0119181,,438217005.9019599,
8.984,417508580.0,,1.0117962,,412640984.41958964,
8.985,414146180.0,,1.0120253,,409225125.10309774,
8.986,412384210.0,,1.0118138,,407569268.17958003,
8.987,400837150.0,,1.011799,,396162824.82983285,
8.988,383209110.0,,1.0118973,,378703560.1340175,
8.989,364073260.0,,1.0121702,,359695691.4953632,
8.99,341034970.0,,1.0119814,,336997270.8984572,
8.991,315351040.0,,1.0120221,,311604894.7942935,
8.992,287203510.0,,1.0121299,,283761511.2447523,
8.993,258893410.0,,1.0121642,,255782026.2759738,
8.994,234809610.0,,1.0118976,,232048786.3594103,
8.995,218262660.0,,1.0120515,,215663590.24219614,
8.996,210365300.0,,1.011833,,207905158.2622824,
8.997,210842610.0,,1.0121757,,208306334.56227016,
8.998,216951940.0,,1.0121037,,214357422.07048547,
8.999,224016780.0,,1.0121434,,221329092.3005574,
