monoE,ionch1_mean,ionch1_std,mcaRt_mean,mcaRt_std,ionch1/mcaRt_mean,ionch1/mcaRt_std
7.092,166737560.0,,1.0061373,,165720483.67553812,
7.093,166973140.0,,1.0122077,,164959365.55313697,
7.094,167210730.0,,1.0122515,,165186942.17790735,
7.095,167212790.0,,1.0117981,,165263000.5927072,
7.096,167384250.0,,1.0119587,,165406206.79480296,
7.097,167343420.0,,1.0119472,,165367738.55394825,
7.098,167333830.0,,1.0121715,,165321617.92739668,
7.099,167298870.0,,1.0122806,,165269264.27316695,
7.1,166899600.0,,1.0122086,,164886565.8718964,
7.101,166995130.0,,1.0118112,,165045741.735217,
7.102,166985490.0,,1.0120723,,164993637.31227502,
7.103,166508150.0,,1.0119987,,164533956.4171377,
7.104,166531610.0,,1.0121258,,164536473.62808064,
7.105,165430390.0,,1.0121581,,163443230.85494253,
7.106,164580440.0,,1.012065,,162618448.41981494,
7.107,163432030.0,,1.0119046,,161509326.07678628,
7.108,161411900.0,,1.0121754,,159470285.48609263,
7.109,157702710.0,,1.0118448,,155856619.51319018,
7.11,149425620.0,,1.0122387,,147618955.88461497,
7.111,129819470.0,,1.0121747,,128257967.7203945,
7.112,98412950.0,,1.0118154,,97263740.00632922,
7.113,71360285.0,,1.0120288,,70512108.9439352,
7.114,56628128.0,,1.0118163,,55966807.41355916,
7.115,48971675.0,,1.0118083,,48400151.491147086,
7.116,44872845.0,,1.0121075,,44336046.319190405,
7.117,42043619.0,,1.0119648,,41546523.15969883,
7.118,37502289.0,,1.0118355,,37063622.49594919,
7.119,30301741.0,,1.0117981,,29948406.702878766,
7.12,23123255.0,,1.012048,,22847982.50675857,
7.121,17509047.0,,1.0122317,,17297469.5418055,
7.122,13508376.0,,1.0119306,,13349113.071588112,
7.123,10944015.0,,1.0122861,,10811187.667201988,
7.124,9433642.9,,1.0121094,,9320773.920289645,
7.125,8370201.0,,1.0122272,,8269093.144305942,
7.126,7628820.0,,1.0118157,,7539732.779398461,
7.127,6940035.1,,1.0119866,,6857832.998974492,
7.128,6214004.0,,1.012264,,6138718.753210625,
7.129,5562077.5,,1.0121994,,5495041.2932471605,
7.13,4960821.0,,1.0118579,,4902685.446246948,
7.131,4572442.0,,1.011833,,4518969.039357285,
7.132,4568970.9,,1.0121584,,4514086.8267259365,
