# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000146.dat
#       q_nm^-1             I 
  2.003187e-02    7.711996e-02
  3.590745e-02    1.701047e-01
  5.178302e-02    2.611997e-01
  6.765859e-02    2.664375e-01
  8.353417e-02    2.103893e-01
  9.940974e-02    1.866210e-01
  1.152853e-01    8.632532e-02
  1.311609e-01    4.739453e-02
  1.470365e-01    9.062810e-02
  1.629120e-01    8.735383e-02
  1.787876e-01    6.314299e-02
  1.946632e-01    3.326629e-02
  2.105388e-01    0.000000e+00
  2.264143e-01    3.323329e-02
  2.422899e-01    5.891737e-02
  2.581655e-01    5.178275e-02
  2.740411e-01    5.296113e-02
  2.899166e-01    4.269444e-02
  3.057922e-01    4.068909e-02
  3.216678e-01    2.346659e-02
  3.375433e-01    6.373905e-02
  3.534189e-01    2.821287e-02
  3.692945e-01    3.451782e-02
  3.851701e-01    6.226271e-02
  4.010456e-01    4.844349e-02
  4.169212e-01    4.213372e-02
  4.327968e-01    1.857637e-02
  4.486724e-01    2.008329e-02
  4.645479e-01    3.097538e-02
  4.804235e-01    4.756064e-02
  4.962991e-01    3.151130e-02
  5.121747e-01    5.206309e-02
  5.280502e-01    4.282510e-02
  5.439258e-01    4.249605e-02
  5.598014e-01    5.795291e-02
  5.756770e-01    3.064570e-02
  5.915525e-01    3.232909e-02
  6.074281e-01    2.830579e-02
  6.233037e-01    5.921005e-02
