# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000158.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    4.717781e-02
  6.765859e-02    8.989549e-02
  8.353417e-02    7.000563e-02
  9.940974e-02    1.980205e-02
  1.152853e-01    0.000000e+00
  1.311609e-01    8.627106e-03
  1.470365e-01    6.203445e-02
  1.629120e-01    7.861511e-02
  1.787876e-01    7.275528e-02
  1.946632e-01    4.320200e-02
  2.105388e-01    1.602668e-02
  2.264143e-01    3.604227e-02
  2.422899e-01    1.070595e-01
  2.581655e-01    9.599955e-02
  2.740411e-01    4.776624e-02
  2.899166e-01    2.951574e-02
  3.057922e-01    1.981372e-02
  3.216678e-01    3.574713e-02
  3.375433e-01    6.062987e-02
  3.534189e-01    2.839228e-02
  3.692945e-01    5.071953e-02
  3.851701e-01    2.906176e-02
  4.010456e-01    6.710528e-02
  4.169212e-01    4.508677e-02
  4.327968e-01    3.150459e-02
  4.486724e-01    3.859240e-02
  4.645479e-01    2.196978e-02
  4.804235e-01    2.963178e-02
  4.962991e-01    2.437638e-02
  5.121747e-01    2.788384e-02
  5.280502e-01    4.000417e-02
  5.439258e-01    9.841679e-02
  5.598014e-01    6.255434e-02
  5.756770e-01    3.781030e-02
  5.915525e-01    5.345930e-02
  6.074281e-01    7.681800e-02
  6.233037e-01    8.604500e-02
  6.391793e-01    5.775056e-02
  6.550548e-01    3.438509e-02
  6.709304e-01    2.349476e-02
  6.868060e-01    5.799245e-02
  7.026815e-01    5.666985e-02
  7.185571e-01    4.690551e-02
  7.344327e-01    5.103667e-02
  7.503083e-01    4.903154e-02
  7.661838e-01    5.288622e-02
  7.820594e-01    9.345469e-02
  7.979350e-01    1.566640e-01
  8.138106e-01    2.399872e-01
  8.296861e-01    2.589873e-01
  8.455617e-01    3.209790e-01
  8.614373e-01    4.296508e-01
  8.773129e-01    4.946668e-01
  8.931884e-01    5.093447e-01
  9.090640e-01    5.429722e-01
  9.249396e-01    6.953345e-01
  9.408152e-01    8.423861e-01
  9.566907e-01    9.312559e-01
  9.725663e-01    1.004389e+00
  9.884419e-01    1.055200e+00
  1.004317e+00    1.190872e+00
  1.020193e+00    1.335958e+00
  1.036069e+00    1.369694e+00
  1.051944e+00    1.308826e+00
  1.067820e+00    1.461463e+00
  1.083695e+00    1.558465e+00
  1.099571e+00    1.593666e+00
  1.115446e+00    1.546377e+00
  1.131322e+00    1.556195e+00
