# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000021.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    0.000000e+00
  5.178302e-02    1.005825e-01
  6.765859e-02    2.742799e-01
  8.353417e-02    2.629366e-01
  9.940974e-02    1.032825e-01
  1.152853e-01    3.694987e-02
  1.311609e-01    3.550183e-02
  1.470365e-01    8.933559e-02
  1.629120e-01    6.724450e-02
  1.787876e-01    2.384047e-02
  1.946632e-01    3.145979e-02
  2.105388e-01    3.246967e-02
  2.264143e-01    1.880220e-02
  2.422899e-01    1.117665e-02
  2.581655e-01    5.416223e-02
  2.740411e-01    9.173698e-02
  2.899166e-01    9.261744e-02
  3.057922e-01    5.711841e-02
  3.216678e-01    5.298721e-02
  3.375433e-01    4.027314e-02
  3.534189e-01    4.489575e-02
  3.692945e-01    3.571279e-02
  3.851701e-01    7.015209e-02
  4.010456e-01    6.952637e-02
  4.169212e-01    4.839043e-02
  4.327968e-01    4.501554e-02
  4.486724e-01    4.449171e-02
  4.645479e-01    5.027073e-02
  4.804235e-01    2.081506e-02
  4.962991e-01    2.717724e-02
  5.121747e-01    3.920865e-02
  5.280502e-01    2.644878e-02
  5.439258e-01    3.741176e-02
  5.598014e-01    7.135759e-02
  5.756770e-01    8.406387e-02
  5.915525e-01    7.508262e-02
  6.074281e-01    5.135136e-02
  6.233037e-01    5.903590e-02
  6.391793e-01    5.814155e-02
  6.550548e-01    4.153334e-02
  6.709304e-01    3.338373e-02
  6.868060e-01    4.196272e-02
  7.026815e-01    5.177052e-02
  7.185571e-01    3.719640e-02
  7.344327e-01    5.063006e-02
  7.503083e-01    6.336571e-02
  7.661838e-01    7.523651e-02
  7.820594e-01    9.188819e-02
  7.979350e-01    1.451818e-01
  8.138106e-01    2.099564e-01
  8.296861e-01    2.455338e-01
  8.455617e-01    3.374336e-01
  8.614373e-01    4.641911e-01
  8.773129e-01    5.200786e-01
  8.931884e-01    5.715715e-01
  9.090640e-01    6.859257e-01
  9.249396e-01    8.593959e-01
  9.408152e-01    9.557895e-01
  9.566907e-01    8.786476e-01
  9.725663e-01    9.445052e-01
  9.884419e-01    1.056940e+00
  1.004317e+00    1.150663e+00
  1.020193e+00    1.175996e+00
  1.036069e+00    1.311246e+00
  1.051944e+00    1.399200e+00
  1.067820e+00    1.577374e+00
  1.083695e+00    1.595621e+00
  1.099571e+00    1.598668e+00
  1.115446e+00    1.656845e+00
  1.131322e+00    1.596408e+00
