# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000130.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    3.427850e-02
  5.178302e-02    6.858626e-02
  6.765859e-02    1.003179e-01
  8.353417e-02    1.245697e-01
  9.940974e-02    1.681744e-01
  1.152853e-01    4.575606e-02
  1.311609e-01    3.549683e-02
  1.470365e-01    4.883472e-02
  1.629120e-01    4.634435e-02
  1.787876e-01    5.986679e-02
  1.946632e-01    4.983254e-02
  2.105388e-01    0.000000e+00
  2.264143e-01    1.646886e-02
  2.422899e-01    2.936014e-02
  2.581655e-01    3.328235e-02
  2.740411e-01    4.517043e-02
  2.899166e-01    1.528884e-02
  3.057922e-01    1.704653e-02
  3.216678e-01    2.518480e-02
  3.375433e-01    5.215214e-02
  3.534189e-01    3.855338e-02
  3.692945e-01    5.652253e-02
  3.851701e-01    8.232094e-02
  4.010456e-01    4.107898e-02
  4.169212e-01    6.053994e-02
  4.327968e-01    5.916918e-02
  4.486724e-01    3.885349e-02
  4.645479e-01    1.557230e-02
  4.804235e-01    2.140604e-02
  4.962991e-01    4.789200e-02
  5.121747e-01    4.626679e-02
  5.280502e-01    5.467499e-02
  5.439258e-01    3.086520e-02
  5.598014e-01    7.191623e-03
  5.756770e-01    3.347207e-02
  5.915525e-01    4.479938e-02
  6.074281e-01    3.887887e-02
  6.233037e-01    4.257578e-02
  6.391793e-01    6.089064e-02
  6.550548e-01    4.146415e-02
  6.709304e-01    4.627132e-02
  6.868060e-01    1.764149e-02
  7.026815e-01    2.066647e-02
  7.185571e-01    3.150289e-02
  7.344327e-01    5.533454e-02
  7.503083e-01    6.573529e-02
  7.661838e-01    7.996509e-02
  7.820594e-01    1.212772e-01
  7.979350e-01    1.929902e-01
  8.138106e-01    2.259337e-01
  8.296861e-01    2.639621e-01
  8.455617e-01    3.743424e-01
  8.614373e-01    4.622561e-01
  8.773129e-01    5.092168e-01
  8.931884e-01    5.098380e-01
  9.090640e-01    6.040795e-01
  9.249396e-01    7.057897e-01
  9.408152e-01    8.377330e-01
  9.566907e-01    8.229030e-01
  9.725663e-01    9.367479e-01
  9.884419e-01    1.059826e+00
  1.004317e+00    1.196049e+00
  1.020193e+00    1.319666e+00
  1.036069e+00    1.361145e+00
  1.051944e+00    1.280475e+00
  1.067820e+00    1.443359e+00
  1.083695e+00    1.492309e+00
  1.099571e+00    1.510221e+00
  1.115446e+00    1.499620e+00
  1.131322e+00    1.622618e+00
  1.147198e+00    1.580522e+00
  1.163073e+00    1.629816e+00
  1.178949e+00    1.699335e+00
  1.194824e+00    1.733190e+00
  1.210700e+00    1.944785e+00
  1.226575e+00    2.251667e+00
  1.242451e+00    2.507713e+00
  1.258327e+00    2.522555e+00
  1.274202e+00    2.551687e+00
  1.290078e+00    2.613120e+00
  1.305953e+00    2.664171e+00
  1.321829e+00    2.822917e+00
  1.337705e+00    2.750390e+00
  1.353580e+00    2.586805e+00
  1.369456e+00    2.711606e+00
  1.385331e+00    2.798389e+00
  1.401207e+00    2.843273e+00
  1.417082e+00    2.851970e+00
  1.432958e+00    2.824387e+00
  1.448834e+00    3.037636e+00
  1.464709e+00    2.991472e+00
  1.480585e+00    3.097806e+00
  1.496460e+00    3.216677e+00
  1.512336e+00    3.241904e+00
  1.528211e+00    3.166339e+00
  1.544087e+00    3.243190e+00
  1.559963e+00    3.190403e+00
  1.575838e+00    3.045886e+00
  1.591714e+00    3.180675e+00
  1.607589e+00    3.281775e+00
  1.623465e+00    3.363112e+00
  1.639340e+00    3.314703e+00
  1.655216e+00    3.215589e+00
  1.671092e+00    3.084482e+00
  1.686967e+00    3.062258e+00
  1.702843e+00    3.011761e+00
  1.718718e+00    3.155971e+00
  1.734594e+00    3.078650e+00
  1.750469e+00    3.067115e+00
  1.766345e+00    3.081506e+00
  1.782221e+00    3.059102e+00
  1.798096e+00    3.136591e+00
  1.813972e+00    3.109336e+00
  1.829847e+00    3.233639e+00
  1.845723e+00    3.142771e+00
  1.861598e+00    2.953656e+00
  1.877474e+00    2.921835e+00
  1.893350e+00    2.996087e+00
  1.909225e+00    2.994593e+00
  1.925101e+00    3.155668e+00
  1.940976e+00    3.230806e+00
  1.956852e+00    3.107244e+00
  1.972727e+00    3.079716e+00
  1.988603e+00    3.125633e+00
  2.004479e+00    3.088421e+00
  2.020354e+00    3.054554e+00
  2.036230e+00    2.979422e+00
  2.052105e+00    3.054016e+00
  2.067981e+00    3.015422e+00
  2.083856e+00    2.958250e+00
  2.099732e+00    3.022325e+00
  2.115608e+00    3.076564e+00
  2.131483e+00    2.993788e+00
  2.147359e+00    3.000820e+00
  2.163234e+00    3.090466e+00
  2.179110e+00    3.102827e+00
  2.194985e+00    3.136772e+00
  2.210861e+00    3.025922e+00
  2.226737e+00    3.026399e+00
  2.242612e+00    3.026941e+00
  2.258488e+00    3.145616e+00
  2.274363e+00    3.145731e+00
  2.290239e+00    3.205951e+00
  2.306115e+00    3.226224e+00
  2.321990e+00    3.171913e+00
  2.337866e+00    3.109069e+00
  2.353741e+00    3.049689e+00
  2.369617e+00    3.146511e+00
  2.385492e+00    3.064492e+00
  2.401368e+00    3.105975e+00
  2.417244e+00    3.086366e+00
  2.433119e+00    3.133911e+00
  2.448995e+00    3.209635e+00
  2.464870e+00    3.244485e+00
  2.480746e+00    3.296804e+00
  2.496621e+00    3.266197e+00
  2.512497e+00    3.217562e+00
  2.528373e+00    3.229707e+00
  2.544248e+00    3.142667e+00
  2.560124e+00    3.148811e+00
  2.575999e+00    3.186048e+00
  2.591875e+00    3.218728e+00
  2.607750e+00    3.218312e+00
  2.623626e+00    3.196984e+00
  2.639502e+00    3.249640e+00
  2.655377e+00    3.192479e+00
  2.671253e+00    3.242367e+00
  2.687128e+00    3.240112e+00
  2.703004e+00    3.277406e+00
  2.718879e+00    3.295741e+00
  2.734755e+00    3.285487e+00
  2.750631e+00    3.242204e+00
  2.766506e+00    3.204384e+00
  2.782382e+00    3.187826e+00
  2.798257e+00    3.212272e+00
  2.814133e+00    3.251695e+00
  2.830008e+00    3.126577e+00
  2.845884e+00    3.156707e+00
  2.861760e+00    3.257359e+00
  2.877635e+00    3.349611e+00
  2.893511e+00    3.407796e+00
  2.909386e+00    3.348371e+00
  2.925262e+00    3.495529e+00
  2.941137e+00    3.380317e+00
  2.957013e+00    3.330368e+00
  2.972889e+00    3.386855e+00
  2.988764e+00    3.402800e+00
  3.004640e+00    3.384998e+00
  3.020515e+00    3.354964e+00
  3.036391e+00    3.323807e+00
  3.052266e+00    3.481185e+00
  3.068142e+00    3.425420e+00
  3.084018e+00    3.316493e+00
  3.099893e+00    3.373262e+00
  3.115769e+00    3.341156e+00
  3.131644e+00    3.350920e+00
  3.147520e+00    3.311118e+00
  3.163395e+00    3.293334e+00
  3.179271e+00    3.292723e+00
  3.195147e+00    3.358938e+00
  3.211022e+00    3.324360e+00
  3.226898e+00    3.297952e+00
  3.242773e+00    3.351594e+00
  3.258649e+00    3.352549e+00
  3.274525e+00    3.452970e+00
  3.290400e+00    3.405037e+00
  3.306276e+00    3.325601e+00
  3.322151e+00    3.365208e+00
  3.338027e+00    3.475387e+00
  3.353902e+00    3.402392e+00
  3.369778e+00    3.374355e+00
  3.385654e+00    3.379026e+00
  3.401529e+00    3.477122e+00
  3.417405e+00    3.453607e+00
  3.433280e+00    3.482184e+00
  3.449156e+00    3.461085e+00
  3.465031e+00    3.528117e+00
  3.480907e+00    3.452568e+00
  3.496783e+00    3.483034e+00
  3.512658e+00    3.381178e+00
  3.528534e+00    3.382870e+00
  3.544409e+00    3.421278e+00
  3.560285e+00    3.444799e+00
  3.576160e+00    3.437279e+00
  3.592036e+00    3.426658e+00
  3.607912e+00    3.408485e+00
  3.623787e+00    3.439594e+00
  3.639663e+00    3.361780e+00
  3.655538e+00    3.339820e+00
  3.671414e+00    3.350141e+00
  3.687289e+00    3.447244e+00
  3.703165e+00    3.479608e+00
  3.719041e+00    3.381957e+00
  3.734916e+00    3.280256e+00
  3.750792e+00    3.421668e+00
  3.766667e+00    3.438028e+00
  3.782543e+00    3.431297e+00
  3.798418e+00    3.446105e+00
  3.814294e+00    3.381787e+00
  3.830170e+00    3.486475e+00
  3.846045e+00    3.601469e+00
  3.861921e+00    3.579631e+00
  3.877796e+00    3.583768e+00
  3.893672e+00    3.542931e+00
  3.909547e+00    3.497505e+00
  3.925423e+00    3.486616e+00
  3.941299e+00    3.518593e+00
  3.957174e+00    3.639114e+00
  3.973050e+00    3.548348e+00
  3.988925e+00    3.569703e+00
  4.004801e+00    3.553939e+00
  4.020676e+00    3.570936e+00
  4.036552e+00    3.565203e+00
  4.052428e+00    3.552364e+00
  4.068303e+00    3.521207e+00
  4.084179e+00    3.517871e+00
  4.100054e+00    3.631386e+00
  4.115930e+00    3.646762e+00
  4.131806e+00    3.597623e+00
  4.147681e+00    3.649088e+00
  4.163557e+00    3.551275e+00
  4.179432e+00    3.483512e+00
  4.195308e+00    3.568842e+00
  4.211183e+00    3.519409e+00
  4.227059e+00    3.528963e+00
  4.242935e+00    3.552973e+00
  4.258810e+00    3.625937e+00
  4.274686e+00    3.653378e+00
  4.290561e+00    3.575580e+00
  4.306437e+00    3.565783e+00
  4.322312e+00    3.590589e+00
  4.338188e+00    3.561949e+00
  4.354064e+00    3.594883e+00
  4.369939e+00    3.571240e+00
  4.385815e+00    3.537155e+00
  4.401690e+00    3.553026e+00
  4.417566e+00    3.608079e+00
  4.433441e+00    3.518765e+00
  4.449317e+00    3.566252e+00
  4.465193e+00    3.557481e+00
  4.481068e+00    3.569625e+00
  4.496944e+00    3.613376e+00
  4.512819e+00    3.548922e+00
  4.528695e+00    3.572142e+00
  4.544570e+00    3.543049e+00
  4.560446e+00    3.518627e+00
  4.576322e+00    3.453534e+00
  4.592197e+00    3.575030e+00
  4.608073e+00    3.590220e+00
  4.623948e+00    3.660656e+00
  4.639824e+00    3.657698e+00
  4.655699e+00    3.650911e+00
  4.671575e+00    3.592350e+00
  4.687451e+00    3.646318e+00
  4.703326e+00    3.605871e+00
  4.719202e+00    3.596145e+00
  4.735077e+00    3.655072e+00
  4.750953e+00    3.639706e+00
