# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000087.dat
#       q_nm^-1             I 
  2.003187e-02    7.712225e-02
  3.590745e-02    1.700988e-01
  5.178302e-02    2.394490e-01
  6.765859e-02    2.335190e-01
  8.353417e-02    1.286686e-01
  9.940974e-02    1.729683e-02
  1.152853e-01    6.282490e-02
  1.311609e-01    2.083509e-02
  1.470365e-01    2.606104e-02
  1.629120e-01    5.649346e-02
  1.787876e-01    1.245382e-01
  1.946632e-01    6.005338e-02
  2.105388e-01    5.145624e-02
  2.264143e-01    2.163929e-02
  2.422899e-01    2.193459e-02
  2.581655e-01    6.965452e-02
  2.740411e-01    9.831849e-02
  2.899166e-01    8.361088e-02
  3.057922e-01    5.451665e-02
  3.216678e-01    5.922507e-02
  3.375433e-01    4.596792e-02
  3.534189e-01    3.609525e-02
  3.692945e-01    1.555253e-02
  3.851701e-01    6.629484e-02
  4.010456e-01    3.312971e-02
  4.169212e-01    2.890881e-02
  4.327968e-01    3.951342e-02
  4.486724e-01    5.321054e-02
  4.645479e-01    2.789195e-02
  4.804235e-01    8.795605e-03
  4.962991e-01    2.897788e-03
  5.121747e-01    2.529819e-02
  5.280502e-01    6.908821e-02
  5.439258e-01    6.785201e-02
  5.598014e-01    9.235172e-02
  5.756770e-01    4.423986e-02
  5.915525e-01    2.806839e-02
  6.074281e-01    4.135786e-02
  6.233037e-01    4.807793e-02
  6.391793e-01    3.552022e-02
  6.550548e-01    4.404781e-02
  6.709304e-01    2.936779e-02
  6.868060e-01    5.190605e-02
  7.026815e-01    3.355200e-02
  7.185571e-01    3.124561e-02
  7.344327e-01    1.663041e-02
  7.503083e-01    3.343200e-02
  7.661838e-01    9.423041e-02
  7.820594e-01    1.154296e-01
  7.979350e-01    1.818977e-01
  8.138106e-01    2.045387e-01
  8.296861e-01    2.552868e-01
  8.455617e-01    3.469883e-01
  8.614373e-01    4.425099e-01
  8.773129e-01    4.894373e-01
  8.931884e-01    5.973929e-01
  9.090640e-01    6.885070e-01
  9.249396e-01    7.430464e-01
  9.408152e-01    8.456472e-01
  9.566907e-01    8.110712e-01
  9.725663e-01    8.373002e-01
  9.884419e-01    1.062259e+00
  1.004317e+00    1.132102e+00
  1.020193e+00    1.271672e+00
  1.036069e+00    1.374936e+00
  1.051944e+00    1.422708e+00
  1.067820e+00    1.473727e+00
  1.083695e+00    1.425395e+00
  1.099571e+00    1.417653e+00
  1.115446e+00    1.486001e+00
  1.131322e+00    1.577637e+00
  1.147198e+00    1.645265e+00
  1.163073e+00    1.650973e+00
  1.178949e+00    1.687943e+00
  1.194824e+00    1.853776e+00
  1.210700e+00    2.001073e+00
  1.226575e+00    2.210736e+00
  1.242451e+00    2.183722e+00
  1.258327e+00    2.417920e+00
  1.274202e+00    2.516037e+00
  1.290078e+00    2.629096e+00
  1.305953e+00    2.724307e+00
  1.321829e+00    2.776771e+00
  1.337705e+00    2.708941e+00
  1.353580e+00    2.809889e+00
  1.369456e+00    2.742015e+00
  1.385331e+00    2.813095e+00
  1.401207e+00    2.845815e+00
  1.417082e+00    2.834940e+00
  1.432958e+00    2.937407e+00
  1.448834e+00    2.998235e+00
  1.464709e+00    3.003641e+00
  1.480585e+00    3.126957e+00
  1.496460e+00    3.180302e+00
  1.512336e+00    3.182752e+00
  1.528211e+00    3.192118e+00
  1.544087e+00    3.165990e+00
  1.559963e+00    3.225239e+00
  1.575838e+00    3.179615e+00
  1.591714e+00    3.153375e+00
  1.607589e+00    3.241758e+00
