# == pyFAI calibration ==
# Distance Sample to Detector: 0.3999999939076516 m
# PONI: 9.750e-02, 1.135e-01 m
# Rotations: -0.000175 0.000000 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 400.000 mm
# Center: x=1514.000, y=1300.000 pix
# Tilt: 0.010 deg  TiltPlanRot: 0.010 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.888e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /home/myspot/data/2024_07_Rosario/Ru-CGO-ex/2024-07-27_003_Ru-CGO-ex_Reaction_dwell_000023_data_000011.dat
#       q_nm^-1             I 
  2.003187e-02    0.000000e+00
  3.590745e-02    7.159255e-02
  5.178302e-02    1.708793e-01
  6.765859e-02    2.286296e-01
  8.353417e-02    1.396557e-01
  9.940974e-02    5.480383e-02
  1.152853e-01    6.673942e-02
  1.311609e-01    2.119879e-02
  1.470365e-01    1.268739e-02
  1.629120e-01    2.331704e-02
  1.787876e-01    1.935003e-02
  1.946632e-01    2.216195e-02
  2.105388e-01    4.017726e-02
  2.264143e-01    3.010050e-02
  2.422899e-01    2.027947e-02
  2.581655e-01    4.602408e-02
  2.740411e-01    7.281887e-02
  2.899166e-01    3.657321e-02
  3.057922e-01    4.811478e-02
  3.216678e-01    5.121302e-02
  3.375433e-01    4.115694e-02
  3.534189e-01    2.703678e-02
  3.692945e-01    3.650277e-02
  3.851701e-01    3.163372e-02
  4.010456e-01    6.771681e-02
  4.169212e-01    7.254838e-02
  4.327968e-01    7.794187e-02
  4.486724e-01    4.327181e-02
  4.645479e-01    4.052060e-02
  4.804235e-01    3.404812e-02
  4.962991e-01    2.203618e-02
  5.121747e-01    2.463532e-02
  5.280502e-01    4.061196e-02
  5.439258e-01    2.656818e-02
  5.598014e-01    3.841455e-02
  5.756770e-01    3.756592e-02
  5.915525e-01    5.187604e-02
  6.074281e-01    4.906739e-02
  6.233037e-01    6.574393e-02
  6.391793e-01    4.840264e-02
  6.550548e-01    5.636949e-02
  6.709304e-01    5.078382e-02
  6.868060e-01    6.427637e-02
  7.026815e-01    4.992730e-02
  7.185571e-01    2.181261e-02
  7.344327e-01    5.854816e-02
  7.503083e-01    8.860093e-02
  7.661838e-01    1.127337e-01
  7.820594e-01    9.000228e-02
  7.979350e-01    1.343651e-01
  8.138106e-01    2.257789e-01
  8.296861e-01    2.622188e-01
  8.455617e-01    3.476414e-01
  8.614373e-01    4.245706e-01
  8.773129e-01    4.964031e-01
  8.931884e-01    5.337573e-01
  9.090640e-01    6.254499e-01
  9.249396e-01    7.071954e-01
  9.408152e-01    8.317789e-01
  9.566907e-01    9.206896e-01
  9.725663e-01    1.086110e+00
  9.884419e-01    1.206772e+00
  1.004317e+00    1.156489e+00
  1.020193e+00    1.311845e+00
  1.036069e+00    1.469840e+00
  1.051944e+00    1.479757e+00
  1.067820e+00    1.563361e+00
  1.083695e+00    1.550800e+00
  1.099571e+00    1.439953e+00
  1.115446e+00    1.516018e+00
  1.131322e+00    1.620274e+00
  1.147198e+00    1.589911e+00
  1.163073e+00    1.530646e+00
  1.178949e+00    1.583268e+00
  1.194824e+00    1.816899e+00
  1.210700e+00    1.955303e+00
  1.226575e+00    2.174073e+00
  1.242451e+00    2.417812e+00
  1.258327e+00    2.566407e+00
  1.274202e+00    2.542809e+00
  1.290078e+00    2.603872e+00
  1.305953e+00    2.638249e+00
  1.321829e+00    2.591437e+00
  1.337705e+00    2.516543e+00
  1.353580e+00    2.679946e+00
  1.369456e+00    2.780664e+00
  1.385331e+00    2.848269e+00
  1.401207e+00    2.823714e+00
  1.417082e+00    2.925342e+00
  1.432958e+00    2.894881e+00
  1.448834e+00    2.925359e+00
  1.464709e+00    2.993037e+00
  1.480585e+00    2.971668e+00
  1.496460e+00    2.893072e+00
  1.512336e+00    2.990576e+00
  1.528211e+00    3.143513e+00
  1.544087e+00    3.174450e+00
  1.559963e+00    3.214834e+00
  1.575838e+00    3.292803e+00
  1.591714e+00    3.173320e+00
  1.607589e+00    3.092870e+00
  1.623465e+00    3.255556e+00
  1.639340e+00    3.217932e+00
  1.655216e+00    3.165504e+00
  1.671092e+00    3.082628e+00
  1.686967e+00    3.173758e+00
  1.702843e+00    3.060289e+00
  1.718718e+00    3.070524e+00
  1.734594e+00    3.038851e+00
  1.750469e+00    3.177567e+00
  1.766345e+00    3.235468e+00
  1.782221e+00    3.220176e+00
  1.798096e+00    3.062443e+00
  1.813972e+00    3.086183e+00
  1.829847e+00    3.172724e+00
  1.845723e+00    3.179946e+00
  1.861598e+00    3.081671e+00
  1.877474e+00    3.034537e+00
  1.893350e+00    2.975510e+00
  1.909225e+00    3.048996e+00
  1.925101e+00    3.012089e+00
  1.940976e+00    2.982059e+00
  1.956852e+00    3.156521e+00
  1.972727e+00    3.147936e+00
  1.988603e+00    3.049150e+00
  2.004479e+00    3.041816e+00
  2.020354e+00    3.052739e+00
  2.036230e+00    3.142271e+00
  2.052105e+00    3.105283e+00
  2.067981e+00    3.100637e+00
  2.083856e+00    3.045719e+00
  2.099732e+00    2.970075e+00
  2.115608e+00    2.968032e+00
  2.131483e+00    3.164255e+00
  2.147359e+00    3.148209e+00
  2.163234e+00    3.040320e+00
  2.179110e+00    3.033486e+00
  2.194985e+00    3.090442e+00
  2.210861e+00    3.173983e+00
  2.226737e+00    3.224868e+00
  2.242612e+00    3.207718e+00
  2.258488e+00    3.147691e+00
  2.274363e+00    3.057117e+00
  2.290239e+00    2.985710e+00
  2.306115e+00    3.204101e+00
  2.321990e+00    3.241059e+00
  2.337866e+00    3.125929e+00
  2.353741e+00    3.095654e+00
  2.369617e+00    3.164179e+00
  2.385492e+00    3.134396e+00
  2.401368e+00    3.152583e+00
  2.417244e+00    3.191350e+00
  2.433119e+00    3.267130e+00
  2.448995e+00    3.126229e+00
  2.464870e+00    3.158574e+00
  2.480746e+00    3.169284e+00
  2.496621e+00    3.192691e+00
  2.512497e+00    3.239840e+00
